vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=1,batch_sz=128,mode=0] exmap:0
ycsb load done (tuple=128B), space: 138.059 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,82412,320.598,0,vmcache,32,500,ycsb_A,128,94.9991,0.489384,0,0,28222173,0,0,1036,10051350,2097152
1,105901,307.703,0,vmcache,32,500,ycsb_A,128,94.9991,0.958902,0,0,0,0,0,1014,5968774,2097152
2,113500,295.641,0,vmcache,32,500,ycsb_A,128,94.9991,1.41001,0,0,0,0,0,1020,5594676,2097152
3,121661,293.031,0,vmcache,32,500,ycsb_A,128,94.9991,1.85714,0,0,0,0,0,1022,5410840,2097152
4,124811,288.445,0,vmcache,32,500,ycsb_A,128,94.9991,2.29728,0,0,0,0,0,1002,5929688,2097152
5,132654,283.652,0,vmcache,32,500,ycsb_A,128,94.9991,2.7301,0,0,0,0,0,1002,8150926,2097152
6,136598,274.73,0,vmcache,32,500,ycsb_A,128,94.9991,3.1493,0,0,0,0,0,1004,12640748,2097152
7,141231,272.84,0,vmcache,32,500,ycsb_A,128,94.9991,3.56562,0,0,0,0,0,972,11711096,2097152
8,140047,267.621,0,vmcache,32,500,ycsb_A,128,94.9991,3.97398,0,0,0,0,0,996,12700198,2097152
9,148258,267.629,0,vmcache,32,500,ycsb_A,128,94.9991,4.38235,0,0,0,0,0,1024,16502948,2097152
10,156519,271.285,0,vmcache,32,500,ycsb_A,128,94.9991,4.7963,0,0,0,0,0,974,12755178,2097152
11,160091,269.293,0,vmcache,32,500,ycsb_A,128,94.9991,5.2072,0,0,0,0,0,1000,20314986,2097152
12,165272,273.004,0,vmcache,32,500,ycsb_A,128,94.9991,5.62378,0,0,0,0,0,988,11741674,2097152
13,171229,273.629,0,vmcache,32,500,ycsb_A,128,94.9991,6.0413,0,0,0,0,0,996,6240148,2097152
14,176279,270.926,0,vmcache,32,500,ycsb_A,128,94.9991,6.45469,0,0,0,0,0,994,8670912,2097152
15,182983,272.445,0,vmcache,32,500,ycsb_A,128,94.9991,6.87042,0,0,0,0,0,980,5922896,2097152
16,185454,271.695,0,vmcache,32,500,ycsb_A,128,94.9991,7.28499,0,0,0,0,0,990,9663744,2097152
17,187767,270.48,0,vmcache,32,500,ycsb_A,128,94.9991,7.69771,0,0,0,0,0,982,5851694,1048576
18,193259,271.453,0,vmcache,32,500,ycsb_A,128,94.9991,8.11192,0,0,0,0,0,972,5721810,1048576
19,200370,271.262,0,vmcache,32,500,ycsb_A,128,94.9991,8.52582,0,0,0,0,0,986,6519036,1048576
20,203904,270.527,0,vmcache,32,500,ycsb_A,128,94.9991,8.93862,0,0,0,0,0,988,6028700,1048576
21,204546,270.473,0,vmcache,32,500,ycsb_A,128,94.9991,9.35133,0,0,0,0,0,976,6619604,1048576
22,205744,268.441,0,vmcache,32,500,ycsb_A,128,94.9991,9.76093,0,0,0,0,0,984,10127622,1048576
23,211766,268.434,0,vmcache,32,500,ycsb_A,128,94.9991,10.1705,0,0,0,0,0,962,7822192,1048576
24,217095,268.594,0,vmcache,32,500,ycsb_A,128,94.9991,10.5804,0,0,0,0,0,998,7421216,1048576
25,222251,269.309,0,vmcache,32,500,ycsb_A,128,94.9991,10.9913,0,0,0,0,0,990,6100976,1048576
26,223987,269.141,0,vmcache,32,500,ycsb_A,128,94.9991,11.402,0,0,0,0,0,668,6081616,1048576
27,224929,267.223,0,vmcache,32,500,ycsb_A,128,94.9991,11.8097,0,0,0,0,0,668,11041588,1048576
28,228697,269.582,0,vmcache,32,500,ycsb_A,128,94.9991,12.2211,0,0,0,0,0,694,6356892,1048576
29,235108,267.82,0,vmcache,32,500,ycsb_A,128,94.9991,12.6297,0,0,0,0,0,680,10741880,1048576
30,237224,268.43,0,vmcache,32,500,ycsb_A,128,94.9991,13.0393,0,0,0,0,0,680,5593578,1048576
31,240460,270.25,0,vmcache,32,500,ycsb_A,128,94.9991,13.4517,0,0,0,0,0,664,5563026,1048576
32,241731,267.41,0,vmcache,32,500,ycsb_A,128,94.9991,13.8597,0,0,0,0,0,684,11721444,1048576
33,245708,268.977,0,vmcache,32,500,ycsb_A,128,94.9991,14.2702,0,0,0,0,0,672,5643392,1048576
34,248366,268.754,0,vmcache,32,500,ycsb_A,128,94.9991,14.6803,0,0,0,0,0,664,9212384,1048576
35,253549,268.82,0,vmcache,32,500,ycsb_A,128,94.9991,15.0904,0,0,0,0,0,662,5819698,1048576
36,254884,266.656,0,vmcache,32,500,ycsb_A,128,94.9991,15.4973,0,0,0,0,0,684,5446312,1048576
37,250437,260.816,0,vmcache,32,500,ycsb_A,128,94.9991,15.8953,0,0,0,0,0,658,8897808,1048576
38,252050,263.254,0,vmcache,32,500,ycsb_A,128,94.9991,16.297,0,0,0,0,0,676,5562822,1048576
39,258578,262.266,0,vmcache,32,500,ycsb_A,128,94.9991,16.6972,0,0,0,0,0,670,5805752,1048576
40,262536,262.793,0,vmcache,32,500,ycsb_A,128,94.9991,17.0982,0,0,0,0,0,668,5175738,1048576
41,263775,263.582,0,vmcache,32,500,ycsb_A,128,94.9991,17.5004,0,0,0,0,0,682,5128990,1048576
42,262813,261.031,0,vmcache,32,500,ycsb_A,128,94.9991,17.8987,0,0,0,0,0,674,9144330,1048576
43,266879,263.32,0,vmcache,32,500,ycsb_A,128,94.9991,18.3005,0,0,0,0,0,680,5850712,1048576
44,271126,262.051,0,vmcache,32,500,ycsb_A,128,94.9991,18.7003,0,0,0,0,0,658,7381400,1048576
45,275434,263.125,0,vmcache,32,500,ycsb_A,128,94.9991,19.1018,0,0,0,0,0,668,5922402,1048576
46,276256,263.688,0,vmcache,32,500,ycsb_A,128,94.9991,19.5042,0,0,0,0,0,676,6070282,1048576
47,277193,261.574,0,vmcache,32,500,ycsb_A,128,94.9991,19.9033,0,0,0,0,0,678,8640238,1048576
48,281466,263.848,0,vmcache,32,500,ycsb_A,128,94.9991,20.3059,0,0,0,0,0,684,5646694,1048576
49,285264,263.152,0,vmcache,32,500,ycsb_A,128,94.9991,20.7074,0,0,0,0,0,676,8172854,1048576
50,288384,263.734,0,vmcache,32,500,ycsb_A,128,94.9991,21.1099,0,0,0,0,0,664,5046912,1048576
51,288966,264.066,0,vmcache,32,500,ycsb_A,128,94.9991,21.5128,0,0,0,0,0,664,4935878,1048576
52,291145,262.777,0,vmcache,32,500,ycsb_A,128,94.9991,21.9138,0,0,0,0,0,668,7408780,1048576
53,296770,264.918,0,vmcache,32,500,ycsb_A,128,94.9991,22.318,0,0,0,0,0,680,5711542,1048576
54,294068,263.656,0,vmcache,32,500,ycsb_A,128,94.9991,22.7203,0,0,0,0,0,662,6735386,1048576
55,301042,264.004,0,vmcache,32,500,ycsb_A,128,94.9991,23.1231,0,0,0,0,0,654,5130106,1048576
56,303421,264.652,0,vmcache,32,500,ycsb_A,128,94.9991,23.527,0,0,0,0,0,632,4499148,1048576
57,304099,263.629,0,vmcache,32,500,ycsb_A,128,94.9991,23.9292,0,0,0,0,0,664,4780396,1048576
58,306364,264.824,0,vmcache,32,500,ycsb_A,128,94.9991,24.3333,0,0,0,0,0,672,8579270,1048576
59,309883,265.105,0,vmcache,32,500,ycsb_A,128,94.9991,24.7378,0,0,0,0,0,680,5340634,1048576
60,312274,264.254,0,vmcache,32,500,ycsb_A,128,94.9991,25.1411,0,0,0,0,0,666,4556232,1048576
