vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=0,batch_sz=1,mode=0] exmap:0
ycsb load done (tuple=56B), space: 148.535 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,77731,315.957,0,vmcache,32,1000,ycsb_A,1,94.9991,0.482303,0,0,30968344,0,0,1320,15521948,2097152
1,97096,296.559,0,vmcache,32,1000,ycsb_A,1,94.9991,0.934815,0,0,0,0,0,1014,9323548,2097152
2,111378,304.828,0,vmcache,32,1000,ycsb_A,1,94.9991,1.39995,0,0,0,0,0,998,5909010,2097152
3,118190,301.059,0,vmcache,32,1000,ycsb_A,1,94.9991,1.85933,0,0,0,0,0,934,5293590,2097152
4,118400,287.551,0,vmcache,32,1000,ycsb_A,1,94.9991,2.29809,0,0,0,0,0,1020,6218268,2097152
5,127245,285.602,0,vmcache,32,1000,ycsb_A,1,94.9991,2.73389,0,0,0,0,0,1014,5744272,2097152
6,132392,281.602,0,vmcache,32,1000,ycsb_A,1,94.9991,3.16358,0,0,0,0,0,1002,6102432,2097152
7,137198,280.625,0,vmcache,32,1000,ycsb_A,1,94.9991,3.59178,0,0,0,0,0,966,6607048,2097152
8,137614,279.023,0,vmcache,32,1000,ycsb_A,1,94.9991,4.01753,0,0,0,0,0,1002,6127200,2097152
9,145436,277.969,0,vmcache,32,1000,ycsb_A,1,94.9991,4.44168,0,0,0,0,0,874,6182360,2097152
10,150033,276.785,0,vmcache,32,1000,ycsb_A,1,94.9991,4.86401,0,0,0,0,0,986,5603886,2097152
11,154222,275.164,0,vmcache,32,1000,ycsb_A,1,94.9991,5.28389,0,0,0,0,0,1008,7108448,2097152
12,156316,274.457,0,vmcache,32,1000,ycsb_A,1,94.9991,5.70266,0,0,0,0,0,926,5733992,2097152
13,159121,273.77,0,vmcache,32,1000,ycsb_A,1,94.9991,6.12041,0,0,0,0,0,910,5679556,2097152
14,168207,274.242,0,vmcache,32,1000,ycsb_A,1,94.9991,6.53887,0,0,0,0,0,878,5998406,2097152
15,171856,273.117,0,vmcache,32,1000,ycsb_A,1,94.9991,6.95562,0,0,0,0,0,994,6011582,2097152
16,174352,271.488,0,vmcache,32,1000,ycsb_A,1,94.9991,7.36988,0,0,0,0,0,886,7684572,2097152
17,176861,271.777,0,vmcache,32,1000,ycsb_A,1,94.9991,7.78458,0,0,0,0,0,870,6398354,2097152
18,179990,271.672,0,vmcache,32,1000,ycsb_A,1,94.9991,8.19911,0,0,0,0,0,840,5892896,2097152
19,187156,272.316,0,vmcache,32,1000,ycsb_A,1,94.9991,8.61463,0,0,0,0,0,902,5804300,2097152
20,190282,271.852,0,vmcache,32,1000,ycsb_A,1,94.9991,9.02942,0,0,0,0,0,942,5863426,1048576
21,191923,270.156,0,vmcache,32,1000,ycsb_A,1,94.9991,9.44167,0,0,0,0,0,832,6945998,1048576
22,193721,270.812,0,vmcache,32,1000,ycsb_A,1,94.9991,9.8549,0,0,0,0,0,876,5901256,1048576
23,197708,270.086,0,vmcache,32,1000,ycsb_A,1,94.9991,10.267,0,0,0,0,0,886,6219376,1048576
24,204142,270.656,0,vmcache,32,1000,ycsb_A,1,94.9991,10.68,0,0,0,0,0,942,5881326,1048576
25,205700,270.156,0,vmcache,32,1000,ycsb_A,1,94.9991,11.0922,0,0,0,0,0,840,5659702,1048576
