vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=1,batch_sz=1,mode=0] exmap:0
ycsb load done (tuple=56B), space: 148.535 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,75069,312.168,0,vmcache,32,1000,ycsb_A,1,94.9993,0.476521,0,0,30968338,0,0,1060,16290072,2097152
1,94567,293.172,0,vmcache,32,1000,ycsb_A,1,94.9993,0.923866,0,0,0,0,0,1038,9480756,2097152
2,102120,286.48,0,vmcache,32,1000,ycsb_A,1,94.9993,1.361,0,0,0,0,0,1034,8035006,2097152
3,108810,284.93,0,vmcache,32,1000,ycsb_A,1,94.9993,1.79576,0,0,0,0,0,1042,5613668,2097152
4,112399,278.941,0,vmcache,32,1000,ycsb_A,1,94.9993,2.2214,0,0,0,0,0,1014,6103582,2097152
5,120997,279.32,0,vmcache,32,1000,ycsb_A,1,94.9993,2.64761,0,0,0,0,0,1006,6008190,2097152
6,128890,282.887,0,vmcache,32,1000,ycsb_A,1,94.9993,3.07926,0,0,0,0,0,1034,6077552,2097152
7,134916,282.414,0,vmcache,32,1000,ycsb_A,1,94.9993,3.51019,0,0,0,0,0,716,6022454,2097152
8,134668,279.832,0,vmcache,32,1000,ycsb_A,1,94.9993,3.93717,0,0,0,0,0,664,6889284,2097152
9,140916,277.68,0,vmcache,32,1000,ycsb_A,1,94.9993,4.36088,0,0,0,0,0,704,5864734,2097152
10,146710,277.312,0,vmcache,32,1000,ycsb_A,1,94.9993,4.78402,0,0,0,0,0,704,7161130,2097152
11,149608,274.52,0,vmcache,32,1000,ycsb_A,1,94.9993,5.20291,0,0,0,0,0,700,9455820,2097152
12,151321,274.465,0,vmcache,32,1000,ycsb_A,1,94.9993,5.62171,0,0,0,0,0,708,6044976,2097152
13,156015,273.84,0,vmcache,32,1000,ycsb_A,1,94.9993,6.03956,0,0,0,0,0,682,7391790,2097152
14,162811,273.926,0,vmcache,32,1000,ycsb_A,1,94.9993,6.45754,0,0,0,0,0,694,5712450,2097152
15,166279,273.152,0,vmcache,32,1000,ycsb_A,1,94.9993,6.87433,0,0,0,0,0,692,5971826,2097152
16,169467,270.691,0,vmcache,32,1000,ycsb_A,1,94.9993,7.28738,0,0,0,0,0,690,11003654,2097152
17,170565,271.77,0,vmcache,32,1000,ycsb_A,1,94.9993,7.70205,0,0,0,0,0,708,5683058,2097152
18,177095,271.043,0,vmcache,32,1000,ycsb_A,1,94.9993,8.11564,0,0,0,0,0,696,6002302,2097152
19,178960,271.07,0,vmcache,32,1000,ycsb_A,1,94.9993,8.52926,0,0,0,0,0,686,5931140,2097152
20,185239,271.504,0,vmcache,32,1000,ycsb_A,1,94.9993,8.94355,0,0,0,0,0,666,5704624,2097152
21,186345,269.289,0,vmcache,32,1000,ycsb_A,1,94.9993,9.35445,0,0,0,0,0,692,9785420,2097152
22,187311,270.137,0,vmcache,32,1000,ycsb_A,1,94.9993,9.76664,0,0,0,0,0,680,6015986,1048576
23,191125,269.906,0,vmcache,32,1000,ycsb_A,1,94.9993,10.1785,0,0,0,0,0,688,5726520,1048576
24,197266,269.969,0,vmcache,32,1000,ycsb_A,1,94.9993,10.5904,0,0,0,0,0,654,5544236,1048576
25,199769,269.457,0,vmcache,32,1000,ycsb_A,1,94.9993,11.0016,0,0,0,0,0,684,5656084,1048576
26,202425,268.715,0,vmcache,32,1000,ycsb_A,1,94.9993,11.4116,0,0,0,0,0,680,6604336,1048576
27,203174,269.066,0,vmcache,32,1000,ycsb_A,1,94.9993,11.8222,0,0,0,0,0,694,5871740,1048576
28,209584,269.164,0,vmcache,32,1000,ycsb_A,1,94.9993,12.2329,0,0,0,0,0,694,6768472,1048576
29,211451,269.879,0,vmcache,32,1000,ycsb_A,1,94.9993,12.6447,0,0,0,0,0,682,6282656,1048576
30,214915,269.199,0,vmcache,32,1000,ycsb_A,1,94.9993,13.0555,0,0,0,0,0,688,6002562,1048576
31,217297,267.688,0,vmcache,32,1000,ycsb_A,1,94.9993,13.4639,0,0,0,0,0,688,8803586,1048576
32,217326,269.902,0,vmcache,32,1000,ycsb_A,1,94.9993,13.8758,0,0,0,0,0,688,5873590,1048576
33,221862,268.566,0,vmcache,32,1000,ycsb_A,1,94.9993,14.2856,0,0,0,0,0,678,6441128,1048576
34,227843,269.41,0,vmcache,32,1000,ycsb_A,1,94.9993,14.6966,0,0,0,0,0,668,5620042,1048576
35,229269,268.656,0,vmcache,32,1000,ycsb_A,1,94.9993,15.1066,0,0,0,0,0,700,6608844,1048576
36,230960,268.043,0,vmcache,32,1000,ycsb_A,1,94.9993,15.5156,0,0,0,0,0,698,8295650,1048576
37,229829,268.621,0,vmcache,32,1000,ycsb_A,1,94.9993,15.9255,0,0,0,0,0,660,5443446,1048576
38,237098,268.773,0,vmcache,32,1000,ycsb_A,1,94.9993,16.3356,0,0,0,0,0,648,5379536,1048576
39,241069,269.172,0,vmcache,32,1000,ycsb_A,1,94.9993,16.7463,0,0,0,0,0,680,5430686,1048576
40,242902,269.258,0,vmcache,32,1000,ycsb_A,1,94.9993,17.1572,0,0,0,0,0,678,5197428,1048576
41,241418,265.68,0,vmcache,32,1000,ycsb_A,1,94.9993,17.5626,0,0,0,0,0,656,10304126,1048576
42,237788,262.586,0,vmcache,32,1000,ycsb_A,1,94.9993,17.9632,0,0,0,0,0,698,5701648,1048576
43,243036,262.586,0,vmcache,32,1000,ycsb_A,1,94.9993,18.3639,0,0,0,0,0,686,5886964,1048576
44,246636,263.273,0,vmcache,32,1000,ycsb_A,1,94.9993,18.7656,0,0,0,0,0,688,5545294,1048576
45,249888,263.012,0,vmcache,32,1000,ycsb_A,1,94.9993,19.1669,0,0,0,0,0,684,5419036,1048576
46,251037,261.547,0,vmcache,32,1000,ycsb_A,1,94.9993,19.566,0,0,0,0,0,680,8460616,1048576
47,250939,262.453,0,vmcache,32,1000,ycsb_A,1,94.9993,19.9665,0,0,0,0,0,666,5406522,1048576
48,255288,262.539,0,vmcache,32,1000,ycsb_A,1,94.9993,20.3671,0,0,0,0,0,682,5309150,1048576
49,259236,263.164,0,vmcache,32,1000,ycsb_A,1,94.9993,20.7687,0,0,0,0,0,652,5318568,1048576
50,261850,263.301,0,vmcache,32,1000,ycsb_A,1,94.9993,21.1704,0,0,0,0,0,680,5195728,1048576
51,262670,261.781,0,vmcache,32,1000,ycsb_A,1,94.9993,21.5699,0,0,0,0,0,684,6315922,1048576
52,262840,262.961,0,vmcache,32,1000,ycsb_A,1,94.9993,21.9711,0,0,0,0,0,678,6179722,1048576
53,265830,262.785,0,vmcache,32,1000,ycsb_A,1,94.9993,22.3721,0,0,0,0,0,676,5264680,1048576
54,271433,264.371,0,vmcache,32,1000,ycsb_A,1,94.9993,22.7755,0,0,0,0,0,674,5390366,1048576
55,273469,264.059,0,vmcache,32,1000,ycsb_A,1,94.9993,23.1784,0,0,0,0,0,682,5239824,1048576
56,275476,262.598,0,vmcache,32,1000,ycsb_A,1,94.9993,23.5791,0,0,0,0,0,680,6504306,1048576
57,274865,263.566,0,vmcache,32,1000,ycsb_A,1,94.9993,23.9813,0,0,0,0,0,684,5506920,1048576
58,277532,263.82,0,vmcache,32,1000,ycsb_A,1,94.9993,24.3838,0,0,0,0,0,680,8003898,1048576
59,281663,263.859,0,vmcache,32,1000,ycsb_A,1,94.9993,24.7865,0,0,0,0,0,674,5331336,1048576
60,285727,264.223,0,vmcache,32,1000,ycsb_A,1,94.9993,25.1896,0,0,0,0,0,680,5181162,1048576
61,287208,263.375,0,vmcache,32,1000,ycsb_A,1,94.9993,25.5915,0,0,0,0,0,682,6766996,1048576
62,287424,264.371,0,vmcache,32,1000,ycsb_A,1,94.9993,25.9949,0,0,0,0,0,678,4748994,1048576
63,286663,264.172,0,vmcache,32,1000,ycsb_A,1,94.9993,26.398,0,0,0,0,0,672,5238264,1048576
64,293837,265.062,0,vmcache,32,1000,ycsb_A,1,94.9993,26.8025,0,0,0,0,0,690,4984146,1048576
65,295599,264.652,0,vmcache,32,1000,ycsb_A,1,94.9993,27.2063,0,0,0,0,0,676,5021098,1048576
66,297233,265.207,0,vmcache,32,1000,ycsb_A,1,94.9993,27.611,0,0,0,0,0,684,5637690,1048576
67,298613,263.07,0,vmcache,32,1000,ycsb_A,1,94.9993,28.0124,0,0,0,0,0,668,9740418,1048576
68,300683,265.305,0,vmcache,32,1000,ycsb_A,1,94.9993,28.4172,0,0,0,0,0,688,4790900,1048576
69,305584,265.797,0,vmcache,32,1000,ycsb_A,1,94.9993,28.8228,0,0,0,0,0,668,4763902,1048576
70,306899,265.664,0,vmcache,32,1000,ycsb_A,1,94.9993,29.2281,0,0,0,0,0,684,4687254,1048576
71,308894,265.059,0,vmcache,32,1000,ycsb_A,1,94.9993,29.6326,0,0,0,0,0,676,6328728,1048576
72,310009,264.527,0,vmcache,32,1000,ycsb_A,1,94.9993,30.0362,0,0,0,0,0,674,8041748,1048576
73,316070,265.504,0,vmcache,32,1000,ycsb_A,1,94.9993,30.4413,0,0,0,0,0,668,4724368,1048576
74,313422,266.434,0,vmcache,32,1000,ycsb_A,1,94.9993,30.8479,0,0,0,0,0,668,4600718,1048576
75,321002,266.711,0,vmcache,32,1000,ycsb_A,1,94.9993,31.2549,0,0,0,0,0,654,4671418,1048576
76,324117,266.621,0,vmcache,32,1000,ycsb_A,1,94.9993,31.6617,0,0,0,0,0,680,4805732,1048576
77,323257,266.367,0,vmcache,32,1000,ycsb_A,1,94.9993,32.0681,0,0,0,0,0,678,4210584,1048576
78,328463,266.281,0,vmcache,32,1000,ycsb_A,1,94.9993,32.4744,0,0,0,0,0,682,4293412,1048576
79,329848,267.809,0,vmcache,32,1000,ycsb_A,1,94.9993,32.8831,0,0,0,0,0,658,4962454,1048576
