vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=0,batch_sz=512,mode=0] exmap:0
space: 180.623 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,2780,307.027,0,vmcache,32,1000,tpcc,512,94.896,0.520462,899,9588,39380136,1,599.25,11740,672947640,67108864
1,3723,332.277,0,vmcache,32,1000,tpcc,512,94.9105,1.02065,1146,0,0,1,0,11538,341065858,33554432
2,4097,319.648,0,vmcache,32,1000,tpcc,512,94.9266,1.50113,1218,0,0,1,0,11494,348746218,33554432
3,4130,308.699,0,vmcache,32,1000,tpcc,512,94.9455,1.96385,1397,0,0,1,0,10608,329108662,33554432
4,4179,297.203,0,vmcache,32,1000,tpcc,512,94.9645,2.40963,1295,0,0,1,0,11390,340397790,33554432
5,4350,294.613,0,vmcache,32,1000,tpcc,512,94.9847,2.85099,1372,0,0,1,0,10050,336024060,33554432
6,3863,235.406,0,vmcache,32,1000,tpcc,512,94.8399,3.28484,1181,13704,0,1,622.909,10656,797983904,33554432
7,4902,287.934,0,vmcache,32,1000,tpcc,512,94.865,3.71488,1560,0,0,1,0,11154,734915860,16777216
8,4988,287.008,0,vmcache,32,1000,tpcc,512,94.8917,4.14315,1620,0,0,1,0,10338,341701576,16777216
9,5714,284.23,0,vmcache,32,1000,tpcc,512,94.9181,4.5685,1403,0,0,1,0,10002,327092736,16777216
10,5880,280.816,0,vmcache,32,1000,tpcc,512,94.9464,4.98806,1500,0,0,1,0,10142,301536480,16777216
11,6266,279.574,0,vmcache,32,1000,tpcc,512,94.977,5.40589,1471,0,0,1,0,9664,294215176,16777216
12,4608,212.762,0,vmcache,32,1000,tpcc,512,94.8825,5.78246,1206,9933,0,1,620.812,10776,624820322,16777216
13,6215,270.496,0,vmcache,32,1000,tpcc,512,94.8062,6.24016,1569,9098,0,1,606.533,10114,879874860,16777216
14,6812,276.52,0,vmcache,32,1000,tpcc,512,94.8396,6.65283,1555,0,0,1,0,9466,289129562,16777216
15,7324,275.488,0,vmcache,32,1000,tpcc,512,94.8748,7.0644,1477,0,0,1,0,10116,286832870,16777216
16,7349,273.992,0,vmcache,32,1000,tpcc,512,94.9103,7.47361,1487,0,0,1,0,9722,260773336,16777216
17,7503,273.953,0,vmcache,32,1000,tpcc,512,94.9463,7.88293,1461,0,0,1,0,9576,245850640,16777216
18,7904,272.852,0,vmcache,32,1000,tpcc,512,94.9823,8.29071,1434,0,0,1,0,10670,279555624,16777216
19,5718,191.438,0,vmcache,32,1000,tpcc,512,94.7735,8.69426,976,19672,0,1,614.75,10262,890703624,16777216
20,8105,272.051,0,vmcache,32,1000,tpcc,512,94.8101,9.10082,1436,0,0,1,0,9072,272403986,16777216
21,8644,271.344,0,vmcache,32,1000,tpcc,512,94.8474,9.5068,1351,0,0,1,0,9116,251484398,16777216
22,8376,272.09,0,vmcache,32,1000,tpcc,512,94.8859,9.91341,1439,0,0,1,0,9586,217800406,16777216
23,9233,268.316,0,vmcache,32,1000,tpcc,512,94.924,10.3151,1294,0,0,1,0,10186,236217244,16777216
24,9372,269.363,0,vmcache,32,1000,tpcc,512,94.9622,10.7181,1347,0,0,1,0,9026,238318654,16777216
25,9066,258.258,0,vmcache,32,1000,tpcc,512,95.0002,11.104,1345,0,0,1,0,8978,214440870,16777216
26,7072,190.801,0,vmcache,32,1000,tpcc,512,94.7975,11.5056,948,19455,0,1,607.969,9412,942614078,16777216
27,9976,268.363,0,vmcache,32,1000,tpcc,512,94.8385,11.9069,1367,0,0,1,0,9868,208347578,16777216
28,10774,267.34,0,vmcache,32,1000,tpcc,512,94.8806,12.3075,1244,0,0,1,0,10066,193297040,16777216
29,11194,267.496,0,vmcache,32,1000,tpcc,512,94.9209,12.7089,1128,0,0,1,0,9476,192782902,16777216
30,11120,267.297,0,vmcache,32,1000,tpcc,512,94.963,13.1098,1168,0,0,1,0,8764,208529728,16777216
31,10558,234.434,0,vmcache,32,1000,tpcc,512,95.0003,13.4618,923,0,0,1,0,9492,260370702,16777216
32,9813,211.52,0,vmcache,32,1000,tpcc,512,94.8004,13.8966,851,19616,0,1,613,8642,884266612,16777216
33,12169,266.418,0,vmcache,32,1000,tpcc,512,94.8438,14.2965,1119,0,0,1,0,9334,179063504,8388608
34,12745,266.402,0,vmcache,32,1000,tpcc,512,94.8879,14.6968,1028,0,0,1,0,10134,191888888,8388608
35,13240,265.363,0,vmcache,32,1000,tpcc,512,94.9322,15.096,965,0,0,1,0,9562,167545716,8388608
36,13682,264.977,0,vmcache,32,1000,tpcc,512,94.9761,15.4951,873,0,0,1,0,9732,161880202,8388608
37,9021,172.254,0,vmcache,32,1000,tpcc,512,94.7728,15.871,559,19524,0,1,610.125,8736,955451210,16777216
38,14545,264.633,0,vmcache,32,1000,tpcc,512,94.818,16.2703,755,0,0,1,0,9816,136693684,8388608
39,14863,264.148,0,vmcache,32,1000,tpcc,512,94.8642,16.6688,759,0,0,1,0,8790,169347870,8388608
40,15338,260.172,0,vmcache,32,1000,tpcc,512,94.9104,17.062,647,0,0,1,0,9402,172874166,8388608
41,15334,256.836,0,vmcache,32,1000,tpcc,512,94.9561,17.4497,695,0,0,1,0,9040,136426728,8388608
42,14815,244.078,0,vmcache,32,1000,tpcc,512,95.0003,17.8185,591,0,0,1,0,8954,135574870,8388608
43,11537,182.887,0,vmcache,32,1000,tpcc,512,94.8043,18.2096,436,19205,0,1,600.156,8186,902124238,8388608
44,16188,258.172,0,vmcache,32,1000,tpcc,512,94.852,18.5998,620,0,0,1,0,8932,157960250,8388608
45,16897,257.566,0,vmcache,32,1000,tpcc,512,94.901,18.9895,558,0,0,1,0,9760,127466322,8388608
46,17003,255.242,0,vmcache,32,1000,tpcc,512,94.9498,19.376,495,0,0,1,0,9156,111630924,8388608
47,17491,256.66,0,vmcache,32,1000,tpcc,512,94.9988,19.7643,559,0,0,1,0,8816,111220296,8388608
48,12667,183.07,0,vmcache,32,1000,tpcc,512,94.806,20.1558,407,19221,0,1,600.656,9408,742874474,8388608
49,17935,256.539,0,vmcache,32,1000,tpcc,512,94.8566,20.5441,530,0,0,1,0,7882,79722314,8388608
50,18107,256.137,0,vmcache,32,1000,tpcc,512,94.9079,20.9319,508,0,0,1,0,9162,102984494,8388608
51,18550,256.211,0,vmcache,32,1000,tpcc,512,94.9597,21.3199,489,0,0,1,0,8994,93611394,8388608
52,14289,197.809,0,vmcache,32,1000,tpcc,512,95.0003,21.6191,419,0,0,1,0,9382,81610336,8388608
53,18145,241.711,0,vmcache,32,1000,tpcc,512,94.8275,22.0968,541,18781,0,1,586.906,8856,736583646,8388608
54,19124,256.586,0,vmcache,32,1000,tpcc,512,94.8816,22.4849,582,0,0,1,0,8402,52643190,8388608
55,19572,256.414,0,vmcache,32,1000,tpcc,512,94.9373,22.8727,578,0,0,1,0,8708,34196294,8388608
56,19337,255.137,0,vmcache,32,1000,tpcc,512,94.9928,23.2585,583,0,0,1,0,8846,36416766,8388608
57,13323,172.574,0,vmcache,32,1000,tpcc,512,94.8071,23.6312,414,18771,0,1,586.594,9020,847463686,8388608
58,20209,256.223,0,vmcache,32,1000,tpcc,512,94.8659,24.0185,620,0,0,1,0,7928,38454542,8388608
59,20558,256.68,0,vmcache,32,1000,tpcc,512,94.9233,24.4067,579,0,0,1,0,8150,32522336,8388608
[time-breakdown @ 60s] io=803.445s (41.8461%) migration=101.834s (5.30386%) [syscall=101.824s setup=0.00975129s] compute=1014.72s (52.85%) [over 60s, 32 threads]
60,20331,256.211,0,vmcache,32,1000,tpcc,512,94.9811,24.7943,567,0,0,1,0,8440,34044826,8388608
61,14948,183.148,0,vmcache,32,1000,tpcc,512,94.803,25.1822,389,18589,0,1,580.906,9488,727414466,8388608
62,20742,256.195,0,vmcache,32,1000,tpcc,512,94.8635,25.5696,591,0,0,1,0,8576,32507848,8388608
63,20742,254.746,0,vmcache,32,1000,tpcc,512,94.9242,25.9551,543,0,0,1,0,9110,35887598,8388608
64,21674,256.496,0,vmcache,32,1000,tpcc,512,94.9872,26.3429,606,0,0,1,0,7362,29602778,8388608
65,14735,180.281,0,vmcache,32,1000,tpcc,512,94.8108,26.7259,415,18524,0,1,578.875,8436,764626248,8388608
66,21708,256.953,0,vmcache,32,1000,tpcc,512,94.8762,27.1144,595,0,0,1,0,8440,35358342,8388608
67,21945,255.816,0,vmcache,32,1000,tpcc,512,94.9424,27.5013,588,0,0,1,0,8636,32937698,8388608
68,18821,216.918,0,vmcache,32,1000,tpcc,512,95.0004,27.829,514,0,0,1,0,8676,32444966,8388608
69,18760,216.82,0,vmcache,32,1000,tpcc,512,94.8392,28.2664,490,18338,0,1,573.062,8340,804013782,8388608
70,22353,253.734,0,vmcache,32,1000,tpcc,512,94.9089,28.6499,625,0,0,1,0,8156,43550566,8388608
71,22640,255.863,0,vmcache,32,1000,tpcc,512,94.9785,29.037,549,0,0,1,0,8434,37784060,8388608
72,16568,187.172,0,vmcache,32,1000,tpcc,512,94.8119,29.4294,422,18341,0,1,573.156,9112,714212562,8388608
73,22848,256.707,0,vmcache,32,1000,tpcc,512,94.8828,29.8178,548,0,0,1,0,8906,35784412,8388608
74,23523,256.586,0,vmcache,32,1000,tpcc,512,94.9553,30.2058,607,0,0,1,0,8612,35273722,8388608
75,16964,185.824,0,vmcache,32,1000,tpcc,512,94.7917,30.5946,469,18136,0,1,566.75,9150,695467104,8388608
76,23512,257.227,0,vmcache,32,1000,tpcc,512,94.8637,30.9834,614,0,0,1,0,8688,35288268,8388608
77,23620,257.18,0,vmcache,32,1000,tpcc,512,94.9364,31.3722,621,0,0,1,0,9044,36308476,8388608
78,20905,221.734,0,vmcache,32,1000,tpcc,512,95.0003,31.7072,527,0,0,1,0,7170,42045846,8388608
79,20918,223.211,0,vmcache,32,1000,tpcc,512,94.854,32.1486,579,17469,0,1,563.516,8682,658520900,8388608
80,24354,256.938,0,vmcache,32,1000,tpcc,512,94.9282,32.5368,651,0,0,1,0,8532,38316094,8388608
81,23886,253.453,0,vmcache,32,1000,tpcc,512,95.0003,32.9194,671,0,0,1,0,8754,41168970,8388608
82,18519,193.516,0,vmcache,32,1000,tpcc,512,94.8427,33.3182,496,17834,0,1,557.312,7252,663378322,8388608
83,24976,255.5,0,vmcache,32,1000,tpcc,512,94.9146,33.704,671,0,0,1,0,8474,36806308,8388608
84,25200,256.844,0,vmcache,32,1000,tpcc,512,94.9883,34.0921,649,0,0,1,0,8424,39393976,8388608
85,18453,192.105,0,vmcache,32,1000,tpcc,512,94.8351,34.4859,508,17403,0,1,561.387,8890,658881098,8388608
86,25843,256.605,0,vmcache,32,1000,tpcc,512,94.9092,34.8735,669,0,0,1,0,8190,34103024,8388608
87,25846,257.738,0,vmcache,32,1000,tpcc,512,94.9824,35.2629,652,0,0,1,0,8164,33582568,8388608
88,19379,192.094,0,vmcache,32,1000,tpcc,512,94.8255,35.6591,502,17798,0,1,556.188,7036,639305948,8388608
89,26341,256.863,0,vmcache,32,1000,tpcc,512,94.9014,36.0468,707,0,0,1,0,8162,36496290,8388608
90,26853,257.172,0,vmcache,32,1000,tpcc,512,94.9773,36.435,710,0,0,1,0,8256,32759992,8388608
91,18912,184.301,0,vmcache,32,1000,tpcc,512,94.8179,36.8203,481,17944,0,1,560.75,8808,732753462,8388608
92,27060,257.129,0,vmcache,32,1000,tpcc,512,94.8953,37.2082,735,0,0,1,0,7968,32599008,8388608
93,27179,257.461,0,vmcache,32,1000,tpcc,512,94.9741,37.5971,678,0,0,1,0,7836,34658632,8388608
94,19786,188.512,0,vmcache,32,1000,tpcc,512,94.8176,37.9889,506,17983,0,1,561.969,8182,692605966,8388608
95,27441,257.465,0,vmcache,32,1000,tpcc,512,94.8977,38.3774,720,0,0,1,0,7982,36047868,8388608
96,27903,258.051,0,vmcache,32,1000,tpcc,512,94.979,38.767,714,0,0,1,0,7632,37148240,8388608
97,20143,187.844,0,vmcache,32,1000,tpcc,512,94.8261,39.1562,516,17731,0,1,554.094,8756,716374640,8388608
98,27956,256.191,0,vmcache,32,1000,tpcc,512,94.9099,39.5427,740,0,0,1,0,9182,39540032,8388608
99,28201,257.434,0,vmcache,32,1000,tpcc,512,94.9938,39.9312,721,0,0,1,0,7956,37020956,8388608
100,21408,192.758,0,vmcache,32,1000,tpcc,512,94.8485,40.3271,518,17589,0,1,567.387,8296,675874692,8388608
101,28705,258.121,0,vmcache,32,1000,tpcc,512,94.9343,40.7169,674,0,0,1,0,8444,34849058,8388608
102,22045,192.828,0,vmcache,32,1000,tpcc,512,94.9573,41.0294,552,3634,0,1,519.143,7580,613559576,8388608
103,27423,246.242,0,vmcache,32,1000,tpcc,512,94.8738,41.4842,711,13952,0,1,558.08,8362,736145182,8388608
104,29529,257.199,0,vmcache,32,1000,tpcc,512,94.9621,41.872,779,0,0,1,0,8344,36392378,8388608
105,20267,177.086,0,vmcache,32,1000,tpcc,512,94.8098,42.2466,512,18026,0,1,563.312,7594,817847022,8388608
106,30129,257.629,0,vmcache,32,1000,tpcc,512,94.9004,42.6351,778,0,0,1,0,7748,34202668,8388608
107,29885,258.027,0,vmcache,32,1000,tpcc,512,94.9916,43.0241,792,0,0,1,0,8660,32718028,8388608
108,21051,181.152,0,vmcache,32,1000,tpcc,512,94.8429,43.4036,542,17846,0,1,557.688,8042,754910848,8388608
109,30624,259.039,0,vmcache,32,1000,tpcc,512,94.934,43.7945,737,0,0,1,0,8228,34897512,8388608
110,22113,187.809,0,vmcache,32,1000,tpcc,512,94.9878,44.084,524,1052,0,1,526,8514,645310280,8388608
111,28481,240.43,0,vmcache,32,1000,tpcc,512,94.8695,44.5486,761,17120,0,1,570.667,7914,890205896,8388608
112,31397,257.449,0,vmcache,32,1000,tpcc,512,94.9608,44.9368,773,0,0,1,0,7410,34546506,8388608
113,22886,188.945,0,vmcache,32,1000,tpcc,512,94.815,45.3275,595,17767,0,1,555.219,8082,700037654,8388608
