vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=1,batch_sz=64,mode=0] exmap:0
space: 90.327 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,4466,348,0,vmcache,32,500,tpcc,64,94.9969,0.532961,1119,1415,15709591,1,70.75,7992,341775374,33554432
1,5577,321.363,0,vmcache,32,500,tpcc,64,94.9992,1.02408,1368,1497,0,1,74.85,8348,327731758,16777216
2,6473,309.191,0,vmcache,32,500,tpcc,64,94.9877,1.50568,1490,3138,0,1,72.9767,8438,340367812,16777216
3,7061,297.008,0,vmcache,32,500,tpcc,64,94.9929,1.96225,1506,2076,0,1,71.5862,8874,318445772,16777216
4,8192,287.48,0,vmcache,32,500,tpcc,64,94.9893,2.41106,1553,3247,0,1,72.1556,7992,276457206,16777216
5,8604,285.371,0,vmcache,32,500,tpcc,64,94.9969,2.85242,1536,2531,0,1,70.3056,7008,260543678,16777216
6,9722,279.93,0,vmcache,32,500,tpcc,64,94.9992,3.29003,1477,3234,0,1,73.5,7308,262185554,16777216
7,10302,278.32,0,vmcache,32,500,tpcc,64,94.9838,3.73513,1420,4843,0,1,72.2836,8112,244260748,16777216
8,11332,277.297,0,vmcache,32,500,tpcc,64,94.9934,4.1674,1365,2902,0,1,72.55,7550,216178076,16777216
9,12383,275.277,0,vmcache,32,500,tpcc,64,94.9983,4.60064,1294,3508,0,1,71.5918,8262,214929650,8388608
10,13238,273.238,0,vmcache,32,500,tpcc,64,94.9836,5.04104,1306,5249,0,1,71.9041,7536,213022074,8388608
11,13962,271.891,0,vmcache,32,500,tpcc,64,94.9838,5.47357,1218,4176,0,1,70.7797,8000,197454790,8388608
12,15808,270.957,0,vmcache,32,500,tpcc,64,94.9909,5.90302,983,3666,0,1,71.8824,7264,201536776,8388608
13,16604,269.129,0,vmcache,32,500,tpcc,64,94.996,6.33189,935,3994,0,1,71.3214,7512,200097248,8388608
14,18071,265.328,0,vmcache,32,500,tpcc,64,94.9776,6.76801,825,6067,0,1,72.2262,7622,164356232,8388608
15,19752,266.551,0,vmcache,32,500,tpcc,64,94.982,7.19722,686,4461,0,1,71.9516,7646,130203012,8388608
16,20985,265.234,0,vmcache,32,500,tpcc,64,94.9873,7.62493,620,4477,0,1,72.2097,7048,173682428,8388608
17,22093,265.352,0,vmcache,32,500,tpcc,64,94.9978,8.05244,558,4351,0,1,72.5167,7518,99885960,8388608
18,23398,262.398,0,vmcache,32,500,tpcc,64,94.9815,8.48939,518,6652,0,1,71.5269,6766,87354060,8388608
19,24153,263.918,0,vmcache,32,500,tpcc,64,94.9952,8.91545,522,4441,0,1,71.629,6872,69448174,8388608
20,24627,262.219,0,vmcache,32,500,tpcc,64,94.9862,9.35069,548,6442,0,1,71.5778,7552,53925212,8388608
21,25407,260.41,0,vmcache,32,500,tpcc,64,94.9753,9.78549,527,6808,0,1,71.6632,7200,53864538,8388608
22,26459,264.027,0,vmcache,32,500,tpcc,64,94.9997,10.21,590,4214,0,1,72.6552,6894,48221510,8388608
23,26587,260.91,0,vmcache,32,500,tpcc,64,94.9949,10.6451,627,6837,0,1,71.9684,7424,56668506,8388608
24,27744,260.082,0,vmcache,32,500,tpcc,64,94.9939,11.0791,595,6834,0,1,71.1875,7422,51726628,8388608
25,28034,261.484,0,vmcache,32,500,tpcc,64,94.9998,11.5138,544,6534,0,1,71.8022,7370,54476390,8388608
26,28344,257.57,0,vmcache,32,500,tpcc,64,94.9777,11.957,588,9002,0,1,71.4444,7056,47324238,8388608
27,28825,259.969,0,vmcache,32,500,tpcc,64,94.987,12.3899,556,6626,0,1,69.7474,6760,50312032,8388608
28,29934,261.09,0,vmcache,32,500,tpcc,64,94.9964,12.8243,598,6648,0,1,70.7234,6950,50105362,8388608
29,30115,256.695,0,vmcache,32,500,tpcc,64,94.9761,13.2662,630,9059,0,1,71.3307,6882,49124944,8388608
30,31156,260.73,0,vmcache,32,500,tpcc,64,94.9875,13.6994,720,6652,0,1,71.5269,6306,50012740,8388608
31,32275,260.441,0,vmcache,32,500,tpcc,64,94.9995,14.1327,705,6718,0,1,71.4681,7294,45217340,8388608
32,32650,257.344,0,vmcache,32,500,tpcc,64,94.9826,14.5751,736,9074,0,1,71.4488,6616,49226238,8388608
33,33646,259.418,0,vmcache,32,500,tpcc,64,94.9944,15.0075,665,6812,0,1,70.9583,7258,50511426,8388608
34,34059,258.234,0,vmcache,32,500,tpcc,64,94.9861,15.4498,691,8775,0,1,70.2,6938,43036310,8388608
35,34705,257.07,0,vmcache,32,500,tpcc,64,94.9795,15.8907,671,8841,0,1,71.2984,5614,48339312,4194304
36,35279,257.531,0,vmcache,32,500,tpcc,64,94.9761,16.333,735,9004,0,1,70.3438,7368,53850246,4194304
37,35953,260.18,0,vmcache,32,500,tpcc,64,95,16.7663,754,6855,0,1,71.4062,5878,49694828,4194304
38,36652,256.5,0,vmcache,32,500,tpcc,64,95.0002,17.2075,719,9091,0,1,71.5827,6784,48268340,4194304
