vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:32 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=0,batch_sz=1024,mode=0] exmap:0
space: 180.625 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,1961,216.941,0,vmcache,32,1000,tpcc,1024,94.6219,1.04029,605,32302,39380538,1,1292.08,11596,1341670422,67108864
1,3598,335.273,0,vmcache,32,1000,tpcc,1024,94.6362,2.04976,1150,0,0,1,0,10872,331549288,33554432
2,3862,323.402,0,vmcache,32,1000,tpcc,1024,94.6519,3.02235,1204,0,0,1,0,11274,351871082,33554432
3,4392,312.25,0,vmcache,32,1000,tpcc,1024,94.6698,3.95964,1310,0,0,1,0,10162,333568764,33554432
4,4216,297.652,0,vmcache,32,1000,tpcc,1024,94.6882,4.85293,1265,0,0,1,0,10358,346342890,33554432
5,4133,294.938,0,vmcache,32,1000,tpcc,1024,94.7087,5.7361,1417,0,0,1,0,10598,339753160,33554432
6,4663,291.68,0,vmcache,32,1000,tpcc,1024,94.731,6.60887,1457,0,0,1,0,10032,350516400,16777216
7,4937,289.344,0,vmcache,32,1000,tpcc,1024,94.7561,7.47335,1555,0,0,1,0,10480,343929566,16777216
8,5048,287.004,0,vmcache,32,1000,tpcc,1024,94.7827,8.33004,1608,0,0,1,0,10676,343155668,16777216
9,5700,284.801,0,vmcache,32,1000,tpcc,1024,94.8099,9.18167,1470,0,0,1,0,8904,338674804,16777216
10,5789,282.426,0,vmcache,32,1000,tpcc,1024,94.8382,10.0257,1496,0,0,1,0,10582,294584362,16777216
11,6277,281.426,0,vmcache,32,1000,tpcc,1024,94.8688,10.8667,1494,0,0,1,0,8434,285681326,16777216
12,6189,280.484,0,vmcache,32,1000,tpcc,1024,94.9006,11.7039,1580,0,0,1,0,8846,293980558,16777216
13,6575,278.996,0,vmcache,32,1000,tpcc,1024,94.9334,12.5364,1590,0,0,1,0,9846,289004562,16777216
14,6953,278.512,0,vmcache,32,1000,tpcc,1024,94.9681,13.3675,1575,0,0,1,0,10248,279874474,16777216
15,6589,256.559,0,vmcache,32,1000,tpcc,1024,95.0003,14.1337,1383,0,0,1,0,9994,261893356,16777216
16,2722,96.7617,0,vmcache,32,1000,tpcc,1024,94.5367,14.8993,513,39940,0,1,1248.12,10630,1927295824,16777216
17,7354,275.816,0,vmcache,32,1000,tpcc,1024,94.5729,15.7231,1501,0,0,1,0,9168,267026440,16777216
18,8074,273.934,0,vmcache,32,1000,tpcc,1024,94.6093,16.5425,1394,0,0,1,0,9980,266331454,16777216
19,7799,274.254,0,vmcache,32,1000,tpcc,1024,94.6457,17.3617,1488,0,0,1,0,8224,245565336,16777216
20,8252,273.809,0,vmcache,32,1000,tpcc,1024,94.6827,18.1804,1419,0,0,1,0,9678,263151310,16777216
21,8834,272.422,0,vmcache,32,1000,tpcc,1024,94.7202,18.9955,1367,0,0,1,0,8258,233305670,16777216
22,8339,273.578,0,vmcache,32,1000,tpcc,1024,94.7587,19.813,1458,0,0,1,0,9680,215878306,16777216
23,9213,272.574,0,vmcache,32,1000,tpcc,1024,94.7974,20.6295,1286,0,0,1,0,10438,214454496,16777216
24,9401,272.016,0,vmcache,32,1000,tpcc,1024,94.8359,21.4429,1397,0,0,1,0,8790,204237510,16777216
25,9516,270.852,0,vmcache,32,1000,tpcc,1024,94.8761,22.2528,1400,0,0,1,0,9396,209464498,16777216
26,9985,270.668,0,vmcache,32,1000,tpcc,1024,94.9172,23.0626,1359,0,0,1,0,9650,220728088,16777216
27,10106,269.93,0,vmcache,32,1000,tpcc,1024,94.9592,23.8698,1397,0,0,1,0,9508,204205562,16777216
28,10867,264.582,0,vmcache,32,1000,tpcc,1024,95.0003,24.6627,1190,0,0,1,0,9508,204997316,16777216
29,4272,104.312,0,vmcache,32,1000,tpcc,1024,94.5472,25.4447,467,39337,0,1,1229.28,10780,1570002200,16777216
30,11083,268.914,0,vmcache,32,1000,tpcc,1024,94.5893,26.2513,1179,0,0,1,0,8776,185330884,16777216
31,11743,268.621,0,vmcache,32,1000,tpcc,1024,94.6323,27.0572,1167,0,0,1,0,9840,195507360,16777216
32,12428,268.648,0,vmcache,32,1000,tpcc,1024,94.675,27.8645,1050,0,0,1,0,9204,184150094,8388608
33,12264,268.172,0,vmcache,32,1000,tpcc,1024,94.7185,28.6697,1107,0,0,1,0,9314,165964206,8388608
34,12673,268.055,0,vmcache,32,1000,tpcc,1024,94.7625,29.4753,1045,0,0,1,0,9602,194743014,8388608
35,13263,265.363,0,vmcache,32,1000,tpcc,1024,94.8068,30.2737,957,0,0,1,0,9340,163157736,8388608
36,13537,260.609,0,vmcache,32,1000,tpcc,1024,94.8504,31.0585,879,0,0,1,0,9624,157416986,8388608
37,13679,260.129,0,vmcache,32,1000,tpcc,1024,94.8944,31.8428,804,0,0,1,0,8444,163934912,8388608
38,14239,259.66,0,vmcache,32,1000,tpcc,1024,94.9391,32.6257,800,0,0,1,0,9724,155214586,8388608
39,14958,259.223,0,vmcache,32,1000,tpcc,1024,94.9849,33.4087,676,0,0,1,0,9360,160233130,8388608
40,5105,88.6328,0,vmcache,32,1000,tpcc,1024,95.0003,33.6762,222,0,0,1,0,10304,124719140,8388608
41,10534,177.969,0,vmcache,32,1000,tpcc,1024,94.5706,34.6751,495,38702,0,1,1209.44,8036,2398089888,8388608
42,15547,257.215,0,vmcache,32,1000,tpcc,1024,94.6169,35.4524,642,0,0,1,0,9788,145020424,8388608
43,15686,257.086,0,vmcache,32,1000,tpcc,1024,94.6637,36.2295,630,0,0,1,0,9406,127775924,8388608
44,16128,257.402,0,vmcache,32,1000,tpcc,1024,94.7106,37.0077,615,0,0,1,0,9524,160329486,8388608
45,16766,257.324,0,vmcache,32,1000,tpcc,1024,94.7595,37.7862,566,0,0,1,0,8536,183036512,8388608
46,16948,257.559,0,vmcache,32,1000,tpcc,1024,94.8076,38.566,524,0,0,1,0,8380,96979892,8388608
47,17414,258.801,0,vmcache,32,1000,tpcc,1024,94.8577,39.3491,560,0,0,1,0,8682,111650364,8388608
48,17885,258.238,0,vmcache,32,1000,tpcc,1024,94.9079,40.1306,551,0,0,1,0,8436,120374680,8388608
49,17981,257.969,0,vmcache,32,1000,tpcc,1024,94.9589,40.9116,531,0,0,1,0,8514,97510058,8388608
50,14646,206.773,0,vmcache,32,1000,tpcc,1024,95.0004,41.5375,392,0,0,1,0,9600,110035448,8388608
