vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=2,batch_sz=512,mode=0] exmap:0
space: 180.614 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
23,7697,247.402,21.1719,vmcache,32,1000,tpcc,512,94.8588,9.39987,418,39031,5420,1,609.859
24,8862,259.656,10.3125,vmcache,32,1000,tpcc,512,94.9682,9.73669,415,23841,2640,1,611.308
25,8690,248.191,14.1133,vmcache,32,1000,tpcc,512,94.897,10.1396,448,36353,3613,1,605.883
26,8683,250.242,12.0039,vmcache,32,1000,tpcc,512,94.9335,10.4956,454,27937,3073,1,607.326
27,9093,248.832,12.0391,vmcache,32,1000,tpcc,512,94.9203,10.8749,424,32286,3082,1,609.17
28,9528,254.5,12.4531,vmcache,32,1000,tpcc,512,94.9555,11.2385,456,28894,3188,1,601.958
29,9874,253.148,14.6523,vmcache,32,1000,tpcc,512,94.9762,11.6045,483,29601,3751,1,604.102
30,10110,243.715,14.3906,vmcache,32,1000,tpcc,512,94.9171,11.9962,425,34981,3684,1,603.121
31,10652,253.516,10.832,vmcache,32,1000,tpcc,512,94.9466,12.365,416,29878,2773,1,597.56
32,10356,235.527,9.44531,vmcache,32,1000,tpcc,512,94.8608,12.766,369,37524,2418,1,595.619
33,11728,257.262,12.668,vmcache,32,1000,tpcc,512,94.9877,13.0902,398,21746,3243,1,604.056
34,10957,244.113,9.80469,vmcache,32,1000,tpcc,512,94.9472,13.4813,394,34662,2510,1,597.621
35,11972,247.109,11.8516,vmcache,32,1000,tpcc,512,94.9679,13.8445,395,29612,3034,1,592.24
36,11867,243.719,12.0977,vmcache,32,1000,tpcc,512,94.985,14.2043,337,29376,3097,1,587.52
37,12332,244.805,18.3984,vmcache,32,1000,tpcc,512,94.9691,14.573,346,30941,4710,1,595.019
38,12730,243.438,11.2617,vmcache,32,1000,tpcc,512,94.9547,14.9503,315,32558,2883,1,591.964
39,13332,244.938,16.9336,vmcache,32,1000,tpcc,512,94.9961,15.2942,276,26754,4335,1,594.533
40,13061,233.621,13.4062,vmcache,32,1000,tpcc,512,94.9218,15.6835,269,35628,3432,1,593.8
41,13847,239.883,17.3633,vmcache,32,1000,tpcc,512,94.9064,16.0482,295,30868,4445,1,593.615
42,14196,239.254,12.5352,vmcache,32,1000,tpcc,512,94.9532,16.3881,244,26758,3209,1,594.622
43,14278,236.918,13.543,vmcache,32,1000,tpcc,512,94.8945,16.776,244,35023,3467,1,593.61
44,14732,239.891,9.75,vmcache,32,1000,tpcc,512,94.993,17.0963,204,23357,2496,1,583.925
45,15186,245.09,11.1055,vmcache,32,1000,tpcc,512,94.9978,17.4733,243,32116,2235,1,583.927
46,15271,236.75,9.81641,vmcache,32,1000,tpcc,512,94.9481,17.86,207,34724,3121,1,588.542
47,15846,239.25,15.0469,vmcache,32,1000,tpcc,512,94.941,18.2252,218,30789,3852,1,580.925
48,15733,235.977,12.9102,vmcache,32,1000,tpcc,512,94.9499,18.5809,178,29623,3305,1,580.843
49,15901,233.125,10.4727,vmcache,32,1000,tpcc,512,94.9,18.9649,165,35063,2681,1,584.383
50,16375,237.59,12.3594,vmcache,32,1000,tpcc,512,94.9387,19.3095,161,27747,3164,1,578.062
51,16727,237.754,12.0547,vmcache,32,1000,tpcc,512,94.9681,19.6604,150,28713,3086,1,585.98
52,16848,235.805,15.8633,vmcache,32,1000,tpcc,512,94.927,20.0373,163,33146,4061,1,581.509
53,17247,239.668,12.8789,vmcache,32,1000,tpcc,512,94.9823,20.3769,166,26334,3297,1,585.2
54,17487,232.531,17.1641,vmcache,32,1000,tpcc,512,94.8639,20.7862,147,39104,4394,1,575.059
55,17722,243.922,11.5742,vmcache,32,1000,tpcc,512,94.9431,21.1231,173,25454,2963,1,578.5
56,17708,239.246,12.2344,vmcache,32,1000,tpcc,512,94.9016,21.5125,156,34761,3132,1,569.852
57,18437,243.059,13.2773,vmcache,32,1000,tpcc,512,94.9699,21.8522,170,26048,3399,1,578.844
58,17834,232.848,15.1211,vmcache,32,1000,tpcc,512,94.923,22.2297,170,33802,3871,1,572.915
59,18296,236.801,10.9023,vmcache,32,1000,tpcc,512,94.8779,22.62,186,35481,2791,1,572.274
60,19307,244.09,6.67578,vmcache,32,1000,tpcc,512,94.9863,22.9523,186,24584,1709,1,571.721
61,18530,234.387,13.1367,vmcache,32,1000,tpcc,512,94.9085,23.3519,194,37305,3363,1,573.923
62,19422,242.023,10.7734,vmcache,32,1000,tpcc,512,94.9443,23.7113,183,29644,2758,1,570.077
63,19219,239.047,11.0234,vmcache,32,1000,tpcc,512,94.9576,24.0776,176,31005,2822,1,574.167
64,19549,240.199,14.9648,vmcache,32,1000,tpcc,512,94.9565,24.4472,183,31540,3831,1,573.455
65,19596,240.641,15.875,vmcache,32,1000,tpcc,512,94.9893,24.7991,164,28427,4064,1,568.54
66,19744,239.754,12.1406,vmcache,32,1000,tpcc,512,94.9515,25.1913,186,35385,3108,1,570.726
67,19907,236.574,11.4141,vmcache,32,1000,tpcc,512,94.9849,25.5443,167,29117,2922,1,570.922
68,19410,232.176,14.6094,vmcache,32,1000,tpcc,512,94.9424,25.9242,174,34107,3740,1,568.45
69,20269,236.551,11.4609,vmcache,32,1000,tpcc,512,94.9161,26.3079,190,34128,2934,1,568.8
70,20538,239.074,11.1328,vmcache,32,1000,tpcc,512,94.9338,26.6749,183,31294,2850,1,568.982
71,21561,246.527,13.9648,vmcache,32,1000,tpcc,512,94.9415,27.0562,198,32751,3575,1,564.672
72,20351,232.547,15.9961,vmcache,32,1000,tpcc,512,94.8971,27.4373,160,34492,4095,1,565.443
73,21034,238.465,10.1758,vmcache,32,1000,tpcc,512,94.861,27.8329,158,35975,2605,1,562.109
74,21396,242.199,13.6836,vmcache,32,1000,tpcc,512,94.9512,28.1665,163,25249,3503,1,561.089
75,21362,237.539,13.0742,vmcache,32,1000,tpcc,512,94.9589,28.5352,184,31791,3347,1,567.696
76,21503,239.758,10.293,vmcache,32,1000,tpcc,512,94.9579,28.916,192,33361,2635,1,565.441
77,22079,241.496,10.9062,vmcache,32,1000,tpcc,512,94.9668,29.2938,163,32659,2792,1,563.086
78,21732,237.535,8.89844,vmcache,32,1000,tpcc,512,94.9634,29.6744,167,33826,2278,1,563.767
79,22087,237.215,16.2422,vmcache,32,1000,tpcc,512,94.9034,30.0717,178,36461,4158,1,560.938
80,21952,238.527,11.3906,vmcache,32,1000,tpcc,512,94.9499,30.4248,196,29031,2916,1,558.288
81,22036,236.781,10.0234,vmcache,32,1000,tpcc,512,94.9496,30.8005,193,32945,2566,1,558.39
82,23439,248.32,14.0781,vmcache,32,1000,tpcc,512,94.9826,31.1733,192,30964,3604,1,552.929
83,22238,239.23,12.4844,vmcache,32,1000,tpcc,512,94.9911,31.5446,208,31859,3196,1,558.93
84,22786,240.883,15.4609,vmcache,32,1000,tpcc,512,94.9199,31.9544,215,38136,3958,1,560.824
85,23814,242.543,8.52734,vmcache,32,1000,tpcc,512,94.9133,32.3456,191,35038,2183,1,556.159
86,23844,243.684,9.77734,vmcache,32,1000,tpcc,512,94.973,32.703,234,28986,2503,1,557.423
87,23553,238.641,14.3359,vmcache,32,1000,tpcc,512,94.9947,33.068,216,30791,3144,1,559.836
88,23791,238.57,12.9141,vmcache,32,1000,tpcc,512,94.9677,33.4529,213,34276,3832,1,552.839
89,23871,239.105,15.582,vmcache,32,1000,tpcc,512,94.9028,33.8567,227,37433,3989,1,558.701
90,24226,242.637,11.5898,vmcache,32,1000,tpcc,512,94.9621,34.2105,216,28336,2967,1,555.608
91,25456,245.359,13.2109,vmcache,32,1000,tpcc,512,95,34.5781,234,30405,3382,1,552.818
92,24487,239.32,10.6758,vmcache,32,1000,tpcc,512,94.97,34.9737,208,35869,2733,1,560.453
93,25409,241.672,14.5625,vmcache,32,1000,tpcc,512,94.8753,35.3993,218,40596,3728,1,556.11
94,25073,241.566,13.1211,vmcache,32,1000,tpcc,512,94.9554,35.7404,226,26550,3359,1,553.125
95,25496,243.988,10.6211,vmcache,32,1000,tpcc,512,94.9931,36.1109,221,31286,2719,1,558.679
96,25469,240.523,9.27344,vmcache,32,1000,tpcc,512,94.9864,36.5001,203,34931,2374,1,554.46
97,25517,241.125,8.41406,vmcache,32,1000,tpcc,512,94.9796,36.8921,238,35125,2154,1,557.54
98,26052,241.414,9.34766,vmcache,32,1000,tpcc,512,94.9919,37.2741,221,33530,2393,1,549.672
99,25639,237.465,13.0391,vmcache,32,1000,tpcc,512,94.9921,37.6503,236,33060,3338,1,551
100,25762,236.145,7.94141,vmcache,32,1000,tpcc,512,94.8805,38.0887,199,43703,2033,1,553.203
101,26292,239.961,9.05469,vmcache,32,1000,tpcc,512,94.9193,38.4575,241,31431,2318,1,561.268
102,26399,239.598,12.0039,vmcache,32,1000,tpcc,512,94.9537,38.8232,239,30843,3073,1,560.782
103,26612,237.973,9.55469,vmcache,32,1000,tpcc,512,94.9439,39.2125,223,34839,2446,1,553
104,26504,238.426,16.6055,vmcache,32,1000,tpcc,512,94.9347,39.5918,234,33198,4251,1,562.678
105,27413,244.254,11.543,vmcache,32,1000,tpcc,512,94.9948,39.954,221,29818,2955,1,552.185
106,26794,233.969,15.9453,vmcache,32,1000,tpcc,512,94.9412,40.3502,299,36871,4082,1,550.313
107,27830,240.273,9.5625,vmcache,32,1000,tpcc,512,94.9605,40.73,241,33260,2448,1,554.333
108,27904,241.828,14.3984,vmcache,32,1000,tpcc,512,94.9428,41.1241,266,35398,3686,1,553.094
109,27757,242.398,9.80859,vmcache,32,1000,tpcc,512,94.9735,41.5017,247,32407,2511,1,549.271
110,28584,243.367,12.1641,vmcache,32,1000,tpcc,512,94.9957,41.8817,235,32761,3114,1,555.271
111,27594,236.508,13.6016,vmcache,32,1000,tpcc,512,94.9554,42.2793,225,36403,3482,1,551.561
112,29271,245.141,10.5234,vmcache,32,1000,tpcc,512,94.9565,42.6753,237,35143,2694,1,557.825
113,28886,239.461,12.8359,vmcache,32,1000,tpcc,512,94.9589,43.058,221,33856,3286,1,555.016
114,28981,241.684,13.9219,vmcache,32,1000,tpcc,512,94.9599,43.4424,269,33729,3564,1,552.934
115,29089,243.672,13.9805,vmcache,32,1000,tpcc,512,94.9968,43.8125,227,31124,3579,1,555.786
116,30032,244.082,11.8203,vmcache,32,1000,tpcc,512,94.9913,44.209,231,35603,3026,1,556.297
117,29390,238.195,11.3672,vmcache,32,1000,tpcc,512,94.9179,44.6293,242,40301,2910,1,559.736
118,30151,244.582,10.9688,vmcache,32,1000,tpcc,512,94.9923,44.9882,235,29220,2808,1,551.321
119,29830,237.629,13.4336,vmcache,32,1000,tpcc,512,94.9017,45.4139,238,41045,3439,1,554.662
120,30384,242.203,10.707,vmcache,32,1000,tpcc,512,94.9154,45.7997,216,33859,2741,1,555.066
121,30507,241.59,11.1836,vmcache,32,1000,tpcc,512,94.9878,46.1555,232,29013,2863,1,557.942
122,31084,239.801,13.918,vmcache,32,1000,tpcc,512,94.9192,46.5746,230,39873,3563,1,553.792
123,31292,243.965,11.5664,vmcache,32,1000,tpcc,512,94.9789,46.9398,221,30146,2961,1,568.792
124,31273,241.441,8.08203,vmcache,32,1000,tpcc,512,94.9776,47.3381,207,36005,2069,1,553.923
125,31223,240.32,13.0898,vmcache,32,1000,tpcc,512,94.9849,47.7236,194,34049,3351,1,558.18
126,31280,239.152,10.0977,vmcache,32,1000,tpcc,512,94.9507,48.1322,222,38147,2585,1,552.855
127,32230,243.863,8.44141,vmcache,32,1000,tpcc,512,94.9535,48.5331,248,36182,2161,1,556.646
128,32634,237.809,14.0117,vmcache,32,1000,tpcc,512,94.8755,48.956,232,40709,3587,1,565.403
129,32196,244.398,13.1016,vmcache,32,1000,tpcc,512,94.9119,49.3351,257,32684,3354,1,553.966
130,32675,243.523,15.3203,vmcache,32,1000,tpcc,512,94.9397,49.7128,267,32611,3922,1,562.259
131,32502,242.066,10.8828,vmcache,32,1000,tpcc,512,94.9368,50.1111,233,36026,2787,1,562.906
132,33258,244.047,9.79297,vmcache,32,1000,tpcc,512,94.9879,50.4876,248,32349,2511,1,567.526
133,33567,241.258,8.41016,vmcache,32,1000,tpcc,512,94.9848,50.8891,254,36652,2157,1,563.877
134,33027,241.855,8.51172,vmcache,32,1000,tpcc,512,94.991,51.2864,238,36015,2189,1,571.667
135,33600,239.605,13.0664,vmcache,32,1000,tpcc,512,94.8878,51.7282,227,43725,3364,1,583
136,34561,249.645,9.97656,vmcache,32,1000,tpcc,512,94.9116,52.1284,297,35138,2570,1,585.633
137,34905,242.832,10.9883,vmcache,32,1000,tpcc,512,94.9814,52.4927,272,30218,2839,1,581.115
138,33520,237.086,15.6836,vmcache,32,1000,tpcc,512,94.919,52.9058,244,39119,4069,1,583.866
139,33665,238.012,8.55078,vmcache,32,1000,tpcc,512,94.8994,53.3097,235,37667,2232,1,588.547
140,35470,243.938,10.7812,vmcache,32,1000,tpcc,512,94.9613,53.6809,268,31343,2801,1,591.377
141,36014,248.738,10.6094,vmcache,32,1000,tpcc,512,95.0004,54.0751,263,34574,2205,1,586
142,35831,247.246,6.07812,vmcache,32,1000,tpcc,512,94.9946,54.4898,242,37992,2163,1,593.625
143,35564,240.836,8.17969,vmcache,32,1000,tpcc,512,94.9678,54.9049,257,38949,2135,1,590.136
144,35594,242.965,13.7461,vmcache,32,1000,tpcc,512,94.9641,55.3035,279,36062,3627,1,591.18
145,36824,244.73,9.05078,vmcache,32,1000,tpcc,512,94.9355,55.7264,279,40135,2390,1,590.221
146,36011,242.953,9.78906,vmcache,32,1000,tpcc,512,94.9734,56.1111,265,33702,2587,1,581.069
147,35851,238.613,8.48828,vmcache,32,1000,tpcc,512,94.9905,56.5015,254,35215,2262,1,577.295
148,36227,238.27,8.25781,vmcache,32,1000,tpcc,512,94.9939,56.8984,268,36658,2201,1,581.873
149,35938,235.922,12.9023,vmcache,32,1000,tpcc,512,94.8864,57.3397,283,43933,3439,1,570.558
150,37645,243.793,9.90625,vmcache,32,1000,tpcc,512,94.898,57.7407,271,36154,2660,1,573.873
151,37828,243.824,8.04688,vmcache,32,1000,tpcc,512,94.9188,58.1405,255,35874,2159,1,569.429
152,38320,246.195,12.7812,vmcache,32,1000,tpcc,512,94.9407,58.5362,270,35383,3488,1,561.635
153,37415,239.867,10.2461,vmcache,32,1000,tpcc,512,94.9647,58.9247,259,34618,2818,1,567.508
154,37503,236.867,12.5898,vmcache,32,1000,tpcc,512,94.891,59.3534,269,41816,3459,1,565.081
155,38705,246.629,9.32031,vmcache,32,1000,tpcc,512,94.9694,59.7281,291,31708,2540,1,556.281
156,38502,239.957,10.7266,vmcache,32,1000,tpcc,512,94.9293,60.1482,274,39968,2954,1,555.111
157,38514,242.078,11.0078,vmcache,32,1000,tpcc,512,94.9831,60.5251,288,32426,3050,1,559.069
158,38527,237.793,11.375,vmcache,32,1000,tpcc,512,94.9319,60.946,283,40571,3175,1,555.767
159,39053,239.035,8.19531,vmcache,32,1000,tpcc,512,94.9635,61.3336,261,34626,2302,1,549.619
160,39752,246.238,7.27734,vmcache,32,1000,tpcc,512,94.9923,61.7373,276,36328,2046,1,558.892
161,39367,236.559,10.7773,vmcache,32,1000,tpcc,512,94.8917,62.183,273,44630,3021,1,550.988
162,41029,245.098,8.81641,vmcache,32,1000,tpcc,512,94.9445,62.5714,302,34297,2509,1,553.177
163,40197,240.551,12.6094,vmcache,32,1000,tpcc,512,94.9201,62.9852,299,38932,3534,1,556.171
164,41429,246.844,7.70703,vmcache,32,1000,tpcc,512,94.9841,63.3737,282,33938,2189,1,556.361
165,39881,234.883,12.4375,vmcache,32,1000,tpcc,512,94.9012,63.8071,270,42897,3531,1,549.962
166,41942,246.684,6.99609,vmcache,32,1000,tpcc,512,94.9668,64.1964,283,34219,2033,1,551.919
167,40918,240.309,10.9844,vmcache,32,1000,tpcc,512,94.8678,64.6497,290,45384,3173,1,553.463
168,42116,246.75,9.64453,vmcache,32,1000,tpcc,512,94.9705,65.0178,302,30237,2782,1,549.764
169,41000,237.715,12.2227,vmcache,32,1000,tpcc,512,94.9094,65.4469,314,41895,3510,1,551.25
170,42214,244.836,8.09766,vmcache,32,1000,tpcc,512,94.9933,65.8238,307,31877,2363,1,549.603
171,41976,235.078,11.9336,vmcache,32,1000,tpcc,512,94.9296,66.2523,301,42094,3418,1,561.253
172,43149,244.801,6.66406,vmcache,32,1000,tpcc,512,94.9519,66.6638,296,37960,1937,1,558.235
173,42412,237.828,11.7422,vmcache,32,1000,tpcc,512,94.9081,67.0882,304,41006,3446,1,561.726
174,42922,242.27,8.48828,vmcache,32,1000,tpcc,512,94.9203,67.4988,299,38137,2431,1,560.838
175,43894,242.109,11.25,vmcache,32,1000,tpcc,512,94.8491,67.9462,321,44295,3302,1,567.885
176,44064,242.68,8.92969,vmcache,32,1000,tpcc,512,94.9317,68.3208,310,32126,2582,1,563.614
177,44129,242.617,7.51172,vmcache,32,1000,tpcc,512,94.9702,68.7215,305,36627,2207,1,572.297
178,44359,243.051,9.30469,vmcache,32,1000,tpcc,512,94.9938,69.1273,322,37288,2714,1,564.97
179,44702,241.863,9.37109,vmcache,32,1000,tpcc,512,94.9869,69.5465,336,39733,2767,1,567.614
180,42820,235.461,10.0039,vmcache,32,1000,tpcc,512,94.9063,69.989,308,44374,2970,1,568.897
181,45584,240.07,8.45312,vmcache,32,1000,tpcc,512,94.9632,70.3764,333,34387,2464,1,573.117
182,44750,239.363,10.8164,vmcache,32,1000,tpcc,512,94.9899,70.7713,313,35967,3188,1,570.905
183,45162,238.406,7.67969,vmcache,32,1000,tpcc,512,94.9042,71.2277,309,46359,2250,1,572.333
184,46063,241.141,8.01953,vmcache,32,1000,tpcc,512,94.9792,71.6075,326,33105,2390,1,570.776
185,44558,235.691,8.49609,vmcache,32,1000,tpcc,512,94.8779,72.0647,303,47051,2575,1,566.88
186,46462,239.551,6.83203,vmcache,32,1000,tpcc,512,94.8836,72.479,329,39230,2039,1,568.551
187,46730,242.18,7.34766,vmcache,32,1000,tpcc,512,94.9513,72.8667,339,34327,2234,1,562.738
188,46678,243.039,10.543,vmcache,32,1000,tpcc,512,94.9068,73.3053,354,43071,3168,1,566.724
189,46289,239.672,12.6172,vmcache,32,1000,tpcc,512,94.9062,73.7114,335,37847,3797,1,564.881
190,47664,241.082,6.47656,vmcache,32,1000,tpcc,512,94.9428,74.1141,363,37294,1928,1,565.061
191,48277,243.191,6.36328,vmcache,32,1000,tpcc,512,94.9706,74.5247,358,38291,1954,1,563.103
192,46333,236.129,10.3516,vmcache,32,1000,tpcc,512,94.9945,74.9176,336,36020,3133,1,562.812
193,47613,234.594,10.5664,vmcache,32,1000,tpcc,512,94.9949,75.3202,357,37932,3215,1,557.824
194,46572,230.156,6.91406,vmcache,32,1000,tpcc,512,94.8576,75.7899,357,49670,2125,1,558.09
195,48082,239.184,6.51562,vmcache,32,1000,tpcc,512,94.8869,76.1941,340,37418,1984,1,558.478
196,49933,242.793,5.59766,vmcache,32,1000,tpcc,512,94.9134,76.6081,381,38690,1734,1,552.714
197,48806,238.656,12.4141,vmcache,32,1000,tpcc,512,94.8734,77.0342,349,41544,3827,1,553.92
198,48904,244.922,10.0625,vmcache,32,1000,tpcc,512,94.9514,77.4174,348,33165,3075,1,552.75
199,49927,236.996,9.5625,vmcache,32,1000,tpcc,512,94.8895,77.8584,335,43966,3023,1,549.575
200,50898,244.578,8.01953,vmcache,32,1000,tpcc,512,94.9796,78.2407,390,33335,2450,1,555.583
201,50095,237.262,11.8789,vmcache,32,1000,tpcc,512,94.9553,78.6603,351,40328,3629,1,552.438
202,50792,238.332,9.20703,vmcache,32,1000,tpcc,512,94.8911,79.1079,355,45068,2774,1,549.61
203,51830,245.074,6.05078,vmcache,32,1000,tpcc,512,94.9046,79.5341,376,40316,1858,1,552.274
204,51494,241.941,6.39453,vmcache,32,1000,tpcc,512,94.9527,79.9357,369,36779,2002,1,548.94
205,50717,236.797,9.94141,vmcache,32,1000,tpcc,512,94.8938,80.3762,354,44159,3100,1,551.987
206,51421,240.145,6.02734,vmcache,32,1000,tpcc,512,94.9322,80.7811,372,37652,1869,1,553.706
207,51988,238.875,11.0234,vmcache,32,1000,tpcc,512,94.9876,81.1667,390,34486,3486,1,547.397
208,52787,238.32,7.17188,vmcache,32,1000,tpcc,512,94.961,81.6008,421,42720,2226,1,547.692
209,51976,234.906,8.44922,vmcache,32,1000,tpcc,512,94.8659,82.0604,411,47409,2660,1,544.931
210,52069,236.672,5.63281,vmcache,32,1000,tpcc,512,94.9079,82.4609,374,37316,1796,1,548.765
211,53433,242.586,5.66016,vmcache,32,1000,tpcc,512,94.9465,82.8735,382,38585,1811,1,551.214
212,52922,235.664,11.9102,vmcache,32,1000,tpcc,512,94.951,83.2796,356,38193,3756,1,545.614
213,54060,239.77,10.5312,vmcache,32,1000,tpcc,512,94.9469,83.7014,402,40409,3293,1,553.548
214,52442,234.723,11.043,vmcache,32,1000,tpcc,512,94.8958,84.1363,376,43269,3502,1,561.935
215,56367,246.691,7.01562,vmcache,32,1000,tpcc,512,94.9932,84.5269,389,34294,2213,1,553.129
216,52401,229.141,10.9648,vmcache,32,1000,tpcc,512,94.9489,84.9497,376,41890,3398,1,551.184
217,55766,242.66,8.67188,vmcache,32,1000,tpcc,512,94.8569,85.4251,390,49143,2665,1,552.169
218,55163,239.402,7.53906,vmcache,32,1000,tpcc,512,94.9394,85.8104,391,34377,2321,1,554.468
219,54048,235.52,11.6758,vmcache,32,1000,tpcc,512,94.9413,86.2214,419,39505,3602,1,548.681
220,55243,239.02,11.8594,vmcache,32,1000,tpcc,512,94.9158,86.652,392,42153,3591,1,547.442
221,58393,244.176,9.02734,vmcache,32,1000,tpcc,512,94.9963,87.0469,414,35364,2714,1,552.562
222,54322,230.738,6.16797,vmcache,32,1000,tpcc,512,94.8845,87.5172,393,49722,1841,1,552.467
223,58788,248.047,9.76172,vmcache,32,1000,tpcc,512,94.9938,87.9041,380,33439,2890,1,548.18
224,54918,229.836,4.67969,vmcache,32,1000,tpcc,512,94.8702,88.3824,405,51370,1390,1,552.366
225,58804,244.84,6.13672,vmcache,32,1000,tpcc,512,94.9278,88.7963,378,38492,1817,1,549.886
226,59563,244.5,7.76172,vmcache,32,1000,tpcc,512,94.998,89.202,434,37138,2319,1,554.299
227,57915,236.996,9.32031,vmcache,32,1000,tpcc,512,94.9403,89.6535,426,45858,2735,1,552.506
228,59044,239.117,11.9531,vmcache,32,1000,tpcc,512,94.9193,90.0876,427,42625,3491,1,553.571
229,58378,239.793,7.4375,vmcache,32,1000,tpcc,512,94.9885,90.4848,450,36341,2162,1,559.092
230,58320,233.242,8.87109,vmcache,32,1000,tpcc,512,94.9081,90.944,408,47734,2582,1,555.047
231,58724,237.617,9.61328,vmcache,32,1000,tpcc,512,94.866,91.3906,451,44891,2778,1,561.138
232,58499,235.93,11.918,vmcache,32,1000,tpcc,512,94.867,91.8093,429,40662,3473,1,557.014
233,60568,243.367,6.98047,vmcache,32,1000,tpcc,512,94.9535,92.2077,515,36046,2002,1,554.554
234,59723,236.98,9.28516,vmcache,32,1000,tpcc,512,94.8859,92.6686,439,47650,2636,1,560.588
235,61011,238.25,6.53906,vmcache,32,1000,tpcc,512,94.9555,93.07,439,37370,1859,1,557.761
236,61750,241.02,11.7852,vmcache,32,1000,tpcc,512,94.9485,93.5065,470,42860,3331,1,563.947
237,59908,232.488,8.53125,vmcache,32,1000,tpcc,512,94.8887,93.958,437,46505,2441,1,560.301
238,61607,238.336,7.17188,vmcache,32,1000,tpcc,512,94.9361,94.3718,462,39311,2024,1,569.725
239,63010,239.965,8.53125,vmcache,32,1000,tpcc,512,94.8383,94.857,486,50999,2406,1,560.429
240,48739,189.5,84.0273,vmcache,32,1000,tpcc,512,94.9898,94.9946,366,21976,24235,1,563.487
241,53895,210.25,262.723,vmcache,32,1000,tpcc,512,94.8785,94.9955,374,46207,75601,1,563.5
242,57076,223.938,218.68,vmcache,32,1000,tpcc,512,94.9597,94.9985,450,32947,63097,1,568.052
243,55721,219.512,242.172,vmcache,32,1000,tpcc,512,94.9519,94.9989,397,37949,69637,1,566.403
244,55005,214.77,260.449,vmcache,32,1000,tpcc,512,94.8792,94.9913,366,43391,75150,1,570.934
245,56240,224.555,227.539,vmcache,32,1000,tpcc,512,94.9361,94.9937,402,35221,65502,1,568.081
246,56543,223.109,230.805,vmcache,32,1000,tpcc,512,94.9803,94.9945,406,36826,66706,1,566.554
