vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:96 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=1,batch_sz=256,mode=0] exmap:0
space: 180.623 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,1364,154.105,0,vmcache,32,1000,tpcc,256,95.0001,0.156581,39446,39400,39380170,1,307.812,15612,952967674,268435456
1,1442,151.633,0,vmcache,32,1000,tpcc,256,95.0002,0.31083,38898,38898,0,1,303.891,14520,977173538,268435456
2,1657,151.34,0,vmcache,32,1000,tpcc,256,94.9975,0.465906,38838,39093,0,1,305.414,13746,945638324,268435456
3,1582,134.68,0,vmcache,32,1000,tpcc,256,94.9431,0.621164,34569,39165,0,1,305.977,14060,990837190,268435456
4,1274,108.539,0,vmcache,32,1000,tpcc,256,94.9227,0.738442,27884,29624,0,1,308.583,14350,1110092766,268435456
5,1049,81.2188,0,vmcache,32,1000,tpcc,256,94.9358,0.816854,20917,19854,0,1,310.219,17234,1238467316,536870912
6,779,74.5625,0,vmcache,32,1000,tpcc,256,94.9272,0.895659,19148,19895,0,1,310.859,19248,1258735816,536870912
7,1112,74.3203,0,vmcache,32,1000,tpcc,256,94.9191,0.974095,19143,19853,0,1,310.203,20994,1995863626,536870912
8,1094,78.0078,0,vmcache,32,1000,tpcc,256,94.9222,1.05259,20120,19908,0,1,311.062,18492,1817506524,536870912
9,1148,81.6836,0,vmcache,32,1000,tpcc,256,94.9416,1.12947,21047,19483,0,1,304.422,17744,1213684032,536870912
10,964,73.8789,0,vmcache,32,1000,tpcc,256,94.934,1.20733,19002,19682,0,1,307.531,18322,1796981082,536870912
11,986,75.1562,0,vmcache,32,1000,tpcc,256,94.9315,1.28481,19411,19665,0,1,307.266,19222,1279119152,536870912
12,1035,71.7617,0,vmcache,32,1000,tpcc,256,94.9193,1.36212,18483,19567,0,1,305.734,18858,1307367036,536870912
