vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=0,batch_sz=512,mode=0] exmap:0
space: 180.623 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=0.5
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,1907,212.648,11.6836,vmcache,32,1000,tpcc,512,94.918,0.347859,164,31086,39383209,1,634.408,11448,864350332,67108864
1,2412,226.855,12.6719,vmcache,32,1000,tpcc,512,94.9907,0.638503,172,19966,3244,1,623.938,10110,799047316,67108864
2,2479,219.691,11.7266,vmcache,32,1000,tpcc,512,94.9731,0.964916,198,26891,3002,1,625.372,9634,867955244,67108864
3,2139,175.242,12.3164,vmcache,32,1000,tpcc,512,94.8801,1.26044,144,27418,3153,1,623.136,11418,912775840,67108864
4,3150,225.918,12.4805,vmcache,32,1000,tpcc,512,94.9899,1.53196,244,17044,3195,1,631.259,9714,894908246,67108864
5,2581,200.535,7.88672,vmcache,32,1000,tpcc,512,94.9824,1.83043,241,24622,2019,1,631.333,10442,865003252,67108864
6,2654,176.391,9.07031,vmcache,32,1000,tpcc,512,94.9992,2.07838,184,19088,2322,1,636.267,11406,1145345630,33554432
7,2690,190.492,9.74219,vmcache,32,1000,tpcc,512,94.922,2.39388,226,28865,2494,1,627.5,12524,924630106,67108864
8,2592,180.98,14.707,vmcache,32,1000,tpcc,512,94.8891,2.6653,253,22455,3765,1,623.75,11400,868897516,67108864
9,3505,220.902,8.07812,vmcache,32,1000,tpcc,512,95,2.93649,315,17376,2068,1,620.571,12122,930977090,33554432
10,2758,158.621,13.293,vmcache,32,1000,tpcc,512,94.8516,3.23415,232,29875,3403,1,622.396,11626,890954740,67108864
11,3328,193.5,12.543,vmcache,32,1000,tpcc,512,94.8923,3.49214,300,18998,3211,1,633.267,10880,774706114,33554432
12,3422,205.32,6.66016,vmcache,32,1000,tpcc,512,94.9567,3.76562,331,20016,1705,1,625.5,10834,917493312,33554432
13,3201,172.258,16.6211,vmcache,32,1000,tpcc,512,94.8941,4.03689,258,23758,4255,1,625.211,10446,918387080,33554432
14,4129,196.332,5.76953,vmcache,32,1000,tpcc,512,94.9378,4.30948,315,20823,1477,1,631,9076,1002292272,33554432
15,3750,178.059,9.80078,vmcache,32,1000,tpcc,512,94.9989,4.53894,253,16021,2509,1,616.192,10016,910574514,33554432
16,4019,191.113,5.82422,vmcache,32,1000,tpcc,512,94.9522,4.84896,303,27771,1491,1,631.159,10976,1043123544,33554432
17,3917,177.793,18.8477,vmcache,32,1000,tpcc,512,94.8952,5.12398,313,23815,4825,1,626.711,11184,883552168,33554432
18,4162,188.859,9.90625,vmcache,32,1000,tpcc,512,94.997,5.35062,307,14310,2536,1,622.174,10222,914330582,16777216
19,4035,180.398,10.418,vmcache,32,1000,tpcc,512,94.9057,5.6598,289,29120,2667,1,619.574,10580,892127924,33554432
20,4696,196.523,7.94531,vmcache,32,1000,tpcc,512,94.9987,5.91032,344,17307,1351,1,618.107,10130,902786844,16777216
21,3971,157.996,7.46094,vmcache,32,1000,tpcc,512,94.8838,6.19761,265,28139,2593,1,625.311,10108,857622976,16777216
22,5126,200.59,6.71094,vmcache,32,1000,tpcc,512,94.9427,6.47034,335,20584,1718,1,623.758,10076,871161530,16777216
23,4307,171.977,8.66797,vmcache,32,1000,tpcc,512,94.9938,6.69912,311,16728,2219,1,619.556,9864,927936772,16777216
24,4669,174.082,4.90625,vmcache,32,1000,tpcc,512,94.9216,6.99875,313,28346,1256,1,616.217,10214,831290326,16777216
25,4772,172.82,11.4102,vmcache,32,1000,tpcc,512,95.0001,7.21365,302,14207,2577,1,617.696,10230,756642390,16777216
26,4815,176.926,6.78516,vmcache,32,1000,tpcc,512,94.883,7.53585,249,31554,2081,1,618.706,10894,903506014,16777216
27,5911,201.566,10.7031,vmcache,32,1000,tpcc,512,94.9944,7.78283,333,16004,2015,1,615.538,9524,812019924,16777216
28,4520,163.793,11.1641,vmcache,32,1000,tpcc,512,94.881,8.07354,289,28267,3583,1,614.5,10272,796302976,16777216
29,6029,198.379,11.7422,vmcache,32,1000,tpcc,512,94.9917,8.3105,337,14771,3006,1,615.458,10774,766916780,16777216
30,5575,184.906,6.99219,vmcache,32,1000,tpcc,512,94.9786,8.59507,310,24450,1790,1,611.25,9582,765008804,16777216
31,5343,165.066,15.8086,vmcache,32,1000,tpcc,512,94.9205,8.85822,256,23082,4047,1,607.421,10392,831433220,16777216
32,6226,199.961,7.47656,vmcache,32,1000,tpcc,512,94.9726,9.13387,363,21251,1914,1,607.171,10116,710836552,16777216
33,5558,172.629,16.4492,vmcache,32,1000,tpcc,512,94.9066,9.41222,284,24929,4211,1,608.024,10560,692888336,16777216
34,6170,186.598,12.9297,vmcache,32,1000,tpcc,512,94.9999,9.63802,318,14447,3310,1,601.958,9748,690289440,16777216
35,6169,176.691,8.72656,vmcache,32,1000,tpcc,512,94.8969,9.95321,288,30398,2234,1,607.96,10050,723139564,16777216
36,6244,176.758,14.3906,vmcache,32,1000,tpcc,512,94.9854,10.1663,343,13416,3372,1,609.818,9754,601598148,16777216
37,6282,180.699,6.01562,vmcache,32,1000,tpcc,512,94.9114,10.4755,319,29094,1852,1,606.125,9662,849112792,16777216
38,6585,182.488,11.6406,vmcache,32,1000,tpcc,512,94.9917,10.704,333,15158,2980,1,606.32,9762,809241266,16777216
39,6868,184.602,11.7383,vmcache,32,1000,tpcc,512,94.9787,10.9829,324,23468,3005,1,601.744,10052,723066138,16777216
40,6413,173.324,13.6758,vmcache,32,1000,tpcc,512,94.9492,11.2493,292,22761,3501,1,598.974,9214,714338700,16777216
41,6628,161.434,17.332,vmcache,32,1000,tpcc,512,94.9316,11.4861,278,19274,4437,1,602.312,9492,666729394,16777216
42,7912,191.258,5.03125,vmcache,32,1000,tpcc,512,94.9536,11.7691,315,23403,1288,1,600.077,9336,698799252,16777216
43,6679,162.82,13.3594,vmcache,32,1000,tpcc,512,94.9643,12.0035,265,18836,2817,1,607.613,11008,750302938,16777216
44,8209,198.195,7.46484,vmcache,32,1000,tpcc,512,94.9875,12.2899,327,22899,2514,1,602.605,10068,620576296,16777216
45,6762,150.816,15.125,vmcache,32,1000,tpcc,512,94.8579,12.5698,250,27994,3872,1,595.617,9586,683017178,16777216
46,8929,200.746,6.17578,vmcache,32,1000,tpcc,512,94.9939,12.8099,320,15050,1581,1,602,9662,692038932,16777216
47,6761,146.387,13.3984,vmcache,32,1000,tpcc,512,94.8591,13.0883,227,28251,3430,1,601.085,9094,691632674,16777216
48,9120,199.625,5.16406,vmcache,32,1000,tpcc,512,94.9936,13.329,306,14923,1322,1,596.92,9922,717225504,16777216
49,7253,151.645,14.1719,vmcache,32,1000,tpcc,512,94.9297,13.5795,234,22882,3628,1,602.158,8930,717173598,16777216
50,9105,193.965,11.6289,vmcache,32,1000,tpcc,512,95.0004,13.8419,290,19622,1649,1,594.606,9318,669556092,16777216
51,7215,147.176,9.00391,vmcache,32,1000,tpcc,512,94.8779,14.1149,204,27349,3633,1,594.543,9690,685507280,16777216
52,9766,193.859,3.97656,vmcache,32,1000,tpcc,512,94.9857,14.363,269,17182,1018,1,592.483,10044,773193210,16777216
53,7871,149.715,14.0898,vmcache,32,1000,tpcc,512,94.9036,14.6207,197,24112,3607,1,588.098,9374,656318236,16777216
54,8886,170.66,12.3164,vmcache,32,1000,tpcc,512,94.8917,14.8792,242,21971,3153,1,593.811,9514,585411384,16777216
55,10116,188.098,5.87109,vmcache,32,1000,tpcc,512,94.9554,15.1382,234,19769,1503,1,599.061,9558,664581822,16777216
56,8867,161.352,16.3047,vmcache,32,1000,tpcc,512,94.8833,15.4065,210,24644,4174,1,586.762,9568,583508330,16777216
57,10770,188.59,13.0977,vmcache,32,1000,tpcc,512,95.0002,15.6342,220,14309,2546,1,596.208,8884,711941732,16777216
58,9709,169.488,6.3125,vmcache,32,1000,tpcc,512,94.9434,15.9187,184,26305,2423,1,597.841,9608,638910322,16777216
59,9243,155.301,15.0312,vmcache,32,1000,tpcc,512,94.902,16.1647,156,21519,3848,1,597.75,9022,601208622,16777216
60,12017,201.676,7.80469,vmcache,32,1000,tpcc,512,94.993,16.43,205,18929,1998,1,591.531,9156,596448414,8388608
61,9512,159.973,15.3633,vmcache,32,1000,tpcc,512,94.9081,16.7054,150,25970,3933,1,590.227,9714,520146030,16777216
62,10903,176.961,14.0117,vmcache,32,1000,tpcc,512,94.9993,16.9257,167,14606,2909,1,584.24,8456,585939936,16777216
63,11629,187.457,7.53125,vmcache,32,1000,tpcc,512,94.992,17.2141,177,24717,2606,1,588.5,9494,625238206,8388608
64,9485,151.289,14.0508,vmcache,32,1000,tpcc,512,94.878,17.4924,142,27468,3597,1,584.426,9796,725219264,16777216
65,12030,185.562,9.44922,vmcache,32,1000,tpcc,512,94.9963,17.717,165,14096,2419,1,587.333,9034,492056900,8388608
66,11993,184.5,11.1914,vmcache,32,1000,tpcc,512,94.9663,18.0114,159,25721,2865,1,584.568,8640,570780516,8388608
67,10474,155.055,12.0781,vmcache,32,1000,tpcc,512,94.93,18.2606,116,22043,3092,1,580.079,9072,595184486,16777216
68,12920,195.676,7.17578,vmcache,32,1000,tpcc,512,94.9957,18.5318,165,20949,1837,1,581.917,9012,568422898,8388608
69,12141,174.633,17.4414,vmcache,32,1000,tpcc,512,94.9676,18.7999,133,22781,4465,1,584.128,8928,485814078,8388608
70,12158,177.371,12.6641,vmcache,32,1000,tpcc,512,94.9683,19.0662,114,22129,3242,1,582.342,8970,485382260,8388608
71,10498,152.09,13.4219,vmcache,32,1000,tpcc,512,94.862,19.3443,99,27428,3436,1,583.574,8854,541457720,16777216
72,13606,192.09,7.79688,vmcache,32,1000,tpcc,512,94.9928,19.5769,125,14637,1996,1,585.48,8714,561707852,8388608
73,12012,166.551,8.54688,vmcache,32,1000,tpcc,512,94.9128,19.8728,115,28458,2188,1,580.776,7938,576262712,8388608
74,12293,170.93,11.1523,vmcache,32,1000,tpcc,512,94.9839,20.0962,101,15749,2855,1,583.296,9162,557401516,8388608
75,12710,176.859,9.92188,vmcache,32,1000,tpcc,512,94.9977,20.3598,105,21538,2540,1,582.108,9772,459416922,8388608
76,13658,183.914,9.34766,vmcache,32,1000,tpcc,512,94.9507,20.6666,130,28318,2393,1,577.918,9264,553424644,8388608
77,11553,156.953,12.3633,vmcache,32,1000,tpcc,512,94.8822,20.9358,118,25306,3165,1,575.136,9536,511912932,8388608
78,14795,199.531,10.5469,vmcache,32,1000,tpcc,512,95.0004,21.1892,129,16994,1727,1,566.467,8674,482023026,8388608
79,11409,151.805,7.77734,vmcache,32,1000,tpcc,512,94.8879,21.4735,111,28370,2964,1,578.98,9646,566142260,8388608
80,12965,169.699,13.918,vmcache,32,1000,tpcc,512,94.8648,21.7389,100,23139,3563,1,578.475,9308,531522118,8388608
81,14295,190.715,10.7969,vmcache,32,1000,tpcc,512,95.0002,21.9667,121,13868,2267,1,577.833,8814,539477404,8388608
82,14015,182.121,7.1875,vmcache,32,1000,tpcc,512,94.9649,22.2658,150,27001,2337,1,574.489,9142,494989512,8388608
83,12328,158.395,9.65625,vmcache,32,1000,tpcc,512,94.8746,22.5533,120,27938,2472,1,570.163,9668,542372138,8388608
84,14694,185.23,9.95312,vmcache,32,1000,tpcc,512,94.9929,22.7799,165,14370,2548,1,574.8,9042,544020546,8388608
85,13701,173.227,8.67188,vmcache,32,1000,tpcc,512,94.9299,23.0793,138,28123,2220,1,573.939,8012,526801370,8388608
86,13029,164.688,14.6562,vmcache,32,1000,tpcc,512,94.9094,23.3349,142,21866,3752,1,575.421,8420,507029100,8388608
87,15781,197.895,11.4141,vmcache,32,1000,tpcc,512,94.9903,23.6022,140,19472,2372,1,572.706,9370,483324232,8388608
88,14687,184.094,9.05469,vmcache,32,1000,tpcc,512,94.9993,23.8811,151,23295,2868,1,568.171,8948,467631910,8388608
89,14009,171.492,15.5703,vmcache,32,1000,tpcc,512,94.9882,24.1425,134,21920,3986,1,576.842,7998,503280136,8388608
90,14704,182.086,5.43359,vmcache,32,1000,tpcc,512,94.9954,24.4278,134,24731,1391,1,575.14,8902,515002202,8388608
91,13788,165.914,11.8281,vmcache,32,1000,tpcc,512,94.9561,24.7002,109,24554,3028,1,571.023,9378,509174936,8388608
92,13771,166.992,14.8945,vmcache,32,1000,tpcc,512,94.9028,24.9768,165,25043,3813,1,569.159,8642,475253494,8388608
93,13761,169.027,13.7695,vmcache,32,1000,tpcc,512,94.8998,25.2334,113,21531,3525,1,566.605,8002,510209224,8388608
94,15301,181.262,13.3438,vmcache,32,1000,tpcc,512,94.945,25.4886,128,19840,3264,1,566.857,9194,488281194,8388608
95,16017,191.773,6.16016,vmcache,32,1000,tpcc,512,94.9879,25.7712,151,23179,1729,1,565.341,9612,540311448,8388608
96,14088,167.008,10.0195,vmcache,32,1000,tpcc,512,94.9554,26.0461,117,24956,2565,1,567.182,8602,528580264,8388608
97,15410,175.176,16.0312,vmcache,32,1000,tpcc,512,94.9327,26.3211,128,23934,4104,1,569.857,8908,469203924,8388608
