vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=2,batch_sz=64,mode=0] exmap:0
space: 180.617 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=0.5
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,3002,326.605,90.4844,vmcache,32,1000,tpcc,64,94.9856,0.372106,229,20812,39400962,1,74.595,11200,392491230,33554432
1,3327,303.371,72.5312,vmcache,32,1000,tpcc,64,94.9897,0.722301,304,20373,18635,1,73.2842,10214,384017822,67108864
2,3738,298.047,70.3164,vmcache,32,1000,tpcc,64,94.9947,1.06387,306,19385,18686,1,74.5577,11018,422146646,33554432
3,3909,291.926,74.4336,vmcache,32,1000,tpcc,64,94.9893,1.39953,314,19150,19055,1,74.8047,11168,382658180,33554432
4,4085,285.078,70.2773,vmcache,32,1000,tpcc,64,94.9849,1.73113,315,19421,17991,1,74.41,11674,413769834,33554432
5,3872,282.461,71.4258,vmcache,32,1000,tpcc,64,94.9885,2.05778,337,18903,17497,1,73.8398,11090,419138416,33554432
6,4481,278.504,69.0859,vmcache,32,1000,tpcc,64,94.9875,2.37548,383,18055,18474,1,75.2292,9896,397452980,33554432
7,4586,278.141,77.7695,vmcache,32,1000,tpcc,64,94.9904,2.68281,425,16142,19909,1,73.7078,10200,387971744,33554432
8,4794,275.512,76.7422,vmcache,32,1000,tpcc,64,94.9862,2.99168,434,16990,19646,1,74.5175,10240,396740804,33554432
9,5450,272.328,73.2773,vmcache,32,1000,tpcc,64,94.9855,3.30031,423,17340,18759,1,74.1026,9252,335256820,33554432
10,5575,270.586,75.2773,vmcache,32,1000,tpcc,64,94.9892,3.60473,399,16860,18698,1,75.2679,9446,359352948,33554432
