vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:128 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=1024,mode=0] exmap:0
space: 180.617 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,2419,269.559,0,vmcache,32,1000,tpcc,512,94.865,0.239494,69048,80381,39378616,1,627.977,12656,432919194,67108864
1,2983,274.703,0,vmcache,32,1000,tpcc,512,95.0002,0.415388,70505,59222,0,1,623.389,11824,429275400,67108864
2,3127,262.941,0,vmcache,32,1000,tpcc,512,94.8504,0.653738,67720,80366,0,1,627.859,11138,444343642,67108864
3,3508,261.012,0,vmcache,32,1000,tpcc,512,94.9336,0.832513,67191,60359,0,1,628.74,11052,410599476,67108864
4,3336,254.402,0,vmcache,32,1000,tpcc,512,94.9937,1.01199,65650,60763,0,1,626.423,12186,413562022,67108864
5,3562,243.023,0,vmcache,32,1000,tpcc,512,94.7833,1.25079,62818,80714,0,1,635.543,10464,428286642,67108864
6,3555,242.965,0,vmcache,32,1000,tpcc,512,94.8183,1.42822,62965,60306,0,1,628.188,11586,433613612,67108864
7,3870,241.605,0,vmcache,32,1000,tpcc,512,94.8533,1.60487,62664,60074,0,1,625.771,10830,436702448,33554432
8,6202,365.645,0,vmcache,32,1000,tpcc,512,94.7911,1.90145,94727,100639,0,1,628.994,10672,371424858,33554432
9,7175,399.457,0,vmcache,32,1000,tpcc,512,94.8499,2.19433,103952,99970,0,1,624.812,10852,256828176,33554432
10,8183,401.789,0,vmcache,32,1000,tpcc,512,94.9344,2.48342,105178,99318,0,1,620.737,9976,244893084,16777216
11,8836,395.348,0,vmcache,32,1000,tpcc,512,95.0001,2.77304,103542,99538,0,1,622.112,10634,239790620,8388608
12,8859,389.668,0,vmcache,32,1000,tpcc,512,94.8276,3.11819,102122,118160,0,1,618.639,10318,210943400,8388608
13,9752,393.305,0,vmcache,32,1000,tpcc,512,94.9094,3.40335,103768,98770,0,1,617.312,9408,208286762,8388608
14,10428,394.445,0,vmcache,32,1000,tpcc,512,95.0002,3.68782,103910,98400,0,1,615,9750,208719770,8388608
15,11091,387.359,0,vmcache,32,1000,tpcc,512,94.8486,4.02808,102463,117452,0,1,611.729,10186,204483996,8388608
16,11126,392.305,0,vmcache,32,1000,tpcc,512,94.9516,4.30849,104070,97731,0,1,610.819,10358,197151604,8388608
17,11661,382.742,0,vmcache,32,1000,tpcc,512,94.7962,4.64631,101665,117037,0,1,609.568,10912,200980702,8388608
18,12184,390.707,0,vmcache,32,1000,tpcc,512,94.912,4.92312,104296,97154,0,1,607.212,9536,177255058,8388608
19,13014,382.238,0,vmcache,32,1000,tpcc,512,94.994,5.20215,101965,97761,0,1,607.211,9260,191189950,8388608
20,13245,382.805,0,vmcache,32,1000,tpcc,512,94.8729,5.53253,103335,116175,0,1,608.246,10556,173905516,8388608
21,14451,385.039,0,vmcache,32,1000,tpcc,512,94.9922,5.80533,103504,96477,0,1,602.981,9130,172670660,8388608
22,14585,377.672,0,vmcache,32,1000,tpcc,512,94.868,6.13371,102040,115535,0,1,601.745,10382,169200048,8388608
23,15891,383.859,0,vmcache,32,1000,tpcc,512,95.0002,6.40331,103962,96177,0,1,601.106,9214,165955328,8388608
24,16090,374.375,0,vmcache,32,1000,tpcc,512,94.8784,6.7295,101591,115182,0,1,599.906,9594,172067266,8388608
25,17427,377.559,0,vmcache,32,1000,tpcc,512,95.0001,6.99775,102375,95750,0,1,598.438,9988,155956622,8388608
26,17488,376.012,0,vmcache,32,1000,tpcc,512,94.8926,7.32236,102371,115013,0,1,599.026,9990,162655992,8388608
27,19019,374.637,0,vmcache,32,1000,tpcc,512,94.7932,7.64474,101942,114205,0,1,594.818,9544,135890218,8388608
28,19472,374.953,0,vmcache,32,1000,tpcc,512,94.9163,7.91215,102063,95807,0,1,598.794,10062,146747606,8388608
29,20361,367.711,0,vmcache,32,1000,tpcc,512,94.8057,8.23309,100891,114442,0,1,596.052,9884,128120142,8388608
30,21984,375.574,0,vmcache,32,1000,tpcc,512,94.9679,8.49266,103623,94577,0,1,594.824,9116,121051432,8388608
31,21753,365.609,0,vmcache,32,1000,tpcc,512,94.8633,8.8113,100979,114296,0,1,595.292,9958,145980252,8388608
32,22516,370.508,0,vmcache,32,1000,tpcc,512,95.0001,9.0737,102285,95507,0,1,596.919,9352,149026816,8388608
33,23951,365.363,0,vmcache,32,1000,tpcc,512,94.9043,9.39121,100931,113914,0,1,593.302,9880,113375390,8388608
34,23555,364.133,0,vmcache,32,1000,tpcc,512,94.8166,9.70593,101324,113716,0,1,592.271,9058,94665562,8388608
35,25664,370.684,0,vmcache,32,1000,tpcc,512,94.9762,9.96431,103217,95010,0,1,593.812,9344,107990086,4194304
36,24583,359.219,0,vmcache,32,1000,tpcc,512,94.8798,10.278,100344,113645,0,1,591.901,9772,80957740,4194304
37,26202,361.98,0,vmcache,32,1000,tpcc,512,94.7958,10.5913,101321,113778,0,1,592.594,9350,95359700,4194304
38,26854,367.195,0,vmcache,32,1000,tpcc,512,94.9664,10.8454,103205,94473,0,1,590.456,8618,60610400,4194304
