vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=0,batch_sz=1024,mode=0] exmap:0
space: 180.617 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,1671,185.785,0,vmcache,32,1000,tpcc,1024,94.5934,0.486952,463,34567,39378558,1,1280.26,11486,1458127806,67108864
1,3362,326.09,0,vmcache,32,1000,tpcc,1024,94.6072,0.977921,1107,0,0,1,0,11026,346661774,67108864
2,3677,314.508,0,vmcache,32,1000,tpcc,1024,94.6233,1.45034,1257,0,0,1,0,10854,373719896,33554432
3,4228,306.215,0,vmcache,32,1000,tpcc,1024,94.6398,1.91045,1197,0,0,1,0,11440,357969918,33554432
4,4188,298.656,0,vmcache,32,1000,tpcc,1024,94.6579,2.35851,1284,0,0,1,0,11098,354334920,33554432
5,4115,294.328,0,vmcache,32,1000,tpcc,1024,94.678,2.79931,1393,0,0,1,0,9286,350192606,33554432
6,4562,291.426,0,vmcache,32,1000,tpcc,1024,94.7006,3.23513,1487,0,0,1,0,10094,358553726,16777216
7,4733,288.453,0,vmcache,32,1000,tpcc,1024,94.7251,3.66606,1546,0,0,1,0,10840,337129866,16777216
8,4985,285.781,0,vmcache,32,1000,tpcc,1024,94.751,4.09277,1569,0,0,1,0,9860,320961430,16777216
9,5568,284.594,0,vmcache,32,1000,tpcc,1024,94.7778,4.51813,1494,0,0,1,0,10656,338214880,16777216
10,6103,283.109,0,vmcache,32,1000,tpcc,1024,94.8059,4.94146,1452,0,0,1,0,9608,343364496,16777216
11,5968,279.867,0,vmcache,32,1000,tpcc,1024,94.8355,5.3595,1509,0,0,1,0,8842,300578522,16777216
12,6081,279.547,0,vmcache,32,1000,tpcc,1024,94.8671,5.77672,1569,0,0,1,0,10468,306203442,16777216
13,6454,279.551,0,vmcache,32,1000,tpcc,1024,94.9,6.19357,1629,0,0,1,0,10610,301884342,16777216
14,6855,277.043,0,vmcache,32,1000,tpcc,1024,94.9339,6.60705,1552,0,0,1,0,10712,276746176,16777216
15,7072,275.352,0,vmcache,32,1000,tpcc,1024,94.9694,7.01796,1549,0,0,1,0,9464,285763518,16777216
16,6484,244.344,0,vmcache,32,1000,tpcc,1024,95.0003,7.38296,1287,0,0,1,0,9702,301154862,16777216
17,3449,128.57,0,vmcache,32,1000,tpcc,1024,94.5414,7.81308,718,39937,0,1,1248.03,9090,1639207196,16777216
18,8134,271.363,0,vmcache,32,1000,tpcc,1024,94.577,8.21934,1309,0,0,1,0,9632,265462340,16777216
19,7657,272.984,0,vmcache,32,1000,tpcc,1024,94.6126,8.62715,1466,0,0,1,0,10656,251025494,16777216
