vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=1,batch_sz=1024,mode=0] exmap:0
space: 180.613 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
93,7153,97.7734,8.30078,vmcache,32,1000,tpcc,1024,94.7645,20.5342,62,31493,2125,1,1166.41
94,10662,148.98,6.9375,vmcache,32,1000,tpcc,1024,94.9984,20.6471,95,0,1776,1,0
95,7147,98.5273,0.59375,vmcache,32,1000,tpcc,1024,94.7887,20.9102,71,31580,152,1,1169.63
96,9449,128.516,3.73828,vmcache,32,1000,tpcc,1024,94.9999,21.0068,102,0,957,1,0
97,6656,91.7617,0.296875,vmcache,32,1000,tpcc,1024,94.7574,21.276,60,33474,76,1,1154.28
98,11100,149.188,4.96484,vmcache,32,1000,tpcc,1024,94.9986,21.3888,98,0,1271,1,0
99,3941,54.9922,0.554688,vmcache,32,1000,tpcc,1024,94.6651,21.6436,37,35700,142,1,1151.61
100,12445,165.293,0,vmcache,32,1000,tpcc,1024,94.9338,21.777,128,1182,0,1,1182
101,4191,58.4258,6.89844,vmcache,32,1000,tpcc,1024,94.8372,21.9092,37,14698,1766,1,1130.62
102,12309,163.383,0,vmcache,32,1000,tpcc,1024,94.8854,22.1497,125,19546,0,1,1149.76
103,5787,77.9766,6.07031,vmcache,32,1000,tpcc,1024,94.9731,22.2227,53,2344,1554,1,1172
104,11842,154.668,0,vmcache,32,1000,tpcc,1024,94.857,22.5316,119,32241,0,1,1151.46
105,7049,92.2539,5.45703,vmcache,32,1000,tpcc,1024,95,22.6011,48,0,1397,1,0
106,8994,117.156,0,vmcache,32,1000,tpcc,1024,94.7783,22.9019,81,35595,0,1,1148.23
107,10857,143.195,8.46484,vmcache,32,1000,tpcc,1024,94.9991,23.011,121,0,2167,1,0
108,8233,101.715,0,vmcache,32,1000,tpcc,1024,94.7784,23.2864,77,33276,0,1,1147.45
109,10581,135.582,4.46484,vmcache,32,1000,tpcc,1024,94.9993,23.3898,106,0,1143,1,0
110,6963,86.8242,1.10938,vmcache,32,1000,tpcc,1024,94.74,23.6589,69,34173,284,1,1139.1
111,12509,156.863,4.73047,vmcache,32,1000,tpcc,1024,94.998,23.7775,109,0,1211,1,0
112,4592,56.8398,0.25,vmcache,32,1000,tpcc,1024,94.6871,24.025,37,34293,64,1,1143.1
113,13193,165.875,0,vmcache,32,1000,tpcc,1024,94.9748,24.1509,112,0,0,1,0
114,3919,50.1484,6.44531,vmcache,32,1000,tpcc,1024,94.6576,24.381,55,32238,1650,1,1151.36
115,13579,165,0,vmcache,32,1000,tpcc,1024,94.9046,24.5266,117,3506,0,1,1168.67
116,5665,73.3789,5.85156,vmcache,32,1000,tpcc,1024,94.7587,24.7106,58,21511,1498,1,1132.16
117,13474,164.422,0,vmcache,32,1000,tpcc,1024,94.9068,24.9045,126,11465,0,1,1146.5
118,6042,76.1094,7.19141,vmcache,32,1000,tpcc,1024,94.7862,25.0779,67,19503,1841,1,1147.24
119,13480,164.535,0,vmcache,32,1000,tpcc,1024,94.9249,25.2772,137,12648,0,1,1149.82
120,4244,52.3008,5.16406,vmcache,32,1000,tpcc,1024,94.9731,25.3304,44,2271,1322,1,1135.5
121,12831,152.652,0,vmcache,32,1000,tpcc,1024,94.8457,25.6433,109,33088,0,1,1140.97
122,8732,105.516,9.6875,vmcache,32,1000,tpcc,1024,94.923,25.7629,82,6607,2480,1,1101.17
123,13311,159.574,0,vmcache,32,1000,tpcc,1024,94.8921,26.0393,123,26025,0,1,1131.52
124,6264,75.3398,8.30469,vmcache,32,1000,tpcc,1024,94.9738,26.109,58,2221,2126,1,1110.5
125,13095,155.977,0,vmcache,32,1000,tpcc,1024,94.868,26.4173,111,31824,0,1,1136.57
126,6691,81.7695,3.4375,vmcache,32,1000,tpcc,1024,94.9876,26.4863,70,1127,880,1,1127
127,10828,126.625,0,vmcache,32,1000,tpcc,1024,94.8085,26.7838,84,33796,0,1,1126.53
128,10742,123.91,9.11328,vmcache,32,1000,tpcc,1024,94.9999,26.8776,107,0,2333,1,0
129,8862,102.184,0.289062,vmcache,32,1000,tpcc,1024,94.7465,27.172,81,36272,74,1,1133.5
130,13034,152.664,6.35938,vmcache,32,1000,tpcc,1024,94.9984,27.2869,142,0,1628,1,0
131,4957,55.0898,0,vmcache,32,1000,tpcc,1024,94.6647,27.5445,35,36234,0,1,1132.31
132,14564,166.176,0,vmcache,32,1000,tpcc,1024,94.9603,27.6708,114,0,0,1,0
133,5424,63.1953,6.98438,vmcache,32,1000,tpcc,1024,94.6766,27.9063,42,31442,1788,1,1122.93
134,14735,165.957,0,vmcache,32,1000,tpcc,1024,94.9444,28.0458,127,2239,0,1,1119.5
135,5941,66.7812,7.98438,vmcache,32,1000,tpcc,1024,94.6924,28.2699,44,29134,2044,1,1120.54
136,14698,166.461,0,vmcache,32,1000,tpcc,1024,94.9357,28.4227,90,4435,0,1,1108.75
137,6282,72.3516,6.60547,vmcache,32,1000,tpcc,1024,94.6833,28.658,53,30225,1691,1,1119.44
138,14951,165.574,0,vmcache,32,1000,tpcc,1024,94.9524,28.7969,138,2279,0,1,1139.5
139,6622,76.8828,8.11719,vmcache,32,1000,tpcc,1024,94.6911,29.042,52,31462,2078,1,1123.64
140,14872,165.867,0,vmcache,32,1000,tpcc,1024,94.973,29.1753,113,1165,0,1,1165
141,3651,41.2656,4.82422,vmcache,32,1000,tpcc,1024,94.655,29.395,22,31635,1235,1,1129.82
142,15059,165.066,0,vmcache,32,1000,tpcc,1024,94.9109,29.5401,132,3391,0,1,1130.33
143,5694,63.4062,6.86328,vmcache,32,1000,tpcc,1024,94.8723,29.6538,51,10965,1757,1,1096.5
144,14759,162.344,0,vmcache,32,1000,tpcc,1024,94.8915,29.912,121,22682,0,1,1134.1
145,6156,66.4766,3.11328,vmcache,32,1000,tpcc,1024,94.9877,29.9688,50,1130,797,1,1130
146,11579,126.805,0,vmcache,32,1000,tpcc,1024,94.8113,30.2667,102,33752,0,1,1125.07
147,10625,114.898,5.14844,vmcache,32,1000,tpcc,1024,95,30.3543,98,0,1318,1,0
148,11269,122.059,0,vmcache,32,1000,tpcc,1024,94.8469,30.6326,90,31207,0,1,1114.54
149,8883,95.0469,5.41406,vmcache,32,1000,tpcc,1024,95,30.7052,61,0,1386,1,0
150,10839,116.828,0,vmcache,32,1000,tpcc,1024,94.7989,30.9989,82,34419,0,1,1110.29
151,11381,123.383,6.12891,vmcache,32,1000,tpcc,1024,95,31.0928,109,0,1569,1,0
152,11409,120.391,0,vmcache,32,1000,tpcc,1024,94.8294,31.3771,84,32281,0,1,1113.14
153,9508,102.52,4.05859,vmcache,32,1000,tpcc,1024,95,31.4547,75,0,1039,1,0
154,9623,101.18,0,vmcache,32,1000,tpcc,1024,94.7699,31.7373,86,34601,0,1,1116.16
155,13249,141.625,7.77734,vmcache,32,1000,tpcc,1024,94.9994,31.845,132,0,1991,1,0
156,10278,108.703,0,vmcache,32,1000,tpcc,1024,94.826,32.1112,91,30964,0,1,1105.86
157,10634,112.262,8.35938,vmcache,32,1000,tpcc,1024,95,32.197,96,0,2140,1,0
158,10974,114.207,0,vmcache,32,1000,tpcc,1024,94.804,32.4836,105,33541,0,1,1118.03
159,11667,119.523,5.86328,vmcache,32,1000,tpcc,1024,95,32.5737,114,0,1501,1,0
160,10295,107.086,0,vmcache,32,1000,tpcc,1024,94.8076,32.8474,77,32321,0,1,1114.52
161,11369,116.34,5.15625,vmcache,32,1000,tpcc,1024,95,32.935,107,0,1320,1,0
162,9305,95.332,0,vmcache,32,1000,tpcc,1024,94.7619,33.2119,80,34458,0,1,1111.55
163,14316,146.547,8.09375,vmcache,32,1000,tpcc,1024,94.9994,33.3231,138,0,2072,1,0
164,10141,102.984,0,vmcache,32,1000,tpcc,1024,94.81,33.5876,107,31130,0,1,1111.79
165,11493,118.008,6.83594,vmcache,32,1000,tpcc,1024,95,33.677,118,0,1750,1,0
166,11190,111.734,0,vmcache,32,1000,tpcc,1024,94.8012,33.9612,105,33354,0,1,1111.8
167,11960,118.625,5.25,vmcache,32,1000,tpcc,1024,95,34.0501,117,0,1344,1,0
168,9961,99.4766,0,vmcache,32,1000,tpcc,1024,94.7828,34.3233,91,33165,0,1,1105.5
169,13096,131.051,5.75781,vmcache,32,1000,tpcc,1024,95,34.4226,127,0,1474,1,0
170,7459,73.0117,0,vmcache,32,1000,tpcc,1024,94.7077,34.6894,63,35429,0,1,1107.16
171,16603,164.746,2.54688,vmcache,32,1000,tpcc,1024,94.9946,34.8145,166,0,652,1,0
172,6788,69.1875,2.75391,vmcache,32,1000,tpcc,1024,94.7276,35.0579,60,31943,705,1,1101.48
173,16330,158.676,4.28906,vmcache,32,1000,tpcc,1024,94.9996,35.1785,142,0,1098,1,0
174,6949,64.9531,1.48828,vmcache,32,1000,tpcc,1024,94.7174,35.425,66,33103,381,1,1103.43
175,16935,163.23,3.59766,vmcache,32,1000,tpcc,1024,94.9993,35.5493,135,0,921,1,0
176,4577,43.4844,1.09375,vmcache,32,1000,tpcc,1024,94.6689,35.7848,39,33963,280,1,1095.58
177,17026,166.652,0,vmcache,32,1000,tpcc,1024,94.9672,35.9118,137,0,0,1,0
178,6039,56.9297,8.21875,vmcache,32,1000,tpcc,1024,94.6666,36.1443,49,31819,2104,1,1097.21
179,17165,165.742,0,vmcache,32,1000,tpcc,1024,94.9269,36.289,145,3305,0,1,1101.67
180,7024,67.543,7.94922,vmcache,32,1000,tpcc,1024,94.7114,36.4969,80,26273,2035,1,1094.71
181,17732,165.559,0,vmcache,32,1000,tpcc,1024,94.9293,36.663,151,6764,0,1,1127.33
182,5450,52.5156,4.83984,vmcache,32,1000,tpcc,1024,94.7753,36.8199,45,19682,1239,1,1093.44
183,17428,165.391,0,vmcache,32,1000,tpcc,1024,94.9007,37.0325,152,14478,0,1,1113.69
184,6770,63.957,4.58203,vmcache,32,1000,tpcc,1024,94.9777,37.0933,59,2108,1173,1,1054
185,16434,155.113,0,vmcache,32,1000,tpcc,1024,94.8925,37.3939,107,30630,0,1,1093.93
186,7086,68.0742,4.65234,vmcache,32,1000,tpcc,1024,94.9879,37.4524,57,1128,1191,1,1128
187,17086,156.598,0,vmcache,32,1000,tpcc,1024,94.8977,37.7586,157,31549,0,1,1087.9
188,8138,78.0234,8.59766,vmcache,32,1000,tpcc,1024,94.8164,37.9164,75,16597,2201,1,1106.47
189,17840,165.062,0,vmcache,32,1000,tpcc,1024,94.9164,38.141,163,16600,0,1,1106.67
190,6087,56.3828,4.92969,vmcache,32,1000,tpcc,1024,94.8896,38.2409,45,9647,1262,1,1071.89
191,18002,164.035,0,vmcache,32,1000,tpcc,1024,94.9127,38.5036,134,23198,0,1,1104.67
192,6071,55.8711,3.14062,vmcache,32,1000,tpcc,1024,94.977,38.5598,58,2207,804,1,1103.5
193,17047,156.117,0,vmcache,32,1000,tpcc,1024,94.892,38.8631,145,31026,0,1,1108.07
194,7457,70.1289,5.32812,vmcache,32,1000,tpcc,1024,94.9273,38.9545,73,6466,1364,1,1077.67
195,17957,162.555,0,vmcache,32,1000,tpcc,1024,94.9227,39.2296,134,25225,0,1,1096.74
196,8491,77.0078,7.32031,vmcache,32,1000,tpcc,1024,94.7053,39.4561,70,28219,1874,1,1085.35
197,18334,165.984,0,vmcache,32,1000,tpcc,1024,94.9689,39.6024,160,3319,0,1,1106.33
198,5133,46.8789,5.83203,vmcache,32,1000,tpcc,1024,94.643,39.8351,39,33116,1493,1,1103.87
199,18736,165.871,0,vmcache,32,1000,tpcc,1024,94.9481,39.9609,145,0,0,1,0
200,5397,50.7656,3.67188,vmcache,32,1000,tpcc,1024,94.6832,40.1729,61,29165,940,1,1080.19
201,18816,166.719,0,vmcache,32,1000,tpcc,1024,94.946,40.3208,159,3701,0,1,1233.67
202,5501,47.9297,4.28125,vmcache,32,1000,tpcc,1024,94.6987,40.5186,51,27101,1096,1,1084.04
203,18603,166.336,0,vmcache,32,1000,tpcc,1024,94.9238,40.685,158,6730,0,1,1121.67
204,6031,53.1602,5.98438,vmcache,32,1000,tpcc,1024,94.8574,40.7982,52,12235,1532,1,1112.27
205,18721,163.172,0,vmcache,32,1000,tpcc,1024,94.8967,41.0531,159,21920,0,1,1096
206,7619,67.5586,6.87109,vmcache,32,1000,tpcc,1024,95,41.1047,76,0,1759,1,0
207,17359,147.445,0,vmcache,32,1000,tpcc,1024,94.8626,41.4222,158,34579,0,1,1080.59
208,9283,82.0781,4.83594,vmcache,32,1000,tpcc,1024,94.9868,41.4907,75,1095,1238,1,1095
209,15010,129.176,0,vmcache,32,1000,tpcc,1024,94.8355,41.7835,121,32766,0,1,1092.2
210,11399,99.918,6.85938,vmcache,32,1000,tpcc,1024,95,41.8592,92,0,1756,1,0
211,14295,122.242,0,vmcache,32,1000,tpcc,1024,94.8247,42.1524,135,33745,0,1,1088.55
212,12019,105.895,6.37891,vmcache,32,1000,tpcc,1024,95,42.2331,112,0,1633,1,0
213,13351,111.84,0,vmcache,32,1000,tpcc,1024,94.8137,42.5147,102,33110,0,1,1103.67
214,12604,108.918,5.375,vmcache,32,1000,tpcc,1024,95,42.5969,113,0,1376,1,0
215,15027,128.539,0,vmcache,32,1000,tpcc,1024,94.8592,42.8836,144,31914,0,1,1100.48
216,9644,84.8477,5.67578,vmcache,32,1000,tpcc,1024,94.9749,42.9596,92,2135,1453,1,1067.5
217,17251,142.789,0,vmcache,32,1000,tpcc,1024,94.8909,43.2433,138,29417,0,1,1089.52
218,8759,73.9297,5.58203,vmcache,32,1000,tpcc,1024,94.8026,43.403,87,17454,1429,1,1090.88
219,19426,163.711,0,vmcache,32,1000,tpcc,1024,94.9301,43.6144,150,14566,0,1,1120.46
220,5542,44.7461,3.03516,vmcache,32,1000,tpcc,1024,94.8902,43.7049,53,9602,777,1,1066.89
221,19754,164.5,0,vmcache,32,1000,tpcc,1024,94.919,43.9677,176,23178,0,1,1103.71
222,8880,74.0469,5.69141,vmcache,32,1000,tpcc,1024,94.7299,44.178,77,25789,1457,1,1074.54
223,19807,166.203,0,vmcache,32,1000,tpcc,1024,94.9825,44.3315,167,4578,0,1,1144.5
224,3058,26.332,4.625,vmcache,32,1000,tpcc,1024,94.6648,44.5278,37,29610,1184,1,1096.67
225,20768,167.441,0,vmcache,32,1000,tpcc,1024,94.9099,44.687,181,5337,0,1,1067.4
226,6866,57.2227,5.19141,vmcache,32,1000,tpcc,1024,95,44.7304,59,0,1329,1,0
227,17674,144.914,0,vmcache,32,1000,tpcc,1024,94.8513,45.0491,130,35119,0,1,1097.47
228,10873,89.8359,6.07031,vmcache,32,1000,tpcc,1024,95,45.1171,82,0,1554,1,0
229,17054,136.879,0,vmcache,32,1000,tpcc,1024,94.8689,45.4133,129,32284,0,1,1076.13
230,11255,90.7695,6.67578,vmcache,32,1000,tpcc,1024,94.7897,45.5957,88,19068,1709,1,1059.33
231,20617,163.797,0,vmcache,32,1000,tpcc,1024,94.9399,45.7972,179,13061,0,1,1088.42
232,7952,65.7305,6.51172,vmcache,32,1000,tpcc,1024,94.7235,46.0065,58,26735,1667,1,1069.4
233,20670,166.152,0,vmcache,32,1000,tpcc,1024,94.9516,46.1724,179,6495,0,1,1082.5
234,6547,51.4609,5.40234,vmcache,32,1000,tpcc,1024,94.6999,46.377,48,27762,1383,1,1067.77
235,20815,166.75,0,vmcache,32,1000,tpcc,1024,94.9449,46.536,160,5470,0,1,1094
236,5978,47.6445,5.76562,vmcache,32,1000,tpcc,1024,94.7375,46.7112,47,23393,1476,1,1063.32
237,21302,165.746,0,vmcache,32,1000,tpcc,1024,94.9277,46.8966,170,9799,0,1,1088.78
238,10121,79.3789,5.21094,vmcache,32,1000,tpcc,1024,94.7139,47.1297,70,29072,1334,1,1076.74
239,20609,163.469,3.15625,vmcache,32,1000,tpcc,1024,94.9972,47.2601,163,1046,808,1,1046
240,7067,51.7344,1.16797,vmcache,32,1000,tpcc,1024,94.7065,47.4913,45,32207,299,1,1073.57
241,20886,163.074,5.08203,vmcache,32,1000,tpcc,1024,94.9962,47.615,132,0,1301,1,0
242,9926,76.4883,2.62891,vmcache,32,1000,tpcc,1024,94.7511,47.8628,79,31953,673,1,1065.1
243,18451,141.949,6.01953,vmcache,32,1000,tpcc,1024,94.9995,47.9703,136,0,1541,1,0
244,11791,91.6875,0,vmcache,32,1000,tpcc,1024,94.7924,48.2294,90,31910,0,1,1100.34
245,15909,122.586,6.94531,vmcache,32,1000,tpcc,1024,94.9994,48.3231,115,0,1778,1,0
246,15191,115.457,0.289062,vmcache,32,1000,tpcc,1024,94.8197,48.6088,115,33465,74,1,1115.5
247,13438,104.52,5.83594,vmcache,32,1000,tpcc,1024,95,48.688,86,0,1494,1,0
248,13214,99.0898,0,vmcache,32,1000,tpcc,1024,94.775,48.9692,97,34546,0,1,1079.56
249,16750,127.016,5.05078,vmcache,32,1000,tpcc,1024,95,49.0654,119,0,1293,1,0
250,12675,95.5,0,vmcache,32,1000,tpcc,1024,94.7869,49.3353,90,33252,0,1,1108.4
