vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:128 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=4096,mode=0] exmap:0
space: 137.901 GB 
Switching to workload ratios: dr=0.9 dw=0.9 nr=0.9 nw=0.9
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,43075,277.141,1.42969,vmcache,32,1000000000,rndread,2048,94.9423,0.224793,58067,69619,28181088,1,2175.59,3588,197488652,2097152
1,47094,259.434,1.06641,vmcache,32,1000000000,rndread,2048,94.9127,0.429296,54427,63233,273,1,2258.32,3286,193401844,2097152
2,48180,255.457,0.339844,vmcache,32,1000000000,rndread,2048,94.8035,0.651258,54099,69715,87,1,2248.87,3280,190113040,2097152
3,51473,258.379,0.878906,vmcache,32,1000000000,rndread,2048,94.7689,0.85634,55188,64449,225,1,2222.38,3266,179313126,2097152
4,52365,250.102,1.48047,vmcache,32,1000000000,rndread,2048,94.7686,1.04613,53527,59610,379,1,2207.78,3068,179246818,2097152
5,52287,242.934,0.804688,vmcache,32,1000000000,rndread,2048,94.6641,1.25696,52456,67189,206,1,2316.86,3138,186537828,2097152
6,55413,240.422,0.515625,vmcache,32,1000000000,rndread,2048,94.5555,1.46716,51983,67127,132,1,2237.57,3182,189247758,2097152
7,56508,236.5,1.15625,vmcache,32,1000000000,rndread,2048,94.4335,1.67718,51638,67479,296,1,2409.96,2416,201935434,2097152
8,96634,389.402,1.09375,vmcache,32,1000000000,rndread,2048,94.7711,1.88906,85064,66368,280,1,2370.29,2922,162693370,1048576
9,110442,406.309,1.64062,vmcache,32,1000000000,rndread,2048,94.2718,2.32263,89119,140838,420,1,2387.08,3020,180888484,1048576
10,122606,437.148,0.589844,vmcache,32,1000000000,rndread,2048,94.6712,2.55584,96370,73847,151,1,2461.57,2724,170307956,1048576
11,117764,401.23,1.12109,vmcache,32,1000000000,rndread,2048,94.068,3.01188,88328,149065,287,1,2484.42,2708,189434948,1048576
12,132415,437.059,1.10938,vmcache,32,1000000000,rndread,2048,94.4624,3.24591,96551,74636,284,1,2573.66,2860,184041194,1048576
13,137898,431.902,0.628906,vmcache,32,1000000000,rndread,2048,94.8069,3.48881,95456,77491,161,1,2583.03,2598,192639726,1048576
14,131167,399.246,1.46094,vmcache,32,1000000000,rndread,2048,94.1678,3.95207,88593,151966,374,1,2575.69,2362,205959218,524288
15,140958,438.898,0.890625,vmcache,32,1000000000,rndread,2048,94.5774,4.18384,97394,74054,228,1,2553.59,2430,184803744,524288
16,144761,431.754,0.550781,vmcache,32,1000000000,rndread,2048,94.9336,4.42378,96156,77122,141,1,2570.73,2662,192342652,524288
17,129423,384.113,1.14453,vmcache,32,1000000000,rndread,2048,94.1087,4.92219,85418,164147,293,1,2605.51,2292,213366234,524288
18,147873,429.816,0.90625,vmcache,32,1000000000,rndread,2048,94.4924,5.1535,95858,74508,232,1,2569.24,2886,198547018,524288
19,149863,431.07,2.00391,vmcache,32,1000000000,rndread,2048,94.8546,5.39029,96644,76793,513,1,2559.77,2672,198862534,524288
20,131384,386.238,1.49609,vmcache,32,1000000000,rndread,2048,94.0631,5.8817,86425,162372,383,1,2537.06,2900,208051494,524288
21,146667,425.309,1.97656,vmcache,32,1000000000,rndread,2048,94.4001,6.12043,95693,77918,506,1,2513.48,2516,197026038,524288
22,149862,428.605,1.12109,vmcache,32,1000000000,rndread,2048,94.7843,6.35052,96520,75051,287,1,2501.7,2732,193896772,524288
23,136896,387.992,1.80078,vmcache,32,1000000000,rndread,2048,94.1179,6.81177,88184,153484,461,1,2475.55,2810,190954728,524288
24,148402,425.656,1.125,vmcache,32,1000000000,rndread,2048,94.5832,7.01931,97283,68626,288,1,2450.93,2564,183126164,524288
25,149221,420.586,0.921875,vmcache,32,1000000000,rndread,2048,94.9521,7.2473,96356,75768,236,1,2444.13,2534,196125218,524288
26,137362,385.211,2.61328,vmcache,32,1000000000,rndread,2048,94.3467,7.69053,88908,148782,669,1,2399.71,2708,201946780,524288
27,154423,427.336,1.17578,vmcache,32,1000000000,rndread,2048,94.8545,7.88872,98570,66597,301,1,2378.46,2456,172214790,524288
28,136726,387.82,1.14062,vmcache,32,1000000000,rndread,2048,94.2693,8.33002,89778,148642,292,1,2359.4,2454,188042644,524288
29,152564,420.309,0.578125,vmcache,32,1000000000,rndread,2048,94.7307,8.5349,97865,69757,148,1,2325.23,2380,177754738,524288
30,139464,387.941,2.34375,vmcache,32,1000000000,rndread,2048,94.2366,8.95261,90780,141558,600,1,2320.62,2626,179315422,524288
31,156752,424.172,2.21484,vmcache,32,1000000000,rndread,2048,94.7301,9.15116,99723,68596,567,1,2286.53,2514,173447616,524288
32,138496,387.715,1.92188,vmcache,32,1000000000,rndread,2048,94.3397,9.5431,91767,133950,492,1,2270.34,2646,180397152,524288
33,151167,415.418,0.304688,vmcache,32,1000000000,rndread,2048,94.7759,9.75077,98585,72449,78,1,2264.03,2736,180271344,524288
34,146882,386.668,1.76953,vmcache,32,1000000000,rndread,2048,94.3275,10.1565,91992,139107,453,1,2243.66,2806,178484396,524288
35,151826,422.227,1.98047,vmcache,32,1000000000,rndread,2048,94.8087,10.3568,100698,70782,507,1,2211.94,2194,168054786,524288
36,141581,381.758,2.94531,vmcache,32,1000000000,rndread,2048,94.4072,10.7462,91922,134558,754,1,2205.87,2680,181210114,524288
37,152067,407.945,3.40234,vmcache,32,1000000000,rndread,2048,94.995,10.9079,98436,58629,871,1,2171.44,2826,159465596,524288
38,145768,392.641,0.867188,vmcache,32,1000000000,rndread,2048,94.7848,11.2593,95225,122526,222,1,2187.96,2406,169996030,524288
39,145525,384.285,1.6875,vmcache,32,1000000000,rndread,2048,94.3909,11.6497,93871,136165,432,1,2161.35,2388,169067526,524288
40,155171,411.109,0.878906,vmcache,32,1000000000,rndread,2048,94.966,11.8189,100546,62611,225,1,2159,2572,159416144,524288
41,146929,380.383,1.4375,vmcache,32,1000000000,rndread,2048,94.5642,12.2085,93216,136383,368,1,2130.98,2536,180836650,524288
42,143466,376.227,1.06641,vmcache,32,1000000000,rndread,2048,94.1837,12.5899,93153,134270,273,1,2165.65,2636,173453902,524288
43,154975,415.383,1.4375,vmcache,32,1000000000,rndread,2048,94.8313,12.7438,102951,59076,368,1,2188,2772,152712314,524288
44,144527,375.887,1.66406,vmcache,32,1000000000,rndread,2048,94.436,13.1281,93626,135988,426,1,2229.31,2778,175475028,524288
45,154067,401.395,0.589844,vmcache,32,1000000000,rndread,2048,94.9521,13.3049,100338,67237,151,1,2241.23,2716,162695960,524288
46,145252,372.988,0.554688,vmcache,32,1000000000,rndread,2048,94.4677,13.7101,94099,144078,142,1,2251.22,2786,174867512,524288
47,157288,398.211,2.16016,vmcache,32,1000000000,rndread,2048,94.9996,13.8792,100899,65953,553,1,2198.43,2982,160243002,524288
