vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=0,batch_sz=1024,mode=0] exmap:0
space: 180.622 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
108,8973,100.102,5.48047,vmcache,32,1000,tpcc,1024,94.6683,26.9197,76,30442,1403,1,1127.48
109,17825,206.598,3.44531,vmcache,32,1000,tpcc,1024,94.9997,27.0881,154,2248,882,1,1124
110,14455,168.559,1.13281,vmcache,32,1000,tpcc,1024,94.9319,27.3975,120,30536,290,1,1130.96
111,8188,96.0625,5.91406,vmcache,32,1000,tpcc,1024,94.6802,27.6727,69,33918,1514,1,1130.6
112,16471,185.699,3.75781,vmcache,32,1000,tpcc,1024,94.9988,27.8138,146,0,962,1,0
113,14705,166.984,0.566406,vmcache,32,1000,tpcc,1024,94.9223,28.1268,131,31335,145,1,1119.11
114,12073,138.836,6.38672,vmcache,32,1000,tpcc,1024,94.8185,28.3973,98,27836,1635,1,1113.44
115,11624,125.754,8.64453,vmcache,32,1000,tpcc,1024,94.7228,28.6395,70,24643,2213,1,1120.14
116,18216,206.891,4.67188,vmcache,32,1000,tpcc,1024,94.9985,28.8362,147,6785,1196,1,1130.83
117,12943,146.68,2.19922,vmcache,32,1000,tpcc,1024,94.8651,29.1419,103,32641,563,1,1125.55
118,10703,118.559,7.23828,vmcache,32,1000,tpcc,1024,94.6938,29.4122,83,30370,1853,1,1124.81
119,16584,182.961,3.74609,vmcache,32,1000,tpcc,1024,94.9988,29.5565,132,1123,959,1,1123
120,14995,164.773,0.253906,vmcache,32,1000,tpcc,1024,94.887,29.8843,119,33908,65,1,1130.27
121,13246,146.48,7.07812,vmcache,32,1000,tpcc,1024,94.8211,30.1483,106,25711,1812,1,1117.87
122,11035,116.672,3.44531,vmcache,32,1000,tpcc,1024,94.7151,30.3889,91,25508,882,1,1109.04
123,20559,221.832,3.96484,vmcache,32,1000,tpcc,1024,94.9931,30.6105,194,8873,1015,1,1109.12
124,14155,154.352,2.57812,vmcache,32,1000,tpcc,1024,94.9174,30.8995,113,28959,660,1,1113.81
125,10936,117.844,5.74219,vmcache,32,1000,tpcc,1024,94.7401,31.1743,100,31057,1470,1,1109.18
126,14562,153.613,5.00781,vmcache,32,1000,tpcc,1024,94.9995,31.2906,102,0,1282,1,0
127,18348,196.48,0,vmcache,32,1000,tpcc,1024,94.9489,31.6404,164,33554,0,1,1118.47
128,11767,126.188,7.07422,vmcache,32,1000,tpcc,1024,94.8139,31.906,100,28583,1811,1,1099.35
129,10708,112.23,5.15625,vmcache,32,1000,tpcc,1024,94.9198,32.0306,81,6750,1320,1,1125
130,19804,209.602,0,vmcache,32,1000,tpcc,1024,94.9728,32.3503,178,26919,0,1,1121.62
131,8822,91.8945,5.6875,vmcache,32,1000,tpcc,1024,94.7322,32.6137,75,32411,1456,1,1117.62
132,15870,164.145,8.76172,vmcache,32,1000,tpcc,1024,94.9716,32.7518,134,2172,2243,1,1086
133,19032,191.77,4.64453,vmcache,32,1000,tpcc,1024,94.9942,33.0498,179,25561,1189,1,1111.35
134,10739,114.777,2.27344,vmcache,32,1000,tpcc,1024,94.7991,33.3335,91,33151,582,1,1105.03
135,12807,129.68,5.94922,vmcache,32,1000,tpcc,1024,94.7712,33.5524,124,20211,1523,1,1122.83
136,21396,216.832,3.83984,vmcache,32,1000,tpcc,1024,94.9975,33.7963,198,13283,261,1,1106.92
137,13029,129.195,0.78125,vmcache,32,1000,tpcc,1024,94.8476,34.0793,135,31195,922,1,1114.11
138,12996,131.797,7.14062,vmcache,32,1000,tpcc,1024,94.7474,34.3366,125,26446,1828,1,1101.92
139,16621,165.621,5.11719,vmcache,32,1000,tpcc,1024,94.9996,34.4762,142,2266,1310,1,1133
140,19460,192.477,5.72266,vmcache,32,1000,tpcc,1024,94.9959,34.792,161,28606,706,1,1100.23
141,11731,115.738,1.98828,vmcache,32,1000,tpcc,1024,94.8353,35.0564,113,29635,1268,1,1097.59
142,11798,114.051,6.15625,vmcache,32,1000,tpcc,1024,94.722,35.2924,99,25164,1576,1,1094.09
143,20862,201,1.69531,vmcache,32,1000,tpcc,1024,94.9992,35.4847,191,6647,434,1,1107.83
144,15857,156.449,1.41406,vmcache,32,1000,tpcc,1024,94.9108,35.786,134,30760,362,1,1098.57
145,9986,96.1953,4.875,vmcache,32,1000,tpcc,1024,94.6621,36.0624,89,34091,1248,1,1099.71
146,19933,191.586,4.35156,vmcache,32,1000,tpcc,1024,94.9969,36.2063,167,0,1114,1,0
147,16732,157.305,0.578125,vmcache,32,1000,tpcc,1024,94.9137,36.5086,147,30710,148,1,1096.79
148,10575,102.062,5.5,vmcache,32,1000,tpcc,1024,94.7135,36.7698,85,30782,1408,1,1099.36
149,18307,171.621,7.97266,vmcache,32,1000,tpcc,1024,94.8711,36.9642,142,10866,2041,1,1086.6
150,18624,179.387,3.42578,vmcache,32,1000,tpcc,1024,95.0001,37.1934,156,15672,733,1,1119.43
151,15837,145.473,0,vmcache,32,1000,tpcc,1024,94.8834,37.4934,136,31728,144,1,1094.07
152,10291,95.6602,3.25391,vmcache,32,1000,tpcc,1024,94.6718,37.7536,81,31583,833,1,1089.07
153,21147,198.016,5.29297,vmcache,32,1000,tpcc,1024,94.9954,37.9146,195,2162,1201,1,1081
154,17893,168.121,0.535156,vmcache,32,1000,tpcc,1024,94.9317,38.2249,150,30617,291,1,1093.46
155,15179,137.207,5.01953,vmcache,32,1000,tpcc,1024,94.8308,38.4969,149,28267,1285,1,1087.19
156,14237,130.219,6.82422,vmcache,32,1000,tpcc,1024,94.7493,38.745,122,25154,1747,1,1093.65
157,19805,181.926,5.54688,vmcache,32,1000,tpcc,1024,94.9994,38.9159,183,5532,1420,1,1106.4
158,20443,188.547,1.10938,vmcache,32,1000,tpcc,1024,94.9768,39.2414,167,30699,284,1,1096.39
159,13809,125.211,5.53125,vmcache,32,1000,tpcc,1024,94.8256,39.5183,104,30678,1416,1,1095.64
160,14030,126.055,6.13281,vmcache,32,1000,tpcc,1024,94.6878,39.789,131,29551,1570,1,1094.48
161,20128,180.973,2.55859,vmcache,32,1000,tpcc,1024,94.9994,39.9328,207,1100,655,1,1100
162,19829,178.848,0.269531,vmcache,32,1000,tpcc,1024,94.9322,40.2658,166,33037,69,1,1101.23
163,10809,95.7266,4.68359,vmcache,32,1000,tpcc,1024,94.7197,40.5253,112,31466,1199,1,1085.03
164,18191,159.883,5.40625,vmcache,32,1000,tpcc,1024,94.9872,40.6524,171,1090,1234,1,1090
165,22472,197.141,4.26172,vmcache,32,1000,tpcc,1024,94.9929,40.974,194,28891,1241,1,1111.19
166,19009,166.328,3.62891,vmcache,32,1000,tpcc,1024,94.9703,41.2597,168,26939,929,1,1077.56
167,7285,62.7578,3.82812,vmcache,32,1000,tpcc,1024,94.6694,41.5101,62,34074,980,1,1099.16
168,21208,184.852,4.59766,vmcache,32,1000,tpcc,1024,94.9972,41.6496,210,0,1177,1,0
169,21992,187.93,0.257812,vmcache,32,1000,tpcc,1024,94.981,41.9743,192,30472,66,1,1088.29
170,16409,139.594,5.39062,vmcache,32,1000,tpcc,1024,94.8852,42.2489,135,28384,1380,1,1091.69
171,15000,130.414,5.11328,vmcache,32,1000,tpcc,1024,94.7599,42.5232,143,29530,1309,1,1093.7
172,17132,142.617,5.91406,vmcache,32,1000,tpcc,1024,94.799,42.7354,137,17269,1514,1,1079.31
173,23536,204.703,3.39062,vmcache,32,1000,tpcc,1024,94.9937,42.9771,193,14554,868,1,1119.54
174,17418,148.551,1.65625,vmcache,32,1000,tpcc,1024,94.9144,43.2647,156,29461,424,1,1091.15
175,11642,96.4609,4.74609,vmcache,32,1000,tpcc,1024,94.6895,43.5325,84,32692,1215,1,1089.73
176,21253,177.977,6.30078,vmcache,32,1000,tpcc,1024,94.9997,43.6671,193,0,1613,1,0
177,22801,189.094,5.74219,vmcache,32,1000,tpcc,1024,94.9887,43.9821,192,28702,1470,1,1103.92
178,16665,140.691,2.27734,vmcache,32,1000,tpcc,1024,94.8649,44.2771,135,31509,583,1,1086.52
179,13435,107.688,5.95312,vmcache,32,1000,tpcc,1024,94.7103,44.5271,103,28368,1524,1,1091.08
180,22990,190.145,3.66016,vmcache,32,1000,tpcc,1024,94.9998,44.6963,179,4239,937,1,1059.75
181,20024,164.465,0.285156,vmcache,32,1000,tpcc,1024,94.9285,45.0093,203,31946,73,1,1101.59
182,18068,145.746,5.33203,vmcache,32,1000,tpcc,1024,94.8853,45.2684,155,24849,1365,1,1080.39
183,14756,119.227,6.08594,vmcache,32,1000,tpcc,1024,94.7202,45.5426,124,30914,1558,1,1104.07
184,19625,157.141,5.05078,vmcache,32,1000,tpcc,1024,94.9993,45.661,164,0,1219,1,0
185,24439,195.758,3.35156,vmcache,32,1000,tpcc,1024,94.991,45.9901,193,30279,932,1,1081.39
186,15973,129.887,1.11328,vmcache,32,1000,tpcc,1024,94.8555,46.275,128,31452,285,1,1084.55
187,15396,122.281,4.94141,vmcache,32,1000,tpcc,1024,94.6976,46.5529,115,31140,1265,1,1112.14
188,21587,171.098,5.69531,vmcache,32,1000,tpcc,1024,94.9991,46.6818,167,0,1458,1,0
189,24619,191.555,2.90234,vmcache,32,1000,tpcc,1024,94.9965,47.0031,182,29439,743,1,1090.33
190,18778,148.297,1.94531,vmcache,32,1000,tpcc,1024,94.9056,47.2966,149,30316,498,1,1082.71
191,17300,135.055,5.12891,vmcache,32,1000,tpcc,1024,94.8114,47.5644,133,27696,1313,1,1107.84
192,15197,117.266,4.28516,vmcache,32,1000,tpcc,1024,94.7313,47.7968,112,24085,1097,1,1094.77
193,25906,197.406,6.11719,vmcache,32,1000,tpcc,1024,94.9946,47.9907,212,7562,1566,1,1080.29
194,21268,167.109,0.289062,vmcache,32,1000,tpcc,1024,94.9293,48.3071,180,31794,74,1,1096.34
195,15604,118.309,5.30078,vmcache,32,1000,tpcc,1024,94.755,48.5867,111,32011,1357,1,1103.83
196,18796,142.383,6.18359,vmcache,32,1000,tpcc,1024,94.8134,48.7907,131,16186,1583,1,1079.07
197,23907,183.289,3.01172,vmcache,32,1000,tpcc,1024,94.9994,49.0059,180,12845,627,1,1167.73
198,18104,135.387,0,vmcache,32,1000,tpcc,1024,94.8454,49.313,129,34151,144,1,1067.22
199,15568,117.07,7.1875,vmcache,32,1000,tpcc,1024,94.7266,49.5607,111,26482,1840,1,1059.28
200,23649,177.07,3.85938,vmcache,32,1000,tpcc,1024,94.9989,49.72,184,4412,988,1,1103
201,23668,176.52,0.300781,vmcache,32,1000,tpcc,1024,94.9579,50.0415,173,31611,77,1,1090.03
202,13876,101.539,5.01172,vmcache,32,1000,tpcc,1024,94.7485,50.312,104,32449,1283,1,1081.63
203,19350,142.266,6.40234,vmcache,32,1000,tpcc,1024,94.9633,50.4376,144,3093,1639,1,1031
204,24805,185.562,0,vmcache,32,1000,tpcc,1024,94.9564,50.7577,198,30048,0,1,1112.89
205,14997,111.109,5.95703,vmcache,32,1000,tpcc,1024,94.7886,51.0221,125,30271,1525,1,1121.15
206,17364,126.289,6.29297,vmcache,32,1000,tpcc,1024,94.8333,51.2061,120,15011,1612,1,1072.21
207,26718,195.543,4.47656,vmcache,32,1000,tpcc,1024,95.0001,51.4514,178,16370,1008,1,1169.29
208,15625,115.074,0.257812,vmcache,32,1000,tpcc,1024,94.8134,51.7402,125,33961,206,1,1132.03
209,16694,118.602,5.5625,vmcache,32,1000,tpcc,1024,94.7492,51.9665,134,22926,1429,1,1146.3
210,25812,186.383,3.87109,vmcache,32,1000,tpcc,1024,94.9995,52.1546,201,8029,994,1,1147
211,21462,155.957,0,vmcache,32,1000,tpcc,1024,94.8998,52.471,157,33360,0,1,1150.34
212,14527,104.148,7.46875,vmcache,32,1000,tpcc,1024,94.6728,52.7513,106,33869,1921,1,1167.9
213,25272,177.168,4.39062,vmcache,32,1000,tpcc,1024,94.9994,52.8855,179,0,1134,1,0
214,21979,158.027,0.253906,vmcache,32,1000,tpcc,1024,94.8995,53.2055,170,33652,66,1,1160.41
215,9727,66.1016,4.86719,vmcache,32,1000,tpcc,1024,94.7682,53.3767,70,20308,1255,1,1194.59
216,30993,220.008,0,vmcache,32,1000,tpcc,1024,94.978,53.6491,246,17809,0,1,1187.27
217,14375,100.871,4.98438,vmcache,32,1000,tpcc,1024,94.7465,53.93,110,34446,1295,1,1187.79
218,20791,143.371,6.88672,vmcache,32,1000,tpcc,1024,94.9871,54.0447,157,1028,1785,1,1028
219,27447,194.664,3.79688,vmcache,32,1000,tpcc,1024,95.0004,54.3723,213,30280,0,1,1211.2
220,19265,132.406,0.8125,vmcache,32,1000,tpcc,1024,94.8765,54.654,147,30631,1198,1,1225.24
221,12600,85.7383,5.50781,vmcache,32,1000,tpcc,1024,94.676,54.8926,90,29185,1426,1,1216.04
222,30929,214,4.78125,vmcache,32,1000,tpcc,1024,94.9997,55.0902,233,6021,1250,1,1204.2
223,16214,112.066,3.22656,vmcache,32,1000,tpcc,1024,94.8207,55.3677,115,32280,841,1,1195.56
224,14171,98.6836,3.02344,vmcache,32,1000,tpcc,1024,94.9995,55.4427,83,0,796,1,0
225,26888,181.094,0,vmcache,32,1000,tpcc,1024,94.9229,55.7937,176,36033,0,1,1201.1
226,12360,83.2734,7.35938,vmcache,32,1000,tpcc,1024,94.6498,56.0622,101,34549,1924,1,1191.34
227,27708,187.125,3.95703,vmcache,32,1000,tpcc,1024,94.998,56.2037,204,0,1039,1,0
228,11567,78.8945,0,vmcache,32,1000,tpcc,1024,94.725,56.4761,98,35727,0,1,1190.9
229,22230,145.352,3.45312,vmcache,32,1000,tpcc,1024,94.9969,56.5863,169,0,913,1,0
230,3398,21.6992,0.539062,vmcache,32,1000,tpcc,1024,94.6466,56.7983,29,32839,145,1,1172.82
231,29435,198.426,2.32812,vmcache,32,1000,tpcc,1024,94.9956,56.9626,223,2423,614,1,1211.5
232,18249,121.855,0.546875,vmcache,32,1000,tpcc,1024,94.8243,57.2572,142,33804,148,1,1165.66
233,16990,113.332,4.47266,vmcache,32,1000,tpcc,1024,94.7147,57.5006,124,26456,1188,1,1150.26
234,29599,193.617,3.16406,vmcache,32,1000,tpcc,1024,95.0001,57.689,211,6984,641,1,1164
235,22782,150.793,0.523438,vmcache,32,1000,tpcc,1024,94.9169,57.9899,159,31391,346,1,1162.63
236,16189,105.793,2.55859,vmcache,32,1000,tpcc,1024,94.6868,58.2841,117,35855,673,1,1156.61
237,25958,167.453,3.67188,vmcache,32,1000,tpcc,1024,94.9999,58.4119,188,0,997,1,0
238,30588,200.352,0.269531,vmcache,32,1000,tpcc,1024,94.9977,58.7591,206,32735,71,1,1128.79
239,20632,134.91,5.98047,vmcache,32,1000,tpcc,1024,94.8911,59.0378,157,29590,1602,1,1138.08
240,15375,97.125,5.50391,vmcache,32,1000,tpcc,1024,94.6992,59.2934,114,30399,1477,1,1125.89
241,27732,177.305,6.53125,vmcache,32,1000,tpcc,1024,95.0001,59.4411,176,2329,1570,1,1164.5
242,28702,184.574,0,vmcache,32,1000,tpcc,1024,94.9811,59.7701,204,31841,204,1,1137.18
243,22457,141.176,6.28125,vmcache,32,1000,tpcc,1024,94.892,60.0503,148,29159,1713,1,1121.5
