vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=256,mode=1] exmap:0
space: 180.626 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=0.5
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,3044,325.949,34.2891,vmcache,32,1000,tpcc,256,94.9962,0.451106,241,34371,39388935,1,306.884,10822,445963932,67108864
1,3452,307.164,24.7578,vmcache,32,1000,tpcc,256,95.0003,0.876927,266,32212,6918,1,306.781,10740,396341728,33554432
2,3827,302.43,36.1211,vmcache,32,1000,tpcc,256,94.9834,1.29709,314,32072,8469,1,305.448,10740,440096950,33554432
3,3941,295.988,27.8125,vmcache,32,1000,tpcc,256,94.9924,1.69771,343,29864,7977,1,307.876,11224,393215088,33554432
4,3947,276.336,28.6367,vmcache,32,1000,tpcc,256,94.9446,2.10119,314,32423,7331,1,308.79,9974,428872922,33554432
5,3871,280.016,18.7969,vmcache,32,1000,tpcc,256,94.9996,2.47405,359,27009,4812,1,306.92,10936,400205948,33554432
6,4419,272.012,28.9336,vmcache,32,1000,tpcc,256,94.9834,2.85541,349,29723,7407,1,306.423,10224,375596120,33554432
7,4658,270.906,34.4961,vmcache,32,1000,tpcc,256,94.9457,3.23795,371,30004,8831,1,306.163,10336,405901970,33554432
8,4656,270.5,23.4062,vmcache,32,1000,tpcc,256,94.9519,3.61531,433,29038,5992,1,308.915,9526,418553330,33554432
9,5267,267.301,26.668,vmcache,32,1000,tpcc,256,94.9753,3.97496,394,26715,6827,1,307.069,10910,357491574,33554432
10,5406,265.629,22.5117,vmcache,32,1000,tpcc,256,94.9684,4.35435,399,29925,5763,1,308.505,9668,407597280,16777216
11,5881,265.336,33.4062,vmcache,32,1000,tpcc,256,94.9506,4.725,414,28587,8178,1,304.117,10406,384578318,16777216
12,5816,266.234,27.1367,vmcache,32,1000,tpcc,256,94.9687,5.08469,450,26588,7321,1,305.609,9752,458687920,16777216
13,5937,262.148,24.2148,vmcache,32,1000,tpcc,256,94.9529,5.46196,452,30195,6199,1,305,11290,360264800,16777216
14,6165,261.062,23.6445,vmcache,32,1000,tpcc,256,94.9575,5.82876,432,28575,6053,1,307.258,9000,321882064,16777216
15,6774,261.965,24.7695,vmcache,32,1000,tpcc,256,94.9536,6.20074,468,29272,6341,1,308.126,9606,311007694,16777216
16,6755,260.457,25.7734,vmcache,32,1000,tpcc,256,94.9604,6.56334,416,27963,6598,1,303.946,10372,354805778,16777216
17,6869,261.012,33.1953,vmcache,32,1000,tpcc,256,94.9544,6.92248,460,27180,8498,1,305.393,9554,355516838,16777216
18,7574,256.121,25.6367,vmcache,32,1000,tpcc,256,94.9511,7.28485,402,28223,6563,1,306.772,9888,338506874,16777216
19,7336,259.406,28.1289,vmcache,32,1000,tpcc,256,94.9667,7.63885,424,26553,7201,1,305.207,9208,340670576,16777216
20,7709,259.523,24.0859,vmcache,32,1000,tpcc,256,94.9622,8.00982,417,29533,6166,1,304.464,9448,299850040,16777216
21,7974,254.836,24.6094,vmcache,32,1000,tpcc,256,94.9547,8.3744,387,29132,6300,1,300.33,10234,294546044,16777216
22,7862,256.102,24.4492,vmcache,32,1000,tpcc,256,94.9721,8.72905,434,27091,6259,1,301.011,9998,455483752,16777216
23,8160,255.328,30.8164,vmcache,32,1000,tpcc,256,94.9589,9.09413,410,29059,6918,1,302.698,8762,265658420,16777216
24,9028,255.777,26.6055,vmcache,32,1000,tpcc,256,94.9489,9.45397,408,27927,7782,1,303.554,9820,321111994,16777216
25,8629,254.309,28.1406,vmcache,32,1000,tpcc,256,94.9633,9.8026,460,26463,7204,1,304.172,10066,320241818,16777216
26,9136,254.637,27.3125,vmcache,32,1000,tpcc,256,94.9967,10.1436,435,24934,6992,1,300.41,10274,253626212,16777216
27,9331,251.285,28.8516,vmcache,32,1000,tpcc,256,94.9433,10.5214,449,31548,7386,1,300.457,9958,317449360,16777216
