vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=512,mode=1] exmap:0
space: 180.62 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=0.5
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,2833,307.996,16.8008,vmcache,32,1000,tpcc,512,94.9175,0.485748,241,42184,39383620,1,620.353,11814,438961836,67108864
1,3281,292,12.0391,vmcache,32,1000,tpcc,512,94.9568,0.89367,231,31084,3082,1,634.367,9764,456302376,67108864
2,3417,283.266,12.5039,vmcache,32,1000,tpcc,512,94.9687,1.30142,247,32307,3201,1,633.471,11150,510997406,67108864
3,3849,276.734,11.2617,vmcache,32,1000,tpcc,512,94.9895,1.69714,313,31308,2883,1,613.882,11036,582965798,33554432
4,3720,264.625,14.6328,vmcache,32,1000,tpcc,512,94.9516,2.09897,298,33715,3746,1,624.352,11450,560847430,33554432
5,3680,269.059,13.4609,vmcache,32,1000,tpcc,512,94.9998,2.46645,327,27658,3446,1,643.209,10326,467950522,33554432
6,3972,258.266,19.4883,vmcache,32,1000,tpcc,512,94.9092,2.87805,315,36402,4989,1,627.621,9428,482344204,33554432
7,4435,256.074,11.75,vmcache,32,1000,tpcc,512,94.9174,3.24945,355,29793,3008,1,620.688,9416,548891724,33554432
8,4401,263.695,7.0625,vmcache,32,1000,tpcc,512,94.9958,3.60489,391,26267,1808,1,625.405,10464,534300184,33554432
9,4538,254.152,16.793,vmcache,32,1000,tpcc,512,94.9391,3.99894,359,33999,4299,1,629.611,10550,577658726,33554432
10,5206,253.371,13.6797,vmcache,32,1000,tpcc,512,94.9611,4.35807,349,28057,3502,1,623.489,10468,532895838,16777216
11,5227,254.863,18.0195,vmcache,32,1000,tpcc,512,94.9637,4.72302,404,29010,4613,1,630.652,9704,491927290,16777216
12,5687,253.473,11.1328,vmcache,32,1000,tpcc,512,94.9179,5.12134,398,34938,2850,1,623.893,10664,475981072,16777216
13,5777,256.051,14.9648,vmcache,32,1000,tpcc,512,94.9176,5.49557,389,30313,3831,1,618.633,10870,601629744,16777216
14,5766,259.785,11.8203,vmcache,32,1000,tpcc,512,94.9498,5.86388,428,29100,3026,1,619.149,8788,457350366,16777216
15,6264,257.578,13.8281,vmcache,32,1000,tpcc,512,94.9996,6.21793,439,26936,3540,1,626.419,9996,488060288,16777216
16,6780,256.34,21.8203,vmcache,32,1000,tpcc,512,94.9954,6.58957,428,29987,4969,1,624.729,10048,474425366,16777216
17,6750,258.441,11.0234,vmcache,32,1000,tpcc,512,94.972,6.98311,430,33236,3439,1,615.481,10188,463300538,16777216
18,6698,256.777,25.7109,vmcache,32,1000,tpcc,512,94.9189,7.37069,444,32688,6582,1,616.755,10252,480210898,16777216
19,7688,258.75,11.7812,vmcache,32,1000,tpcc,512,94.969,7.73164,452,27857,3016,1,619.044,10104,548473602,16777216
20,7463,251.859,18.2891,vmcache,32,1000,tpcc,512,94.9894,8.08668,416,27760,4682,1,616.889,9292,424115576,16777216
21,7239,250.23,16.1484,vmcache,32,1000,tpcc,512,94.9126,8.49118,429,36186,4134,1,613.322,9682,454139086,16777216
22,7899,248.461,11.2734,vmcache,32,1000,tpcc,512,94.9763,8.83098,417,25585,2886,1,609.167,9608,477285944,16777216
23,7766,250.754,11.7578,vmcache,32,1000,tpcc,512,94.9629,9.21173,425,32313,3010,1,609.679,10250,485209460,16777216
24,8199,249.699,12.5703,vmcache,32,1000,tpcc,512,94.9769,9.5769,412,29811,3218,1,608.388,10128,420896436,16777216
25,8592,247.18,20.3789,vmcache,32,1000,tpcc,512,94.8812,9.98105,392,36604,5217,1,610.067,9828,516358094,16777216
26,8867,257.055,13.1328,vmcache,32,1000,tpcc,512,94.9185,10.3454,449,28519,3362,1,606.787,9020,410916468,16777216
27,9131,253.523,10.0547,vmcache,32,1000,tpcc,512,94.9928,10.691,435,25750,2574,1,613.095,9522,487258380,16777216
28,9690,260.125,14.4258,vmcache,32,1000,tpcc,512,94.953,11.0979,446,35531,3693,1,602.22,9160,490846160,16777216
29,9801,247.91,10.8555,vmcache,32,1000,tpcc,512,94.9451,11.4758,446,32151,2779,1,606.623,10118,331159300,16777216
30,10219,248.352,11.3242,vmcache,32,1000,tpcc,512,94.9631,11.8411,445,30009,2899,1,600.18,8782,524531208,16777216
31,10296,250.965,11.4648,vmcache,32,1000,tpcc,512,94.9592,12.2213,401,32178,2935,1,607.132,9620,357115978,16777216
32,10715,246.445,15.9648,vmcache,32,1000,tpcc,512,94.9585,12.5868,411,30310,4087,1,594.314,8264,422498158,16777216
33,11216,246.48,12.3086,vmcache,32,1000,tpcc,512,94.9843,12.9451,404,28883,3151,1,601.729,9436,343738716,16777216
34,11343,241.902,15.0742,vmcache,32,1000,tpcc,512,94.9359,13.3292,425,34000,3859,1,596.491,9448,416516690,16777216
35,11021,244.711,17.2227,vmcache,32,1000,tpcc,512,94.9127,13.7016,366,31244,4409,1,600.846,9500,414694448,16777216
36,12090,248.434,12.2148,vmcache,32,1000,tpcc,512,94.9401,14.0633,388,29063,3127,1,593.122,8982,280192954,16777216
37,12425,245.402,16.6484,vmcache,32,1000,tpcc,512,94.9755,14.41,346,27109,4262,1,589.326,9602,464773308,8388608
38,12809,246.086,19.6406,vmcache,32,1000,tpcc,512,94.9914,14.7636,322,28286,5028,1,589.292,9554,416210402,8388608
39,13435,249.629,10.8359,vmcache,32,1000,tpcc,512,94.9922,15.1442,301,32317,2774,1,598.463,9070,298043666,8388608
40,13843,250.934,14.4336,vmcache,32,1000,tpcc,512,94.9979,15.5224,290,31739,3218,1,587.759,9422,199993500,8388608
41,14442,248.18,14.707,vmcache,32,1000,tpcc,512,94.9821,15.9018,261,32037,4242,1,593.278,9616,250269344,8388608
42,14462,246.703,21.4141,vmcache,32,1000,tpcc,512,94.9079,16.3002,243,35620,5482,1,593.667,9574,301321832,8388608
43,14811,248.812,13.0898,vmcache,32,1000,tpcc,512,94.9409,16.6622,241,29033,3351,1,592.51,9154,555838646,8388608
44,14975,244.527,13.2266,vmcache,32,1000,tpcc,512,94.9985,17.0049,215,26343,3386,1,585.4,7744,265174518,8388608
45,14966,235.379,19.9375,vmcache,32,1000,tpcc,512,94.9015,17.4004,230,36191,5104,1,583.726,8574,367187782,8388608
46,15078,238.262,14.0117,vmcache,32,1000,tpcc,512,94.8808,17.7721,187,32255,3587,1,586.455,9622,561604784,8388608
47,16189,243.324,10.2656,vmcache,32,1000,tpcc,512,94.9498,18.1129,214,26144,2628,1,580.978,7520,260698334,8388608
48,15983,240.578,16.6836,vmcache,32,1000,tpcc,512,94.9824,18.4583,197,27397,4271,1,582.915,9110,399315246,8388608
49,16054,237.613,18.5977,vmcache,32,1000,tpcc,512,94.9291,18.8391,176,33820,4761,1,583.103,9352,212410966,8388608
50,16763,239.078,12.1953,vmcache,32,1000,tpcc,512,94.929,19.2058,156,31209,3122,1,577.944,9296,223614682,8388608
51,16599,240.68,15.9766,vmcache,32,1000,tpcc,512,94.9985,19.5349,153,24650,4090,1,586.905,9216,286148360,8388608
52,16494,230.824,18.0039,vmcache,32,1000,tpcc,512,94.9245,19.917,163,34537,4609,1,585.373,7990,298967484,8388608
53,17096,236.617,21.3828,vmcache,32,1000,tpcc,512,94.9265,20.2666,129,28474,5264,1,581.102,9058,311272026,8388608
54,17855,241.27,14.2344,vmcache,32,1000,tpcc,512,94.9995,20.6004,162,25370,3336,1,576.591,8736,464302358,8388608
55,17218,234.309,18.9531,vmcache,32,1000,tpcc,512,94.9333,20.9803,157,33998,5370,1,576.237,8468,339339250,8388608
56,17762,238.422,12.6523,vmcache,32,1000,tpcc,512,94.9795,21.324,161,27223,3239,1,567.146,8702,301008758,8388608
57,18138,241.785,15.9023,vmcache,32,1000,tpcc,512,94.9838,21.6893,175,30529,4071,1,576.019,8210,505372052,8388608
58,18024,237.211,15.8438,vmcache,32,1000,tpcc,512,94.9644,22.0588,149,31554,4056,1,573.709,7896,217544550,8388608
59,18152,234.172,11.5469,vmcache,32,1000,tpcc,512,94.9777,22.4145,179,29824,2956,1,573.538,9234,432971000,8388608
60,18032,231.227,19.5898,vmcache,32,1000,tpcc,512,94.9225,22.7883,192,33244,5015,1,573.172,9074,271875096,8388608
61,19106,237.332,13.0273,vmcache,32,1000,tpcc,512,94.9591,23.1353,173,27991,3335,1,571.245,9350,353396578,8388608
62,19209,241.27,7.69141,vmcache,32,1000,tpcc,512,94.9857,23.5027,193,30965,1969,1,573.426,8934,444369546,8388608
63,19276,237.754,16.0586,vmcache,32,1000,tpcc,512,95.0002,23.8601,201,29780,3903,1,572.692,8666,281039174,8388608
64,18864,234.648,15.6016,vmcache,32,1000,tpcc,512,94.9161,24.2596,174,37172,4202,1,571.877,9116,221492468,8388608
65,19573,238.691,18.25,vmcache,32,1000,tpcc,512,94.9455,24.6063,163,27770,4672,1,566.735,7990,286199422,8388608
66,19674,238.359,16.2617,vmcache,32,1000,tpcc,512,94.9908,24.9484,182,26945,4163,1,573.298,8100,329596482,8388608
67,19516,233.41,12.2422,vmcache,32,1000,tpcc,512,94.9052,25.3543,192,38438,3134,1,565.265,9354,240595364,8388608
68,20455,243.785,17.2031,vmcache,32,1000,tpcc,512,94.879,25.7408,194,33754,4404,1,572.102,8736,511943030,8388608
69,20703,245.371,18.9531,vmcache,32,1000,tpcc,512,94.9921,26.0581,182,22170,4852,1,568.462,9382,264228552,8388608
70,20225,236.457,17.7188,vmcache,32,1000,tpcc,512,94.939,26.446,168,35049,4536,1,565.306,8992,365560242,8388608
71,20812,238.902,17.4414,vmcache,32,1000,tpcc,512,94.9081,26.8287,197,33603,4465,1,569.542,8898,206695184,8388608
72,21186,242.371,17.9727,vmcache,32,1000,tpcc,512,94.9592,27.1745,193,27077,4601,1,564.104,9100,313939764,8388608
73,20691,233.664,16.7344,vmcache,32,1000,tpcc,512,94.916,27.5558,154,34239,4284,1,561.295,8950,342617922,8388608
74,20673,235.301,11.2578,vmcache,32,1000,tpcc,512,94.9265,27.9219,184,31520,2882,1,562.857,8610,320086156,8388608
75,21386,239.309,16.6523,vmcache,32,1000,tpcc,512,94.9446,28.2825,191,30055,4263,1,567.075,8558,283879900,8388608
76,21594,238.789,22.1211,vmcache,32,1000,tpcc,512,94.9056,28.663,180,33428,5663,1,566.576,8660,264164400,8388608
77,22055,243.828,15.9844,vmcache,32,1000,tpcc,512,94.9628,29.0122,161,27657,4092,1,564.429,8926,339120910,8388608
78,21509,234.203,16.25,vmcache,32,1000,tpcc,512,94.9408,29.3857,166,33046,4160,1,560.102,8162,266089038,8388608
79,21848,237.914,18.5781,vmcache,32,1000,tpcc,512,94.9348,29.7535,200,31454,4756,1,561.679,6558,250565990,8388608
80,22969,245.707,18.3672,vmcache,32,1000,tpcc,512,94.995,30.1015,200,27132,4702,1,553.714,8208,463679532,8388608
81,22105,238.246,18.5469,vmcache,32,1000,tpcc,512,94.9765,30.4755,169,32770,4748,1,555.424,8200,226313396,8388608
82,22519,238.527,15.793,vmcache,32,1000,tpcc,512,94.9471,30.8607,198,34181,4043,1,560.344,8418,279699312,8388608
