vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:128 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=256,mode=0] exmap:0
space: 137.901 GB 
Switching to workload ratios: dr=0.6 dw=0.6 nr=0.6 nw=0.6
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,41163,261.395,51.8086,vmcache,32,1000000000,rndread,128,94.9986,0.162709,25126,39517,28193169,1,148.004,3294,89322478,2097152
1,47473,267.668,55.4258,vmcache,32,1000000000,rndread,128,94.9742,0.328287,25407,40156,15017,1,147.632,3204,49052194,2097152
2,49803,265.324,53.0273,vmcache,32,1000000000,rndread,128,94.9744,0.490239,25865,39392,13575,1,150.351,2922,115450342,2097152
3,53608,270.531,48.332,vmcache,32,1000000000,rndread,128,94.9834,0.657511,26975,41579,12373,1,148.496,2956,67187308,2097152
4,55392,264.109,55.6367,vmcache,32,1000000000,rndread,128,94.9798,0.817469,26536,39945,14243,1,148.494,2594,88436354,2097152
5,55915,256.938,51.7109,vmcache,32,1000000000,rndread,128,94.9839,0.972989,26471,39247,13238,1,147.545,2674,62306000,2097152
6,58829,255.199,52.2422,vmcache,32,1000000000,rndread,128,94.9888,1.12661,26822,39157,13374,1,147.762,2738,71119266,2097152
7,63768,267.871,54.2148,vmcache,32,1000000000,rndread,128,94.9812,1.29151,28547,42805,13879,1,147.603,2724,47036938,2097152
8,128405,500.555,100.934,vmcache,32,1000000000,rndread,128,94.9606,1.60156,54098,81296,25839,1,149.441,2644,21980008,1048576
9,141374,510.953,99.7539,vmcache,32,1000000000,rndread,128,94.971,1.91266,55866,81811,25537,1,149.837,2664,20438526,1048576
10,144684,500.105,93.3281,vmcache,32,1000000000,rndread,128,94.9963,2.21671,54883,79994,23892,1,148.688,2628,20746582,1048576
11,151080,498.008,102.387,vmcache,32,1000000000,rndread,128,94.9976,2.51821,54256,78961,26211,1,148.983,2354,21822376,524288
12,156933,501.918,105.355,vmcache,32,1000000000,rndread,128,94.9908,2.82246,54294,79434,26971,1,150.159,2616,20678802,524288
13,162201,500.875,114.602,vmcache,32,1000000000,rndread,128,94.9688,3.12265,54076,77747,29338,1,149.802,2312,22182262,524288
14,167218,506.555,88.9805,vmcache,32,1000000000,rndread,128,94.987,3.4367,54096,81635,22779,1,150.064,1926,18912656,524288
15,165651,503.977,99.1211,vmcache,32,1000000000,rndread,128,95.0003,3.74291,53441,78554,25156,1,151.065,2482,20554750,524288
16,168415,495.004,100.387,vmcache,32,1000000000,rndread,128,94.9574,4.05405,52058,80394,25918,1,149.709,2426,23952252,524288
17,172728,512.855,100.422,vmcache,32,1000000000,rndread,128,94.9887,4.36086,53739,77926,25708,1,150.146,2536,20800256,524288
18,173035,505.074,102.121,vmcache,32,1000000000,rndread,128,94.9692,4.6732,52795,80021,26143,1,150.983,2150,20249164,524288
19,173413,504.184,102.449,vmcache,32,1000000000,rndread,128,94.9603,4.98363,52942,79533,25654,1,149.218,2452,20243830,524288
20,171766,500.859,98.1055,vmcache,32,1000000000,rndread,128,94.9612,5.28898,52035,77559,25688,1,151.187,2578,20971610,524288
21,178125,513.562,103.152,vmcache,32,1000000000,rndread,128,94.9667,5.60071,53669,79125,26407,1,149.858,2552,21392792,524288
22,177334,504.77,103.57,vmcache,32,1000000000,rndread,128,94.9689,5.90915,53117,79270,25530,1,149.566,2354,19177760,524288
23,177308,509.91,94.0586,vmcache,32,1000000000,rndread,128,94.9859,6.21926,53344,79284,25063,1,149.03,2454,18945176,524288
24,178520,506.582,93.4375,vmcache,32,1000000000,rndread,128,94.9679,6.53895,53370,82882,23920,1,149.337,2418,19821792,524288
25,179831,514.016,102.934,vmcache,32,1000000000,rndread,128,94.9964,6.84549,54455,78317,26351,1,148.328,2214,17346360,524288
26,178223,501.422,109.324,vmcache,32,1000000000,rndread,128,94.9681,7.15169,53051,78781,27987,1,147.254,2554,22098922,524288
27,177407,498.75,97.9336,vmcache,32,1000000000,rndread,128,94.9733,7.45933,53609,80107,24022,1,146.716,2460,21364798,524288
28,179029,501.91,101.652,vmcache,32,1000000000,rndread,128,94.9859,7.75841,54426,77497,27072,1,145.671,2576,21377806,524288
29,179585,505.137,105.453,vmcache,32,1000000000,rndread,128,94.9913,8.062,54517,79051,26996,1,145.314,1922,17806042,524288
30,180396,497.816,104.895,vmcache,32,1000000000,rndread,128,94.9774,8.36524,54320,79485,26853,1,145.311,2056,21086568,524288
31,177830,495.016,108.98,vmcache,32,1000000000,rndread,128,94.962,8.66362,54280,78266,27899,1,145.476,2348,21002166,524288
32,180746,498.348,108.203,vmcache,32,1000000000,rndread,128,94.9807,8.9566,55174,76629,27700,1,144.583,2608,20060832,524288
33,185550,506.297,108.449,vmcache,32,1000000000,rndread,128,94.9868,9.25862,56189,79808,27763,1,144.058,2510,18822204,524288
34,182919,499.922,96.7617,vmcache,32,1000000000,rndread,128,94.9739,9.56943,55904,83230,24771,1,143.748,2256,20371910,524288
35,182400,498.227,97.6367,vmcache,32,1000000000,rndread,128,94.9652,9.87723,56335,82820,24995,1,143.785,2308,19565820,524288
36,178343,487,97.7031,vmcache,32,1000000000,rndread,128,94.9983,10.166,55124,77262,25012,1,143.078,2386,23823228,524288
37,183891,495.875,117.492,vmcache,32,1000000000,rndread,128,94.9737,10.4639,56681,80139,29018,1,142.85,2256,20645700,524288
38,184696,492.82,102.457,vmcache,32,1000000000,rndread,128,94.9773,10.7577,56303,79286,27289,1,143.634,2454,20265496,524288
39,182854,486.738,110.863,vmcache,32,1000000000,rndread,128,94.9742,11.0453,56046,77704,28381,1,143.101,2390,20747714,524288
40,183874,492.793,103.391,vmcache,32,1000000000,rndread,128,94.9947,11.3372,57147,79279,26468,1,143.362,1994,21349664,524288
41,186760,499.895,96.6992,vmcache,32,1000000000,rndread,128,94.9779,11.649,58489,86454,24755,1,143.611,2170,18629378,524288
42,187432,494.34,101.945,vmcache,32,1000000000,rndread,128,94.9721,11.9517,57963,83617,25465,1,144.666,2366,19855156,524288
43,186066,491.125,99.4336,vmcache,32,1000000000,rndread,128,94.978,12.2472,57628,81495,26088,1,144.239,2202,20448164,524288
44,185695,485.453,103.555,vmcache,32,1000000000,rndread,128,94.9698,12.5407,57709,81573,26510,1,143.614,2560,20274040,524288
45,189214,493.84,109.305,vmcache,32,1000000000,rndread,128,94.9808,12.8313,59202,80611,27982,1,143.948,2098,20514768,524288
46,185250,481.117,103.961,vmcache,32,1000000000,rndread,128,94.9632,13.1241,57635,82196,26390,1,143.449,2376,21703496,524288
47,186444,483.793,100.824,vmcache,32,1000000000,rndread,128,94.9947,13.4077,58707,79455,26035,1,143.68,2588,18640704,524288
48,185823,481.461,111.336,vmcache,32,1000000000,rndread,128,94.995,13.69,58645,79549,28502,1,143.59,2186,23930948,524288
49,190245,491.965,99.5781,vmcache,32,1000000000,rndread,128,94.9958,13.9888,60285,84775,25636,1,143.93,2360,17978076,524288
50,188499,481.645,106.352,vmcache,32,1000000000,rndread,128,94.9986,14.2742,59454,81305,27260,1,143.903,2260,20069100,524288
51,189959,482.828,96.6914,vmcache,32,1000000000,rndread,128,94.9992,14.564,59522,82567,26362,1,143.595,2380,20444642,524288
52,189576,478.262,108.941,vmcache,32,1000000000,rndread,128,94.9687,14.8481,59737,81457,29642,1,143.663,2354,20121168,524288
53,191790,485.922,102.68,vmcache,32,1000000000,rndread,128,94.962,15.1352,61110,82709,28638,1,143.842,2392,18103032,524288
54,187057,474.301,90.7773,vmcache,32,1000000000,rndread,128,95.0002,15.4101,59609,79031,25957,1,144.217,2630,21376728,524288
55,188611,476.035,87.3086,vmcache,32,1000000000,rndread,128,94.9808,15.7016,60656,85220,25699,1,143.71,2618,19352508,524288
56,191225,474.195,85.5977,vmcache,32,1000000000,rndread,128,94.9748,15.988,60683,84102,25777,1,143.764,2596,15714152,524288
57,193949,483.617,89.5703,vmcache,32,1000000000,rndread,128,94.9919,16.2698,62198,82416,27838,1,144.589,1866,17620970,524288
58,191291,472.223,91.7344,vmcache,32,1000000000,rndread,128,94.9913,16.5451,61452,80896,28557,1,143.433,2510,23643496,524288
59,192989,475.062,82.5039,vmcache,32,1000000000,rndread,128,94.9703,16.8281,61606,83390,28423,1,143.776,2312,18023432,524288
60,190688,474.09,79.4375,vmcache,32,1000000000,rndread,128,94.9948,17.1029,62057,81671,27090,1,144.041,2686,17750152,524288
61,197425,480.793,83.5742,vmcache,32,1000000000,rndread,128,94.9919,17.3846,63150,84151,28803,1,143.358,2642,17808860,524288
62,194653,475.449,73.4883,vmcache,32,1000000000,rndread,128,94.974,17.6699,63106,86109,27513,1,143.755,2600,17048736,524288
63,194745,471.895,71.6484,vmcache,32,1000000000,rndread,128,94.9974,17.9441,62782,82419,26809,1,143.337,2182,18248254,524288
64,198510,476.691,72.8672,vmcache,32,1000000000,rndread,128,94.9817,18.228,64094,86048,28101,1,143.893,2494,16741578,524288
65,199639,482.523,69.9531,vmcache,32,1000000000,rndread,128,94.9877,18.5109,65021,86123,28100,1,143.778,2590,12518014,524288
66,194995,471.414,70.7812,vmcache,32,1000000000,rndread,128,94.9772,18.7857,63926,83442,29329,1,143.125,2496,14301550,524288
67,198020,472.113,67.1523,vmcache,32,1000000000,rndread,128,94.9802,19.0588,64508,83352,28997,1,143.216,2592,14706548,524288
68,199224,470.062,64.2109,vmcache,32,1000000000,rndread,128,94.9775,19.3322,64912,84481,28829,1,143.431,2354,16126436,524288
69,202023,479.055,66.4023,vmcache,32,1000000000,rndread,128,94.9902,19.6061,65852,84308,29642,1,142.895,2588,11767366,524288
70,196482,465.934,62.875,vmcache,32,1000000000,rndread,128,94.9818,19.8706,64945,82208,31243,1,143.72,2614,15736364,524288
71,197898,463.039,59.625,vmcache,32,1000000000,rndread,128,94.9813,20.1352,65062,82588,29806,1,143.882,2474,12998870,524288
72,199082,467.535,57.5117,vmcache,32,1000000000,rndread,128,94.9906,20.4002,65640,83131,29979,1,144.075,2248,16956746,524288
73,201066,470.59,51.0742,vmcache,32,1000000000,rndread,128,94.9939,20.6752,66722,86731,27932,1,144.071,2518,11187104,524288
74,201300,462.441,51.6406,vmcache,32,1000000000,rndread,128,94.9715,20.9447,66126,85512,29833,1,142.997,2262,12200074,524288
75,199576,461.016,46.6367,vmcache,32,1000000000,rndread,128,95.0002,21.2085,66454,84047,27078,1,143.916,2486,17043820,524288
76,198917,457.348,43.2422,vmcache,32,1000000000,rndread,128,94.9668,21.4819,65455,87116,28155,1,143.993,2626,12507950,524288
77,205129,467.773,41.3945,vmcache,32,1000000000,rndread,128,94.9825,21.7523,68176,87165,27704,1,144.074,2052,12597440,524288
78,201613,461.062,43.0977,vmcache,32,1000000000,rndread,128,94.9715,22.0162,67757,85429,30409,1,143.337,2462,10580506,524288
79,202887,458.848,37.1875,vmcache,32,1000000000,rndread,128,94.9922,22.2776,67644,85087,28005,1,144.215,2374,11494002,524288
80,204189,458.109,37.2461,vmcache,32,1000000000,rndread,128,94.9706,22.5441,68291,87216,29683,1,144.397,2424,10605794,524288
81,205801,462.168,30.9453,vmcache,32,1000000000,rndread,128,94.9576,22.8208,68457,90043,26543,1,143.609,2714,13842764,524288
82,202244,456.512,32.0234,vmcache,32,1000000000,rndread,128,94.9805,23.0759,68351,84015,29340,1,143.861,2182,10868418,524288
83,203839,455.312,28.7578,vmcache,32,1000000000,rndread,128,94.9999,23.3344,68704,85205,28196,1,143.927,2606,12683042,524288
84,201334,447.656,25.5508,vmcache,32,1000000000,rndread,128,94.9867,23.596,68515,87333,27957,1,144.114,2248,12287502,524288
85,207105,456.605,22.8984,vmcache,32,1000000000,rndread,128,94.9994,23.8597,69347,87976,27315,1,143.752,2542,11805178,524288
86,203834,447.543,20.8828,vmcache,32,1000000000,rndread,128,94.997,24.1203,68441,87180,27353,1,143.861,2612,13726530,524288
87,201496,442.473,25.6719,vmcache,32,1000000000,rndread,128,94.9782,24.3802,68112,87383,27641,1,143.486,2650,11246978,524288
88,205093,449.281,29.5273,vmcache,32,1000000000,rndread,128,94.9971,24.6339,69874,86274,28284,1,144.03,2640,12111686,524288
89,208313,448.879,32.6719,vmcache,32,1000000000,rndread,128,94.9995,24.882,70264,84577,31447,1,142.867,2552,13943264,524288
90,204992,443.289,31.0781,vmcache,32,1000000000,rndread,128,94.9882,25.1289,70141,84593,31618,1,144.357,2416,11699686,524288
91,206595,447.203,31.168,vmcache,32,1000000000,rndread,128,94.983,25.3798,70039,85778,30706,1,143.441,2598,10995678,524288
92,205024,438.707,28.9883,vmcache,32,1000000000,rndread,128,94.9925,25.6256,69863,85030,29043,1,144.119,2476,13518620,524288
93,210279,446.012,28.2617,vmcache,32,1000000000,rndread,128,94.9927,25.8787,71297,87884,29250,1,144.072,1934,11433006,524288
94,204929,439.574,29.7969,vmcache,32,1000000000,rndread,128,94.9881,26.123,70951,85103,30950,1,143.271,2664,12737438,524288
95,207475,439.895,27.4102,vmcache,32,1000000000,rndread,128,94.9683,26.3765,71201,88546,29195,1,143.511,2568,12097344,524288
96,205930,434.684,27.5312,vmcache,32,1000000000,rndread,128,95.0002,26.6122,70587,83055,29497,1,144.193,2514,12585418,524288
97,210520,442.859,26.4414,vmcache,32,1000000000,rndread,128,94.9904,26.8645,72465,89092,29560,1,143.465,1952,10868616,524288
98,209928,435.219,24.3086,vmcache,32,1000000000,rndread,128,94.9754,27.1172,72070,90058,27876,1,144.093,2444,12404370,524288
99,207975,430.914,25.8359,vmcache,32,1000000000,rndread,128,94.9634,27.3581,71638,86127,30494,1,143.545,2362,15875832,524288
100,212154,437.5,24,vmcache,32,1000000000,rndread,128,94.9597,27.606,73081,89103,29112,1,144.413,2742,11532082,524288
101,211599,438.816,24.2812,vmcache,32,1000000000,rndread,128,94.9643,27.8542,73445,89282,28678,1,144.003,2458,11618102,524288
102,208775,430.742,22.0547,vmcache,32,1000000000,rndread,128,94.9848,28.0961,72634,87707,27391,1,144.255,2496,13051428,524288
103,209904,431.652,25.1328,vmcache,32,1000000000,rndread,128,94.9892,28.33,73143,85489,31640,1,143.438,2266,11817662,524288
104,211249,428.66,22.0898,vmcache,32,1000000000,rndread,128,94.9937,28.5726,73367,88804,27972,1,143.696,2458,13835150,524288
105,213696,432.793,22.0312,vmcache,32,1000000000,rndread,128,94.9586,28.8252,74380,92770,28974,1,142.723,2118,11045538,524288
106,213827,428.777,19.8594,vmcache,32,1000000000,rndread,128,94.9978,29.0613,74471,87567,27253,1,143.552,2724,12891656,524288
107,212396,424.684,20.1328,vmcache,32,1000000000,rndread,128,94.9804,29.3059,74214,90994,28094,1,143.75,2646,11074130,524288
108,213038,426.453,20.2539,vmcache,32,1000000000,rndread,128,94.9979,29.5405,74753,87979,29002,1,142.823,2578,11910420,524288
109,212362,427.121,21.0078,vmcache,32,1000000000,rndread,128,94.9753,29.7802,75073,89808,30819,1,143.463,2372,11984204,524288
110,213924,422.836,19.8281,vmcache,32,1000000000,rndread,128,94.993,30.0076,75025,86219,30440,1,143.938,2186,12573140,524288
111,211557,419.668,20.9648,vmcache,32,1000000000,rndread,128,94.9687,30.2382,74748,87566,32105,1,143.551,2536,11811046,524288
112,214621,421.559,17.2656,vmcache,32,1000000000,rndread,128,94.9707,30.4742,75667,90272,28554,1,143.974,2422,12172408,524288
113,217652,424.859,18.1016,vmcache,32,1000000000,rndread,128,94.9579,30.7111,76888,90921,30340,1,143.862,2582,10684614,524288
114,214465,416.371,17.6016,vmcache,32,1000000000,rndread,128,94.981,30.9316,75555,85610,30667,1,144.125,2472,12308600,524288
115,212529,416.16,16.8516,vmcache,32,1000000000,rndread,128,94.9913,31.1574,75862,87560,29911,1,143.777,2276,11856932,524288
116,214188,410.176,16.2109,vmcache,32,1000000000,rndread,128,94.9999,31.3795,75445,87287,29753,1,143.328,2642,13212720,524288
117,217424,419.273,16.25,vmcache,32,1000000000,rndread,128,94.9945,31.6075,77136,89223,31271,1,142.986,2328,10847624,524288
118,214722,411.809,15.2812,vmcache,32,1000000000,rndread,128,94.9789,31.8346,76421,89229,30551,1,143.455,2424,13013296,524288
119,213163,409.066,14.543,vmcache,32,1000000000,rndread,128,94.9878,32.0556,76424,87563,29813,1,143.546,2278,12427910,524288
120,215736,410.285,14.5234,vmcache,32,1000000000,rndread,128,94.9701,32.2785,76593,88463,31728,1,144.312,2236,11713752,524288
121,220080,418.453,14.0938,vmcache,32,1000000000,rndread,128,94.9858,32.5004,78632,88941,31356,1,143.685,2514,10517640,524288
122,216580,404.852,12.7266,vmcache,32,1000000000,rndread,128,94.9592,32.7257,77292,90688,30291,1,143.494,2568,12631490,524288
123,216567,405.77,13.3711,vmcache,32,1000000000,rndread,128,94.9764,32.948,77340,89481,27816,1,142.941,1672,12142704,524288
124,216323,404.684,23.1562,vmcache,32,1000000000,rndread,128,94.9885,33.1662,77851,89022,29376,1,143.353,2396,11371062,524288
125,221711,410.656,23.5781,vmcache,32,1000000000,rndread,128,94.9718,33.3957,79112,93026,29515,1,144.226,2300,10854128,524288
126,215206,403.613,23.1641,vmcache,32,1000000000,rndread,128,95.0003,33.6087,78148,87997,29478,1,143.786,2528,11018494,524288
127,217638,400.852,23.3359,vmcache,32,1000000000,rndread,128,94.9867,33.8236,78145,88416,31657,1,144,2444,10952998,524288
128,220309,402.914,23.6133,vmcache,32,1000000000,rndread,128,94.9683,34.0452,78710,91140,30338,1,143.302,2360,12639442,524288
129,223138,405.754,22.9648,vmcache,32,1000000000,rndread,128,94.9683,34.2635,79910,90453,30625,1,143.804,2350,12486158,524288
130,220521,400.789,23.3281,vmcache,32,1000000000,rndread,128,94.9638,34.4755,79478,88810,31838,1,143.473,2432,11311546,524288
131,219741,396.832,20.9023,vmcache,32,1000000000,rndread,128,95.0002,34.6835,79117,88144,28725,1,143.324,2432,12587306,524288
132,218699,394.93,18.9766,vmcache,32,1000000000,rndread,128,94.9935,34.9049,79853,93398,27382,1,143.248,2148,11805064,524288
133,221222,400.875,21.4453,vmcache,32,1000000000,rndread,128,94.9672,35.1243,80638,92824,31215,1,143.69,2624,11384396,524288
134,221077,393.48,20.7852,vmcache,32,1000000000,rndread,128,94.9594,35.3364,79807,90645,30230,1,143.199,2506,11195668,524288
135,220912,392.141,21.5391,vmcache,32,1000000000,rndread,128,94.9631,35.5402,80417,88344,31682,1,143.649,2172,12648714,524288
136,218348,386.207,18.4961,vmcache,32,1000000000,rndread,128,94.9596,35.7522,79558,91282,28015,1,143.751,2130,11621264,524288
