vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=4096,mode=1] exmap:0
space: 180.623 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
62,21683,259.754,0,vmcache,32,1000,tpcc,4096,94.2285,26.5496,200,0,0,1,0
63,21452,260.758,0,vmcache,32,1000,tpcc,4096,94.6872,26.7472,222,0,0,1,0
64,18998,225.07,4.53516,vmcache,32,1000,tpcc,4096,93.7195,27.5933,146,113473,1161,1,4538.92
65,22356,260.523,0,vmcache,32,1000,tpcc,4096,94.1823,27.7899,172,0,0,1,0
66,22375,261.258,0,vmcache,32,1000,tpcc,4096,94.6424,27.9887,200,0,0,1,0
67,19794,225.727,4.03516,vmcache,32,1000,tpcc,4096,93.6411,28.8555,170,116644,1033,1,4486.31
68,22976,261.367,0,vmcache,32,1000,tpcc,4096,94.1053,29.0542,172,0,0,1,0
69,23318,260.598,0,vmcache,32,1000,tpcc,4096,94.5696,29.2522,162,0,0,1,0
70,21888,248.121,3.98438,vmcache,32,1000,tpcc,4096,94.9995,29.4407,181,0,1020,1,0
71,21696,238.316,0.265625,vmcache,32,1000,tpcc,4096,94.0238,30.322,184,117571,68,1,4521.96
72,23841,260.852,0,vmcache,32,1000,tpcc,4096,94.4893,30.5207,181,0,0,1,0
73,23887,261.352,0,vmcache,32,1000,tpcc,4096,94.9547,30.7193,200,0,0,1,0
74,20587,223.988,5.13281,vmcache,32,1000,tpcc,4096,93.9556,31.5813,146,116079,1314,1,4464.58
75,24449,261.383,0,vmcache,32,1000,tpcc,4096,94.4265,31.7784,221,0,0,1,0
76,24555,262.277,0,vmcache,32,1000,tpcc,4096,94.8944,31.9776,215,0,0,1,0
77,21645,227.004,8.79688,vmcache,32,1000,tpcc,4096,94.106,32.7339,182,98022,2252,1,4455.55
78,24509,261.387,0,vmcache,32,1000,tpcc,4096,94.5726,32.9326,221,0,0,1,0
79,23874,248.387,6.10156,vmcache,32,1000,tpcc,4096,94.9992,33.1208,209,0,1562,1,0
80,23379,239.254,0,vmcache,32,1000,tpcc,4096,93.9936,34.0186,220,120347,0,1,4457.3
81,25562,261.668,0,vmcache,32,1000,tpcc,4096,94.4645,34.2155,238,0,0,1,0
82,25423,259.941,0,vmcache,32,1000,tpcc,4096,94.9294,34.4124,263,0,0,1,0
83,22268,224.184,4.17969,vmcache,32,1000,tpcc,4096,93.7875,35.3477,199,128549,1070,1,4432.72
84,26536,261.875,0,vmcache,32,1000,tpcc,4096,94.2556,35.5468,233,0,0,1,0
85,26516,261.547,0,vmcache,32,1000,tpcc,4096,94.7272,35.7437,262,0,0,1,0
86,24124,232.344,5.01172,vmcache,32,1000,tpcc,4096,93.9781,36.4959,231,96543,1283,1,4388.32
87,26526,259.293,0,vmcache,32,1000,tpcc,4096,94.445,36.692,249,0,0,1,0
88,27423,260.961,0,vmcache,32,1000,tpcc,4096,94.9165,36.8894,254,0,0,1,0
89,24378,230.191,5.43359,vmcache,32,1000,tpcc,4096,94.1126,37.6659,189,101001,1391,1,4391.35
90,27570,260.785,0,vmcache,32,1000,tpcc,4096,94.5868,37.8629,239,0,0,1,0
91,24783,235.77,5.41016,vmcache,32,1000,tpcc,4096,94.9993,38.0409,211,0,1385,1,0
92,27647,253.395,0,vmcache,32,1000,tpcc,4096,94.1061,38.9095,268,113560,0,1,4367.69
93,27998,261.086,0,vmcache,32,1000,tpcc,4096,94.5796,39.1078,271,0,0,1,0
94,25677,235.93,3.70312,vmcache,32,1000,tpcc,4096,95,39.2866,228,0,948,1,0
95,27831,253.477,0,vmcache,32,1000,tpcc,4096,93.9531,40.2338,244,126541,0,1,4363.48
96,28697,260.289,0,vmcache,32,1000,tpcc,4096,94.4308,40.4312,274,0,0,1,0
97,29387,261.641,0,vmcache,32,1000,tpcc,4096,94.9129,40.6294,245,0,0,1,0
98,25064,225.113,7.17969,vmcache,32,1000,tpcc,4096,93.907,41.4986,233,117218,1838,1,4341.41
99,29849,262.652,0,vmcache,32,1000,tpcc,4096,94.3895,41.6983,268,0,0,1,0
100,30414,261.914,0,vmcache,32,1000,tpcc,4096,94.8753,41.8966,274,0,0,1,0
101,25868,228.094,2.57812,vmcache,32,1000,tpcc,4096,93.8997,42.7642,264,116581,660,1,4317.81
102,30997,262.57,0,vmcache,32,1000,tpcc,4096,94.3877,42.9625,262,0,0,1,0
103,30296,260.727,0,vmcache,32,1000,tpcc,4096,94.8733,43.1592,280,0,0,1,0
104,26768,228.441,5.38281,vmcache,32,1000,tpcc,4096,93.987,43.9786,229,108499,1378,1,4339.96
105,30795,261.957,0,vmcache,32,1000,tpcc,4096,94.4737,44.1771,271,0,0,1,0
106,31347,262.598,0,vmcache,32,1000,tpcc,4096,94.9618,44.3747,268,0,0,1,0
107,28673,234.008,4.89062,vmcache,32,1000,tpcc,4096,94.251,45.1168,257,94911,1252,1,4314.14
108,31663,261.258,0,vmcache,32,1000,tpcc,4096,94.7361,45.3144,304,0,0,1,0
109,28382,231.453,10.1523,vmcache,32,1000,tpcc,4096,93.8552,46.1293,224,107460,2599,1,4298.4
110,32280,261.809,0,vmcache,32,1000,tpcc,4096,94.3413,46.328,280,0,0,1,0
111,32703,263.352,0,vmcache,32,1000,tpcc,4096,94.8299,46.5272,248,0,0,1,0
112,28675,231.156,3.58203,vmcache,32,1000,tpcc,4096,94.0232,47.3159,219,102907,917,1,4287.79
113,33348,261.637,0,vmcache,32,1000,tpcc,4096,94.5094,47.5145,251,0,0,1,0
114,33528,262.52,1.73828,vmcache,32,1000,tpcc,4096,94.9993,47.7129,270,0,86,1,0
115,29301,230.047,2.78906,vmcache,32,1000,tpcc,4096,93.9936,48.5991,232,119369,1073,1,4263.18
116,34319,263.129,0,vmcache,32,1000,tpcc,4096,94.4893,48.7972,269,0,0,1,0
117,34436,262.535,0,vmcache,32,1000,tpcc,4096,94.9868,48.9943,259,0,0,1,0
118,30221,233.355,6.18359,vmcache,32,1000,tpcc,4096,94.2315,49.7587,207,98785,1583,1,4295
119,34729,262.656,0,vmcache,32,1000,tpcc,4096,94.7299,49.9576,275,0,0,1,0
120,30962,231.277,5.36719,vmcache,32,1000,tpcc,4096,93.7921,50.8125,228,113896,1374,1,4218.37
121,35499,263.961,0,vmcache,32,1000,tpcc,4096,94.294,51.0114,252,0,0,1,0
122,35237,262.41,0,vmcache,32,1000,tpcc,4096,94.7912,51.2108,252,0,0,1,0
123,31189,229.102,3.65234,vmcache,32,1000,tpcc,4096,93.7531,52.1152,232,122420,935,1,4221.38
124,36219,264.07,0,vmcache,32,1000,tpcc,4096,94.2579,52.3144,262,0,0,1,0
125,35752,263.133,0,vmcache,32,1000,tpcc,4096,94.7588,52.5136,267,0,0,1,0
126,32046,228.953,3.63281,vmcache,32,1000,tpcc,4096,93.6059,53.4767,231,132489,930,1,4731.75
127,36557,263.391,0,vmcache,32,1000,tpcc,4096,94.1083,53.6766,258,0,0,1,0
128,37609,263.371,0,vmcache,32,1000,tpcc,4096,94.615,53.875,290,0,0,1,0
129,30876,222.34,5.79688,vmcache,32,1000,tpcc,4096,93.3524,54.878,259,140052,1485,1,4829.38
130,37695,262.914,0,vmcache,32,1000,tpcc,4096,93.8579,55.076,288,0,0,1,0
131,38022,264.09,0,vmcache,32,1000,tpcc,4096,94.3644,55.276,294,0,0,1,0
132,37983,263.426,0,vmcache,32,1000,tpcc,4096,94.8707,55.4749,270,0,0,1,0
133,32949,225.262,4.97656,vmcache,32,1000,tpcc,4096,93.672,56.453,208,135597,1292,1,4842.75
134,38083,262.434,0,vmcache,32,1000,tpcc,4096,94.1758,56.6525,302,0,0,1,0
135,39090,263.5,0,vmcache,32,1000,tpcc,4096,94.6868,56.8506,266,0,0,1,0
136,33017,224.867,5.17578,vmcache,32,1000,tpcc,4096,93.4751,57.836,236,136797,1358,1,4717.14
137,40111,264.055,0,vmcache,32,1000,tpcc,4096,93.9867,58.0359,279,0,0,1,0
138,40027,264.434,0,vmcache,32,1000,tpcc,4096,94.5008,58.2361,282,0,0,1,0
139,39371,260.629,4.69922,vmcache,32,1000,tpcc,4096,95.0002,58.4317,281,0,821,1,0
140,34471,228.402,0.539062,vmcache,32,1000,tpcc,4096,93.9005,59.3736,263,129017,575,1,4607.75
141,41039,264.078,0,vmcache,32,1000,tpcc,4096,94.4141,59.5743,282,0,0,1,0
142,40584,260.852,0,vmcache,32,1000,tpcc,4096,94.9224,59.7727,286,0,0,1,0
143,36321,233.352,4.68359,vmcache,32,1000,tpcc,4096,94.2372,60.5133,261,94628,1248,1,4506.1
144,41409,263.336,0,vmcache,32,1000,tpcc,4096,94.7549,60.7121,316,0,0,1,0
145,37504,234.047,3.44141,vmcache,32,1000,tpcc,4096,93.9808,61.5012,287,102621,926,1,4461.78
146,41879,264.445,0,vmcache,32,1000,tpcc,4096,94.5021,61.7016,293,0,0,1,0
147,40611,256.586,4.39844,vmcache,32,1000,tpcc,4096,94.9985,61.8937,316,0,1208,1,0
148,38957,238.887,0,vmcache,32,1000,tpcc,4096,94.1062,62.7565,289,114491,0,1,4403.5
149,43013,264.066,0,vmcache,32,1000,tpcc,4096,94.6278,62.9571,284,0,0,1,0
150,37992,232.566,6.23828,vmcache,32,1000,tpcc,4096,93.716,63.8081,289,113528,1757,1,4366.46
151,43210,262.449,0,vmcache,32,1000,tpcc,4096,94.2351,64.007,330,0,0,1,0
152,43624,263.598,0,vmcache,32,1000,tpcc,4096,94.7624,64.2054,286,0,0,1,0
153,38329,229.34,2.05859,vmcache,32,1000,tpcc,4096,93.7686,65.1005,275,121099,580,1,4324.96
154,44459,263.379,0,vmcache,32,1000,tpcc,4096,94.2948,65.2999,319,0,0,1,0
155,45025,263.832,0,vmcache,32,1000,tpcc,4096,94.8235,65.4992,291,0,0,1,0
156,39358,230.426,4.39062,vmcache,32,1000,tpcc,4096,94.0111,66.3042,303,105855,1235,1,4234.2
157,45959,265.004,0,vmcache,32,1000,tpcc,4096,94.5427,66.5057,314,0,0,1,0
158,39474,232.523,2.97266,vmcache,32,1000,tpcc,4096,94.7526,66.8051,304,20776,853,1,4155.2
159,44741,258.098,0,vmcache,32,1000,tpcc,4096,94.1023,67.5866,321,98253,0,1,4271.87
160,45833,264.676,0,vmcache,32,1000,tpcc,4096,94.6379,67.7867,351,0,0,1,0
161,40900,231.195,4.9375,vmcache,32,1000,tpcc,4096,93.6868,68.6637,327,117642,1452,1,4357.11
162,46655,261.812,0,vmcache,32,1000,tpcc,4096,94.2205,68.8614,320,0,0,1,0
163,47058,264.023,0,vmcache,32,1000,tpcc,4096,94.7588,69.0614,323,0,0,1,0
164,41947,232.367,2.17188,vmcache,32,1000,tpcc,4096,93.9786,69.8617,308,104825,636,1,4557.61
165,48310,264.164,0,vmcache,32,1000,tpcc,4096,94.5215,70.0617,351,0,0,1,0
166,42693,237.949,3.32031,vmcache,32,1000,tpcc,4096,94.9511,70.2653,319,4106,954,1,4106
167,46977,252.684,0,vmcache,32,1000,tpcc,4096,93.8855,71.249,351,132868,0,1,4745.29
168,48853,265.371,0,vmcache,32,1000,tpcc,4096,94.4381,71.4474,372,0,0,1,0
169,49604,264.027,0,vmcache,32,1000,tpcc,4096,94.9842,71.6471,380,0,0,1,0
170,42228,226.875,2.92188,vmcache,32,1000,tpcc,4096,93.8079,72.6367,310,137125,847,1,4728.45
171,50267,265.738,0,vmcache,32,1000,tpcc,4096,94.357,72.8372,362,0,0,1,0
172,49921,265.441,0,vmcache,32,1000,tpcc,4096,94.9061,73.0387,367,0,0,1,0
173,44332,232.297,3.22266,vmcache,32,1000,tpcc,4096,93.9965,73.9036,338,116041,971,1,4641.64
174,51248,265.727,0,vmcache,32,1000,tpcc,4096,94.5507,74.1032,364,0,0,1,0
175,43887,232.387,4.14453,vmcache,32,1000,tpcc,4096,93.7005,74.937,308,110499,1240,1,4604.12
176,52571,266.332,0,vmcache,32,1000,tpcc,4096,94.2574,75.1368,374,0,0,1,0
177,52821,266.008,0,vmcache,32,1000,tpcc,4096,94.8111,75.3386,365,0,0,1,0
178,44030,228.266,1.92578,vmcache,32,1000,tpcc,4096,93.7713,76.2651,350,126655,558,1,4523.39
179,52766,265.965,0,vmcache,32,1000,tpcc,4096,94.3253,76.4654,424,0,0,1,0
180,53297,265.883,0,vmcache,32,1000,tpcc,4096,94.8818,76.6648,370,0,0,1,0
181,46123,231.453,2.28125,vmcache,32,1000,tpcc,4096,93.9669,77.5343,359,116863,682,1,4494.73
182,53635,264.98,0,vmcache,32,1000,tpcc,4096,94.5195,77.7341,414,0,0,1,0
183,48439,234.121,2.52734,vmcache,32,1000,tpcc,4096,94.4762,78.1735,342,43902,754,1,4390.2
184,54156,264.797,0,vmcache,32,1000,tpcc,4096,94.2898,78.7443,398,62276,0,1,4448.29
185,54436,266.559,0,vmcache,32,1000,tpcc,4096,94.851,78.9447,436,0,0,1,0
186,49595,238.848,2.99609,vmcache,32,1000,tpcc,4096,94.2973,79.6467,350,87490,907,1,4374.5
187,55297,266.496,0,vmcache,32,1000,tpcc,4096,94.8616,79.8456,430,0,0,1,0
188,49605,237.094,5.30859,vmcache,32,1000,tpcc,4096,94.2542,80.5674,342,91075,1662,1,4336.9
189,56789,267.176,0,vmcache,32,1000,tpcc,4096,94.8215,80.7684,389,0,0,1,0
190,49933,234.809,3.08203,vmcache,32,1000,tpcc,4096,94.0735,81.5622,353,103543,964,1,4314.29
191,57914,267.305,0,vmcache,32,1000,tpcc,4096,94.6412,81.7638,406,0,0,1,0
192,50630,237.645,2.47266,vmcache,32,1000,tpcc,4096,93.9598,82.531,367,98690,761,1,4290.87
193,58342,265.828,0,vmcache,32,1000,tpcc,4096,94.5281,82.7304,418,0,0,1,0
194,53210,240.445,3.36328,vmcache,32,1000,tpcc,4096,94.1663,83.3422,381,72313,1050,1,4253.71
195,57818,266.883,0,vmcache,32,1000,tpcc,4096,94.7381,83.5419,466,0,0,1,0
196,51588,230.547,2.34766,vmcache,32,1000,tpcc,4096,93.8098,84.4217,373,118334,748,1,4226.21
197,59743,266.609,0,vmcache,32,1000,tpcc,4096,94.3791,84.6238,477,0,0,1,0
198,59936,267.301,0,vmcache,32,1000,tpcc,4096,94.9548,84.8252,433,0,0,1,0
199,53755,236.082,2.54688,vmcache,32,1000,tpcc,4096,94.2372,85.6113,403,101907,805,1,4246.12
200,59907,266.922,0,vmcache,32,1000,tpcc,4096,94.8115,85.8132,442,0,0,1,0
201,54567,233.152,4.08594,vmcache,32,1000,tpcc,4096,93.9956,86.642,414,109544,1306,1,4381.76
202,60918,266.039,0,vmcache,32,1000,tpcc,4096,94.5728,86.8425,430,0,0,1,0
203,53212,233.301,3,vmcache,32,1000,tpcc,4096,93.7196,87.6927,399,113065,947,1,4522.6
204,62880,267.332,0,vmcache,32,1000,tpcc,4096,94.3023,87.8936,436,0,0,1,0
205,61706,267.41,0,vmcache,32,1000,tpcc,4096,94.8835,88.0948,459,0,0,1,0
206,55619,237.441,3.05859,vmcache,32,1000,tpcc,4096,94.28,88.83,415,93523,973,1,4453.48
207,63479,267.555,0,vmcache,32,1000,tpcc,4096,94.8668,89.0309,431,0,0,1,0
208,55971,237.379,2.07812,vmcache,32,1000,tpcc,4096,94.2762,89.7599,408,92268,635,1,4194
209,65232,267.004,0,vmcache,32,1000,tpcc,4096,94.8657,89.9612,481,0,0,1,0
210,56001,232.852,2.82031,vmcache,32,1000,tpcc,4096,93.9891,90.8253,461,115807,848,1,4289.15
211,64438,267.957,0,vmcache,32,1000,tpcc,4096,94.5791,91.0269,479,0,0,1,0
212,57811,233.477,2.33984,vmcache,32,1000,tpcc,4096,93.788,91.8523,375,108895,686,1,4355.8
213,65758,267.059,0,vmcache,32,1000,tpcc,4096,94.379,92.054,438,0,0,1,0
214,66432,267.145,0,vmcache,32,1000,tpcc,4096,94.9692,92.2562,494,0,0,1,0
215,59161,237.09,4.46875,vmcache,32,1000,tpcc,4096,94.4322,92.9582,435,87989,1310,1,4399.45
216,64835,257.805,2.94531,vmcache,32,1000,tpcc,4096,94.9996,93.1509,455,0,832,1,0
217,62637,250.348,0.242188,vmcache,32,1000,tpcc,4096,94.548,93.8427,441,84437,70,1,4444.05
218,60057,239.512,3.09375,vmcache,32,1000,tpcc,4096,94.0682,94.5246,460,84184,896,1,4430.74
219,69168,267.934,0,vmcache,32,1000,tpcc,4096,94.669,94.7259,559,0,0,1,0
220,40330,154.164,148.895,vmcache,32,1000,tpcc,4096,93.73,95.229,283,107211,42703,1,4467.12
221,55256,232.086,235.035,vmcache,32,1000,tpcc,4096,94.2445,94.9959,440,0,68384,1,0
222,62929,252.082,113.48,vmcache,32,1000,tpcc,4096,94.8078,94.991,434,0,32578,1,0
223,45806,181.965,376.348,vmcache,32,1000,tpcc,4096,94.1919,94.9923,320,84730,108437,1,4459.47
224,61978,253.375,109.379,vmcache,32,1000,tpcc,4096,94.7538,94.9962,446,0,31478,1,0
225,46727,186.391,370.469,vmcache,32,1000,tpcc,4096,94.1915,94.9914,351,80929,106450,1,4496.06
226,63347,254.012,108.07,vmcache,32,1000,tpcc,4096,94.756,94.997,450,0,31332,1,0
227,43926,177.664,409.09,vmcache,32,1000,tpcc,4096,94.0146,94.9967,385,94498,117826,1,4499.9
228,63810,254.691,110.055,vmcache,32,1000,tpcc,4096,94.5849,94.9994,476,0,31717,1,0
229,49513,194.293,280.738,vmcache,32,1000,tpcc,4096,93.5516,95.3983,375,122615,80766,1,4541.3
230,52872,218.992,329.691,vmcache,32,1000,tpcc,4096,94.04,94.9924,388,0,95652,1,0
231,63214,256.027,108.254,vmcache,32,1000,tpcc,4096,94.6107,94.9987,468,0,31305,1,0
232,48044,187.797,318.852,vmcache,32,1000,tpcc,4096,93.5902,95.3133,355,119552,91789,1,4598.15
233,53035,222.191,289.918,vmcache,32,1000,tpcc,4096,94.0841,94.997,377,0,81280,1,0
234,63587,254.719,118.82,vmcache,32,1000,tpcc,4096,94.6534,94.9919,450,0,32958,1,0
235,42346,168.199,425.586,vmcache,32,1000,tpcc,4096,93.659,95.1051,280,114323,117299,1,4572.92
236,59454,245.355,176.789,vmcache,32,1000,tpcc,4096,94.2087,94.9916,454,0,49929,1,0
237,63950,256.539,115.004,vmcache,32,1000,tpcc,4096,94.7807,94.9957,496,0,31917,1,0
238,41919,170.801,440.719,vmcache,32,1000,tpcc,4096,93.9539,94.9987,338,100653,122375,1,4575.14
239,63286,255.758,120.973,vmcache,32,1000,tpcc,4096,94.5232,94.9953,462,0,32839,1,0
240,55898,219.797,136.684,vmcache,32,1000,tpcc,4096,93.572,95.6518,379,120037,38692,1,4616.81
241,46724,195,485.629,vmcache,32,1000,tpcc,4096,94.0067,94.9927,352,0,135063,1,0
242,64333,257.754,112.848,vmcache,32,1000,tpcc,4096,94.5841,94.9989,464,0,31421,1,0
243,49794,199.438,283.648,vmcache,32,1000,tpcc,4096,93.8533,95.2661,365,97091,78748,1,4623.38
244,56951,231.883,272.582,vmcache,32,1000,tpcc,4096,94.3732,94.9953,382,0,74553,1,0
245,63659,256.828,109.574,vmcache,32,1000,tpcc,4096,94.9461,94.9976,450,0,31933,1,0
246,39760,163.215,486.016,vmcache,32,1000,tpcc,4096,93.9625,94.994,286,112066,134026,1,4669.42
247,63456,258.301,111.254,vmcache,32,1000,tpcc,4096,94.5371,94.9949,435,0,32256,1,0
248,54479,215.227,215.07,vmcache,32,1000,tpcc,4096,94.0707,95.278,381,78517,59103,1,4618.65
249,55600,232.395,273.324,vmcache,32,1000,tpcc,4096,94.586,94.9942,409,0,76804,1,0
250,50474,196.758,278.559,vmcache,32,1000,tpcc,4096,93.7436,95.3202,372,106290,77566,1,4621.3
251,55703,227.562,299.414,vmcache,32,1000,tpcc,4096,94.2511,94.9933,387,0,83561,1,0
252,64961,258.613,116.625,vmcache,32,1000,tpcc,4096,94.8294,94.9933,508,0,32515,1,0
253,47840,195.746,354.941,vmcache,32,1000,tpcc,4096,94.3745,94.9952,353,73622,98910,1,4601.38
254,64354,257.145,117.227,vmcache,32,1000,tpcc,4096,94.9461,94.9937,456,0,32650,1,0
255,41014,165.078,476.543,vmcache,32,1000,tpcc,4096,93.9685,94.9965,271,112318,133128,1,4679.92
256,64952,258.012,121.289,vmcache,32,1000,tpcc,4096,94.5413,94.9902,482,0,33744,1,0
257,54597,214.414,182.301,vmcache,32,1000,tpcc,4096,93.7372,95.4925,394,106425,50054,1,4627.17
258,51164,211.004,397.059,vmcache,32,1000,tpcc,4096,94.2056,94.9957,344,0,109915,1,0
259,64723,260.508,111.082,vmcache,32,1000,tpcc,4096,94.7848,94.9975,470,0,32685,1,0
