vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:128 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=512,mode=1] exmap:0
space: 137.901 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=0.5
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,43706,277.969,48.3906,vmcache,32,1000000000,rndread,256,94.9841,0.179112,18646,43552,28193138,1,296.272,3146,93967798,2097152
1,45817,257.402,46.7852,vmcache,32,1000000000,rndread,256,94.9951,0.338957,17219,38010,11328,1,290.153,3038,130514226,2097152
2,48990,260.82,39.4961,vmcache,32,1000000000,rndread,256,94.9962,0.50565,17713,40392,10760,1,294.832,3056,104904116,2097152
3,51461,258.703,44.5195,vmcache,32,1000000000,rndread,256,94.9969,0.671041,18065,40664,10660,1,296.818,2934,123622882,2097152
4,54363,259.172,44.3789,vmcache,32,1000000000,rndread,256,94.9583,0.842407,18669,43053,12098,1,294.884,2528,128481882,2097152
5,55402,253.805,38.0742,vmcache,32,1000000000,rndread,256,94.9692,1.00425,18689,40578,9747,1,296.19,3002,70876800,2097152
6,57119,248.715,35.2734,vmcache,32,1000000000,rndread,256,94.9794,1.16455,18977,40688,9030,1,299.176,2798,175135378,2097152
7,58989,247.02,41.5547,vmcache,32,1000000000,rndread,256,94.9777,1.32172,18879,40083,10638,1,296.911,2414,118527926,2097152
8,61779,245.344,41.5391,vmcache,32,1000000000,rndread,256,94.9706,1.47898,19278,40332,10634,1,296.559,2790,144569852,2097152
9,63842,245.348,39.8867,vmcache,32,1000000000,rndread,256,94.9568,1.63921,19185,41538,10211,1,303.197,2912,129949118,2097152
10,64665,241.691,34.6055,vmcache,32,1000000000,rndread,256,94.9887,1.78923,19147,38518,8859,1,296.292,2590,160549230,2097152
11,66345,237.438,37.6719,vmcache,32,1000000000,rndread,256,94.9709,1.94607,18821,41040,9644,1,297.391,2690,133666806,2097152
12,68511,240.781,43.8398,vmcache,32,1000000000,rndread,256,94.9572,2.09976,19344,40192,11223,1,293.372,2588,188346262,2097152
13,69218,239.234,35.4336,vmcache,32,1000000000,rndread,256,94.9685,2.25244,19299,39849,9071,1,299.617,2850,161406450,2097152
14,71838,242.176,35.0938,vmcache,32,1000000000,rndread,256,94.9805,2.40742,19397,40516,8984,1,300.119,2728,132303714,2097152
15,72945,237.621,34.4922,vmcache,32,1000000000,rndread,256,94.9916,2.55964,19266,39772,8830,1,296.806,2922,121650954,2097152
16,72574,234.793,40.5117,vmcache,32,1000000000,rndread,256,94.9644,2.71463,19004,40986,10371,1,301.368,2746,137548474,2097152
17,74099,237.359,35.5078,vmcache,32,1000000000,rndread,256,94.9766,2.86559,18956,39221,9090,1,301.7,2532,144385772,2097152
18,76910,237.406,41.0664,vmcache,32,1000000000,rndread,256,94.9323,3.02645,19028,42563,10513,1,299.739,2594,145641284,2097152
19,76266,238.957,37.0508,vmcache,32,1000000000,rndread,256,94.9682,3.17152,19017,37393,9485,1,304.008,2508,112941404,2097152
20,76050,232.516,42.6133,vmcache,32,1000000000,rndread,256,94.9444,3.32237,18546,39432,10909,1,305.674,2644,141219696,2097152
21,78137,238.332,38.3086,vmcache,32,1000000000,rndread,256,94.984,3.46507,18532,36147,9807,1,303.756,2850,146384852,2097152
22,78595,237.934,43.5039,vmcache,32,1000000000,rndread,256,94.9727,3.61625,18709,39043,11137,1,307.425,2670,127980322,2097152
23,79277,237.109,36.2422,vmcache,32,1000000000,rndread,256,94.9889,3.76543,18638,38293,9278,1,306.344,2532,155364046,2097152
24,78100,233.398,36.1641,vmcache,32,1000000000,rndread,256,94.9913,3.91532,17906,38516,9258,1,305.683,2648,136340456,2097152
25,77479,231.957,39.7031,vmcache,32,1000000000,rndread,256,94.9769,4.0656,18003,38820,10164,1,303.281,2500,159541026,2097152
26,79893,236.902,37.8555,vmcache,32,1000000000,rndread,256,94.9994,4.21182,18180,36988,9691,1,305.686,2498,132477390,2097152
27,78837,231.77,32.5781,vmcache,32,1000000000,rndread,256,94.9754,4.3698,17905,41216,8340,1,303.059,2610,153023474,2097152
28,80768,236.293,36.9219,vmcache,32,1000000000,rndread,256,94.9875,4.51887,18144,37789,9452,1,307.228,2648,171358534,2097152
29,79785,235.738,36.2383,vmcache,32,1000000000,rndread,256,94.9805,4.67283,17997,39582,9277,1,309.234,2774,114858554,2097152
30,81101,237.086,36.6328,vmcache,32,1000000000,rndread,256,94.9793,4.82605,18217,38994,9378,1,309.476,2760,150397664,2097152
