vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=1,batch_sz=2048,mode=0] exmap:0
space: 180.618 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
16,3481,164.637,6.5625,vmcache,32,1000,tpcc,2048,95,4.95251,257,0,1680,1,0
17,1546,65.0977,0,vmcache,32,1000,tpcc,2048,94.2091,5.44881,97,75092,0,1,2503.07
18,3974,183.137,0,vmcache,32,1000,tpcc,2048,94.4994,5.58727,288,0,0,1,0
19,4103,182.566,0,vmcache,32,1000,tpcc,2048,94.7919,5.72395,289,0,0,1,0
20,3234,149.801,9.98438,vmcache,32,1000,tpcc,2048,95,5.83659,252,0,2556,1,0
21,4436,187.91,0,vmcache,32,1000,tpcc,2048,94.4896,6.38338,296,67643,0,1,2505.3
22,6332,251.84,0,vmcache,32,1000,tpcc,2048,94.8908,6.57411,426,0,0,1,0
23,2136,82.8828,8.00781,vmcache,32,1000,tpcc,2048,95,6.63645,122,0,2050,1,0
24,2184,81.582,0,vmcache,32,1000,tpcc,2048,94.2096,7.15861,138,77278,0,1,2492.84
25,4729,179.754,0,vmcache,32,1000,tpcc,2048,94.4977,7.2944,296,0,0,1,0
26,4826,179.918,0,vmcache,32,1000,tpcc,2048,94.7878,7.4298,293,0,0,1,0
27,3732,141.93,5.875,vmcache,32,1000,tpcc,2048,94.9996,7.5362,262,0,1504,1,0
28,59,2.05078,0.878906,vmcache,32,1000,tpcc,2048,94.9715,7.55212,7,2401,225,1,2401
29,1733,59.6914,0,vmcache,32,1000,tpcc,2048,94.212,8.02503,112,71752,0,1,2474.21
30,5396,178.227,0,vmcache,32,1000,tpcc,2048,94.4687,8.17519,262,2501,0,1,2501
31,4889,178.371,0,vmcache,32,1000,tpcc,2048,94.7549,8.30991,299,0,0,1,0
32,4799,166.488,7.83984,vmcache,32,1000,tpcc,2048,95.0001,8.43546,268,0,2007,1,0
33,3985,134.156,0,vmcache,32,1000,tpcc,2048,94.366,8.9622,211,71207,0,1,2455.41
34,7698,247.738,0,vmcache,32,1000,tpcc,2048,94.7682,9.14834,410,0,0,1,0
35,5038,160.379,7.91406,vmcache,32,1000,tpcc,2048,94.6584,9.44194,301,28990,2026,1,2415.83
36,7517,241.625,0,vmcache,32,1000,tpcc,2048,94.6936,9.8026,425,29689,0,1,2474.08
37,6830,201.914,7.45703,vmcache,32,1000,tpcc,2048,95,9.95442,377,0,1909,1,0
38,4997,144.227,0,vmcache,32,1000,tpcc,2048,94.4488,10.4563,224,65750,0,1,2435.19
39,8568,247.684,0,vmcache,32,1000,tpcc,2048,94.8527,10.6426,467,0,0,1,0
40,3620,106.785,7.87891,vmcache,32,1000,tpcc,2048,94.8303,10.8094,193,14417,2017,1,2402.83
41,8813,242.648,0,vmcache,32,1000,tpcc,2048,94.6468,11.2817,445,48695,0,1,2434.75
42,8318,222.426,4.00781,vmcache,32,1000,tpcc,2048,95,11.449,364,0,1026,1,0
43,2004,54.3789,0,vmcache,32,1000,tpcc,2048,94.2227,11.923,97,72647,0,1,2421.57
44,9602,244.086,0,vmcache,32,1000,tpcc,2048,94.6252,12.1064,405,0,0,1,0
45,9610,235.082,4.36328,vmcache,32,1000,tpcc,2048,94.9966,12.2845,418,0,1117,1,0
46,4580,111.773,1.21875,vmcache,32,1000,tpcc,2048,94.4297,12.7423,187,62598,312,1,2407.62
47,10193,243.887,0,vmcache,32,1000,tpcc,2048,94.8326,12.9259,420,0,0,1,0
48,4733,109.859,4.07422,vmcache,32,1000,tpcc,2048,95.0001,13.0093,170,0,1043,1,0
49,4654,104.918,0,vmcache,32,1000,tpcc,2048,94.2887,13.5307,183,74241,0,1,2394.87
50,8125,173.73,0,vmcache,32,1000,tpcc,2048,94.5777,13.6613,260,0,0,1,0
51,7959,173.613,0,vmcache,32,1000,tpcc,2048,94.8649,13.7925,273,0,0,1,0
52,4381,91.9219,5.68359,vmcache,32,1000,tpcc,2048,95,13.8617,140,0,1455,1,0
53,536,12.6914,0,vmcache,32,1000,tpcc,2048,94.4206,14.1716,25,50343,0,1,2397.29
54,8133,172.094,0,vmcache,32,1000,tpcc,2048,94.5065,14.401,290,16765,0,1,2395
55,8222,173.047,0,vmcache,32,1000,tpcc,2048,94.7938,14.532,259,0,0,1,0
56,6539,134.219,5.39844,vmcache,32,1000,tpcc,2048,94.9999,14.6337,170,0,1382,1,0
57,47,1.30469,0,vmcache,32,1000,tpcc,2048,94.918,14.6766,0,7045,0,0,2348.33
58,8344,165.691,0,vmcache,32,1000,tpcc,2048,94.5443,15.1265,241,54593,0,1,2373.61
59,8903,172.055,0,vmcache,32,1000,tpcc,2048,94.8316,15.2567,230,0,0,1,0
60,5841,113.211,6.98438,vmcache,32,1000,tpcc,2048,95,15.3416,162,0,1788,1,0
61,5819,110.727,0,vmcache,32,1000,tpcc,2048,94.4792,15.7784,137,59163,0,1,2366.52
62,12818,234.039,0,vmcache,32,1000,tpcc,2048,94.8719,15.9551,265,0,0,1,0
63,4737,88.1953,6.51562,vmcache,32,1000,tpcc,2048,94.9719,16.0357,96,2374,1668,1,2374
64,12699,218.508,0,vmcache,32,1000,tpcc,2048,94.6068,16.5672,259,61682,0,1,2372.38
65,13674,235.453,3.25781,vmcache,32,1000,tpcc,2048,94.9986,16.7469,269,0,154,1,0
66,3675,63.8047,2.875,vmcache,32,1000,tpcc,2048,94.2958,17.1919,66,66524,1416,1,2375.86
67,14168,235.445,0,vmcache,32,1000,tpcc,2048,94.6638,17.3843,250,2396,0,1,2396
68,12952,212.586,7.625,vmcache,32,1000,tpcc,2048,94.9992,17.5458,209,0,1952,1,0
69,5496,86.9023,0,vmcache,32,1000,tpcc,2048,94.3359,18.0166,100,67969,0,1,2343.76
70,14514,233.891,0,vmcache,32,1000,tpcc,2048,94.7303,18.1941,222,0,0,1,0
71,10715,169.34,5.29688,vmcache,32,1000,tpcc,2048,95,18.3231,133,0,1356,1,0
72,2427,35.6289,0,vmcache,32,1000,tpcc,2048,94.3076,18.7266,40,63146,0,1,2338.74
73,10802,165.82,0,vmcache,32,1000,tpcc,2048,94.5041,18.8949,136,7068,0,1,2356
74,11172,165.848,0,vmcache,32,1000,tpcc,2048,94.7866,19.0205,133,0,0,1,0
75,9567,144.652,10.4961,vmcache,32,1000,tpcc,2048,94.9994,19.1309,123,0,2687,1,0
76,158,2.54688,0.257812,vmcache,32,1000,tpcc,2048,94.9757,19.1464,4,2278,66,1,2278
77,9494,139.684,0,vmcache,32,1000,tpcc,2048,94.4342,19.6418,110,65234,0,1,2329.79
78,11344,165.949,0,vmcache,32,1000,tpcc,2048,94.7175,19.7674,91,0,0,1,0
79,11558,165.57,4.06641,vmcache,32,1000,tpcc,2048,94.9943,19.8927,119,0,514,1,0
80,544,8.66797,1.06641,vmcache,32,1000,tpcc,2048,95,19.8991,5,0,800,1,0
81,1355,18.5312,0,vmcache,32,1000,tpcc,2048,94.2275,20.3152,9,67463,0,1,2326.31
82,11447,165.414,0,vmcache,32,1000,tpcc,2048,94.4561,20.4678,103,4587,0,1,2293.5
83,11666,165.02,0,vmcache,32,1000,tpcc,2048,94.7401,20.5919,110,0,0,1,0
84,11410,161.371,6.04688,vmcache,32,1000,tpcc,2048,94.999,20.7135,118,0,1548,1,0
85,6999,94.6953,0,vmcache,32,1000,tpcc,2048,94.4107,21.1607,70,62875,0,1,2328.7
86,16815,232.32,0,vmcache,32,1000,tpcc,2048,94.811,21.3362,129,0,0,1,0
87,8694,120.527,5.71484,vmcache,32,1000,tpcc,2048,95,21.4277,87,0,1463,1,0
88,14424,188.82,0,vmcache,32,1000,tpcc,2048,94.5553,21.9556,128,64436,0,1,2301.29
89,17185,232.945,0,vmcache,32,1000,tpcc,2048,94.9567,22.1317,182,0,0,1,0
90,3255,46.3281,5.76953,vmcache,32,1000,tpcc,2048,94.417,22.4678,37,50423,1477,1,2291.95
91,17586,230.195,0,vmcache,32,1000,tpcc,2048,94.5646,22.7673,148,20952,0,1,2328
92,17889,232.387,0,vmcache,32,1000,tpcc,2048,94.9652,22.9434,183,0,0,1,0
93,2244,31.668,4.66016,vmcache,32,1000,tpcc,2048,94.9225,23.0089,18,6925,1193,1,2308.33
94,11949,151.082,0,vmcache,32,1000,tpcc,2048,94.4721,23.4793,109,59623,0,1,2293.19
95,12794,165.695,0,vmcache,32,1000,tpcc,2048,94.7597,23.6045,135,0,0,1,0
96,11587,146.93,4.43359,vmcache,32,1000,tpcc,2048,94.9998,23.7164,113,0,1135,1,0
97,214,2.00391,0,vmcache,32,1000,tpcc,2048,94.8946,23.7723,3,9154,0,1,2288.5
98,12393,155.355,0,vmcache,32,1000,tpcc,2048,94.5621,24.1911,132,50501,0,1,2295.5
99,13161,165.363,0,vmcache,32,1000,tpcc,2048,94.8512,24.3152,125,0,0,1,0
100,7582,98.6328,7.125,vmcache,32,1000,tpcc,2048,95,24.3905,69,0,1824,1,0
101,3486,41.2734,0,vmcache,32,1000,tpcc,2048,94.3618,24.7769,35,59541,0,1,2290.04
102,13457,164.668,0,vmcache,32,1000,tpcc,2048,94.6198,24.9162,121,2250,0,1,2250
103,13428,165.395,0,vmcache,32,1000,tpcc,2048,94.9071,25.0424,140,0,0,1,0
104,5358,67.2539,7.96094,vmcache,32,1000,tpcc,2048,94.9993,25.0937,60,0,2038,1,0
105,6359,77.1094,0,vmcache,32,1000,tpcc,2048,94.4231,25.5077,57,59669,0,1,2294.96
106,13383,165.672,0,vmcache,32,1000,tpcc,2048,94.712,25.6335,145,0,0,1,0
107,13863,165.254,0,vmcache,32,1000,tpcc,2048,94.9986,25.7599,116,0,0,1,0
108,683,9.32812,5.16406,vmcache,32,1000,tpcc,2048,94.9994,25.7668,10,0,1322,1,0
109,15215,185.395,0,vmcache,32,1000,tpcc,2048,94.567,26.2862,147,63582,0,1,2270.79
110,19374,232.551,0,vmcache,32,1000,tpcc,2048,94.9769,26.4618,167,0,0,1,0
111,3280,40.1875,4.24219,vmcache,32,1000,tpcc,2048,94.3604,26.8297,21,56604,1086,1,2264.16
112,19889,232.945,0,vmcache,32,1000,tpcc,2048,94.6087,27.0874,176,13611,0,1,2268.5
113,19260,225.715,4.05078,vmcache,32,1000,tpcc,2048,94.9977,27.2576,170,0,1037,1,0
114,5441,60.168,1.44531,vmcache,32,1000,tpcc,2048,94.3421,27.6821,50,63448,370,1,2266
115,14189,165.852,0,vmcache,32,1000,tpcc,2048,94.6066,27.8224,120,2283,0,1,2283
116,14511,165.246,0,vmcache,32,1000,tpcc,2048,94.9014,27.9474,136,0,0,1,0
117,5827,66.1875,6.45312,vmcache,32,1000,tpcc,2048,95,27.9976,43,0,1652,1,0
118,15166,174.316,0,vmcache,32,1000,tpcc,2048,94.5598,28.5047,138,62925,0,1,2247.32
119,20691,233.828,0,vmcache,32,1000,tpcc,2048,94.9783,28.681,155,0,0,1,0
120,6462,74.1328,5.42188,vmcache,32,1000,tpcc,2048,94.3736,29.0973,56,60448,1388,1,2238.81
121,20867,234.117,0,vmcache,32,1000,tpcc,2048,94.7376,29.3018,174,4550,0,1,2275
122,13731,155.289,4.99219,vmcache,32,1000,tpcc,2048,95.0001,29.4196,126,0,1278,1,0
123,5332,56.5508,0,vmcache,32,1000,tpcc,2048,94.2686,29.8788,37,69765,0,1,2250.48
124,15064,165.289,0,vmcache,32,1000,tpcc,2048,94.5658,30.0034,112,0,0,1,0
125,15085,165.328,0,vmcache,32,1000,tpcc,2048,94.8616,30.1287,105,0,0,1,0
126,8002,88.6484,6.87109,vmcache,32,1000,tpcc,2048,95,30.1956,53,0,1759,1,0
127,3232,33.1484,0,vmcache,32,1000,tpcc,2048,94.3337,30.5835,23,60889,0,1,2255.15
128,15204,165.602,0,vmcache,32,1000,tpcc,2048,94.6009,30.7234,109,2188,0,1,2188
129,15385,165.551,0,vmcache,32,1000,tpcc,2048,94.8939,30.8503,126,0,0,1,0
130,6211,68.7617,5.94531,vmcache,32,1000,tpcc,2048,94.9999,30.902,62,0,1522,1,0
131,5149,55.7305,0,vmcache,32,1000,tpcc,2048,94.3826,31.3028,49,60221,0,1,2230.41
132,15451,165.266,0,vmcache,32,1000,tpcc,2048,94.6775,31.4288,130,0,0,1,0
133,15579,165.809,0,vmcache,32,1000,tpcc,2048,94.9735,31.555,134,0,0,1,0
134,2308,25.6289,6.55078,vmcache,32,1000,tpcc,2048,95,31.5739,23,0,1677,1,0
135,7002,75.8203,0,vmcache,32,1000,tpcc,2048,94.3647,32.0166,62,64596,0,1,2227.45
136,15689,165.695,0,vmcache,32,1000,tpcc,2048,94.6631,32.1415,133,0,0,1,0
137,15706,165.68,0,vmcache,32,1000,tpcc,2048,94.9607,32.2667,128,0,0,1,0
138,2625,29.0547,4.23438,vmcache,32,1000,tpcc,2048,95,32.2886,29,0,1084,1,0
139,596,6.79688,0,vmcache,32,1000,tpcc,2048,94.4801,32.5598,14,44632,0,1,2231.6
140,19354,206.082,0,vmcache,32,1000,tpcc,2048,94.5509,32.8645,163,24779,0,1,2252.64
141,22422,232.703,0,vmcache,32,1000,tpcc,2048,94.9684,33.0402,200,0,0,1,0
142,3133,34.7031,4.65625,vmcache,32,1000,tpcc,2048,94.5138,33.3175,29,42127,1192,1,2217.21
143,22973,233.234,0,vmcache,32,1000,tpcc,2048,94.6139,33.6529,203,26604,0,1,2217
144,21857,226.391,6.40234,vmcache,32,1000,tpcc,2048,94.9982,33.8246,196,0,1639,1,0
145,8640,86.1836,0.527344,vmcache,32,1000,tpcc,2048,94.4323,34.2493,74,60254,135,1,2231.63
146,16471,165.852,0,vmcache,32,1000,tpcc,2048,94.7317,34.3736,141,0,0,1,0
147,15538,153.031,2.83203,vmcache,32,1000,tpcc,2048,94.9985,34.4892,142,0,725,1,0
148,274,2.77734,1.16797,vmcache,32,1000,tpcc,2048,95,34.4913,1,0,299,1,0
149,5577,56.832,0,vmcache,32,1000,tpcc,2048,94.2843,34.9431,70,68482,0,1,2209.1
150,16631,165.371,0,vmcache,32,1000,tpcc,2048,94.5812,35.0679,151,0,0,1,0
151,16406,165.098,0,vmcache,32,1000,tpcc,2048,94.8758,35.1936,167,0,0,1,0
152,8378,81.4688,7.12891,vmcache,32,1000,tpcc,2048,95,35.2556,84,0,1825,1,0
153,10067,96.9688,0,vmcache,32,1000,tpcc,2048,94.5186,35.6571,102,55128,0,1,2205.12
154,17061,164.855,0,vmcache,32,1000,tpcc,2048,94.8177,35.7807,161,0,0,1,0
155,11378,111.883,6.11328,vmcache,32,1000,tpcc,2048,95,35.8653,93,0,1565,1,0
156,12492,120.32,0.304688,vmcache,32,1000,tpcc,2048,94.5354,36.2969,115,56983,78,1,2191.65
157,24331,234.168,0,vmcache,32,1000,tpcc,2048,94.9578,36.4741,209,0,0,1,0
158,11798,114.207,6.11719,vmcache,32,1000,tpcc,2048,94.4907,36.8876,103,54879,1566,1,2195.16
159,24867,233.66,0,vmcache,32,1000,tpcc,2048,94.8885,37.0773,215,2215,0,1,2215
160,7190,68.2773,3.92188,vmcache,32,1000,tpcc,2048,95,37.129,70,0,1004,1,0
161,9788,90.3828,0,vmcache,32,1000,tpcc,2048,94.3261,37.6164,77,70209,0,1,2194.03
162,17356,166.082,0,vmcache,32,1000,tpcc,2048,94.6248,37.743,158,0,0,1,0
163,17705,165.711,0,vmcache,32,1000,tpcc,2048,94.9257,37.8686,143,0,0,1,0
164,5325,51.1094,6.01562,vmcache,32,1000,tpcc,2048,95,37.9074,50,0,1540,1,0
165,585,7.05859,0,vmcache,32,1000,tpcc,2048,94.52,38.1592,8,41345,0,1,2176.05
166,17857,164.957,0,vmcache,32,1000,tpcc,2048,94.5035,38.4421,161,26379,0,1,2198.25
167,18064,165.73,0,vmcache,32,1000,tpcc,2048,94.8051,38.5674,158,0,0,1,0
168,12373,116.566,4.9375,vmcache,32,1000,tpcc,2048,95,38.6566,97,0,1264,1,0
169,412,3.53906,0,vmcache,32,1000,tpcc,2048,94.9552,38.6849,5,4313,0,1,2156.5
170,13979,128.184,0,vmcache,32,1000,tpcc,2048,94.4632,39.145,147,60844,0,1,2173
171,18113,166.168,0,vmcache,32,1000,tpcc,2048,94.7666,39.2713,144,0,0,1,0
172,15083,138.32,6.15234,vmcache,32,1000,tpcc,2048,95,39.3764,122,0,1575,1,0
173,485,3.07422,0,vmcache,32,1000,tpcc,2048,94.7458,39.5087,1,21791,0,1,2179.1
174,17606,160.121,0,vmcache,32,1000,tpcc,2048,94.5772,39.8612,143,38886,0,1,2160.33
175,18436,165.531,0,vmcache,32,1000,tpcc,2048,94.8834,39.9855,158,0,0,1,0
176,7436,68.2344,2.91797,vmcache,32,1000,tpcc,2048,95,40.0371,65,0,747,1,0
177,93,0.800781,0,vmcache,32,1000,tpcc,2048,94.9738,40.0516,1,2325,0,1,2325
178,15404,136.676,0,vmcache,32,1000,tpcc,2048,94.4474,40.5443,134,65266,0,1,2175.53
179,18523,166.086,0,vmcache,32,1000,tpcc,2048,94.7531,40.67,152,0,0,1,0
180,15967,143.082,6.0625,vmcache,32,1000,tpcc,2048,94.9992,40.7778,139,0,1552,1,0
181,325,3.66016,0,vmcache,32,1000,tpcc,2048,94.8513,40.8579,3,12936,0,1,2156
182,18127,159.473,0,vmcache,32,1000,tpcc,2048,94.6004,41.2509,178,45626,0,1,2172.67
183,19150,166.559,0,vmcache,32,1000,tpcc,2048,94.9071,41.3774,171,0,0,1,0
184,6873,59.5977,5.95312,vmcache,32,1000,tpcc,2048,95,41.4221,75,0,1524,1,0
185,7984,70.4375,0,vmcache,32,1000,tpcc,2048,94.4089,41.8366,74,60573,0,1,2163.32
186,19279,167.027,0,vmcache,32,1000,tpcc,2048,94.717,41.9633,184,0,0,1,0
187,18603,160.957,6.26562,vmcache,32,1000,tpcc,2048,94.9952,42.0855,165,0,1604,1,0
188,708,6.58594,0.902344,vmcache,32,1000,tpcc,2048,94.902,42.1417,8,8594,231,1,2148.5
189,16544,139.707,0,vmcache,32,1000,tpcc,2048,94.5462,42.5553,135,51588,0,1,2149.5
190,19268,166.223,0,vmcache,32,1000,tpcc,2048,94.8571,42.6802,192,0,0,1,0
191,9711,84.5156,4.55469,vmcache,32,1000,tpcc,2048,94.9999,42.7445,82,0,1166,1,0
192,2391,20.0547,0,vmcache,32,1000,tpcc,2048,94.3944,43.0811,18,53899,0,1,2155.96
193,19592,166.574,0,vmcache,32,1000,tpcc,2048,94.5912,43.2633,180,9565,0,1,2391.25
194,19274,165.816,0,vmcache,32,1000,tpcc,2048,94.9003,43.3876,183,0,0,1,0
195,7039,61.5508,4.55469,vmcache,32,1000,tpcc,2048,95,43.4343,56,0,1166,1,0
196,135,1.24609,0,vmcache,32,1000,tpcc,2048,94.9268,43.473,2,6320,0,1,2106.67
197,18876,155.621,0,vmcache,32,1000,tpcc,2048,94.4903,43.9538,168,60866,0,1,2173.79
198,19735,166.719,0,vmcache,32,1000,tpcc,2048,94.8001,44.0798,190,0,0,1,0
199,13778,116.703,5.39844,vmcache,32,1000,tpcc,2048,95,44.1681,103,0,1382,1,0
200,478,4.20703,0,vmcache,32,1000,tpcc,2048,94.8742,44.238,2,11178,0,1,2235.6
201,19272,155.648,0,vmcache,32,1000,tpcc,2048,94.5482,44.6632,188,51718,0,1,2154.92
202,20078,167.699,0,vmcache,32,1000,tpcc,2048,94.858,44.7902,160,0,0,1,0
203,10435,87.0859,6.21875,vmcache,32,1000,tpcc,2048,95,44.856,85,0,1592,1,0
204,637,4.93359,0,vmcache,32,1000,tpcc,2048,94.6788,45.025,4,27710,0,1,2131.54
205,19983,163.816,0,vmcache,32,1000,tpcc,2048,94.5478,45.3666,187,36770,0,1,2162.94
206,20368,166.363,0,vmcache,32,1000,tpcc,2048,94.857,45.4923,155,0,0,1,0
207,10465,84.832,5.03906,vmcache,32,1000,tpcc,2048,95,45.5565,75,0,1290,1,0
208,3160,26.0547,0,vmcache,32,1000,tpcc,2048,94.3841,45.9083,27,55696,0,1,2142.15
209,20588,166.051,0,vmcache,32,1000,tpcc,2048,94.6112,46.0748,179,6814,0,1,2271.33
210,20784,165.887,0,vmcache,32,1000,tpcc,2048,94.9182,46.2011,164,0,0,1,0
211,6180,48.6797,3.28125,vmcache,32,1000,tpcc,2048,95,46.2377,53,0,840,1,0
212,5578,45.4727,0,vmcache,32,1000,tpcc,2048,94.3393,46.645,50,62531,0,1,2156.24
213,20816,166.773,0,vmcache,32,1000,tpcc,2048,94.6501,46.7708,159,0,0,1,0
214,20874,166.48,0,vmcache,32,1000,tpcc,2048,94.9598,46.8965,150,0,0,1,0
215,4139,33.9805,7.08203,vmcache,32,1000,tpcc,2048,95,46.9227,32,0,1813,1,0
216,8244,63.9219,0,vmcache,32,1000,tpcc,2048,94.3492,47.3566,52,64624,0,1,2154.13
217,21270,166.016,0,vmcache,32,1000,tpcc,2048,94.6596,47.4826,151,0,0,1,0
218,21192,166.395,0,vmcache,32,1000,tpcc,2048,94.9709,47.6084,183,0,0,1,0
219,3336,26.0234,6.24609,vmcache,32,1000,tpcc,2048,95,47.6282,25,0,1599,1,0
220,3728,28.5898,0,vmcache,32,1000,tpcc,2048,94.301,48.0264,29,63135,0,1,2177.07
221,21711,166.191,0,vmcache,32,1000,tpcc,2048,94.5601,48.1786,151,4361,0,1,2180.5
222,21823,167.062,0,vmcache,32,1000,tpcc,2048,94.8725,48.3056,163,0,0,1,0
223,9458,74.2148,3.95703,vmcache,32,1000,tpcc,2048,95,48.3616,80,0,1013,1,0
224,15191,118.941,0,vmcache,32,1000,tpcc,2048,94.508,48.8094,122,60009,0,1,2143.18
225,30665,235.645,0,vmcache,32,1000,tpcc,2048,94.953,48.9874,234,0,0,1,0
226,10204,76.4531,4.61328,vmcache,32,1000,tpcc,2048,94.3767,49.3988,79,59312,1181,1,2196.74
227,31277,235.48,0,vmcache,32,1000,tpcc,2048,94.7916,49.5925,237,2566,0,1,2566
228,15500,118.18,4.64453,vmcache,32,1000,tpcc,2048,95.0001,49.6825,115,0,1189,1,0
229,18714,138.312,0,vmcache,32,1000,tpcc,2048,94.5099,50.1636,141,63213,0,1,2179.76
230,22228,167.422,0,vmcache,32,1000,tpcc,2048,94.8259,50.2905,153,0,0,1,0
231,13198,96.2188,3.24609,vmcache,32,1000,tpcc,2048,95,50.3633,93,0,831,1,0
232,165,1.32422,0,vmcache,32,1000,tpcc,2048,94.9769,50.3771,1,2138,0,1,2138
233,16321,121.023,0,vmcache,32,1000,tpcc,2048,94.445,50.8493,125,63982,0,1,2132.73
234,22797,166.965,0,vmcache,32,1000,tpcc,2048,94.7636,50.9751,143,0,0,1,0
235,17378,130.5,3.98047,vmcache,32,1000,tpcc,2048,95,51.0736,125,0,1019,1,0
236,0,0,0,vmcache,32,1000,tpcc,2048,95,51.0736,0,0,0,0,0
237,8431,60.8516,0,vmcache,32,1000,tpcc,2048,94.2598,51.5475,70,71708,0,1,2240.88
238,22343,167.258,0,vmcache,32,1000,tpcc,2048,94.577,51.6745,178,0,0,1,0
239,22785,166.824,0,vmcache,32,1000,tpcc,2048,94.8924,51.8017,143,0,0,1,0
240,8574,63.0547,4.30078,vmcache,32,1000,tpcc,2048,94.9994,51.8493,59,0,1101,1,0
241,10689,79.0625,0,vmcache,32,1000,tpcc,2048,94.4507,52.2587,74,58717,0,1,2174.7
242,23218,167.309,0,vmcache,32,1000,tpcc,2048,94.7705,52.3852,149,0,0,1,0
243,18045,130.379,6.12891,vmcache,32,1000,tpcc,2048,95,52.4847,118,0,1573,1,0
244,415,3.23438,0,vmcache,32,1000,tpcc,2048,94.9571,52.5116,2,4117,0,1,2058.5
245,20357,143.848,0,vmcache,32,1000,tpcc,2048,94.4925,52.9905,144,61895,0,1,2292.41
246,23391,167.539,0,vmcache,32,1000,tpcc,2048,94.8136,53.1169,169,0,0,1,0
247,14783,107.473,5.71094,vmcache,32,1000,tpcc,2048,95,53.1987,113,0,1466,1,0
248,5568,38.6875,0,vmcache,32,1000,tpcc,2048,94.1666,53.6818,34,76146,0,1,2456.32
249,32944,236.625,0,vmcache,32,1000,tpcc,2048,94.6196,53.8608,223,0,0,1,0
250,29350,204.832,3.89844,vmcache,32,1000,tpcc,2048,95,54.0154,238,0,1001,1,0
251,15176,106.906,0,vmcache,32,1000,tpcc,2048,94.4268,54.4847,116,65098,0,1,2411.04
252,34193,236.379,0,vmcache,32,1000,tpcc,2048,94.8815,54.664,276,0,0,1,0
253,9571,69.2305,3.0625,vmcache,32,1000,tpcc,2048,94.9431,54.7467,70,4981,794,1,2490.5
254,29258,199.449,0,vmcache,32,1000,tpcc,2048,94.5425,55.2897,207,65875,0,1,2439.81
255,33854,236.172,0,vmcache,32,1000,tpcc,2048,94.9942,55.4685,234,0,0,1,0
256,1600,12.3281,4.17578,vmcache,32,1000,tpcc,2048,94.9517,55.5043,13,4457,1081,1,2228.5
257,24793,165.43,0,vmcache,32,1000,tpcc,2048,94.4335,56.0484,172,70348,0,1,2425.79
258,24333,167.738,0,vmcache,32,1000,tpcc,2048,94.7547,56.1755,187,0,0,1,0
259,19881,134.363,4.64062,vmcache,32,1000,tpcc,2048,94.9994,56.2771,152,0,1209,1,0
260,46,0.300781,0,vmcache,32,1000,tpcc,2048,94.9721,56.2913,0,2342,0,0,2342
261,6875,45.7422,0,vmcache,32,1000,tpcc,2048,94.2039,56.7545,53,71850,0,1,2395
