vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=2,batch_sz=1024,mode=0] exmap:0
space: 541.851 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=0.5
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,2564,340.918,16.4141,vmcache,32,3000,tpcc,1024,94.8554,0.567418,239,51855,134078137,1,1296.38,13790,420346908,67108864
1,2872,325.973,6.93359,vmcache,32,3000,tpcc,1024,94.8139,1.07507,236,43419,1775,1,1277.03,13390,572536866,67108864
2,2911,322.09,5.83984,vmcache,32,3000,tpcc,1024,94.9211,1.50423,280,30938,1495,1,1289.08,14004,846032726,67108864
3,2890,297.438,11.4141,vmcache,32,3000,tpcc,1024,94.5666,2.11808,215,65105,2922,1,1276.57,11916,531597856,67108864
4,3011,306.379,7.35938,vmcache,32,3000,tpcc,1024,94.8145,2.45063,277,16888,1884,1,1299.08,14158,462104344,67108864
5,2882,295.742,7.18359,vmcache,32,3000,tpcc,1024,94.8044,2.89632,247,37399,1839,1,1246.63,12590,800255276,67108864
6,3023,293.121,5.94531,vmcache,32,3000,tpcc,1024,94.8373,3.31849,308,33653,1522,1,1294.35,12738,582302708,67108864
7,2963,292.605,6.84375,vmcache,32,3000,tpcc,1024,94.9335,3.70685,300,28209,1752,1,1282.23,14644,712431700,67108864
8,2928,275.664,15.3555,vmcache,32,3000,tpcc,1024,94.7986,4.17191,274,42750,3931,1,1257.35,13556,877886394,67108864
9,3046,281.273,7.80078,vmcache,32,3000,tpcc,1024,94.7857,4.59635,302,35390,1997,1,1263.93,12396,781235552,67108864
10,3296,286.277,7.51562,vmcache,32,3000,tpcc,1024,94.8853,4.97263,287,26557,1924,1,1264.62,14394,729758300,33554432
11,2968,281.824,7.83984,vmcache,32,3000,tpcc,1024,94.9874,5.34037,315,25827,2007,1,1291.35,10636,897575712,67108864
12,2983,261.691,16.2188,vmcache,32,3000,tpcc,1024,94.7895,5.8145,280,46122,4152,1,1281.17,14170,910818796,67108864
13,3352,275.699,6.625,vmcache,32,3000,tpcc,1024,94.7818,6.22997,294,34680,1696,1,1284.44,13690,1103169128,33554432
14,3521,275.395,5.39062,vmcache,32,3000,tpcc,1024,94.7765,6.64586,312,34729,1380,1,1286.26,13036,646004208,33554432
15,3451,274.82,5.42969,vmcache,32,3000,tpcc,1024,94.7883,7.05217,319,33209,1390,1,1277.27,15400,705327000,33554432
16,3370,272.973,6.94141,vmcache,32,3000,tpcc,1024,94.8521,7.4275,316,28203,1777,1,1281.95,12822,1044302680,33554432
17,3438,270.648,4.42969,vmcache,32,3000,tpcc,1024,94.8466,7.83788,320,34582,1134,1,1280.81,12286,852942786,67108864
18,3633,275.672,7.01562,vmcache,32,3000,tpcc,1024,94.9159,8.2148,359,28310,1796,1,1286.82,12142,549562592,33554432
19,3727,268.855,6.14844,vmcache,32,3000,tpcc,1024,94.9643,8.59314,339,29483,1574,1,1281.87,12624,758020220,33554432
20,3684,270.074,15.9219,vmcache,32,3000,tpcc,1024,94.9928,8.97048,326,29295,3771,1,1273.7,13182,501022128,33554432
21,3520,253.492,9.89062,vmcache,32,3000,tpcc,1024,94.8254,9.42591,326,44625,2837,1,1275,13580,925116552,33554432
22,4043,265.988,6.75391,vmcache,32,3000,tpcc,1024,94.8671,9.80293,335,29551,1729,1,1284.83,11336,826308700,33554432
23,3852,272.031,8.84766,vmcache,32,3000,tpcc,1024,94.9943,10.1431,383,22648,2265,1,1258.22,14104,723125568,33554432
24,3793,252.348,14.0703,vmcache,32,3000,tpcc,1024,94.6358,10.6883,355,59626,3602,1,1268.64,13398,628651556,33554432
25,3986,274.398,7.23438,vmcache,32,3000,tpcc,1024,94.8248,11.0038,384,18118,1852,1,1294.14,11786,518569104,33554432
26,4179,256.965,5.78906,vmcache,32,3000,tpcc,1024,94.7,11.4522,339,42595,1482,1,1252.79,14108,774436394,33554432
27,4000,262.852,7.36719,vmcache,32,3000,tpcc,1024,94.7523,11.8188,378,28236,1886,1,1283.45,12176,702531084,33554432
28,4220,266.57,6.53516,vmcache,32,3000,tpcc,1024,94.7552,12.217,378,33060,1673,1,1271.54,13562,864804258,16777216
29,4498,274.797,7.76562,vmcache,32,3000,tpcc,1024,94.8732,12.569,370,24044,1988,1,1265.47,12510,482707608,16777216
30,4415,269.316,6.58594,vmcache,32,3000,tpcc,1024,94.9147,12.9528,373,30329,1686,1,1263.71,12944,483596744,16777216
31,4346,262.164,10.0859,vmcache,32,3000,tpcc,1024,94.9647,13.3161,376,27833,2582,1,1265.14,13690,549939642,16777216
32,4218,253.203,8.45703,vmcache,32,3000,tpcc,1024,94.8389,13.756,347,41767,2165,1,1265.67,13100,554262524,33554432
33,4468,254.324,6.35938,vmcache,32,3000,tpcc,1024,94.7653,14.1749,365,38236,1628,1,1274.53,10722,935607348,16777216
34,4727,263.41,7.46875,vmcache,32,3000,tpcc,1024,94.8374,14.5332,379,26616,1912,1,1267.43,11510,625138010,16777216
35,4517,255.68,7.88281,vmcache,32,3000,tpcc,1024,94.9123,14.8779,414,25384,2018,1,1269.2,13070,891479888,16777216
36,4356,261.328,7.58203,vmcache,32,3000,tpcc,1024,94.9507,15.2497,378,29289,1941,1,1273.43,11518,532603758,33554432
37,4510,254.043,6.57422,vmcache,32,3000,tpcc,1024,94.9546,15.6296,401,31689,1683,1,1267.56,13062,785561978,16777216
38,4783,250.211,6.30078,vmcache,32,3000,tpcc,1024,94.9318,16.0176,358,33448,1613,1,1286.46,12438,610682232,16777216
39,4728,257.535,6.99609,vmcache,32,3000,tpcc,1024,94.987,16.3768,408,27728,1791,1,1260.36,13560,601481390,16777216
40,4710,253.613,7.01953,vmcache,32,3000,tpcc,1024,94.9744,16.7638,399,32785,1797,1,1260.96,11912,614345474,16777216
41,4740,251.703,6.5,vmcache,32,3000,tpcc,1024,94.9909,17.1346,403,30400,1664,1,1266.67,11548,692552436,16777216
42,4559,241.414,14.4883,vmcache,32,3000,tpcc,1024,94.7575,17.6019,405,47977,3709,1,1262.55,12096,565343368,16777216
43,4888,252.977,7.26172,vmcache,32,3000,tpcc,1024,94.8079,17.9566,398,27704,1859,1,1259.27,13284,706212496,16777216
44,5536,257.488,8.07812,vmcache,32,3000,tpcc,1024,94.7752,18.3592,386,35164,2068,1,1255.86,12170,679719092,16777216
45,5010,253.039,8.60547,vmcache,32,3000,tpcc,1024,94.8483,18.701,452,25459,2203,1,1272.95,11886,592412770,16777216
46,5208,251.949,7.22656,vmcache,32,3000,tpcc,1024,94.8798,19.0641,407,28916,1850,1,1257.22,11850,592564322,16777216
47,5147,256.547,7.09766,vmcache,32,3000,tpcc,1024,94.9461,19.417,433,26721,1817,1,1272.43,11506,457954144,16777216
48,5104,248.457,7.78125,vmcache,32,3000,tpcc,1024,94.985,19.7703,440,27908,1992,1,1268.55,12794,857530904,16777216
49,5174,250.727,14.582,vmcache,32,3000,tpcc,1024,94.9951,20.1308,447,28999,3733,1,1260.83,13328,540466548,16777216
50,5153,238.293,4.67578,vmcache,32,3000,tpcc,1024,94.6587,20.6614,355,58846,1197,1,1252.04,11028,694758116,16777216
51,5515,255.023,5.53516,vmcache,32,3000,tpcc,1024,94.776,20.9898,414,22773,1417,1,1265.17,12330,445442812,16777216
52,5677,260.645,5.09766,vmcache,32,3000,tpcc,1024,94.9671,21.2905,424,17427,1305,1,1244.79,11466,759981972,16777216
53,5153,252.09,6.16797,vmcache,32,3000,tpcc,1024,94.9833,21.6637,430,30665,1579,1,1277.71,12366,763703472,16777216
54,5611,246.566,5.85156,vmcache,32,3000,tpcc,1024,94.9848,22.0365,438,31225,1498,1,1249,11768,764932260,16777216
55,5287,238.801,14.3633,vmcache,32,3000,tpcc,1024,94.8206,22.4669,421,42029,3677,1,1273.61,10678,1170720082,16777216
56,5445,254.535,4.14453,vmcache,32,3000,tpcc,1024,94.8094,22.8609,434,33921,1061,1,1256.33,11212,661193056,16777216
57,5493,247.461,9.27734,vmcache,32,3000,tpcc,1024,94.7726,23.249,410,34001,2375,1,1259.3,12866,866735904,16777216
58,5953,257.98,5.10547,vmcache,32,3000,tpcc,1024,94.754,23.651,436,34992,1307,1,1249.71,12434,365504728,16777216
59,5607,247.562,8.50781,vmcache,32,3000,tpcc,1024,94.7819,24.0084,401,28821,2178,1,1253.09,11554,821741184,16777216
60,6078,248.133,6.85547,vmcache,32,3000,tpcc,1024,94.8267,24.3615,387,27674,1755,1,1257.91,9864,1087727564,16777216
61,5923,253.145,7.875,vmcache,32,3000,tpcc,1024,94.8788,24.7163,468,27561,2016,1,1252.77,12800,502516502,16777216
62,6039,249.855,9.03906,vmcache,32,3000,tpcc,1024,94.9805,25.0402,406,22535,2314,1,1251.94,10684,800877360,16777216
