vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:128 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=2048,mode=0] exmap:0
space: 137.901 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=0.5
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,44364,283.453,14.2695,vmcache,32,1000000000,rndread,1024,94.8515,0.242543,19236,64507,28184398,1,1112.19,3152,164091472,2097152
1,45940,255.281,11.3477,vmcache,32,1000000000,rndread,1024,94.8585,0.426918,17310,46083,2905,1,1152.08,3276,623514784,2097152
2,45666,243.48,15.6602,vmcache,32,1000000000,rndread,1024,94.7416,0.629961,16783,53825,4009,1,1145.21,3128,509247196,2097152
3,49079,248.523,6.55859,vmcache,32,1000000000,rndread,1024,94.7872,0.803155,17293,43876,1679,1,1185.84,3122,447710186,2097152
4,50425,241.172,12.5352,vmcache,32,1000000000,rndread,1024,94.8177,0.969973,17543,42568,3209,1,1120.21,2652,815117242,2097152
5,50804,233.996,7.53906,vmcache,32,1000000000,rndread,1024,94.8893,1.12484,17463,39475,1930,1,1196.21,2598,515638696,2097152
6,52308,231.727,6.36719,vmcache,32,1000000000,rndread,1024,94.8362,1.31006,17726,50022,1630,1,1220.05,2710,327199386,2097152
7,55865,234.738,14.1094,vmcache,32,1000000000,rndread,1024,94.8394,1.47757,18019,44163,3612,1,1193.59,2946,467184574,2097152
8,94230,391.047,12.4727,vmcache,32,1000000000,rndread,1024,94.8828,1.75556,30362,73746,3193,1,1189.45,2594,457729244,2097152
9,134950,496.445,23.9375,vmcache,32,1000000000,rndread,1024,94.982,2.09126,39353,88560,6128,1,1213.15,2664,93986480,1048576
10,140458,483.504,26.8242,vmcache,32,1000000000,rndread,1024,94.7834,2.48933,38982,110649,6867,1,1189.77,2602,90836604,1048576
11,144369,492.914,23.9766,vmcache,32,1000000000,rndread,1024,94.7996,2.84305,40097,95742,6138,1,1227.46,2716,89771100,1048576
12,154017,497.754,24.1875,vmcache,32,1000000000,rndread,1024,94.8588,3.18955,40031,92926,6192,1,1239.01,2140,85519480,524288
13,157346,494.215,14.6836,vmcache,32,1000000000,rndread,1024,94.9047,3.54394,40018,95677,3759,1,1242.56,2526,98018882,524288
14,151966,465.016,23.6406,vmcache,32,1000000000,rndread,1024,94.8669,3.89012,37565,93836,6052,1,1268.05,2602,96894354,524288
15,158736,472.137,26.6289,vmcache,32,1000000000,rndread,1024,94.9187,4.21706,37504,86498,6817,1,1272.03,2006,87706202,524288
16,161512,482.504,24.7383,vmcache,32,1000000000,rndread,1024,94.8766,4.57684,37751,96566,6333,1,1287.55,2450,89507214,524288
17,163863,481.988,23.0391,vmcache,32,1000000000,rndread,1024,94.9947,4.89746,37339,83391,5898,1,1282.94,2468,86710812,524288
18,166786,483.539,8.46875,vmcache,32,1000000000,rndread,1024,94.9144,5.27997,37751,104048,2168,1,1284.54,2570,100771128,524288
19,163812,472.91,22.3438,vmcache,32,1000000000,rndread,1024,94.7438,5.6664,36737,105562,5720,1,1271.83,2368,88948556,524288
20,169089,495.117,17.9688,vmcache,32,1000000000,rndread,1024,94.9152,5.98758,38186,82539,4600,1,1269.83,2722,89498230,524288
21,166960,471.594,22.707,vmcache,32,1000000000,rndread,1024,94.7546,6.37021,36161,104021,5813,1,1253.27,2690,100923312,524288
22,171402,481.695,17.2422,vmcache,32,1000000000,rndread,1024,94.8542,6.69965,37356,85893,4414,1,1244.83,2342,92086428,524288
23,170846,487.18,21.9258,vmcache,32,1000000000,rndread,1024,94.9912,7.02034,37869,82905,5613,1,1237.39,2548,89306488,524288
24,172661,488.762,17.4258,vmcache,32,1000000000,rndread,1024,94.8996,7.40285,37577,103231,4461,1,1228.94,2646,84755808,524288
25,171728,478.379,29.2383,vmcache,32,1000000000,rndread,1024,94.9869,7.72369,37513,83759,7485,1,1213.9,2602,83466358,524288
26,165757,467.449,24.2969,vmcache,32,1000000000,rndread,1024,94.8017,8.10809,37057,105966,6220,1,1204.16,2480,83368318,524288
27,171360,469.504,22.4023,vmcache,32,1000000000,rndread,1024,94.7759,8.45567,36907,93541,5735,1,1184.06,2458,82297696,524288
28,177304,487.512,27.5078,vmcache,32,1000000000,rndread,1024,94.8453,8.78926,38740,88256,7042,1,1176.75,2528,74540386,524288
29,171588,474.613,20.9609,vmcache,32,1000000000,rndread,1024,94.7993,9.14688,37579,96875,5366,1,1167.17,2706,89528446,524288
30,174070,478.258,21.1953,vmcache,32,1000000000,rndread,1024,94.9563,9.45632,38686,81340,5426,1,1145.63,2274,76898722,524288
31,171642,477.191,15.6094,vmcache,32,1000000000,rndread,1024,94.9142,9.81902,38926,99427,3996,1,1142.84,2642,81630014,524288
32,177668,474.461,23.6641,vmcache,32,1000000000,rndread,1024,95.0003,10.1414,38645,86129,6058,1,1133.28,2482,74252736,524288
33,151333,410.074,30.1523,vmcache,32,1000000000,rndread,1024,94.9882,10.4343,33720,79462,7719,1,1119.18,2666,80779718,524288
34,143742,379.43,18.0508,vmcache,32,1000000000,rndread,1024,94.8634,10.7412,31441,85793,4621,1,1114.19,2684,89697002,1048576
35,168304,461.902,21.9375,vmcache,32,1000000000,rndread,1024,94.8669,11.076,38287,91526,5616,1,1102.72,2630,82934372,524288
36,170149,454.355,21.3008,vmcache,32,1000000000,rndread,1024,94.8983,11.3986,38477,88636,5453,1,1094.27,2564,83563464,524288
37,176661,461.023,20.5586,vmcache,32,1000000000,rndread,1024,94.9033,11.7334,38925,92467,5263,1,1087.85,2594,83000260,524288
38,171411,456.328,27.5586,vmcache,32,1000000000,rndread,1024,94.9904,12.0387,39113,83183,7055,1,1094.51,2372,79942702,524288
39,171606,453.387,23.5781,vmcache,32,1000000000,rndread,1024,94.8914,12.3914,39110,99344,6036,1,1091.69,2582,78107306,524288
40,176970,453.973,21.2695,vmcache,32,1000000000,rndread,1024,94.905,12.7181,39195,90743,5445,1,1106.62,2664,79065346,524288
41,167329,435.793,20,vmcache,32,1000000000,rndread,1024,94.7774,13.0672,38212,99464,5120,1,1117.57,2670,89522588,524288
42,85378,222.91,10.7148,vmcache,32,1000000000,rndread,1024,94.9562,13.1844,19391,30131,2743,1,1158.88,2774,73597278,2097152
43,33830,88.5039,8.75,vmcache,32,1000000000,rndread,1024,94.8451,13.273,7590,26081,2240,1,1133.96,4408,459310940,4194304
44,33313,86.9375,6.17578,vmcache,32,1000000000,rndread,1024,94.7041,13.3699,7617,28851,1581,1,1154.04,4922,405647582,4194304
45,35151,90.6484,0,vmcache,32,1000000000,rndread,1024,94.9371,13.3808,7899,0,0,1,0,5470,12693608,4194304
46,31269,80.3125,6.00781,vmcache,32,1000000000,rndread,1024,94.793,13.4735,7074,27954,1538,1,1118.16,4800,409178724,4194304
47,33119,86.4766,7.60547,vmcache,32,1000000000,rndread,1024,94.9977,13.4837,7719,0,1555,1,0,5124,35233068,4194304
48,35785,91.3672,0,vmcache,32,1000000000,rndread,1024,94.9455,13.5653,8187,23912,392,1,1138.67,4528,424489108,4194304
49,31045,80.2148,7.66406,vmcache,32,1000000000,rndread,1024,94.8409,13.6468,7137,24272,1962,1,1155.81,5162,454029918,4194304
50,30976,80.0625,8.30859,vmcache,32,1000000000,rndread,1024,94.736,13.7277,7028,24008,2127,1,1143.24,4962,479368836,4194304
51,35809,92.2695,0,vmcache,32,1000000000,rndread,1024,94.9741,13.7386,8191,0,0,1,0,4526,12846864,4194304
52,33958,87.4336,7.87109,vmcache,32,1000000000,rndread,1024,94.9003,13.8178,7827,23179,2015,1,1158.95,4786,459214970,4194304
