vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:32 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=1024,mode=1] exmap:0
space: 180.625 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,2985,323.801,0,vmcache,32,1000,tpcc,1024,94.7306,1.25767,936,23512,39380555,1,1237.47,12182,501690122,67108864
1,3536,316.531,0,vmcache,32,1000,tpcc,1024,94.7449,2.21012,1135,0,0,1,0,10660,355680276,33554432
2,3995,314.637,0,vmcache,32,1000,tpcc,1024,94.7602,3.1565,1158,0,0,1,0,9890,346768466,33554432
3,4157,312.605,0,vmcache,32,1000,tpcc,1024,94.7795,4.09364,1415,0,0,1,0,10240,329846598,33554432
4,4290,300.387,0,vmcache,32,1000,tpcc,1024,94.7982,4.99507,1281,0,0,1,0,10256,343850624,33554432
5,4408,295.773,0,vmcache,32,1000,tpcc,1024,94.8188,5.88118,1383,0,0,1,0,10534,339488954,33554432
6,4803,292.602,0,vmcache,32,1000,tpcc,1024,94.8427,6.75575,1545,0,0,1,0,10206,357159094,16777216
7,4995,290.965,0,vmcache,32,1000,tpcc,1024,94.8683,7.6249,1576,0,0,1,0,11090,334924754,16777216
8,5026,288.363,0,vmcache,32,1000,tpcc,1024,94.8949,8.48591,1595,0,0,1,0,8776,316646356,16777216
9,6075,284.969,0,vmcache,32,1000,tpcc,1024,94.9224,9.33858,1425,0,0,1,0,9330,315300844,16777216
10,6052,282.738,0,vmcache,32,1000,tpcc,1024,94.9516,10.1836,1499,0,0,1,0,10390,311119712,16777216
11,6180,283.031,0,vmcache,32,1000,tpcc,1024,94.983,11.0287,1556,0,0,1,0,10438,283704878,16777216
12,6129,270.434,0,vmcache,32,1000,tpcc,1024,94.5933,12.2568,1493,35279,0,1,1259.96,10680,340073912,16777216
13,6621,280.637,0,vmcache,32,1000,tpcc,1024,94.6269,13.0941,1602,0,0,1,0,9952,280707796,16777216
14,7155,278.727,0,vmcache,32,1000,tpcc,1024,94.6617,13.9267,1516,0,0,1,0,9554,256747654,16777216
15,7343,277.41,0,vmcache,32,1000,tpcc,1024,94.6973,14.7549,1538,0,0,1,0,8900,269144826,16777216
