vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=1,batch_sz=1,mode=0] exmap:0
space: 180.622 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
19,7107,260.02,132.879,vmcache,32,1000,tpcc,1,94.9977,4.19231,446,489,34731,1,1
20,7365,258.469,141.012,vmcache,32,1000,tpcc,1,94.9929,4.38935,415,531,35059,1,1
21,7725,258.602,132.457,vmcache,32,1000,tpcc,1,94.9933,4.58778,381,488,34435,1,1
22,8129,256.574,134.305,vmcache,32,1000,tpcc,1,94.9934,4.78402,391,465,34432,1,1
23,7773,256.062,135.578,vmcache,32,1000,tpcc,1,94.9898,4.98035,432,567,34558,1,1
24,8803,255.203,130.477,vmcache,32,1000,tpcc,1,94.9935,5.17594,394,500,34016,1,1
25,8548,255.824,134.34,vmcache,32,1000,tpcc,1,94.9942,5.37121,445,515,34391,1,1
26,8692,254.938,136.23,vmcache,32,1000,tpcc,1,94.9919,5.56735,431,524,34335,1,1
27,9081,255.488,134.07,vmcache,32,1000,tpcc,1,94.9888,5.7622,447,586,34862,1,1
28,9387,254.469,135.621,vmcache,32,1000,tpcc,1,94.9921,5.95713,408,550,34207,1,1
29,9946,253.773,135.574,vmcache,32,1000,tpcc,1,94.9909,6.15058,424,539,34627,1,1
30,10323,253.07,133.684,vmcache,32,1000,tpcc,1,94.9905,6.34289,422,494,34650,1,1
31,10588,253.988,132.516,vmcache,32,1000,tpcc,1,94.9968,6.53737,371,481,34089,1,1
32,10705,251.246,134.738,vmcache,32,1000,tpcc,1,94.9966,6.72912,390,549,34414,1,1
33,11170,251.043,139.195,vmcache,32,1000,tpcc,1,94.9918,6.9203,403,499,34914,1,1
34,11234,252.273,131.047,vmcache,32,1000,tpcc,1,94.9938,7.11293,371,509,34347,1,1
35,11600,251.852,134.676,vmcache,32,1000,tpcc,1,94.9959,7.30555,341,560,34477,1,1
36,12253,251.59,135.383,vmcache,32,1000,tpcc,1,94.9929,7.49942,307,553,34658,1,1
37,12312,250.203,135.02,vmcache,32,1000,tpcc,1,94.9951,7.69081,335,508,34341,1,1
38,12706,250.352,135.961,vmcache,32,1000,tpcc,1,94.9965,7.88315,312,534,34368,1,1
39,13123,245.465,132.277,vmcache,32,1000,tpcc,1,94.9944,8.07291,299,508,33866,1,1
40,13126,245.379,132.133,vmcache,32,1000,tpcc,1,94.9943,8.26154,281,601,33944,1,1
41,13624,243.992,131.527,vmcache,32,1000,tpcc,1,94.9911,8.44885,248,550,34212,1,1
42,13975,244.734,133.871,vmcache,32,1000,tpcc,1,94.9935,8.63754,225,576,33663,1,1
43,14145,243.078,133.969,vmcache,32,1000,tpcc,1,94.9922,8.82487,240,524,33862,1,1
44,14469,244.684,126.684,vmcache,32,1000,tpcc,1,94.9987,9.0134,229,535,33473,1,1
45,14732,243.379,136.324,vmcache,32,1000,tpcc,1,94.9987,9.20039,224,533,33910,1,1
46,15156,242.551,130.219,vmcache,32,1000,tpcc,1,94.9926,9.38826,190,571,34325,1,1
47,15143,242.691,130.555,vmcache,32,1000,tpcc,1,94.9986,9.57531,182,600,33422,1,1
48,15614,242.203,133.164,vmcache,32,1000,tpcc,1,94.9974,9.7616,156,582,34090,1,1
49,15655,240.602,135.422,vmcache,32,1000,tpcc,1,94.9893,9.94729,168,537,34353,1,1
50,16486,242.855,130.613,vmcache,32,1000,tpcc,1,94.9936,10.1346,154,526,33752,1,1
51,15752,241.891,134.656,vmcache,32,1000,tpcc,1,94.9914,10.322,142,544,34021,1,1
52,16829,243.168,133.453,vmcache,32,1000,tpcc,1,94.9947,10.5093,163,528,34012,1,1
53,16643,242.297,132.672,vmcache,32,1000,tpcc,1,94.9891,10.6974,133,520,34409,1,1
54,17211,243.004,130.148,vmcache,32,1000,tpcc,1,94.9984,10.885,150,631,33476,1,1
55,16850,239.844,136.395,vmcache,32,1000,tpcc,1,94.994,11.0711,143,575,34090,1,1
56,17225,242.41,133.895,vmcache,32,1000,tpcc,1,94.9906,11.2591,142,582,34379,1,1
57,17689,244.387,130.602,vmcache,32,1000,tpcc,1,95.0002,11.4482,146,599,33725,1,1
58,17565,242.371,136.664,vmcache,32,1000,tpcc,1,94.9932,11.6358,154,654,34756,1,1
59,17661,242.164,130.289,vmcache,32,1000,tpcc,1,94.9981,11.8227,169,619,34018,1,1
60,18110,242.352,138.93,vmcache,32,1000,tpcc,1,94.9939,12.0104,193,630,34714,1,1
61,18156,241.629,129.004,vmcache,32,1000,tpcc,1,94.9986,12.197,177,606,33877,1,1
62,18194,240.766,134.98,vmcache,32,1000,tpcc,1,94.9936,12.384,153,557,34555,1,1
63,18311,241.789,135.723,vmcache,32,1000,tpcc,1,94.9901,12.5715,166,617,34745,1,1
64,18992,243.5,133.312,vmcache,32,1000,tpcc,1,94.9977,12.7598,181,621,34128,1,1
65,18288,240.93,139.473,vmcache,32,1000,tpcc,1,94.9867,12.9466,170,691,35321,1,1
66,19101,243.129,135.219,vmcache,32,1000,tpcc,1,94.9952,13.1347,160,611,34053,1,1
67,19005,241.344,134.785,vmcache,32,1000,tpcc,1,94.9878,13.3215,170,602,35281,1,1
68,19008,242.059,134.738,vmcache,32,1000,tpcc,1,94.9917,13.509,132,620,34517,1,1
69,19311,241.863,138.477,vmcache,32,1000,tpcc,1,94.9843,13.6957,161,534,35597,1,1
70,19676,240.805,136.855,vmcache,32,1000,tpcc,1,94.9914,13.8814,177,616,34292,1,1
71,19698,242.152,133.477,vmcache,32,1000,tpcc,1,94.993,14.0691,150,666,34913,1,1
72,19560,241.406,139.863,vmcache,32,1000,tpcc,1,94.9943,14.256,150,611,35031,1,1
73,19968,242.27,136.883,vmcache,32,1000,tpcc,1,94.9935,14.444,140,585,35175,1,1
74,20487,242.711,136.703,vmcache,32,1000,tpcc,1,94.9922,14.6315,140,633,35489,1,1
75,20165,243.043,138.777,vmcache,32,1000,tpcc,1,94.9897,14.8194,170,696,35675,1,1
76,20297,242.863,141.34,vmcache,32,1000,tpcc,1,94.9929,15.0065,170,780,35384,1,1
77,20810,242.797,133.594,vmcache,32,1000,tpcc,1,94.997,15.1953,156,669,34999,1,1
78,20757,242.566,139.195,vmcache,32,1000,tpcc,1,94.9927,15.3835,162,641,35634,1,1
79,20702,242.539,139.801,vmcache,32,1000,tpcc,1,94.9932,15.5714,145,641,35336,1,1
80,20784,241.195,134.336,vmcache,32,1000,tpcc,1,94.9993,15.7576,183,695,34843,1,1
81,21210,240.898,139.195,vmcache,32,1000,tpcc,1,94.9936,15.9447,164,656,35554,1,1
82,21153,242.684,141.996,vmcache,32,1000,tpcc,1,94.9878,16.133,153,677,35743,1,1
83,21120,243.402,136.09,vmcache,32,1000,tpcc,1,94.9863,16.3226,182,674,35527,1,1
84,21478,242.371,133.977,vmcache,32,1000,tpcc,1,95,16.5097,182,663,34298,1,1
85,21472,242.57,140.57,vmcache,32,1000,tpcc,1,94.9918,16.698,164,689,35986,1,1
86,21949,243.117,137.648,vmcache,32,1000,tpcc,1,94.9892,16.8883,165,729,35238,1,1
87,21903,242.586,141.254,vmcache,32,1000,tpcc,1,94.9912,17.0758,190,635,35259,1,1
88,22241,243.574,133.234,vmcache,32,1000,tpcc,1,95.0002,17.2651,155,660,34660,1,1
89,22185,242.633,138.266,vmcache,32,1000,tpcc,1,94.9972,17.4521,191,678,35746,1,1
90,22687,242.797,141.715,vmcache,32,1000,tpcc,1,94.995,17.6401,183,665,35611,1,1
91,22500,242.922,139.066,vmcache,32,1000,tpcc,1,94.9916,17.8279,198,662,35757,1,1
92,22928,242.855,133.797,vmcache,32,1000,tpcc,1,95,18.0161,185,600,34764,1,1
93,22989,242.039,140.738,vmcache,32,1000,tpcc,1,94.9926,18.2032,198,635,36029,1,1
94,22792,242.148,139.723,vmcache,32,1000,tpcc,1,94.9994,18.3916,180,634,34788,1,1
95,23240,244.277,135.543,vmcache,32,1000,tpcc,1,94.9997,18.5815,188,644,35680,1,1
96,23723,243.312,140.055,vmcache,32,1000,tpcc,1,94.9969,18.7707,206,651,35854,1,1
97,23670,241.891,140.316,vmcache,32,1000,tpcc,1,94.9952,18.9573,179,643,35921,1,1
98,23465,242.598,140.285,vmcache,32,1000,tpcc,1,94.9926,19.1456,196,659,35913,1,1
99,23477,242.531,142.879,vmcache,32,1000,tpcc,1,94.9908,19.3333,208,606,35841,1,1
100,24008,244.078,138.207,vmcache,32,1000,tpcc,1,94.9902,19.523,169,673,35958,1,1
101,24019,241.352,140.094,vmcache,32,1000,tpcc,1,94.9941,19.7101,196,708,35361,1,1
102,24210,243.355,137.898,vmcache,32,1000,tpcc,1,94.9933,19.8995,196,677,35964,1,1
103,24247,242.992,140.801,vmcache,32,1000,tpcc,1,94.9961,20.0866,193,680,36045,1,1
104,24440,242.805,146.812,vmcache,32,1000,tpcc,1,94.9911,20.2745,183,735,36680,1,1
105,24671,242.926,137.816,vmcache,32,1000,tpcc,1,94.9914,20.464,194,684,35979,1,1
106,24944,243.336,139.016,vmcache,32,1000,tpcc,1,94.9974,20.6524,220,626,35794,1,1
107,24678,242.93,142.953,vmcache,32,1000,tpcc,1,94.9953,20.8397,176,599,36596,1,1
108,25127,244.473,140.992,vmcache,32,1000,tpcc,1,94.9995,21.0295,186,773,36094,1,1
109,25125,241.887,144.434,vmcache,32,1000,tpcc,1,94.9953,21.2175,220,741,36545,1,1
110,25772,243.496,142.867,vmcache,32,1000,tpcc,1,94.9883,21.4071,207,683,36922,1,1
111,25507,242.699,141.938,vmcache,32,1000,tpcc,1,94.9929,21.5947,203,695,36116,1,1
112,25383,242.586,143.562,vmcache,32,1000,tpcc,1,94.9889,21.7812,223,688,36975,1,1
113,26411,243.891,143.711,vmcache,32,1000,tpcc,1,94.9932,21.9705,202,753,36251,1,1
114,25733,243.355,137.207,vmcache,32,1000,tpcc,1,95.0001,22.1599,186,693,35743,1,1
115,25714,242.543,145.613,vmcache,32,1000,tpcc,1,94.9902,22.3482,205,759,37209,1,1
116,26047,242.625,143.801,vmcache,32,1000,tpcc,1,94.9919,22.5358,225,686,36272,1,1
117,27278,244.121,143.48,vmcache,32,1000,tpcc,1,94.9934,22.7252,181,703,36478,1,1
118,26055,243.281,138.969,vmcache,32,1000,tpcc,1,94.9929,22.9138,196,722,36356,1,1
119,26975,242.938,141.348,vmcache,32,1000,tpcc,1,94.9958,23.1022,210,695,36188,1,1
120,26715,243.434,143.441,vmcache,32,1000,tpcc,1,94.9956,23.2895,193,769,36800,1,1
121,26958,243.105,146.301,vmcache,32,1000,tpcc,1,94.9918,23.4781,200,777,36724,1,1
122,27219,243.27,141.633,vmcache,32,1000,tpcc,1,94.9948,23.6673,161,708,36240,1,1
123,27102,243.469,138.977,vmcache,32,1000,tpcc,1,95.0002,23.8562,191,732,36123,1,1
124,27411,244.422,144.637,vmcache,32,1000,tpcc,1,94.9977,24.0469,212,718,36750,1,1
125,27961,243.867,142.883,vmcache,32,1000,tpcc,1,94.9953,24.2362,188,723,36898,1,1
126,28026,243.742,144.898,vmcache,32,1000,tpcc,1,94.9945,24.4253,194,713,36896,1,1
127,27961,242.797,145.371,vmcache,32,1000,tpcc,1,94.9913,24.613,201,674,36966,1,1
128,28071,242.82,144.543,vmcache,32,1000,tpcc,1,94.9923,24.8002,219,708,36889,1,1
129,28323,243.441,141.609,vmcache,32,1000,tpcc,1,94.9932,24.9886,211,625,36972,1,1
130,28439,243.367,142.711,vmcache,32,1000,tpcc,1,94.9994,25.1774,202,725,36534,1,1
131,28980,243.484,146.492,vmcache,32,1000,tpcc,1,95.0001,25.366,194,653,37082,1,1
132,28373,242.723,147.031,vmcache,32,1000,tpcc,1,94.9874,25.5542,161,711,38111,1,1
133,28902,243.141,146.082,vmcache,32,1000,tpcc,1,94.9909,25.7409,203,720,37052,1,1
134,29043,243.152,139.512,vmcache,32,1000,tpcc,1,94.9993,25.93,172,679,36288,1,1
135,28904,243.047,144.234,vmcache,32,1000,tpcc,1,94.9975,26.1194,188,706,37140,1,1
136,29175,244.547,147.777,vmcache,32,1000,tpcc,1,94.9945,26.3104,186,847,37438,1,1
137,29616,243.883,143.07,vmcache,32,1000,tpcc,1,94.9952,26.5008,177,770,37034,1,1
138,29796,244.074,142.145,vmcache,32,1000,tpcc,1,94.9957,26.6905,179,751,37374,1,1
139,29735,241.641,146.797,vmcache,32,1000,tpcc,1,94.992,26.8783,176,744,37321,1,1
140,29720,244.285,139.871,vmcache,32,1000,tpcc,1,94.996,27.0679,190,724,37105,1,1
141,29838,242.113,144.273,vmcache,32,1000,tpcc,1,94.991,27.2553,186,711,37631,1,1
142,30709,243.906,141.266,vmcache,32,1000,tpcc,1,94.9973,27.4447,177,731,36964,1,1
143,30361,244.855,142.547,vmcache,32,1000,tpcc,1,94.9975,27.6353,197,762,37354,1,1
144,30776,243.336,144.742,vmcache,32,1000,tpcc,1,94.9946,27.8249,209,798,37552,1,1
145,30793,245.441,142.547,vmcache,32,1000,tpcc,1,94.9927,28.0151,181,798,37988,1,1
146,31016,244.711,141.305,vmcache,32,1000,tpcc,1,94.9933,28.2057,192,773,37484,1,1
147,31281,244.574,141.77,vmcache,32,1000,tpcc,1,94.9914,28.3964,207,746,37572,1,1
148,31086,245.539,143.59,vmcache,32,1000,tpcc,1,94.9931,28.5865,228,797,37795,1,1
149,31533,244.098,139.582,vmcache,32,1000,tpcc,1,95.0001,28.7748,219,716,37246,1,1
150,31718,243.906,141.254,vmcache,32,1000,tpcc,1,94.9949,28.9634,222,795,38318,1,1
151,31263,244.051,142.93,vmcache,32,1000,tpcc,1,94.9918,29.1534,234,888,37860,1,1
152,31978,245.047,138.523,vmcache,32,1000,tpcc,1,94.994,29.3428,203,723,37952,1,1
153,32092,244.895,140.789,vmcache,32,1000,tpcc,1,94.9911,29.533,223,834,38238,1,1
154,32272,244.555,140.242,vmcache,32,1000,tpcc,1,94.996,29.7234,233,766,37429,1,1
155,32446,244.547,136.305,vmcache,32,1000,tpcc,1,94.9977,29.9135,171,778,37903,1,1
156,32587,244.711,139.004,vmcache,32,1000,tpcc,1,94.9986,30.1026,194,781,38138,1,1
157,32286,243.902,138.918,vmcache,32,1000,tpcc,1,94.9925,30.2928,161,778,38393,1,1
158,32886,244.387,138.32,vmcache,32,1000,tpcc,1,94.9915,30.4815,241,811,38387,1,1
159,32601,243.973,134.707,vmcache,32,1000,tpcc,1,94.9997,30.67,201,701,37461,1,1
160,32819,244.922,138.641,vmcache,32,1000,tpcc,1,94.9928,30.8606,207,856,38837,1,1
161,33415,245.137,134.902,vmcache,32,1000,tpcc,1,94.9983,31.0517,212,746,37865,1,1
162,33436,246.441,137.152,vmcache,32,1000,tpcc,1,94.997,31.2428,229,774,38619,1,1
163,33833,245.441,137.574,vmcache,32,1000,tpcc,1,94.9932,31.434,203,803,38889,1,1
164,33472,244.875,135.422,vmcache,32,1000,tpcc,1,94.9915,31.6242,210,762,38483,1,1
165,34149,246.148,134.344,vmcache,32,1000,tpcc,1,94.9967,31.8151,217,794,38285,1,1
166,33748,245.805,137.637,vmcache,32,1000,tpcc,1,94.9928,32.0072,215,869,38787,1,1
167,34549,246.508,131.742,vmcache,32,1000,tpcc,1,94.9948,32.1999,208,841,38381,1,1
168,34465,247.008,133.645,vmcache,32,1000,tpcc,1,94.9974,32.3935,185,843,38287,1,1
169,34502,245.371,139.652,vmcache,32,1000,tpcc,1,94.993,32.5833,216,826,39220,1,1
170,34691,246.383,130.457,vmcache,32,1000,tpcc,1,94.9991,32.7731,193,759,38608,1,1
171,34659,245.555,134.297,vmcache,32,1000,tpcc,1,94.9966,32.9647,225,793,38859,1,1
172,35437,245.98,137.793,vmcache,32,1000,tpcc,1,94.9975,33.1562,253,855,38754,1,1
173,35603,246.66,136.188,vmcache,32,1000,tpcc,1,94.9925,33.3471,248,889,39714,1,1
174,35343,246.93,134.195,vmcache,32,1000,tpcc,1,94.9938,33.5398,209,827,38906,1,1
175,35819,246.922,132.863,vmcache,32,1000,tpcc,1,94.99,33.7317,239,844,39542,1,1
176,35548,246.066,136.145,vmcache,32,1000,tpcc,1,94.99,33.9219,215,776,39306,1,1
177,35453,246.562,133.836,vmcache,32,1000,tpcc,1,94.9898,34.1126,220,812,39392,1,1
178,35959,245.84,132.156,vmcache,32,1000,tpcc,1,94.9973,34.3043,233,857,38582,1,1
179,35414,246.496,135.551,vmcache,32,1000,tpcc,1,94.9896,34.4967,208,883,39795,1,1
180,36092,246.484,131.52,vmcache,32,1000,tpcc,1,94.9959,34.6895,215,820,38679,1,1
181,36740,247.391,138.379,vmcache,32,1000,tpcc,1,94.9875,34.8819,227,911,40269,1,1
182,37128,248.465,129.68,vmcache,32,1000,tpcc,1,94.9988,35.0764,227,856,38768,1,1
183,36779,247.09,136.031,vmcache,32,1000,tpcc,1,94.9897,35.2699,228,854,40238,1,1
184,37195,247.727,132.688,vmcache,32,1000,tpcc,1,94.9963,35.4624,236,871,39359,1,1
185,37055,247.246,136.559,vmcache,32,1000,tpcc,1,94.9944,35.655,223,805,39982,1,1
186,37391,248.164,133.016,vmcache,32,1000,tpcc,1,94.9945,35.847,213,833,40234,1,1
187,37071,247.492,134.57,vmcache,32,1000,tpcc,1,94.9952,36.039,219,832,39893,1,1
188,37630,248.098,135.07,vmcache,32,1000,tpcc,1,94.9887,36.2319,242,872,40506,1,1
189,37383,248.086,132.102,vmcache,32,1000,tpcc,1,94.9925,36.4257,226,942,39564,1,1
190,38469,248.543,133.895,vmcache,32,1000,tpcc,1,94.9969,36.6183,244,816,40100,1,1
191,38074,248.566,137.504,vmcache,32,1000,tpcc,1,94.9853,36.8113,213,866,41233,1,1
192,38039,248.996,131.516,vmcache,32,1000,tpcc,1,94.9905,37.0055,236,885,39707,1,1
193,38229,248.137,135.23,vmcache,32,1000,tpcc,1,94.9942,37.1982,235,915,40004,1,1
194,38451,249.348,129.441,vmcache,32,1000,tpcc,1,94.9959,37.392,238,862,40101,1,1
195,38853,248.523,135.469,vmcache,32,1000,tpcc,1,94.9911,37.5855,237,905,40682,1,1
196,39074,250.336,130.305,vmcache,32,1000,tpcc,1,94.9953,37.7811,253,911,40089,1,1
197,38874,249.688,134.125,vmcache,32,1000,tpcc,1,94.9873,37.9755,240,900,40956,1,1
198,39030,249.715,134.199,vmcache,32,1000,tpcc,1,94.99,38.1692,200,897,40353,1,1
199,39575,250.762,128.195,vmcache,32,1000,tpcc,1,94.9982,38.3636,240,846,40142,1,1
200,39384,249.598,132.816,vmcache,32,1000,tpcc,1,94.9966,38.5573,255,959,40760,1,1
201,39740,247.934,134.277,vmcache,32,1000,tpcc,1,94.9962,38.75,235,879,40403,1,1
202,40078,250.859,131.738,vmcache,32,1000,tpcc,1,94.9929,38.9437,281,865,41058,1,1
203,39674,250.805,128.215,vmcache,32,1000,tpcc,1,94.9925,39.1396,238,895,40451,1,1
204,39938,248.609,128.637,vmcache,32,1000,tpcc,1,94.9969,39.3329,251,919,39947,1,1
205,39673,251.359,131.965,vmcache,32,1000,tpcc,1,94.9897,39.5291,258,904,41029,1,1
206,40966,251.262,133.309,vmcache,32,1000,tpcc,1,94.9885,39.7233,258,893,41208,1,1
207,40859,251.332,126.957,vmcache,32,1000,tpcc,1,94.9919,39.9203,238,959,40199,1,1
208,40507,253.262,127.746,vmcache,32,1000,tpcc,1,94.9993,40.1192,239,881,40040,1,1
209,41544,252.027,135.129,vmcache,32,1000,tpcc,1,94.9883,40.3163,251,1022,41787,1,1
210,40576,252.555,127,vmcache,32,1000,tpcc,1,94.9895,40.5135,252,928,40720,1,1
211,41170,252.68,129.473,vmcache,32,1000,tpcc,1,94.9902,40.71,254,938,41037,1,1
212,40821,252.688,129.207,vmcache,32,1000,tpcc,1,94.9909,40.9062,259,855,40928,1,1
213,41569,252.613,128.117,vmcache,32,1000,tpcc,1,94.993,41.103,260,890,40941,1,1
214,41562,254.031,127.145,vmcache,32,1000,tpcc,1,94.9971,41.301,224,860,40676,1,1
215,42347,254.664,131.02,vmcache,32,1000,tpcc,1,94.9868,41.5007,251,969,42089,1,1
216,42701,254.684,125.586,vmcache,32,1000,tpcc,1,95.0002,41.7005,256,956,40172,1,1
217,41942,253.219,132.145,vmcache,32,1000,tpcc,1,94.9882,41.8975,277,979,42214,1,1
218,42264,254.852,129.531,vmcache,32,1000,tpcc,1,94.9918,42.0963,291,959,41200,1,1
219,42051,254.102,131.125,vmcache,32,1000,tpcc,1,94.9893,42.2946,222,881,41518,1,1
220,42555,254.547,128.988,vmcache,32,1000,tpcc,1,95,42.4933,301,960,40480,1,1
221,41788,251.215,134.898,vmcache,32,1000,tpcc,1,94.9882,42.6888,258,980,41864,1,1
222,42798,254.625,135.516,vmcache,32,1000,tpcc,1,94.9884,42.8866,267,857,41619,1,1
223,42745,254.922,131.285,vmcache,32,1000,tpcc,1,94.9888,43.0851,274,917,41499,1,1
224,43030,254.824,133.836,vmcache,32,1000,tpcc,1,94.9938,43.2826,280,999,41331,1,1
225,43817,256.305,135.684,vmcache,32,1000,tpcc,1,94.9987,43.4819,249,990,41607,1,1
226,42993,254.41,136.867,vmcache,32,1000,tpcc,1,95,43.6793,262,945,41633,1,1
227,42760,254.402,136.691,vmcache,32,1000,tpcc,1,94.9978,43.8781,254,940,41632,1,1
228,43953,255.781,140.102,vmcache,32,1000,tpcc,1,95.0002,44.0781,263,992,41639,1,1
229,43546,254.562,138.191,vmcache,32,1000,tpcc,1,94.9928,44.2771,285,1009,42284,1,1
230,43326,252.746,135.773,vmcache,32,1000,tpcc,1,94.9981,44.4754,275,922,40689,1,1
231,43964,254.531,144.754,vmcache,32,1000,tpcc,1,94.9868,44.6746,279,974,42720,1,1
232,44372,257.203,140.418,vmcache,32,1000,tpcc,1,94.9958,44.8745,259,960,41672,1,1
233,43654,254.66,145.191,vmcache,32,1000,tpcc,1,94.9943,45.0722,269,974,42099,1,1
234,44135,256.73,143.434,vmcache,32,1000,tpcc,1,94.9889,45.2722,261,1012,42668,1,1
235,44533,256.527,142.148,vmcache,32,1000,tpcc,1,94.9947,45.4732,281,943,41606,1,1
236,44689,256.734,148.254,vmcache,32,1000,tpcc,1,94.995,45.6732,266,1020,42331,1,1
237,44582,257.363,146.824,vmcache,32,1000,tpcc,1,94.9927,45.8734,299,1001,42537,1,1
238,44452,257.84,143.25,vmcache,32,1000,tpcc,1,94.9994,46.076,304,1058,41738,1,1
239,44578,256.906,149.082,vmcache,32,1000,tpcc,1,94.9942,46.2769,276,987,42650,1,1
240,45325,256.82,149.668,vmcache,32,1000,tpcc,1,95.0002,46.4769,279,970,42058,1,1
241,45434,256.41,150.953,vmcache,32,1000,tpcc,1,94.9864,46.6769,266,947,43496,1,1
242,45473,258.117,146.934,vmcache,32,1000,tpcc,1,94.9947,46.8773,289,995,42213,1,1
243,45264,257.605,151.684,vmcache,32,1000,tpcc,1,94.9941,47.0776,276,986,42586,1,1
244,45794,258.551,148.957,vmcache,32,1000,tpcc,1,94.9924,47.2802,259,976,42753,1,1
245,46008,258.152,147.535,vmcache,32,1000,tpcc,1,95.0002,47.4814,276,1012,42253,1,1
246,46994,258.922,151.469,vmcache,32,1000,tpcc,1,94.9984,47.6823,291,1051,43128,1,1
247,45481,256.402,151.406,vmcache,32,1000,tpcc,1,94.9967,47.8806,296,986,43069,1,1
248,46455,257.465,151.176,vmcache,32,1000,tpcc,1,94.9953,48.0812,272,1006,42953,1,1
249,45993,258.836,150.91,vmcache,32,1000,tpcc,1,94.9965,48.2821,303,958,43002,1,1
250,46963,258.332,154.656,vmcache,32,1000,tpcc,1,94.9895,48.4832,320,943,43480,1,1
251,46173,259.395,147.973,vmcache,32,1000,tpcc,1,94.9944,48.6857,267,995,42521,1,1
252,46439,260.203,151.625,vmcache,32,1000,tpcc,1,95.0002,48.888,299,993,42711,1,1
253,47319,259.703,154.004,vmcache,32,1000,tpcc,1,94.9903,49.0909,295,987,43933,1,1
254,47180,260.641,152.742,vmcache,32,1000,tpcc,1,94.9888,49.295,276,1079,43254,1,1
255,47314,260.047,150.535,vmcache,32,1000,tpcc,1,94.9901,49.4969,305,939,43378,1,1
256,46937,260.68,152.949,vmcache,32,1000,tpcc,1,94.9912,49.6993,272,907,43456,1,1
257,47383,259.52,153.441,vmcache,32,1000,tpcc,1,94.9873,49.9012,315,1010,43628,1,1
258,47294,259.195,152.152,vmcache,32,1000,tpcc,1,94.9906,50.1017,283,932,43218,1,1
259,47974,260.949,154.367,vmcache,32,1000,tpcc,1,95.0001,50.3054,324,938,42937,1,1
260,47511,261.109,150.363,vmcache,32,1000,tpcc,1,94.9966,50.5103,294,1006,43731,1,1
261,47684,259.023,152.258,vmcache,32,1000,tpcc,1,94.9996,50.7123,301,1014,43187,1,1
262,47912,260.965,154.133,vmcache,32,1000,tpcc,1,94.9994,50.9158,315,1109,43761,1,1
263,48771,262.102,155.965,vmcache,32,1000,tpcc,1,94.9953,51.1211,300,1039,44181,1,1
264,48392,261.086,155.426,vmcache,32,1000,tpcc,1,94.989,51.3254,284,1063,44155,1,1
265,48896,262.508,156.48,vmcache,32,1000,tpcc,1,94.9926,51.5298,283,1062,43949,1,1
