vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:128 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=4096,mode=0] exmap:0
space: 180.62 GB 
Switching to workload ratios: dr=0.3 dw=0.3 nr=0.3 nw=0.3
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,2572,286.094,23.207,vmcache,32,1000,tpcc,2048,94.5897,0.303334,10651,90330,39385370,1,2580.86,12226,749093158,67108864
1,3134,277.254,13.8906,vmcache,32,1000,tpcc,2048,94.6134,0.498483,10482,54655,3556,1,2602.62,12074,850847676,67108864
2,3095,265.922,13.1367,vmcache,32,1000,tpcc,2048,94.6876,0.673062,9925,48257,3363,1,2539.84,10970,785436922,67108864
3,3796,271.18,13.4844,vmcache,32,1000,tpcc,2048,94.7399,0.857079,10449,51436,3452,1,2571.8,11658,578313460,33554432
4,3321,255.293,13.7539,vmcache,32,1000,tpcc,2048,94.7539,1.03837,9730,51059,3521,1,2552.95,11724,917812216,67108864
5,3439,238.711,17.2383,vmcache,32,1000,tpcc,2048,94.6892,1.22424,9457,53476,4413,1,2546.48,12044,1298060516,33554432
6,3385,236.363,12.0391,vmcache,32,1000,tpcc,2048,94.5393,1.43365,9188,61253,3082,1,2552.21,11992,1065199040,33554432
7,3943,239.629,14.5195,vmcache,32,1000,tpcc,2048,94.6433,1.58049,9616,40455,3717,1,2528.44,12118,938381164,33554432
8,8774,524.363,23.5781,vmcache,32,1000,tpcc,2048,95.0003,1.87635,21264,80374,6036,1,2511.69,11112,935307372,16777216
9,10126,509.414,30.4961,vmcache,32,1000,tpcc,2048,94.6786,2.32648,21545,133597,7807,1,2520.7,10818,292739574,8388608
10,11407,516.672,32.0508,vmcache,32,1000,tpcc,2048,94.5796,2.7265,22482,117013,8205,1,2489.64,10176,262196294,8388608
11,12028,526.031,29.8828,vmcache,32,1000,tpcc,2048,94.8198,3.05163,23154,91824,7650,1,2481.73,10742,245735924,8388608
12,13182,511.199,33.0195,vmcache,32,1000,tpcc,2048,94.8152,3.42535,22917,108918,8453,1,2475.41,9814,252764562,8388608
13,13530,492.75,29.2305,vmcache,32,1000,tpcc,2048,94.4708,3.87336,22931,135114,7483,1,2456.62,9438,254147038,8388608
14,14670,500.34,32.3125,vmcache,32,1000,tpcc,2048,94.6996,4.18202,23069,88224,8272,1,2450.67,10740,218097462,8388608
15,14415,474.66,27.6875,vmcache,32,1000,tpcc,2048,94.6257,4.55034,22284,109569,7088,1,2434.87,11312,300361956,8388608
16,10791,331.68,27.4609,vmcache,32,1000,tpcc,2048,94.7414,4.76016,15833,60823,7030,1,2432.92,10486,818514520,16777216
17,3279,95.3164,0,vmcache,32,1000,tpcc,2048,94.5385,4.88556,4569,39316,0,1,2457.25,21860,1196107048,33554432
18,3360,94.4727,0,vmcache,32,1000,tpcc,2048,94.807,4.89258,4841,0,0,1,0,17530,560353240,33554432
19,2964,85.8516,17.2109,vmcache,32,1000,tpcc,2048,94.9954,4.89952,4331,0,4406,1,0,19656,498715980,33554432
20,3060,93.5352,0,vmcache,32,1000,tpcc,2048,94.7355,5.03762,4695,43864,0,1,2436.89,17714,1316781408,33554432
21,3524,97.9414,5.62109,vmcache,32,1000,tpcc,2048,94.9944,5.04558,4905,0,1439,1,0,16320,542216940,33554432
22,2724,79.125,9.14062,vmcache,32,1000,tpcc,2048,94.5872,5.20252,4046,50677,2340,1,2413.19,20818,1383804074,33554432
23,3403,96.8125,0,vmcache,32,1000,tpcc,2048,94.8597,5.21025,4931,0,0,1,0,16582,570111708,33554432
24,3001,79.8047,19.1133,vmcache,32,1000,tpcc,2048,94.4235,5.36743,4077,50639,4893,1,2411.38,18872,1119056590,33554432
25,3435,100.328,0,vmcache,32,1000,tpcc,2048,94.706,5.37544,5011,0,0,1,0,20972,1120294272,33554432
26,3628,94.9375,0,vmcache,32,1000,tpcc,2048,94.9747,5.38297,4783,0,0,1,0,15624,538204380,33554432
27,2823,75.4375,17.9102,vmcache,32,1000,tpcc,2048,94.5027,5.54668,3830,52958,4585,1,2407.18,17588,1452101928,33554432
28,3793,100.422,0,vmcache,32,1000,tpcc,2048,94.7895,5.55393,5299,0,0,1,0,15802,499295134,33554432
29,3191,89.5156,14.2148,vmcache,32,1000,tpcc,2048,94.9975,5.56138,4391,0,3639,1,0,18190,506917666,33554432
30,3546,88.7773,1.13672,vmcache,32,1000,tpcc,2048,94.615,5.72607,4671,53137,291,1,2415.32,18504,1279122232,33554432
31,3920,97.4102,0,vmcache,32,1000,tpcc,2048,94.8951,5.7327,5206,0,0,1,0,18024,511321512,33554432
32,3321,79.7422,18.3203,vmcache,32,1000,tpcc,2048,94.4951,5.88174,4461,48293,4690,1,2414.65,21528,994428296,33554432
33,3978,96.8203,0,vmcache,32,1000,tpcc,2048,94.7771,5.88753,5473,0,0,1,0,21918,455189188,33554432
34,3620,86.9375,11.8516,vmcache,32,1000,tpcc,2048,94.9923,5.89323,4781,0,3034,1,0,25612,540552976,33554432
35,3539,81.4648,4.625,vmcache,32,1000,tpcc,2048,94.4929,6.07892,4507,60407,1184,1,2416.28,18988,1306120244,33554432
36,4019,99.8008,0,vmcache,32,1000,tpcc,2048,94.7796,6.08583,5344,0,0,1,0,16548,517253864,33554432
37,3461,85.8867,9.69141,vmcache,32,1000,tpcc,2048,94.9988,6.09141,4711,0,2481,1,0,18132,482564498,33554432
38,3892,88.3164,0,vmcache,32,1000,tpcc,2048,94.7133,6.23255,4948,45571,0,1,2398.47,22670,1206376668,33554432
