vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=0,batch_sz=4096,mode=0] exmap:0
space: 180.613 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
19,136,8.89062,2.62891,vmcache,32,1000,tpcc,4096,95,4.63904,25,0,673,1,0
20,0,0,0,vmcache,32,1000,tpcc,4096,95,4.63904,0,0,0,0,0
21,0,0,0,vmcache,32,1000,tpcc,4096,95,4.63904,0,0,0,0,0
22,5,0.632812,0,vmcache,32,1000,tpcc,4096,94.8829,4.69857,0,9908,0,0,4954
23,3229,162.621,0,vmcache,32,1000,tpcc,4096,93.4605,5.66103,235,140959,0,1,5034.25
24,5724,254.855,0,vmcache,32,1000,tpcc,4096,93.8657,5.85306,407,0,0,1,0
25,5632,253.785,0,vmcache,32,1000,tpcc,4096,94.272,6.04309,430,0,0,1,0
26,5795,253.234,0,vmcache,32,1000,tpcc,4096,94.6769,6.23317,469,0,0,1,0
27,5170,211.211,6.94141,vmcache,32,1000,tpcc,4096,95.0001,6.39207,328,0,1254,1,0
28,202,7.78906,2.27734,vmcache,32,1000,tpcc,4096,94.9992,6.39801,10,0,1106,1,0
29,91,2.46094,0,vmcache,32,1000,tpcc,4096,94.6478,6.57758,4,29822,0,1,4970.33
30,5349,215.32,0,vmcache,32,1000,tpcc,4096,93.8601,7.30637,392,95049,0,1,5002.58
31,6965,259.863,0,vmcache,32,1000,tpcc,4096,94.2746,7.50399,459,0,0,1,0
32,6948,262.324,0,vmcache,32,1000,tpcc,4096,94.6992,7.70039,445,0,0,1,0
33,5843,201.695,8.5,vmcache,32,1000,tpcc,4096,94.9987,7.85264,342,0,2176,1,0
34,96,2.50391,0.859375,vmcache,32,1000,tpcc,4096,95,7.85459,0,0,220,0,0
35,0,0,0,vmcache,32,1000,tpcc,4096,95,7.85459,0,0,0,0,0
36,12,0.320312,0,vmcache,32,1000,tpcc,4096,94.9421,7.88403,0,4902,0,0,4902
37,1418,47.2578,0,vmcache,32,1000,tpcc,4096,93.4342,8.71181,71,132965,0,1,4924.63
38,6940,250.191,0,vmcache,32,1000,tpcc,4096,93.72,8.95883,436,9878,0,1,4939
39,7497,248.992,0,vmcache,32,1000,tpcc,4096,94.1251,9.14561,423,0,0,1,0
40,7756,249.34,0,vmcache,32,1000,tpcc,4096,94.5309,9.33244,447,0,0,1,0
41,7933,248.91,0,vmcache,32,1000,tpcc,4096,94.9346,9.52009,434,0,0,1,0
42,1566,54.0703,7.42188,vmcache,32,1000,tpcc,4096,95,9.56061,82,0,1900,1,0
43,64,1.36328,0,vmcache,32,1000,tpcc,4096,94.7719,9.67683,2,19325,0,1,4831.25
44,6911,213.664,0,vmcache,32,1000,tpcc,4096,93.9493,10.4227,391,97985,0,1,4899.25
45,8790,254.09,0,vmcache,32,1000,tpcc,4096,94.3633,10.6143,406,0,0,1,0
46,8644,256.648,0,vmcache,32,1000,tpcc,4096,94.7827,10.8067,405,0,0,1,0
47,5248,144.32,6.76953,vmcache,32,1000,tpcc,4096,94.9986,10.9148,259,0,1733,1,0
48,26,0.820312,0,vmcache,32,1000,tpcc,4096,95,10.9154,0,0,0,0,0
49,0,0,0,vmcache,32,1000,tpcc,4096,95,10.9154,0,0,0,0,0
50,80,1.80859,0,vmcache,32,1000,tpcc,4096,94.5416,11.1474,1,38695,0,1,4836.88
51,6860,189.664,0,vmcache,32,1000,tpcc,4096,93.6301,11.901,354,102307,0,1,4871.76
52,9127,243.043,0,vmcache,32,1000,tpcc,4096,94.0294,12.0835,397,0,0,1,0
53,9294,241.461,0,vmcache,32,1000,tpcc,4096,94.4257,12.2657,445,0,0,1,0
54,10039,240.352,0,vmcache,32,1000,tpcc,4096,94.8243,12.4454,440,0,0,1,0
55,5058,120.852,7.68359,vmcache,32,1000,tpcc,4096,94.9983,12.537,208,0,1967,1,0
56,35,1.01562,0,vmcache,32,1000,tpcc,4096,95,12.5378,0,0,0,0,0
57,3005,71.5898,0,vmcache,32,1000,tpcc,4096,93.7434,13.2793,118,115256,0,1,4802.33
58,10487,246.527,0,vmcache,32,1000,tpcc,4096,94.0935,13.4937,398,4851,0,1,4851
59,11186,250.449,0,vmcache,32,1000,tpcc,4096,94.507,13.6828,400,0,0,1,0
60,11837,252.488,0,vmcache,32,1000,tpcc,4096,94.9279,13.8722,432,0,0,1,0
61,2535,56.2461,6.64453,vmcache,32,1000,tpcc,4096,94.9997,13.9149,98,0,1701,1,0
62,9,0.125,0,vmcache,32,1000,tpcc,4096,95,13.915,0,0,0,0,0
63,0,0,0,vmcache,32,1000,tpcc,4096,95,13.915,0,0,0,0,0
64,3308,72.9141,0,vmcache,32,1000,tpcc,4096,93.4697,14.7957,141,138552,0,1,4777.66
65,11404,241.402,0,vmcache,32,1000,tpcc,4096,93.8713,14.9772,362,0,0,1,0
66,11880,240.961,0,vmcache,32,1000,tpcc,4096,94.2704,15.1601,354,0,0,1,0
67,12280,238.836,0,vmcache,32,1000,tpcc,4096,94.6702,15.34,288,0,0,1,0
68,10640,205.367,5.40625,vmcache,32,1000,tpcc,4096,95.0001,15.4959,273,0,924,1,0
69,299,5.78516,1.39062,vmcache,32,1000,tpcc,4096,95,15.5003,6,0,816,1,0
70,0,0,0,vmcache,32,1000,tpcc,4096,95,15.5003,0,0,0,0,0
71,0,0,0,vmcache,32,1000,tpcc,4096,95,15.5003,0,0,0,0,0
72,1899,38.1211,0,vmcache,32,1000,tpcc,4096,93.5879,16.2669,45,123829,0,1,4762.65
73,13011,232.793,0,vmcache,32,1000,tpcc,4096,93.753,16.5559,272,19041,0,1,4760.25
74,13150,238.008,0,vmcache,32,1000,tpcc,4096,94.1516,16.7361,289,0,0,1,0
75,13753,236.289,0,vmcache,32,1000,tpcc,4096,94.548,16.9159,259,0,0,1,0
76,13881,236.426,0,vmcache,32,1000,tpcc,4096,94.9465,17.0943,265,0,0,1,0
77,2720,44.0625,6.84375,vmcache,32,1000,tpcc,4096,94.9987,17.128,35,0,1752,1,0
78,2230,36.9219,0,vmcache,32,1000,tpcc,4096,93.8252,17.7738,31,103667,0,1,4712.14
79,15115,248.117,0,vmcache,32,1000,tpcc,4096,94.1867,17.991,252,4705,0,1,4705
80,15758,254.023,0,vmcache,32,1000,tpcc,4096,94.6128,18.1846,265,0,0,1,0
81,14649,231.695,3.76953,vmcache,32,1000,tpcc,4096,94.9954,18.3594,196,0,965,1,0
82,445,6.94531,2.42969,vmcache,32,1000,tpcc,4096,94.9999,18.3645,4,0,622,1,0
83,14,0.0703125,0,vmcache,32,1000,tpcc,4096,94.9445,18.3923,0,4659,0,0,4659
84,7874,122.195,0,vmcache,32,1000,tpcc,4096,93.7022,19.21,115,121706,0,1,4681
85,16033,242.715,0,vmcache,32,1000,tpcc,4096,94.1133,19.3947,180,0,0,1,0
86,16097,241.859,0,vmcache,32,1000,tpcc,4096,94.5258,19.5776,211,0,0,1,0
87,16463,241.332,0,vmcache,32,1000,tpcc,4096,94.9355,19.7612,185,0,0,1,0
88,3483,47.5781,5.43359,vmcache,32,1000,tpcc,4096,95,19.797,30,0,1391,1,0
89,0,0,0,vmcache,32,1000,tpcc,4096,95,19.797,0,0,0,0,0
90,0,0,0,vmcache,32,1000,tpcc,4096,95,19.797,0,0,0,0,0
91,585,8.15625,0,vmcache,32,1000,tpcc,4096,93.9544,20.333,8,88827,0,1,4675.11
92,15166,220.84,0,vmcache,32,1000,tpcc,4096,93.7173,20.808,134,51582,0,1,4689.27
93,16549,234.742,0,vmcache,32,1000,tpcc,4096,94.1162,20.9871,176,0,0,1,0
94,16923,234.648,0,vmcache,32,1000,tpcc,4096,94.5203,21.1639,136,0,0,1,0
95,17181,235.852,0,vmcache,32,1000,tpcc,4096,94.9222,21.344,157,0,0,1,0
96,3727,52.5898,4.99219,vmcache,32,1000,tpcc,4096,94.9986,21.3835,28,0,1278,1,0
97,0,0,0,vmcache,32,1000,tpcc,4096,94.9986,21.3835,0,0,0,0,0
98,11963,162.773,0,vmcache,32,1000,tpcc,4096,93.7925,22.2494,125,124545,0,1,4612.78
99,18462,245.895,0,vmcache,32,1000,tpcc,4096,94.2172,22.4352,158,0,0,1,0
100,18499,247.508,0,vmcache,32,1000,tpcc,4096,94.6389,22.6248,175,0,0,1,0
101,16741,218.285,7.39062,vmcache,32,1000,tpcc,4096,95.0001,22.7898,155,0,1378,1,0
102,297,3.46875,0.261719,vmcache,32,1000,tpcc,4096,94.9466,22.8191,3,4493,514,1,4493
103,15425,206.227,0,vmcache,32,1000,tpcc,4096,94.2609,23.496,146,87114,67,1,4584.95
104,19826,256.016,0,vmcache,32,1000,tpcc,4096,94.7041,23.6897,216,0,0,1,0
105,14245,175.703,3.19141,vmcache,32,1000,tpcc,4096,95,23.823,126,0,817,1,0
106,0,0,0,vmcache,32,1000,tpcc,4096,95,23.823,0,0,0,0,0
107,0,0,0,vmcache,32,1000,tpcc,4096,95,23.823,0,0,0,0,0
108,3880,50.8086,0,vmcache,32,1000,tpcc,4096,93.507,24.6521,39,132655,0,1,4574.31
109,19106,238.223,0,vmcache,32,1000,tpcc,4096,93.9207,24.832,173,0,0,1,0
110,18952,237.453,0,vmcache,32,1000,tpcc,4096,94.3315,25.0127,179,0,0,1,0
111,19348,237.406,0,vmcache,32,1000,tpcc,4096,94.7472,25.1924,182,0,0,1,0
112,12350,152.262,4.44531,vmcache,32,1000,tpcc,4096,94.9992,25.3078,119,0,1138,1,0
113,30,0.484375,0,vmcache,32,1000,tpcc,4096,95,25.3081,0,0,0,0,0
114,12070,149.832,0,vmcache,32,1000,tpcc,4096,93.9575,26.0742,126,109425,0,1,4559.38
115,20463,247.867,0,vmcache,32,1000,tpcc,4096,94.3919,26.2614,163,0,0,1,0
116,20707,247.871,0,vmcache,32,1000,tpcc,4096,94.829,26.4484,207,0,0,1,0
117,9105,109.27,6.48438,vmcache,32,1000,tpcc,4096,95,26.5315,79,0,1660,1,0
118,0,0,0,vmcache,32,1000,tpcc,4096,95,26.5315,0,0,0,0,0
119,433,4.67578,0,vmcache,32,1000,tpcc,4096,94.4678,26.8053,2,45318,0,1,4531.8
120,18580,223.238,0,vmcache,32,1000,tpcc,4096,93.8871,27.4618,198,81798,0,1,4544.33
121,20996,243.441,0,vmcache,32,1000,tpcc,4096,94.3167,27.6465,194,0,0,1,0
122,20846,243.207,0,vmcache,32,1000,tpcc,4096,94.7475,27.8309,189,0,0,1,0
123,13585,151.57,5.66797,vmcache,32,1000,tpcc,4096,94.9998,27.9459,100,0,1451,1,0
124,53,0.617188,0.285156,vmcache,32,1000,tpcc,4096,95,27.9463,2,0,73,1,0
125,16931,194.48,0,vmcache,32,1000,tpcc,4096,94.0563,28.739,151,108236,0,1,4509.83
126,21578,245.895,0,vmcache,32,1000,tpcc,4096,94.493,28.9258,163,0,0,1,0
127,22795,254.09,0,vmcache,32,1000,tpcc,4096,94.9448,29.1192,169,0,0,1,0
128,3651,39.9297,5.66016,vmcache,32,1000,tpcc,4096,94.9993,29.1495,20,0,1449,1,0
129,7606,88.8203,0,vmcache,32,1000,tpcc,4096,93.8704,29.8605,67,108083,0,1,4503.46
130,23080,256.93,0,vmcache,32,1000,tpcc,4096,94.3314,30.0546,197,0,0,1,0
131,23367,257.059,0,vmcache,32,1000,tpcc,4096,94.7917,30.2496,198,0,0,1,0
132,11743,128.543,6.93359,vmcache,32,1000,tpcc,4096,95,30.3468,110,0,1775,1,0
133,0,0,0,vmcache,32,1000,tpcc,4096,95,30.3468,0,0,0,0,0
134,3930,42.9102,0,vmcache,32,1000,tpcc,4096,93.6848,31.0751,32,116739,0,1,4489.96
135,22776,247.711,0,vmcache,32,1000,tpcc,4096,94.0203,31.3167,168,8898,0,1,4449
136,23217,248.242,0,vmcache,32,1000,tpcc,4096,94.4642,31.5054,194,0,0,1,0
137,23116,248.496,0,vmcache,32,1000,tpcc,4096,94.9062,31.6952,203,0,0,1,0
138,5791,60.5078,4.74609,vmcache,32,1000,tpcc,4096,95,31.7407,58,0,1215,1,0
139,846,8.75,0,vmcache,32,1000,tpcc,4096,94.1128,32.199,6,75739,0,1,4455.24
140,21472,232.312,0,vmcache,32,1000,tpcc,4096,93.9958,32.6414,184,44681,0,1,4468.1
141,23420,247.723,0,vmcache,32,1000,tpcc,4096,94.4401,32.829,204,0,0,1,0
142,23992,249.961,0,vmcache,32,1000,tpcc,4096,94.8884,33.0178,206,0,0,1,0
143,7249,74.3242,6.55078,vmcache,32,1000,tpcc,4096,95,33.0746,73,0,1677,1,0
144,5789,60.4766,0,vmcache,32,1000,tpcc,4096,93.8899,33.7296,62,102277,0,1,4446.83
145,24749,255.066,0,vmcache,32,1000,tpcc,4096,94.3437,33.924,227,0,0,1,0
146,25367,256.602,0,vmcache,32,1000,tpcc,4096,94.8014,34.1192,244,0,0,1,0
147,11685,119.352,4.73828,vmcache,32,1000,tpcc,4096,95,34.2097,111,0,1213,1,0
148,0,0,0,vmcache,32,1000,tpcc,4096,95,34.2097,0,0,0,0,0
149,8263,83.5273,0,vmcache,32,1000,tpcc,4096,93.6665,35.0146,75,124366,0,1,4441.64
150,24655,247.105,0,vmcache,32,1000,tpcc,4096,94.1115,35.2009,230,0,0,1,0
151,24891,247.301,0,vmcache,32,1000,tpcc,4096,94.5546,35.3881,219,0,0,1,0
152,24893,246.051,0,vmcache,32,1000,tpcc,4096,94.995,35.575,242,0,0,1,0
153,1105,10.2422,4.43359,vmcache,32,1000,tpcc,4096,95,35.5827,8,0,1135,1,0
154,0,0,0,vmcache,32,1000,tpcc,4096,95,35.5827,0,0,0,0,0
155,15238,149.164,0,vmcache,32,1000,tpcc,4096,93.8479,36.4058,120,119067,0,1,4409.89
156,25641,245.516,0,vmcache,32,1000,tpcc,4096,94.2921,36.591,221,0,0,1,0
157,25500,245.953,0,vmcache,32,1000,tpcc,4096,94.7358,36.7772,247,0,0,1,0
158,16925,159.121,8.11719,vmcache,32,1000,tpcc,4096,94.9987,36.8973,161,0,2078,1,0
159,75,0.710938,0.292969,vmcache,32,1000,tpcc,4096,94.9992,36.8978,0,0,75,0,0
160,9262,87.1641,0,vmcache,32,1000,tpcc,4096,93.7432,37.6709,85,118658,0,1,4394.74
161,25771,244.863,0,vmcache,32,1000,tpcc,4096,94.1867,37.8563,222,0,0,1,0
162,26068,245.895,0,vmcache,32,1000,tpcc,4096,94.6321,38.0427,267,0,0,1,0
163,22352,208.484,3.40234,vmcache,32,1000,tpcc,4096,94.9991,38.2011,205,0,871,1,0
164,263,2.21094,1.35156,vmcache,32,1000,tpcc,4096,94.9992,38.2027,1,0,346,1,0
165,12181,114.938,0,vmcache,32,1000,tpcc,4096,93.9057,38.9413,109,109280,0,1,4371.2
166,26677,248.906,0,vmcache,32,1000,tpcc,4096,94.3581,39.1295,258,0,0,1,0
167,27628,250.742,0,vmcache,32,1000,tpcc,4096,94.8162,39.3197,237,0,0,1,0
168,11490,106.184,3.39062,vmcache,32,1000,tpcc,4096,95,39.4,97,0,868,1,0
169,0,0,0,vmcache,32,1000,tpcc,4096,95,39.4,0,0,0,0,0
170,17388,157.395,0,vmcache,32,1000,tpcc,4096,93.9356,40.1955,155,113550,0,1,4367.31
171,27329,247.348,0,vmcache,32,1000,tpcc,4096,94.388,40.3839,236,0,0,1,0
172,27626,249.684,0,vmcache,32,1000,tpcc,4096,94.8483,40.5723,232,0,0,1,0
173,10443,90.2031,4.60547,vmcache,32,1000,tpcc,4096,94.9998,40.6409,81,0,1179,1,0
174,8,0.0820312,0,vmcache,32,1000,tpcc,4096,95,40.641,0,0,0,0,0
175,71,0.34375,0,vmcache,32,1000,tpcc,4096,94.9497,40.6667,1,4267,0,1,4267
176,5206,47.5195,0,vmcache,32,1000,tpcc,4096,93.6383,41.4023,56,117398,0,1,4348.07
177,26452,236.516,0,vmcache,32,1000,tpcc,4096,93.9698,41.6335,248,8753,0,1,4376.5
178,27282,238.184,0,vmcache,32,1000,tpcc,4096,94.41,41.8136,233,0,0,1,0
179,27269,237.906,0,vmcache,32,1000,tpcc,4096,94.8497,41.9943,256,0,0,1,0
180,10623,90.2148,5.69531,vmcache,32,1000,tpcc,4096,95,42.0624,102,0,1458,1,0
181,0,0,0,vmcache,32,1000,tpcc,4096,95,42.0624,0,0,0,0,0
182,30,0.203125,0,vmcache,32,1000,tpcc,4096,94.949,42.0882,2,4301,0,1,4301
183,20176,175.484,0,vmcache,32,1000,tpcc,4096,93.8845,42.9155,194,116538,0,1,4316.22
184,28054,239.914,0,vmcache,32,1000,tpcc,4096,94.3293,43.0974,270,0,0,1,0
185,28097,240.402,0,vmcache,32,1000,tpcc,4096,94.7782,43.2781,268,0,0,1,0
186,14991,126.773,5.125,vmcache,32,1000,tpcc,4096,94.9992,43.3738,116,0,1312,1,0
187,0,0,0,vmcache,32,1000,tpcc,4096,94.9992,43.3738,0,0,0,0,0
188,7524,65.6562,0,vmcache,32,1000,tpcc,4096,93.8317,44.0678,66,107996,0,1,4319.84
189,28544,242.262,0,vmcache,32,1000,tpcc,4096,94.2822,44.2507,242,0,0,1,0
190,29438,244.281,0,vmcache,32,1000,tpcc,4096,94.7345,44.4362,271,0,0,1,0
191,18085,150.359,4.375,vmcache,32,1000,tpcc,4096,94.9999,44.55,155,0,1120,1,0
192,0,0,0,vmcache,32,1000,tpcc,4096,94.9999,44.55,0,0,0,0,0
193,2677,21.1484,0,vmcache,32,1000,tpcc,4096,93.9087,45.1313,33,94885,0,1,4312.95
194,29156,241.391,0,vmcache,32,1000,tpcc,4096,94.2009,45.3915,224,12890,0,1,4296.67
195,29701,243.336,0,vmcache,32,1000,tpcc,4096,94.6521,45.5754,263,0,0,1,0
196,23549,191.82,4.23828,vmcache,32,1000,tpcc,4096,94.9983,45.7197,207,0,1085,1,0
197,102,0.996094,0,vmcache,32,1000,tpcc,4096,95,45.7204,0,0,0,0,0
198,95,0.738281,0,vmcache,32,1000,tpcc,4096,94.8995,45.7719,0,8538,0,0,4269
199,23772,191.996,0,vmcache,32,1000,tpcc,4096,93.974,46.5585,189,107515,0,1,4300.6
200,30246,242.867,0,vmcache,32,1000,tpcc,4096,94.4254,46.7423,239,0,0,1,0
201,30871,245.371,0,vmcache,32,1000,tpcc,4096,94.883,46.9281,229,0,0,1,0
202,9277,74.5742,6.47266,vmcache,32,1000,tpcc,4096,95,46.985,69,0,1657,1,0
203,0,0,0,vmcache,32,1000,tpcc,4096,95,46.985,0,0,0,0,0
204,16781,134.398,0,vmcache,32,1000,tpcc,4096,93.8306,47.7967,119,119097,0,1,4253.46
205,31265,244.707,0,vmcache,32,1000,tpcc,4096,94.2904,47.9809,238,0,0,1,0
206,31279,244.641,0,vmcache,32,1000,tpcc,4096,94.7488,48.1658,250,0,0,1,0
207,18444,141.957,3.86719,vmcache,32,1000,tpcc,4096,94.9998,48.2747,146,0,990,1,0
208,0,0.0820312,0,vmcache,32,1000,tpcc,4096,95,48.2748,0,0,0,0,0
209,41,0.0234375,0,vmcache,32,1000,tpcc,4096,94.9508,48.2994,0,4132,0,0,4132
210,7492,57.6836,0,vmcache,32,1000,tpcc,4096,93.5831,49.0809,73,123999,0,1,4275.83
211,31302,239.07,0,vmcache,32,1000,tpcc,4096,94.0329,49.2617,220,0,0,1,0
212,31020,239.883,0,vmcache,32,1000,tpcc,4096,94.483,49.4441,213,0,0,1,0
213,31649,238.652,0,vmcache,32,1000,tpcc,4096,94.9315,49.6258,212,0,0,1,0
214,5310,40.1172,2.61328,vmcache,32,1000,tpcc,4096,95,49.6561,42,0,669,1,0
215,0,0,0,vmcache,32,1000,tpcc,4096,95,49.6561,0,0,0,0,0
216,0,0,0,vmcache,32,1000,tpcc,4096,95,49.6561,0,0,0,0,0
217,16312,121.598,0,vmcache,32,1000,tpcc,4096,93.7666,50.4805,118,122936,0,1,4239.17
218,32102,241.656,0,vmcache,32,1000,tpcc,4096,94.2253,50.6635,241,0,0,1,0
219,32643,241.398,0,vmcache,32,1000,tpcc,4096,94.6812,50.847,236,0,0,1,0
220,23821,174.852,4.77734,vmcache,32,1000,tpcc,4096,94.9994,50.9785,165,0,1223,1,0
221,47,0.351562,0,vmcache,32,1000,tpcc,4096,95,50.9789,0,0,0,0,0
222,1018,7.57031,0,vmcache,32,1000,tpcc,4096,94.2647,51.3595,8,62926,0,1,4195.07
223,30977,228.828,0,vmcache,32,1000,tpcc,4096,94.0943,51.8356,240,50944,0,1,4245.33
224,32851,244.324,0,vmcache,32,1000,tpcc,4096,94.5564,52.0216,240,0,0,1,0
225,32558,234.859,5.17578,vmcache,32,1000,tpcc,4096,94.989,52.1997,232,0,1325,1,0
226,1233,8.71094,1.625,vmcache,32,1000,tpcc,4096,95,52.2066,2,0,418,1,0
227,7816,57.1055,0,vmcache,32,1000,tpcc,4096,93.7439,52.9321,42,114481,0,1,4403.12
228,33820,246.273,0,vmcache,32,1000,tpcc,4096,94.2115,53.1198,263,0,0,1,0
229,35270,250.91,0,vmcache,32,1000,tpcc,4096,94.6926,53.309,266,0,0,1,0
230,23705,169.723,5.29297,vmcache,32,1000,tpcc,4096,95,53.4376,168,0,1361,1,0
231,0,0,0,vmcache,32,1000,tpcc,4096,95,53.4376,0,0,0,0,0
232,6164,44.8398,0,vmcache,32,1000,tpcc,4096,93.553,54.2379,47,128585,0,1,4945.58
233,36498,256.648,0,vmcache,32,1000,tpcc,4096,93.9849,54.4621,278,4984,0,1,4984
234,36432,257.652,0,vmcache,32,1000,tpcc,4096,94.4788,54.6566,316,0,0,1,0
235,36937,257.75,0,vmcache,32,1000,tpcc,4096,94.9753,54.8507,268,0,0,1,0
236,2480,16.0547,2.15625,vmcache,32,1000,tpcc,4096,95,54.8626,17,0,558,1,0
237,0,0,0,vmcache,32,1000,tpcc,4096,95,54.8626,0,0,0,0,0
238,29125,202.973,0,vmcache,32,1000,tpcc,4096,93.8737,55.7744,194,127278,0,1,4895.31
239,36876,251.781,0,vmcache,32,1000,tpcc,4096,94.3567,55.9648,247,0,0,1,0
240,36718,251.922,0,vmcache,32,1000,tpcc,4096,94.8417,56.1551,278,0,0,1,0
241,12511,85.5781,1.67578,vmcache,32,1000,tpcc,4096,95,56.2202,86,0,432,1,0
242,0,0,0,vmcache,32,1000,tpcc,4096,95,56.2202,0,0,0,0,0
243,761,3.52734,0,vmcache,32,1000,tpcc,4096,94.3837,56.5345,3,52260,0,1,4750.91
244,34624,232.418,0,vmcache,32,1000,tpcc,4096,93.8588,57.1975,261,81568,0,1,4798.12
245,36684,246.742,0,vmcache,32,1000,tpcc,4096,94.339,57.383,247,0,0,1,0
246,36910,246.914,0,vmcache,32,1000,tpcc,4096,94.8169,57.5699,277,0,0,1,0
247,15147,97.9922,2.66797,vmcache,32,1000,tpcc,4096,94.9999,57.6439,112,0,698,1,0
248,0,0,0,vmcache,32,1000,tpcc,4096,94.9999,57.6439,0,0,0,0,0
249,0,0,0,vmcache,32,1000,tpcc,4096,94.9999,57.6439,0,0,0,0,0
250,1078,5.82031,0,vmcache,32,1000,tpcc,4096,93.7916,58.2582,8,102316,0,1,4650.73
251,35692,238.867,0,vmcache,32,1000,tpcc,4096,93.8636,58.6346,292,32759,0,1,4679.86
252,36771,242.008,0,vmcache,32,1000,tpcc,4096,94.3343,58.8178,254,0,0,1,0
253,37020,242.117,0,vmcache,32,1000,tpcc,4096,94.806,59.001,257,0,0,1,0
254,16609,107.551,5.04688,vmcache,32,1000,tpcc,4096,94.9997,59.0826,126,0,1341,1,0
255,0,0,0,vmcache,32,1000,tpcc,4096,94.9997,59.0826,0,0,0,0,0
256,20770,136.652,0,vmcache,32,1000,tpcc,4096,93.8535,59.8928,141,118573,0,1,4560.5
257,38218,244.949,0,vmcache,32,1000,tpcc,4096,94.3342,60.0772,276,0,0,1,0
258,38835,249.883,0,vmcache,32,1000,tpcc,4096,94.8242,60.2663,273,0,0,1,0
259,15051,94.7734,3.16406,vmcache,32,1000,tpcc,4096,94.9992,60.3383,108,0,855,1,0
260,0,0,0,vmcache,32,1000,tpcc,4096,94.9992,60.3383,0,0,0,0,0
261,23302,149.938,0,vmcache,32,1000,tpcc,4096,93.8019,61.1976,187,125183,0,1,4470.82
262,39269,246.746,0,vmcache,32,1000,tpcc,4096,94.2887,61.3841,314,0,0,1,0
263,39753,250.648,0,vmcache,32,1000,tpcc,4096,94.7825,61.5738,277,0,0,1,0
264,18960,116.773,3.64844,vmcache,32,1000,tpcc,4096,94.9995,61.6628,133,0,1000,1,0
265,152,0.710938,0,vmcache,32,1000,tpcc,4096,94.7403,61.7936,1,21853,0,1,4370.6
266,36278,226.996,0,vmcache,32,1000,tpcc,4096,94.1289,62.495,272,88763,0,1,4438.15
267,41852,259.141,0,vmcache,32,1000,tpcc,4096,94.6404,62.6914,285,0,0,1,0
268,30212,186.234,3.32812,vmcache,32,1000,tpcc,4096,94.9997,62.8318,237,0,921,1,0
269,153,0.613281,0.28125,vmcache,32,1000,tpcc,4096,95,62.8323,0,0,82,0,0
270,28386,172.543,0,vmcache,32,1000,tpcc,4096,94.043,63.612,226,108849,0,1,4353.96
