vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=64,mode=0] exmap:0
space: 180.624 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=0.5
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,3073,330.695,81.8008,vmcache,32,1000,tpcc,64,94.9936,0.383216,237,22013,39401351,1,73.3767,11240,390476396,33554432
1,3649,318.957,83.2383,vmcache,32,1000,tpcc,64,94.9923,0.743973,298,19677,21309,1,73.6966,11634,393183442,33554432
2,3916,307.527,80.1094,vmcache,32,1000,tpcc,64,94.9875,1.0942,303,19725,20508,1,74.434,10854,361949746,33554432
3,4065,299.445,75.6523,vmcache,32,1000,tpcc,64,94.9837,1.43864,375,19626,19367,1,74.3409,9726,393367122,33554432
4,3912,285.668,71.9141,vmcache,32,1000,tpcc,64,94.9906,1.76301,335,18069,18410,1,74.0533,11408,410928282,33554432
5,4211,285.395,77.0234,vmcache,32,1000,tpcc,64,94.985,2.08855,365,18641,19237,1,73.9722,10480,387840884,33554432
6,4615,282.195,76.1289,vmcache,32,1000,tpcc,64,94.9862,2.40796,395,17712,18992,1,75.0508,11002,422296666,33554432
7,4682,279.859,68.6914,vmcache,32,1000,tpcc,64,94.9918,2.72464,405,17489,18563,1,74.4213,9576,428009650,33554432
8,4854,276.238,71.9297,vmcache,32,1000,tpcc,64,94.9839,3.04393,453,18656,18414,1,74.3267,10738,348898286,33554432
9,5565,272.312,68.6328,vmcache,32,1000,tpcc,64,94.9936,3.35464,386,17845,17570,1,73.4362,9944,392796066,33554432
10,4970,246.336,64.6914,vmcache,32,1000,tpcc,64,94.9877,3.6442,374,17584,15728,1,74.1941,11220,498172102,33554432
11,5992,268.145,69.5781,vmcache,32,1000,tpcc,64,94.9831,3.95042,448,17321,18645,1,73.7064,10826,326090016,16777216
12,5695,270.051,77.2148,vmcache,32,1000,tpcc,64,94.9891,4.25414,496,16902,18699,1,74.1316,10098,327280954,16777216
13,6159,268.031,68.1211,vmcache,32,1000,tpcc,64,94.9824,4.56257,430,17670,18507,1,73.3195,10224,392044572,16777216
14,6420,266.512,72.8906,vmcache,32,1000,tpcc,64,94.9885,4.86563,476,17034,18087,1,73.7403,9448,332636356,16777216
15,6844,265.125,67.1758,vmcache,32,1000,tpcc,64,94.9961,5.16874,452,17256,17770,1,73.7436,9864,314435414,16777216
16,6919,263.953,66.6055,vmcache,32,1000,tpcc,64,94.9982,5.47673,425,18214,17051,1,73.7409,10506,297709484,16777216
17,7239,263.16,72.8633,vmcache,32,1000,tpcc,64,94.9849,5.78814,476,18976,17771,1,74.4157,9880,294495422,16777216
18,7724,262.762,72.332,vmcache,32,1000,tpcc,64,94.997,6.0766,432,15289,19399,1,74.2184,9484,311429218,16777216
19,7290,263.426,65.125,vmcache,32,1000,tpcc,64,94.9917,6.39087,439,19315,16672,1,74.2885,9792,273909904,16777216
20,7865,261.223,63.8477,vmcache,32,1000,tpcc,64,94.9814,6.70671,464,20142,16345,1,73.5109,9774,300634836,16777216
21,8276,260.723,72.3047,vmcache,32,1000,tpcc,64,94.9957,6.99717,411,15880,18510,1,73.5185,9180,290699066,16777216
22,8035,259.887,69.8984,vmcache,32,1000,tpcc,64,94.9901,7.305,477,18953,17033,1,73.4612,10976,264717620,16777216
23,8370,259.094,67.9492,vmcache,32,1000,tpcc,64,94.9905,7.60171,395,17174,18256,1,74.0259,9394,261842654,16777216
24,8985,258.547,68.7852,vmcache,32,1000,tpcc,64,94.9874,7.9034,432,17754,17609,1,73.3636,9944,268906508,16777216
25,8869,261.016,75.6602,vmcache,32,1000,tpcc,64,94.9976,8.19222,450,15451,19369,1,73.9282,9398,254595026,16777216
26,9408,259.359,64.3711,vmcache,32,1000,tpcc,64,94.9867,8.50688,457,19933,16479,1,73.2831,9140,238265014,16777216
27,9530,258.195,71.3203,vmcache,32,1000,tpcc,64,94.9961,8.79921,385,16581,18258,1,74.0223,9996,253656494,16777216
28,10090,257.102,67.5938,vmcache,32,1000,tpcc,64,95.0001,9.09887,434,17714,17304,1,73.5021,9938,259844854,16777216
29,10438,254.117,65.6016,vmcache,32,1000,tpcc,64,94.9834,9.41149,414,20131,16139,1,73.7399,9014,234454390,16777216
30,10550,256.375,66.8672,vmcache,32,1000,tpcc,64,94.9942,9.70459,391,16649,17773,1,73.3436,9322,256662086,16777216
31,10990,255.621,74.082,vmcache,32,1000,tpcc,64,94.9878,9.99854,386,16965,18965,1,73.125,9392,207314052,16777216
32,11642,255.527,66.4688,vmcache,32,1000,tpcc,64,94.9883,10.301,411,18462,17016,1,74.1446,10150,213442142,16777216
33,11554,257.16,68.1406,vmcache,32,1000,tpcc,64,94.9878,10.6037,379,18454,17444,1,73.816,8590,200437424,16777216
34,11836,253.441,63.7305,vmcache,32,1000,tpcc,64,94.9846,10.9105,404,19546,16172,1,73.206,8618,196695446,16777216
35,12543,255.523,66.1602,vmcache,32,1000,tpcc,64,94.9948,11.209,350,17723,17080,1,73.5394,9426,189171430,16777216
