vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=1024,mode=0] exmap:0
space: 180.616 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
0,3170,339.785,9.00781,vmcache,32,1000,tpcc,1024,94.8823,0.563765,240,51146,39380601,1,1278.65
1,3629,312.699,12.0859,vmcache,32,1000,tpcc,1024,94.8104,1.0589,262,43126,3094,1,1268.41
2,3628,297.773,6.33203,vmcache,32,1000,tpcc,1024,94.88,1.46946,297,31139,1621,1,1297.46
3,3946,282.004,15.1797,vmcache,32,1000,tpcc,1024,94.7676,1.93386,315,42059,3886,1,1274.52
4,3907,275.957,8.50391,vmcache,32,1000,tpcc,1024,94.8204,2.31725,307,29397,2177,1,1278.13
5,3860,278.309,4.66797,vmcache,32,1000,tpcc,1024,94.8206,2.73641,361,34776,1195,1,1288
6,4301,273.84,5.57422,vmcache,32,1000,tpcc,1024,94.8537,3.13148,373,31820,1427,1,1272.8
7,4655,273.258,8.36719,vmcache,32,1000,tpcc,1024,94.9664,3.48233,419,24179,2142,1,1272.58
8,4553,255.875,15.4102,vmcache,32,1000,tpcc,1024,94.7206,3.97539,395,50315,3945,1,1257.88
9,5153,271.258,8.16797,vmcache,32,1000,tpcc,1024,94.8196,4.33161,400,25337,2091,1,1266.85
10,5586,268.219,6.13281,vmcache,32,1000,tpcc,1024,94.8679,4.71233,435,30061,1570,1,1252.54
11,5839,265.105,4.9375,vmcache,32,1000,tpcc,1024,94.8959,5.10099,414,31630,1264,1,1265.2
12,5694,262.613,13.5508,vmcache,32,1000,tpcc,1024,94.7196,5.57519,429,46184,3469,1,1248.22
13,5839,260.551,5.10938,vmcache,32,1000,tpcc,1024,94.7908,5.93551,424,27254,1308,1,1238.82
14,6305,252.359,5.78516,vmcache,32,1000,tpcc,1024,94.6994,6.36421,450,40038,1481,1,1251.19
15,6550,262.637,9.34375,vmcache,32,1000,tpcc,1024,94.8239,6.69608,492,22530,2392,1,1251.67
16,7116,271.723,3.42578,vmcache,32,1000,tpcc,1024,94.9642,7.04384,486,23800,877,1,1252.63
17,6815,245.863,11.9766,vmcache,32,1000,tpcc,1024,94.6723,7.55491,426,54528,3066,1,1239.27
18,7266,256.961,6.56641,vmcache,32,1000,tpcc,1024,94.7869,7.88873,472,23678,1681,1,1246.21
19,7464,256.957,6.57422,vmcache,32,1000,tpcc,1024,94.7725,8.28686,439,34371,1683,1,1227.54
20,7627,260.102,5.27344,vmcache,32,1000,tpcc,1024,94.7815,8.68071,441,33358,1350,1,1235.48
21,8508,264.238,5.46875,vmcache,32,1000,tpcc,1024,94.8449,9.05423,457,29249,1400,1,1218.71
