vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:96 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=256,mode=0] exmap:0
space: 180.616 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,2435,269.855,0,vmcache,32,1000,tpcc,256,94.8928,0.310202,69155,78119,39378212,1,305.152,11432,428530062,67108864
1,2905,267.754,0,vmcache,32,1000,tpcc,256,94.8913,0.583267,68752,68923,0,1,309.072,12162,416228344,67108864
2,3083,264.434,0,vmcache,32,1000,tpcc,256,94.8821,0.855645,68033,68886,0,1,307.527,11996,429570426,67108864
3,3543,260.551,0,vmcache,32,1000,tpcc,256,94.9791,1.08899,67071,59084,0,1,307.729,11532,402686186,33554432
4,3307,249.281,0,vmcache,32,1000,tpcc,256,94.9197,1.36296,64321,69454,0,1,310.062,11496,424746742,67108864
5,3695,248.469,0,vmcache,32,1000,tpcc,256,94.9769,1.59763,64159,59613,0,1,310.484,10420,429555240,33554432
6,3391,241.895,0,vmcache,32,1000,tpcc,256,94.9081,1.86762,62536,68556,0,1,306.054,11442,411849282,33554432
7,3875,243.094,0,vmcache,32,1000,tpcc,256,94.9624,2.0982,62979,58777,0,1,306.13,10420,411990544,33554432
8,6332,365.07,0,vmcache,32,1000,tpcc,256,94.9401,2.4798,94702,97278,0,1,304.947,10442,392211494,33554432
9,7162,395.242,0,vmcache,32,1000,tpcc,256,94.8874,2.90313,103127,108474,0,1,308.165,10606,225653372,33554432
10,8270,403.539,0,vmcache,32,1000,tpcc,256,94.9985,3.28153,105440,97364,0,1,304.262,10310,221878742,16777216
11,8807,391.125,0,vmcache,32,1000,tpcc,256,94.9435,3.70376,102404,108533,0,1,308.332,9596,218066386,16777216
12,8874,393.297,0,vmcache,32,1000,tpcc,256,94.9165,4.11909,103213,107052,0,1,304.125,9410,208652726,16777216
13,9709,390.359,0,vmcache,32,1000,tpcc,256,94.8942,4.53103,102733,106464,0,1,302.455,10678,199332624,8388608
14,10292,395.273,0,vmcache,32,1000,tpcc,256,94.8998,4.9395,104588,106199,0,1,302.561,9834,192047536,8388608
15,11291,391.473,0,vmcache,32,1000,tpcc,256,94.8921,5.34947,103330,106286,0,1,301.949,9376,179162832,8388608
16,11019,390.688,0,vmcache,32,1000,tpcc,256,94.999,5.72032,103737,97047,0,1,303.272,8972,176400294,8388608
17,11864,389.559,0,vmcache,32,1000,tpcc,256,94.9928,6.12815,103670,106582,0,1,302.79,9386,169398158,8388608
18,12309,388.305,0,vmcache,32,1000,tpcc,256,94.9943,6.53296,103684,106150,0,1,301.562,10356,156760948,8388608
19,13151,386.203,0,vmcache,32,1000,tpcc,256,94.9859,6.93922,103197,106559,0,1,302.724,9676,153410648,8388608
20,13250,386.883,0,vmcache,32,1000,tpcc,256,94.9875,7.34295,103661,106228,0,1,301.784,9364,147439778,8388608
21,14111,378.777,0,vmcache,32,1000,tpcc,256,94.9736,7.74451,101640,105726,0,1,300.358,10104,151994804,8388608
22,15002,384.441,0,vmcache,32,1000,tpcc,256,94.99,8.14276,103731,105536,0,1,299.818,9806,148877216,8388608
23,15739,380.652,0,vmcache,32,1000,tpcc,256,95.0001,8.53938,102924,105311,0,1,299.179,9448,143644540,8388608
24,16276,378.008,0,vmcache,32,1000,tpcc,256,94.9282,8.96147,102437,111880,0,1,299.946,8960,141387044,8388608
25,17543,376.457,0,vmcache,32,1000,tpcc,256,94.9012,9.36766,102149,107986,0,1,297.482,9980,131609940,8388608
26,17952,378.961,0,vmcache,32,1000,tpcc,256,94.9223,9.76084,103049,104981,0,1,298.241,9642,136050848,8388608
27,18667,379.16,0,vmcache,32,1000,tpcc,256,94.9598,10.1498,103570,104398,0,1,296.585,9538,134509992,8388608
28,19986,376.758,0,vmcache,32,1000,tpcc,256,94.9806,10.5425,102891,105258,0,1,299.028,9328,108154426,8388608
29,20232,370.746,0,vmcache,32,1000,tpcc,256,94.9937,10.9321,101729,104894,0,1,296.311,9100,105362338,8388608
30,21991,375.438,0,vmcache,32,1000,tpcc,256,94.9315,11.3531,103463,113274,0,1,296.529,9508,95215976,8388608
31,22306,366.906,0,vmcache,32,1000,tpcc,256,94.9552,11.7367,101492,104093,0,1,295.719,9624,116786052,8388608
32,22841,369.559,0,vmcache,32,1000,tpcc,256,94.9761,12.1243,101913,104854,0,1,297.881,9502,106642702,8388608
33,23618,365.59,0,vmcache,32,1000,tpcc,256,94.8931,12.5436,101324,113258,0,1,294.943,9276,85090442,8388608
34,24359,371.652,0,vmcache,32,1000,tpcc,256,94.9513,12.9227,103442,103692,0,1,294.58,9084,70389426,8388608
35,24914,369.125,0,vmcache,32,1000,tpcc,256,94.998,13.3032,102911,104181,0,1,295.969,9436,77427608,8388608
36,25268,357.305,0,vmcache,32,1000,tpcc,256,94.8964,13.7213,99757,113499,0,1,295.57,9366,67347766,8388608
37,26044,366.863,0,vmcache,32,1000,tpcc,256,94.948,14.0989,102816,103931,0,1,295.259,9566,63484164,4194304
38,26396,366.57,0,vmcache,32,1000,tpcc,256,94.9971,14.4776,102674,104140,0,1,295.014,9382,44856402,4194304
39,27339,361,0,vmcache,32,1000,tpcc,256,94.9255,14.8908,101638,113204,0,1,295.572,9872,45433216,4194304
40,27535,367.582,0,vmcache,32,1000,tpcc,256,94.9949,15.2647,103437,103416,0,1,293.795,9828,49446230,4194304
41,27055,350.902,0,vmcache,32,1000,tpcc,256,94.8944,15.6774,99238,113270,0,1,294.974,9218,38688280,8388608
42,29132,364.109,0,vmcache,32,1000,tpcc,256,94.9676,16.0475,103601,103545,0,1,294.162,8990,40029774,4194304
43,28282,357.359,0,vmcache,32,1000,tpcc,256,94.9015,16.4565,101639,113066,0,1,294.443,9082,40790656,4194304
44,29058,360.426,0,vmcache,32,1000,tpcc,256,94.9716,16.8246,103029,103410,0,1,294.615,9736,41558620,4194304
45,28581,355.293,0,vmcache,32,1000,tpcc,256,94.9216,17.2279,101835,112358,0,1,292.599,9016,37916816,4194304
46,29744,354.848,0,vmcache,32,1000,tpcc,256,94.9721,17.5972,101598,103705,0,1,294.616,9042,44350834,4194304
47,29309,354.535,0,vmcache,32,1000,tpcc,256,94.922,18.001,101770,112632,0,1,293.312,9796,39758412,4194304
48,30183,355.508,0,vmcache,32,1000,tpcc,256,94.9958,18.3654,102743,103431,0,1,293.838,9318,37165774,4194304
49,30328,351.281,0,vmcache,32,1000,tpcc,256,94.9564,18.7635,101529,111791,0,1,291.122,9072,39892720,4194304
50,31453,352.934,0,vmcache,32,1000,tpcc,256,94.9417,19.1564,102375,110888,0,1,288.771,9518,42097770,4194304
51,30762,347.367,0,vmcache,32,1000,tpcc,256,94.9255,19.5439,101101,109694,0,1,285.661,9074,39564062,4194304
52,31235,348.973,0,vmcache,32,1000,tpcc,256,94.9209,19.9296,101067,108792,0,1,283.312,9474,39660608,4194304
53,31774,348.664,0,vmcache,32,1000,tpcc,256,94.9411,20.3072,102306,108087,0,1,281.477,9476,40337464,4194304
54,31455,347.746,0,vmcache,32,1000,tpcc,256,94.9584,20.6843,102170,108051,0,1,281.383,8630,52160046,4194304
55,32525,346.738,0,vmcache,32,1000,tpcc,256,94.9599,21.0664,102405,109781,0,1,285.888,8168,42329322,4194304
56,32085,340.227,0,vmcache,32,1000,tpcc,256,94.9202,21.4542,100209,110710,0,1,288.307,9266,49558720,4194304
57,32264,343.812,0,vmcache,32,1000,tpcc,256,94.8968,21.8412,101577,110960,0,1,288.958,9186,40679606,4194304
58,33497,346.918,0,vmcache,32,1000,tpcc,256,94.9991,22.1892,103073,101830,0,1,289.29,9992,39362680,4194304
59,32953,341.406,0,vmcache,32,1000,tpcc,256,94.9657,22.5765,101251,111316,0,1,289.885,8188,35728522,4194304
60,33666,340.328,0,vmcache,32,1000,tpcc,256,94.9302,22.963,101078,111229,0,1,289.659,8736,39673166,4194304
61,33577,335.578,0,vmcache,32,1000,tpcc,256,94.908,23.3404,100527,109599,0,1,285.414,8798,41145048,4194304
