vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=0,batch_sz=256,mode=0] exmap:0
space: 180.619 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,3044,327.602,0,vmcache,32,1000,tpcc,256,94.9641,0.518084,987,4009,39379056,1,286.357,10710,434782908,67108864
1,3678,320.59,0,vmcache,32,1000,tpcc,256,94.9779,1.00085,1076,0,0,1,0,11546,373647048,33554432
2,3987,314.164,0,vmcache,32,1000,tpcc,256,94.9939,1.47294,1222,0,0,1,0,11118,364615952,33554432
3,3881,290.016,0,vmcache,32,1000,tpcc,256,94.9596,1.93371,1257,4318,0,1,308.429,11904,532346534,33554432
4,4263,299.379,0,vmcache,32,1000,tpcc,256,94.9785,2.3828,1296,0,0,1,0,9732,382750842,33554432
5,4378,296.699,0,vmcache,32,1000,tpcc,256,94.9993,2.82714,1408,0,0,1,0,10658,335489812,33554432
6,4459,269.391,0,vmcache,32,1000,tpcc,256,94.9546,3.2631,1373,5551,0,1,308.389,10646,593796030,33554432
7,4898,289.785,0,vmcache,32,1000,tpcc,256,94.9797,3.69595,1565,0,0,1,0,11054,315497158,16777216
8,4362,257.617,0,vmcache,32,1000,tpcc,256,94.9145,4.12492,1468,7486,0,1,311.917,10850,524499768,33554432
9,5870,282.32,0,vmcache,32,1000,tpcc,256,94.9413,4.54732,1405,0,0,1,0,9358,466764958,16777216
10,5684,281.715,0,vmcache,32,1000,tpcc,256,94.9701,4.9678,1573,0,0,1,0,10548,327483654,16777216
11,6348,279.141,0,vmcache,32,1000,tpcc,256,95.0001,5.38506,1448,0,0,1,0,11166,332120490,16777216
12,5518,252.719,0,vmcache,32,1000,tpcc,256,94.9525,5.80052,1378,6375,0,1,303.571,10780,488704958,16777216
13,6458,276.891,0,vmcache,32,1000,tpcc,256,94.9854,6.2135,1597,0,0,1,0,9462,283037994,16777216
14,6156,247.637,0,vmcache,32,1000,tpcc,256,94.9271,6.62729,1401,7428,0,1,309.5,10554,451275096,16777216
15,7112,275.344,0,vmcache,32,1000,tpcc,256,94.9625,7.03846,1505,0,0,1,0,9524,275059668,16777216
16,7374,275.262,0,vmcache,32,1000,tpcc,256,94.9978,7.4497,1472,0,0,1,0,10574,278101306,16777216
17,6786,240.645,0,vmcache,32,1000,tpcc,256,94.9252,7.86156,1246,8741,0,1,301.414,9404,467582420,16777216
18,7934,273.438,0,vmcache,32,1000,tpcc,256,94.961,8.27022,1440,0,0,1,0,9750,258674806,16777216
19,7967,273.191,0,vmcache,32,1000,tpcc,256,94.9981,8.67851,1438,0,0,1,0,8090,239357160,16777216
20,7278,245.523,0,vmcache,32,1000,tpcc,256,94.9477,9.08707,1342,7038,0,1,306,9466,475759874,16777216
21,8851,271.57,0,vmcache,32,1000,tpcc,256,94.9852,9.49357,1328,0,0,1,0,9690,225390152,16777216
22,7634,241.465,0,vmcache,32,1000,tpcc,256,94.9284,9.89991,1309,7668,0,1,294.923,9910,440515258,16777216
23,9157,270.527,0,vmcache,32,1000,tpcc,256,94.9664,10.305,1295,0,0,1,0,9176,232820564,16777216
24,8304,242.254,0,vmcache,32,1000,tpcc,256,94.9682,10.6832,1239,2702,0,1,300.222,8784,300170924,16777216
25,9413,264.523,0,vmcache,32,1000,tpcc,256,94.9386,11.1134,1361,5788,0,1,304.632,9658,379364412,16777216
26,9935,269.301,0,vmcache,32,1000,tpcc,256,94.9798,11.5162,1361,0,0,1,0,9818,241313202,16777216
27,8836,236.23,0,vmcache,32,1000,tpcc,256,94.9151,11.9201,1191,8479,0,1,302.821,9120,385880968,16777216
28,10826,267.98,0,vmcache,32,1000,tpcc,256,94.9567,12.3217,1220,0,0,1,0,8880,192898844,16777216
29,11078,267.738,0,vmcache,32,1000,tpcc,256,94.9976,12.7234,1158,0,0,1,0,9820,186968736,16777216
30,9609,229.875,0,vmcache,32,1000,tpcc,256,94.9192,13.1254,1021,9628,0,1,300.875,8854,365546578,16777216
31,11880,266.746,0,vmcache,32,1000,tpcc,256,94.9616,13.526,1084,0,0,1,0,9308,188679402,16777216
32,11253,239.793,0,vmcache,32,1000,tpcc,256,94.9792,13.8966,962,1783,0,1,297.167,9552,273373496,16777216
33,12060,261.125,0,vmcache,32,1000,tpcc,256,94.9392,14.3299,1095,6912,0,1,300.522,10096,441519152,16777216
34,12872,266.938,0,vmcache,32,1000,tpcc,256,94.9837,14.7312,1009,0,0,1,0,8432,161234008,8388608
35,11453,229.508,0,vmcache,32,1000,tpcc,256,94.9094,15.1329,847,9493,0,1,306.226,9256,365528408,8388608
36,13868,265.566,0,vmcache,32,1000,tpcc,256,94.9535,15.533,863,0,0,1,0,9952,159999890,8388608
37,14168,266.242,0,vmcache,32,1000,tpcc,256,94.9989,15.9343,832,0,0,1,0,9542,160906326,8388608
38,12765,230.605,0,vmcache,32,1000,tpcc,256,94.9278,16.3374,723,9321,0,1,300.677,9062,350220044,8388608
39,14939,261.254,0,vmcache,32,1000,tpcc,256,94.974,16.732,685,0,0,1,0,9234,152339360,8388608
40,13171,222.738,0,vmcache,32,1000,tpcc,256,94.8991,17.1254,606,9588,0,1,299.625,8558,351404640,8388608
41,15427,257.82,0,vmcache,32,1000,tpcc,256,94.9455,17.5146,697,0,0,1,0,8292,147702054,8388608
42,15802,257.281,0,vmcache,32,1000,tpcc,256,94.9923,17.9036,611,0,0,1,0,9612,144977026,8388608
43,13653,219.992,0,vmcache,32,1000,tpcc,256,94.9195,18.2923,573,9474,0,1,296.062,9194,415664790,8388608
44,16556,258.219,0,vmcache,32,1000,tpcc,256,94.9682,18.6829,577,0,0,1,0,8612,152083126,8388608
45,14700,223.074,0,vmcache,32,1000,tpcc,256,94.9031,19.0737,453,8920,0,1,297.333,8834,353948028,8388608
46,17147,257.547,0,vmcache,32,1000,tpcc,256,94.9535,19.4635,546,0,0,1,0,9348,111072702,8388608
47,16948,243.641,0,vmcache,32,1000,tpcc,256,95.0003,19.8319,534,0,0,1,0,9468,105195358,8388608
48,15972,233.68,0,vmcache,32,1000,tpcc,256,94.9316,20.243,509,9640,0,1,301.25,8910,373654552,8388608
