vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=2048,mode=2] exmap:0
space: 180.622 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
59,20595,260.375,0,vmcache,32,1000,tpcc,2048,94.8071,24.374,191,0,0,1,0
60,19278,240.461,6.78516,vmcache,32,1000,tpcc,2048,94.6336,24.8421,190,47990,1737,1,2285.24
61,20031,242.055,5.32422,vmcache,32,1000,tpcc,2048,94.3899,25.3507,185,54745,1363,1,2281.04
62,21232,260.797,0,vmcache,32,1000,tpcc,2048,94.8436,25.5493,212,0,0,1,0
63,19579,239.434,5.07422,vmcache,32,1000,tpcc,2048,94.4883,26.1099,166,63721,1299,1,2275.75
64,21639,260.477,0,vmcache,32,1000,tpcc,2048,94.9458,26.3073,209,0,0,1,0
65,20226,242.402,5.49609,vmcache,32,1000,tpcc,2048,94.7332,26.8026,181,52290,1407,1,2273.48
66,20812,241.125,4.82812,vmcache,32,1000,tpcc,2048,94.4433,27.3354,179,58835,1236,1,2262.88
67,22502,260.191,0,vmcache,32,1000,tpcc,2048,94.9032,27.5335,224,0,0,1,0
68,20162,232.934,5.99219,vmcache,32,1000,tpcc,2048,94.6809,28.0193,181,51892,1534,1,2256.17
69,20299,230.398,4.8125,vmcache,32,1000,tpcc,2048,94.4363,28.5137,161,53511,1232,1,2229.62
70,23011,260.848,0,vmcache,32,1000,tpcc,2048,94.9004,28.7121,211,0,0,1,0
71,20302,230.398,5.17969,vmcache,32,1000,tpcc,2048,94.6277,29.2209,164,55982,1326,1,2239.28
72,21431,238.965,4.625,vmcache,32,1000,tpcc,2048,94.4234,29.7105,159,51702,1184,1,2247.91
73,23256,257.395,0,vmcache,32,1000,tpcc,2048,94.8048,29.9447,166,6655,0,1,2218.33
74,21996,239.949,4.28516,vmcache,32,1000,tpcc,2048,94.4436,30.5155,184,65160,1097,1,2246.9
75,23989,261.973,0,vmcache,32,1000,tpcc,2048,94.9131,30.7137,203,0,0,1,0
76,21559,231.098,5.60156,vmcache,32,1000,tpcc,2048,94.6754,31.2063,185,53168,1434,1,2215.33
77,22105,240.324,3.42969,vmcache,32,1000,tpcc,2048,94.3007,31.7858,183,66804,878,1,2226.8
78,24843,261.621,0,vmcache,32,1000,tpcc,2048,94.7704,31.9831,222,0,0,1,0
79,22760,241.555,4.83203,vmcache,32,1000,tpcc,2048,94.5262,32.4973,207,55506,1237,1,2220.24
80,24636,261.551,0,vmcache,32,1000,tpcc,2048,94.9936,32.6957,199,0,0,1,0
81,22841,236.008,3.92578,vmcache,32,1000,tpcc,2048,94.6857,33.2335,190,60167,1005,1,2228.41
82,23799,243.73,3.80078,vmcache,32,1000,tpcc,2048,94.3983,33.7737,236,59872,973,1,2217.48
83,25485,260.688,0,vmcache,32,1000,tpcc,2048,94.8629,33.972,233,0,0,1,0
84,23905,238.207,5.95703,vmcache,32,1000,tpcc,2048,94.6902,34.4437,221,48985,1525,1,2226.59
85,24106,239.926,4.85156,vmcache,32,1000,tpcc,2048,94.4491,34.9533,236,55112,1242,1,2204.48
86,25966,262.641,0,vmcache,32,1000,tpcc,2048,94.9197,35.1521,228,0,0,1,0
87,25330,245.27,4.81641,vmcache,32,1000,tpcc,2048,94.7439,35.6389,211,50494,1233,1,2195.39
88,24891,241.297,1.94141,vmcache,32,1000,tpcc,2048,94.3619,36.2267,218,68008,497,1,2193.81
89,27034,261.777,0,vmcache,32,1000,tpcc,2048,94.8338,36.4248,215,0,0,1,0
90,24822,236.531,5.32812,vmcache,32,1000,tpcc,2048,94.5912,36.9307,200,54951,1364,1,2198.04
91,26045,243.766,6.71094,vmcache,32,1000,tpcc,2048,94.4583,37.3921,233,46269,1718,1,2203.29
92,27425,261.477,0,vmcache,32,1000,tpcc,2048,94.9339,37.5897,256,0,0,1,0
93,25499,242.457,3.39844,vmcache,32,1000,tpcc,2048,94.6082,38.1505,220,63383,870,1,2185.62
94,26710,244.281,3.39062,vmcache,32,1000,tpcc,2048,94.4453,38.6342,241,50131,868,1,2179.61
95,28271,261.316,0,vmcache,32,1000,tpcc,2048,94.92,38.8328,248,0,0,1,0
96,26175,241.938,4.15234,vmcache,32,1000,tpcc,2048,94.6459,39.3676,228,58980,1063,1,2184.44
97,26583,240.586,6.19141,vmcache,32,1000,tpcc,2048,94.4471,39.8608,209,52140,1585,1,2172.5
98,28890,261.73,0,vmcache,32,1000,tpcc,2048,94.927,40.0592,249,0,0,1,0
99,27492,243.516,5.93359,vmcache,32,1000,tpcc,2048,94.652,40.5963,223,59184,1519,1,2192
100,26627,240.691,6.23047,vmcache,32,1000,tpcc,2048,94.6376,40.9974,253,36696,1595,1,2158.59
101,28895,255.324,3.04297,vmcache,32,1000,tpcc,2048,94.9979,41.2416,300,8710,779,1,2177.5
102,28674,246.699,1.09766,vmcache,32,1000,tpcc,2048,94.8036,41.753,257,54622,281,1,2184.88
103,28287,242.727,4.60156,vmcache,32,1000,tpcc,2048,94.4666,42.3226,232,64596,1178,1,2153.2
104,30546,263.461,0,vmcache,32,1000,tpcc,2048,94.9539,42.5228,277,0,0,1,0
105,28824,245.766,3.89062,vmcache,32,1000,tpcc,2048,94.731,43.0428,296,55885,996,1,2149.42
106,28811,245.523,4.4375,vmcache,32,1000,tpcc,2048,94.5018,43.5638,261,56369,1136,1,2168.04
107,30624,262.227,0,vmcache,32,1000,tpcc,2048,94.9871,43.7632,229,0,0,1,0
108,29480,245.008,3.95703,vmcache,32,1000,tpcc,2048,94.7375,44.2943,259,58219,1013,1,2156.26
109,29074,243.137,1.14844,vmcache,32,1000,tpcc,2048,94.4722,44.8345,245,60088,294,1,2146
110,32367,262.598,0,vmcache,32,1000,tpcc,2048,94.9597,45.0329,244,0,0,1,0
111,29754,246.199,5.60156,vmcache,32,1000,tpcc,2048,94.8046,45.5165,264,50023,1434,1,2174.91
112,30690,247.461,5.82422,vmcache,32,1000,tpcc,2048,94.6092,46.0229,244,53498,1491,1,2139.92
113,30644,244.699,6.85938,vmcache,32,1000,tpcc,2048,94.3185,46.5711,231,60789,1756,1,2171.04
114,32838,263.438,0,vmcache,32,1000,tpcc,2048,94.8058,46.7716,258,0,0,1,0
115,29904,239.75,6.56641,vmcache,32,1000,tpcc,2048,94.5889,47.2745,231,53907,1681,1,2156.28
116,31505,247.805,7.40625,vmcache,32,1000,tpcc,2048,94.5968,47.6787,247,36349,1896,1,2138.18
117,33558,258.023,0,vmcache,32,1000,tpcc,2048,94.9692,47.9299,244,9182,0,1,2295.5
118,31459,244.145,4.52344,vmcache,32,1000,tpcc,2048,94.7716,48.4356,239,53742,1158,1,2149.68
119,31881,245.688,3.42969,vmcache,32,1000,tpcc,2048,94.577,48.9443,241,54196,878,1,2167.84
120,32083,244.504,5.30859,vmcache,32,1000,tpcc,2048,94.4332,49.4244,247,49496,1359,1,2152
121,34763,262.992,0,vmcache,32,1000,tpcc,2048,94.9334,49.6224,264,0,0,1,0
122,32557,243.926,3.9375,vmcache,32,1000,tpcc,2048,94.7485,50.1246,210,53296,1008,1,2131.84
123,32818,244.23,3.29297,vmcache,32,1000,tpcc,2048,94.4401,50.69,242,63864,843,1,2128.8
124,35468,263.457,0,vmcache,32,1000,tpcc,2048,94.9404,50.8902,268,0,0,1,0
125,33294,245.312,6.33203,vmcache,32,1000,tpcc,2048,94.7851,51.3764,270,50492,1621,1,2195.3
126,32868,240.668,4.84375,vmcache,32,1000,tpcc,2048,94.6773,51.8346,258,46611,1240,1,2118.68
127,34464,248.531,4.70703,vmcache,32,1000,tpcc,2048,94.5381,52.3222,225,50071,1205,1,2275.95
128,34378,248.715,5.66797,vmcache,32,1000,tpcc,2048,94.8492,52.584,237,12554,1454,1,2092.33
129,36037,260.258,0,vmcache,32,1000,tpcc,2048,94.8233,53.0424,298,43669,0,1,2426.06
130,33976,242.801,5.05469,vmcache,32,1000,tpcc,2048,94.6393,53.5425,267,53071,1306,1,2412.32
131,34716,243.281,4.5,vmcache,32,1000,tpcc,2048,94.3384,54.1024,234,63041,1161,1,2424.65
132,37217,264.355,0,vmcache,32,1000,tpcc,2048,94.8462,54.3016,312,0,0,1,0
133,34863,243.773,4.03906,vmcache,32,1000,tpcc,2048,94.5081,54.8828,277,66445,1054,1,2460.93
134,37887,262.117,5.25,vmcache,32,1000,tpcc,2048,95.0002,55.0814,280,0,860,1,0
135,35672,244.812,0.28125,vmcache,32,1000,tpcc,2048,94.5877,55.7039,233,73380,587,1,2446
136,35785,244.133,4.35156,vmcache,32,1000,tpcc,2048,94.3224,56.2497,259,60494,1134,1,2419.76
137,39117,262.785,0,vmcache,32,1000,tpcc,2048,94.8283,56.4486,293,0,0,1,0
138,36634,246.25,5.3125,vmcache,32,1000,tpcc,2048,94.6384,56.9602,278,54600,1392,1,2373.91
139,35909,243.926,3.52734,vmcache,32,1000,tpcc,2048,94.3964,57.4962,252,59142,930,1,2365.68
140,40000,263.375,0,vmcache,32,1000,tpcc,2048,94.9098,57.6946,302,0,0,1,0
141,36771,242.02,5.69141,vmcache,32,1000,tpcc,2048,94.7516,58.1822,287,51180,1507,1,2326.36
142,36905,245.301,3.5,vmcache,32,1000,tpcc,2048,94.5263,58.7142,276,58085,929,1,2323.4
143,38265,249.539,3.69141,vmcache,32,1000,tpcc,2048,94.8373,58.985,234,13561,980,1,2260.17
144,41024,262.211,0,vmcache,32,1000,tpcc,2048,94.8308,59.4428,293,43471,0,1,2287.95
145,37863,245.984,2.37891,vmcache,32,1000,tpcc,2048,94.6854,59.9387,271,52047,641,1,2262.91
146,38265,244.773,6.07812,vmcache,32,1000,tpcc,2048,94.5025,60.4455,278,54168,1643,1,2257
147,40804,259.785,4.65625,vmcache,32,1000,tpcc,2048,94.9961,60.6427,307,0,1270,1,0
148,39187,247.148,0,vmcache,32,1000,tpcc,2048,94.6817,61.2303,261,67131,0,1,2237.7
149,39775,244.598,1.80859,vmcache,32,1000,tpcc,2048,94.3555,61.8177,276,67270,489,1,2242.33
150,42524,264.98,0,vmcache,32,1000,tpcc,2048,94.8808,62.0166,301,0,0,1,0
151,39729,247.398,3.57812,vmcache,32,1000,tpcc,2048,94.5999,62.5824,281,63795,986,1,2199.83
152,40653,247.184,5.05469,vmcache,32,1000,tpcc,2048,94.4676,63.0715,273,50621,1440,1,2200.91
153,43260,265.004,0,vmcache,32,1000,tpcc,2048,94.9904,63.273,295,0,0,1,0
154,40167,243.352,4.44922,vmcache,32,1000,tpcc,2048,94.9168,63.7285,298,45787,1227,1,2180.33
155,41492,247.57,4.6875,vmcache,32,1000,tpcc,2048,94.7979,64.2142,264,49951,1322,1,2171.78
156,42005,246.062,4.0625,vmcache,32,1000,tpcc,2048,94.6022,64.7369,311,56455,1143,1,2171.35
157,41661,247.203,4.74219,vmcache,32,1000,tpcc,2048,94.4648,65.232,346,51685,1352,1,2153.54
158,45169,265.609,1.92578,vmcache,32,1000,tpcc,2048,94.998,65.4316,329,0,196,1,0
159,42738,247.449,2.42578,vmcache,32,1000,tpcc,2048,94.8137,65.9544,278,56399,1037,1,2169.19
160,42167,246.238,3.46484,vmcache,32,1000,tpcc,2048,94.6092,66.4842,325,57783,987,1,2140.11
161,43127,249.277,3.78516,vmcache,32,1000,tpcc,2048,94.4654,66.9894,340,53004,1102,1,2120.16
162,45588,264.988,2.90234,vmcache,32,1000,tpcc,2048,94.9923,67.1889,331,0,853,1,0
163,43583,250.074,0.707031,vmcache,32,1000,tpcc,2048,94.8146,67.7192,324,57092,205,1,2195.85
164,44412,248.102,2.67188,vmcache,32,1000,tpcc,2048,94.6285,68.2483,335,57295,778,1,2203.65
165,43755,246.449,4.78906,vmcache,32,1000,tpcc,2048,94.5233,68.73,301,49474,1397,1,2248.82
166,45208,247.672,5.97656,vmcache,32,1000,tpcc,2048,94.6156,69.1149,303,33212,1741,1,2214.13
167,46024,254.68,0,vmcache,32,1000,tpcc,2048,94.918,69.4177,302,18334,0,1,2291.75
168,44310,245.719,2.625,vmcache,32,1000,tpcc,2048,94.6313,69.9943,336,65605,757,1,2262.24
169,45389,245.113,3.55469,vmcache,32,1000,tpcc,2048,94.3815,70.5508,322,62305,1052,1,2307.59
170,48648,265.703,0,vmcache,32,1000,tpcc,2048,94.9295,70.7521,355,0,0,1,0
171,44835,241.457,5.5,vmcache,32,1000,tpcc,2048,94.6871,71.2949,307,60399,1600,1,2323.04
172,46081,246.23,2.84766,vmcache,32,1000,tpcc,2048,94.4533,71.8473,343,61401,846,1,2361.58
173,49683,264.691,0,vmcache,32,1000,tpcc,2048,94.9985,72.0487,363,0,0,1,0
174,46965,246.277,3.91016,vmcache,32,1000,tpcc,2048,94.7442,72.6106,356,63025,1162,1,2334.26
175,46391,243.633,2.37109,vmcache,32,1000,tpcc,2048,94.49,73.1695,353,62967,693,1,2332.11
176,47203,251.543,3.30859,vmcache,32,1000,tpcc,2048,94.9723,73.3732,356,2256,984,1,2256
177,51281,262.074,0,vmcache,32,1000,tpcc,2048,94.8261,73.9173,355,58028,0,1,2321.12
178,47245,248.293,4.20703,vmcache,32,1000,tpcc,2048,94.6386,74.4475,320,57420,1241,1,2296.8
179,48781,247.918,3.96875,vmcache,32,1000,tpcc,2048,94.4834,74.9642,346,55383,1167,1,2307.62
180,49423,253.945,3.99219,vmcache,32,1000,tpcc,2048,94.9987,75.1561,366,0,1193,1,0
181,50375,255.965,0,vmcache,32,1000,tpcc,2048,94.7968,75.7152,389,61644,0,1,2283.11
182,49070,246.242,2.9375,vmcache,32,1000,tpcc,2048,94.5722,76.2655,358,61208,896,1,2266.96
183,50694,249.891,4.71094,vmcache,32,1000,tpcc,2048,94.5127,76.7355,368,47231,1403,1,2249.1
184,48956,248.301,2.55469,vmcache,32,1000,tpcc,2048,94.4607,77.2031,360,47135,771,1,2244.52
185,53409,261.406,2.26953,vmcache,32,1000,tpcc,2048,94.9978,77.4017,388,0,686,1,0
186,52138,254.148,0,vmcache,32,1000,tpcc,2048,94.9436,77.8863,407,49112,0,1,2232.36
187,50814,248.73,3.71875,vmcache,32,1000,tpcc,2048,94.7444,78.4285,381,59472,1120,1,2202.67
188,50573,242.168,4.10547,vmcache,32,1000,tpcc,2048,94.7109,78.875,359,44188,1231,1,2209.4
189,51472,248.426,2.94141,vmcache,32,1000,tpcc,2048,94.5908,79.3772,370,52764,907,1,2198.5
190,51622,252.215,3.21484,vmcache,32,1000,tpcc,2048,94.5286,79.8571,407,48597,981,1,2208.95
191,52283,249.719,3.80469,vmcache,32,1000,tpcc,2048,94.3877,80.3721,384,54723,1169,1,2188.92
192,57478,267.363,0,vmcache,32,1000,tpcc,2048,94.9557,80.5725,463,0,0,1,0
193,52674,246.469,2.15625,vmcache,32,1000,tpcc,2048,94.7725,81.108,391,58812,639,1,2178.22
194,53486,249.438,2.61328,vmcache,32,1000,tpcc,2048,94.6738,81.6048,402,51501,825,1,2145.88
195,53169,248.758,2.93359,vmcache,32,1000,tpcc,2048,94.5508,82.1122,396,53765,903,1,2150.6
196,55383,250.184,2.54297,vmcache,32,1000,tpcc,2048,94.5616,82.5568,399,43193,782,1,2159.65
197,53709,247.219,4.46094,vmcache,32,1000,tpcc,2048,94.4603,83.049,418,51437,1374,1,2143.21
198,56279,257.324,2.28125,vmcache,32,1000,tpcc,2048,94.9995,83.2431,434,0,703,1,0
199,57361,256.316,0,vmcache,32,1000,tpcc,2048,94.8611,83.7802,414,57687,0,1,2136.56
200,55287,245.59,4.23828,vmcache,32,1000,tpcc,2048,94.786,84.258,378,49170,1353,1,2137.83
201,55483,248.691,3.94531,vmcache,32,1000,tpcc,2048,94.7478,84.7244,401,46724,1264,1,2123.82
202,55547,248.309,3.27734,vmcache,32,1000,tpcc,2048,94.6259,85.2336,431,53966,1019,1,2158.64
203,57050,248.059,2.9375,vmcache,32,1000,tpcc,2048,94.4596,85.7653,381,58038,915,1,2149.56
204,57900,251.621,2.84766,vmcache,32,1000,tpcc,2048,94.7248,86.0908,466,22977,911,1,2088.82
205,61310,265.324,0,vmcache,32,1000,tpcc,2048,94.9177,86.4821,435,32028,0,1,2287.71
206,56288,246.703,1.11328,vmcache,32,1000,tpcc,2048,94.6379,87.0736,430,67960,347,1,2265.33
207,57952,249.16,3.76172,vmcache,32,1000,tpcc,2048,94.4801,87.6039,419,57463,1174,1,2210.12
208,58239,249.582,3.29688,vmcache,32,1000,tpcc,2048,94.4364,88.0794,427,48427,1024,1,2201.23
209,61486,261.664,3.17969,vmcache,32,1000,tpcc,2048,94.9986,88.2758,447,0,966,1,0
210,59838,253.582,0.242188,vmcache,32,1000,tpcc,2048,94.9273,88.7797,410,52252,71,1,2177.17
211,58985,248.715,1.91406,vmcache,32,1000,tpcc,2048,94.7562,89.3212,420,59649,571,1,2130.32
212,60638,250.312,3.25,vmcache,32,1000,tpcc,2048,94.7323,89.7911,426,47408,1010,1,2154.91
213,59533,248.055,2.11328,vmcache,32,1000,tpcc,2048,94.5751,90.3257,447,58311,652,1,2159.67
214,61474,248.309,2.94531,vmcache,32,1000,tpcc,2048,94.3619,90.8874,450,62807,888,1,2165.76
215,65421,267.832,0,vmcache,32,1000,tpcc,2048,94.9561,91.0887,466,0,0,1,0
216,61802,249.809,3.10938,vmcache,32,1000,tpcc,2048,94.8757,91.5883,438,52208,922,1,2175.33
217,61425,249.16,2.29297,vmcache,32,1000,tpcc,2048,94.8466,92.0629,443,48170,683,1,2189.55
218,62478,249.25,3.14062,vmcache,32,1000,tpcc,2048,94.7091,92.5895,462,57142,923,1,2197.77
219,62251,249.961,3.69531,vmcache,32,1000,tpcc,2048,94.6441,93.0816,468,50988,1066,1,2216.87
220,63225,249.434,3.45312,vmcache,32,1000,tpcc,2048,94.5299,93.5979,447,55156,981,1,2206.24
221,62510,248.09,1.51172,vmcache,32,1000,tpcc,2048,94.3869,94.13,414,58026,430,1,2231.77
222,67581,268.594,0,vmcache,32,1000,tpcc,2048,94.9891,94.3311,501,0,0,1,0
223,64013,248.758,4.64844,vmcache,32,1000,tpcc,2048,94.9463,94.8117,478,49297,1331,1,2240.77
224,41912,164.656,185.891,vmcache,32,1000,tpcc,2048,94.566,94.9921,304,62117,53342,1,2218.46
225,52999,208.102,281.707,vmcache,32,1000,tpcc,2048,94.3703,94.9965,392,54264,81011,1,2261
226,62797,252.266,108.578,vmcache,32,1000,tpcc,2048,94.9356,94.9968,472,0,31867,1,0
227,50544,206.371,292.539,vmcache,32,1000,tpcc,2048,94.6938,94.9996,393,58114,84256,1,2235.15
228,52272,205.719,296.535,vmcache,32,1000,tpcc,2048,94.446,94.9986,374,58586,85621,1,2253.31
229,63113,250.074,114.852,vmcache,32,1000,tpcc,2048,94.997,94.993,466,0,33186,1,0
230,50835,204.332,318.383,vmcache,32,1000,tpcc,2048,94.6703,94.9907,354,65633,91856,1,2263.21
231,50966,205.09,294.617,vmcache,32,1000,tpcc,2048,94.421,94.9944,366,58852,84821,1,2263.54
232,63764,255.926,108.672,vmcache,32,1000,tpcc,2048,94.9909,94.9993,460,0,31575,1,0
233,52949,213.227,268.227,vmcache,32,1000,tpcc,2048,94.887,94.9949,375,47662,76382,1,2269.62
234,52778,208.883,295.602,vmcache,32,1000,tpcc,2048,94.6355,94.9986,354,59628,86202,1,2293.38
235,51275,208.449,296.07,vmcache,32,1000,tpcc,2048,94.4016,94.9954,341,57300,85488,1,2292
236,63669,255.941,109.059,vmcache,32,1000,tpcc,2048,94.9759,94.9994,435,0,31579,1,0
237,51889,205.941,265.332,vmcache,32,1000,tpcc,2048,94.8595,94.9998,357,48086,74565,1,2289.81
238,50975,205.844,304.625,vmcache,32,1000,tpcc,2048,94.6293,94.9964,359,56969,84491,1,2278.76
239,51128,206.75,316.168,vmcache,32,1000,tpcc,2048,94.3685,94.9916,388,59776,87659,1,2299.08
240,64230,256.09,114.039,vmcache,32,1000,tpcc,2048,94.9423,94.9952,501,0,31710,1,0
241,51701,207.637,304.438,vmcache,32,1000,tpcc,2048,94.7095,94.9951,409,57519,84692,1,2300.76
242,51940,210.91,292.957,vmcache,32,1000,tpcc,2048,94.5377,94.9901,371,52666,81304,1,2289.83
243,55012,215.672,274.883,vmcache,32,1000,tpcc,2048,94.3512,95.0319,400,55349,76369,1,2306.21
244,61655,251.953,138.734,vmcache,32,1000,tpcc,2048,94.913,94.9947,449,0,38130,1,0
245,52170,207.418,306.492,vmcache,32,1000,tpcc,2048,94.6692,94.9931,385,57962,85609,1,2318.48
246,50835,207.891,311.273,vmcache,32,1000,tpcc,2048,94.4017,95.0001,363,60261,86288,1,2317.73
247,64144,257.965,119.098,vmcache,32,1000,tpcc,2048,94.9776,94.9955,429,0,33362,1,0
