vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=0,batch_sz=512,mode=0] exmap:0
space: 180.625 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
0,1967,208.656,18.6445,vmcache,32,1000,tpcc,512,94.9414,0.32047,132,27152,39385207,1,603.378
1,2171,210.93,11.1875,vmcache,32,1000,tpcc,512,94.8933,0.648373,186,28284,3038,1,628.533
2,2804,250.383,5.27344,vmcache,32,1000,tpcc,512,94.9973,0.970763,220,22268,1350,1,618.556
3,2445,196.195,18.0469,vmcache,32,1000,tpcc,512,94.9949,1.2442,191,20958,4620,1,635.091
4,2622,187.664,9.21094,vmcache,32,1000,tpcc,512,94.8828,1.5732,176,31229,2358,1,637.327
5,2687,210.246,13.2148,vmcache,32,1000,tpcc,512,94.9567,1.83764,259,17676,3383,1,609.517
6,3015,202.684,11.082,vmcache,32,1000,tpcc,512,94.9871,2.11603,223,20824,2837,1,631.03
7,2323,173.344,11.0391,vmcache,32,1000,tpcc,512,94.8653,2.42566,226,29994,2826,1,638.17
8,3262,215.211,9.97656,vmcache,32,1000,tpcc,512,94.9931,2.67681,275,14704,2484,1,639.304
9,2782,170.617,8.8125,vmcache,32,1000,tpcc,512,94.8692,2.98674,223,30371,2326,1,632.729
10,3550,214.953,11.8867,vmcache,32,1000,tpcc,512,94.986,3.24055,315,15225,3043,1,634.375
11,3150,182.336,10.6914,vmcache,32,1000,tpcc,512,94.9273,3.53397,274,26209,2737,1,624.024
12,3328,190.59,9.96875,vmcache,32,1000,tpcc,512,94.9955,3.77781,280,16928,2552,1,626.963
13,3414,183.82,9.91016,vmcache,32,1000,tpcc,512,94.915,4.08623,243,28575,2537,1,621.196
14,4177,192.914,10.7344,vmcache,32,1000,tpcc,512,94.9901,4.33021,276,16499,2748,1,634.577
15,3261,157.953,6.34375,vmcache,32,1000,tpcc,512,94.8341,4.64253,228,32247,1624,1,632.294
16,4789,221.832,7.23438,vmcache,32,1000,tpcc,512,94.9954,4.89398,306,14198,1852,1,617.304
17,3381,155.176,14.4023,vmcache,32,1000,tpcc,512,94.8461,5.18697,252,29512,3687,1,627.915
18,4593,213.984,11.5977,vmcache,32,1000,tpcc,512,94.9987,5.42964,392,13788,2069,1,626.727
19,3747,152.723,7.62891,vmcache,32,1000,tpcc,512,94.8788,5.70957,250,27650,2853,1,614.444
20,4879,211.961,5.4375,vmcache,32,1000,tpcc,512,94.9462,5.99634,357,21194,1392,1,623.353
21,4276,168.641,13.168,vmcache,32,1000,tpcc,512,94.8728,6.275,293,25486,3371,1,621.61
22,5412,214.184,5.71484,vmcache,32,1000,tpcc,512,94.9852,6.54358,373,18028,1463,1,621.655
23,4236,157.848,12.3047,vmcache,32,1000,tpcc,512,94.8835,6.82138,249,26451,3150,1,615.14
24,5524,209.852,10.2344,vmcache,32,1000,tpcc,512,94.99,7.07949,348,16693,2620,1,618.259
25,4269,156.125,8.35938,vmcache,32,1000,tpcc,512,94.8479,7.38124,309,30894,2140,1,617.88
26,5525,188.355,3.50781,vmcache,32,1000,tpcc,512,94.919,7.63453,304,18692,898,1,623.067
27,5416,187.992,10.1953,vmcache,32,1000,tpcc,512,94.9932,7.87522,323,16698,2610,1,618.444
28,5693,193.215,7.10938,vmcache,32,1000,tpcc,512,94.995,8.1654,317,24376,1820,1,609.4
29,5450,187.203,12.9258,vmcache,32,1000,tpcc,512,94.9952,8.43784,346,22046,3309,1,612.389
30,5346,170.844,9.94141,vmcache,32,1000,tpcc,512,94.9283,8.72339,281,26260,2545,1,610.698
31,5669,177.254,11.0312,vmcache,32,1000,tpcc,512,95.0001,8.95084,268,15805,2307,1,607.885
32,5878,189.035,4.90625,vmcache,32,1000,tpcc,512,94.926,9.27331,326,30311,1773,1,606.22
33,5779,177.562,16.6094,vmcache,32,1000,tpcc,512,94.9049,9.53642,295,21487,4252,1,613.914
34,7154,206.836,6.91406,vmcache,32,1000,tpcc,512,94.9876,9.8089,333,19601,1770,1,612.531
35,6366,187.711,12.9453,vmcache,32,1000,tpcc,512,94.9915,10.0813,324,21839,3314,1,606.639
36,5416,146.664,9.53125,vmcache,32,1000,tpcc,512,94.8758,10.3549,263,27304,2440,1,606.756
37,6982,201.801,8.05859,vmcache,32,1000,tpcc,512,94.9631,10.6156,313,18282,2063,1,609.4
38,5719,153.961,10.5859,vmcache,32,1000,tpcc,512,94.8798,10.8829,277,25358,2710,1,603.762
39,6955,188.02,5.28906,vmcache,32,1000,tpcc,512,94.8977,11.1616,354,23171,1354,1,609.763
40,7077,182.797,10.8594,vmcache,32,1000,tpcc,512,94.9995,11.3819,270,13990,2780,1,608.261
41,7129,179.035,8.94141,vmcache,32,1000,tpcc,512,94.934,11.6831,314,27781,2289,1,603.935
42,7319,174.469,9.43359,vmcache,32,1000,tpcc,512,94.9968,11.9123,293,16323,2415,1,604.556
43,7101,173.871,6.71484,vmcache,32,1000,tpcc,512,94.9032,12.2231,260,30242,1719,1,604.84
44,7931,183.355,9.16016,vmcache,32,1000,tpcc,512,94.9949,12.453,314,15479,2345,1,595.346
45,7683,174.508,8.84766,vmcache,32,1000,tpcc,512,94.9319,12.7468,286,27357,2265,1,594.717
46,8074,175.477,9.17188,vmcache,32,1000,tpcc,512,94.9938,12.9795,288,16889,2348,1,603.179
47,8461,181.195,10.2383,vmcache,32,1000,tpcc,512,94.9556,13.2697,298,25779,2621,1,599.512
48,6877,154.387,10.4414,vmcache,32,1000,tpcc,512,94.9407,13.5052,245,19740,2673,1,598.182
49,8703,185.355,5.96484,vmcache,32,1000,tpcc,512,94.9024,13.8091,293,27603,1527,1,600.065
50,9093,184.266,10.9531,vmcache,32,1000,tpcc,512,94.9996,14.0362,271,14811,2804,1,592.44
51,8621,175.051,8.58984,vmcache,32,1000,tpcc,512,94.9074,14.3472,246,30102,2199,1,590.235
52,8715,167.832,12.4297,vmcache,32,1000,tpcc,512,94.8442,14.6266,220,25503,3182,1,593.093
53,10498,206.598,5.63672,vmcache,32,1000,tpcc,512,94.9961,14.8703,271,14652,1443,1,586.08
54,7887,138.906,8.97266,vmcache,32,1000,tpcc,512,94.8729,15.1398,143,27409,2297,1,595.848
55,10776,199.414,7.21484,vmcache,32,1000,tpcc,512,94.9461,15.4101,253,20166,1847,1,593.118
56,9080,162.004,13.4727,vmcache,32,1000,tpcc,512,94.9175,15.6621,180,21845,3449,1,590.405
57,11362,195.016,12.1055,vmcache,32,1000,tpcc,512,94.9931,15.9196,207,18538,2767,1,598
58,8928,154.809,7.08594,vmcache,32,1000,tpcc,512,94.8551,16.2231,168,31086,2146,1,597.808
59,12070,204.328,5.78516,vmcache,32,1000,tpcc,512,94.9976,16.4696,221,15335,1481,1,589.808
60,8442,139.328,7.38672,vmcache,32,1000,tpcc,512,94.8548,16.7531,130,29733,1891,1,594.66
61,11375,189.453,4.03125,vmcache,32,1000,tpcc,512,94.9208,17.0172,176,20485,1032,1,585.286
62,11171,175.43,9.96875,vmcache,32,1000,tpcc,512,94.9978,17.2445,161,15881,2552,1,588.185
63,11516,183.086,8.78516,vmcache,32,1000,tpcc,512,94.9554,17.5461,162,27442,2249,1,583.872
64,9612,150.562,11.6758,vmcache,32,1000,tpcc,512,94.8567,17.8194,127,26836,2989,1,583.391
65,13482,206.734,11.8398,vmcache,32,1000,tpcc,512,95.0004,18.0663,165,15193,2294,1,584.346
66,9633,145.594,5.94922,vmcache,32,1000,tpcc,512,94.8443,18.3652,111,31504,2260,1,583.407
67,13623,203.812,5.03906,vmcache,32,1000,tpcc,512,94.9902,18.6123,156,15700,1290,1,581.481
68,11975,172.523,11.8945,vmcache,32,1000,tpcc,512,94.9778,18.8779,127,22689,3045,1,581.769
69,9995,146.695,12.8945,vmcache,32,1000,tpcc,512,94.8523,19.1575,109,28123,3301,1,585.896
70,13234,188.715,9.72266,vmcache,32,1000,tpcc,512,94.9963,19.3749,109,12563,2489,1,571.045
71,11432,163.699,7.20312,vmcache,32,1000,tpcc,512,94.8839,19.6846,97,31056,1844,1,585.962
72,12967,182.164,13.918,vmcache,32,1000,tpcc,512,94.9394,19.9292,114,17972,3563,1,579.742
73,13464,186.758,7.46875,vmcache,32,1000,tpcc,512,94.9917,20.1932,129,20542,1912,1,586.914
74,11393,159.152,7.87109,vmcache,32,1000,tpcc,512,94.8955,20.4863,103,28994,2015,1,579.88
75,13300,179.082,9.51562,vmcache,32,1000,tpcc,512,94.9965,20.7108,127,15032,2436,1,578.154
76,12819,172.332,7.37109,vmcache,32,1000,tpcc,512,94.909,21.0222,106,30609,1887,1,577.528
77,13179,176.891,10.9336,vmcache,32,1000,tpcc,512,94.9228,21.2851,118,21734,2799,1,571.947
78,12680,168.508,12.3633,vmcache,32,1000,tpcc,512,94.9584,21.5209,131,18269,3165,1,570.906
79,14419,192.355,4.14062,vmcache,32,1000,tpcc,512,94.9932,21.809,139,23784,1060,1,580.098
80,11248,149.641,12.2031,vmcache,32,1000,tpcc,512,94.861,22.0986,92,29397,3124,1,576.412
81,14429,186.656,8.8125,vmcache,32,1000,tpcc,512,94.9952,22.3208,151,13562,2256,1,565.083
82,14220,183.852,11.5898,vmcache,32,1000,tpcc,512,94.9907,22.6038,125,24183,2967,1,575.786
