vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:8 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=2,batch_sz=256,mode=0] exmap:0
space: 180.623 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,3265,353.531,0,vmcache,32,1000,tpcc,256,94.9624,4.46625,1050,4179,39380257,1,298.5,11292,385205600,33554432
1,3740,332.254,0,vmcache,32,1000,tpcc,256,94.977,8.46705,1154,0,0,1,0,10732,352893976,33554432
2,4091,319.211,0,vmcache,32,1000,tpcc,256,94.9933,12.3049,1233,0,0,1,0,11246,331429386,33554432
3,4207,305.508,0,vmcache,32,1000,tpcc,256,94.9516,16.2107,1406,5106,0,1,300.353,10240,405326620,33554432
4,4220,298.973,0,vmcache,32,1000,tpcc,256,94.971,19.7971,1324,0,0,1,0,11436,344668814,33554432
5,4462,294.598,0,vmcache,32,1000,tpcc,256,94.9921,23.3259,1414,0,0,1,0,10174,333006546,33554432
6,4703,285.875,0,vmcache,32,1000,tpcc,256,94.943,27.0345,1449,6041,0,1,317.947,10634,462638868,16777216
7,4929,287.523,0,vmcache,32,1000,tpcc,256,94.9686,30.4688,1583,0,0,1,0,9156,328822216,16777216
8,5162,286.672,0,vmcache,32,1000,tpcc,256,94.9951,33.8948,1541,0,0,1,0,10266,324311552,16777216
9,5979,278.957,0,vmcache,32,1000,tpcc,256,94.9342,37.5847,1413,7384,0,1,307.667,10058,330233950,16777216
10,5966,282.105,0,vmcache,32,1000,tpcc,256,94.9634,40.9562,1514,0,0,1,0,10334,305972796,16777216
11,6199,281.625,0,vmcache,32,1000,tpcc,256,94.9945,44.322,1509,0,0,1,0,10104,297224390,16777216
12,6220,274.625,0,vmcache,32,1000,tpcc,256,94.9437,47.9295,1587,6936,0,1,301.565,10194,295910274,16777216
13,6761,279.992,0,vmcache,32,1000,tpcc,256,94.9778,51.2709,1601,0,0,1,0,9888,273951994,16777216
14,6846,271.281,0,vmcache,32,1000,tpcc,256,94.9266,54.8518,1495,7143,0,1,310.565,9586,279994914,16777216
15,7279,276.996,0,vmcache,32,1000,tpcc,256,94.962,58.1602,1530,0,0,1,0,8148,268309572,16777216
16,7537,276.043,0,vmcache,32,1000,tpcc,256,94.9982,61.4594,1477,0,0,1,0,9828,260608446,16777216
17,7878,267.781,0,vmcache,32,1000,tpcc,256,94.942,65.0297,1371,7693,0,1,307.72,10088,269007496,16777216
18,7942,274.879,0,vmcache,32,1000,tpcc,256,94.978,68.318,1407,0,0,1,0,9956,254461906,16777216
19,7885,268.117,0,vmcache,32,1000,tpcc,256,94.9269,71.8724,1452,7353,0,1,306.375,10268,279341754,16777216
20,8886,272.727,0,vmcache,32,1000,tpcc,256,94.964,75.138,1332,0,0,1,0,9006,257067578,16777216
21,8344,271.234,0,vmcache,32,1000,tpcc,256,94.9202,78.7084,1426,6865,0,1,298.478,10106,223492442,16777216
22,9165,272.297,0,vmcache,32,1000,tpcc,256,94.9588,81.9691,1325,0,0,1,0,9124,232329598,16777216
23,9475,271.719,0,vmcache,32,1000,tpcc,256,94.9973,85.2218,1347,0,0,1,0,9588,223018158,16777216
24,9363,265.02,0,vmcache,32,1000,tpcc,256,94.9385,88.7845,1377,8247,0,1,305.444,9824,335748374,16777216
25,10080,271.344,0,vmcache,32,1000,tpcc,256,94.9796,92.0304,1391,0,0,1,0,9874,223167190,16777216
26,9359,253.336,16.8086,vmcache,32,1000,tpcc,256,94.9293,94.9543,1264,7501,9771,1,300.04,9922,301390710,16777216
27,9742,252.094,109.32,vmcache,32,1000,tpcc,256,94.9663,94.9342,1105,0,63851,1,0,10030,211175640,16777216
28,9392,253.18,122,vmcache,32,1000,tpcc,256,94.9124,94.9977,1028,7474,69931,1,298.96,9420,206252628,16777216
29,9606,263.691,117.344,vmcache,32,1000,tpcc,256,94.9484,94.9869,967,0,66763,1,0,9176,266369390,16777216
30,9792,268.082,122.832,vmcache,32,1000,tpcc,256,94.9845,94.9609,989,0,68187,1,0,9314,241709724,16777216
31,10010,266.051,132.574,vmcache,32,1000,tpcc,256,94.9262,94.9371,846,7813,75575,1,300.5,7634,267798720,16777216
32,10159,274.516,120.07,vmcache,32,1000,tpcc,256,94.9615,94.9398,898,0,69321,1,0,9582,207347234,16777216
33,10129,277.828,122.633,vmcache,32,1000,tpcc,256,94.9972,94.9466,888,0,70090,1,0,9586,213724916,16777216
34,10218,278.152,131.059,vmcache,32,1000,tpcc,256,94.9714,94.9661,853,5162,75112,1,303.647,10118,268058714,16777216
35,10710,279.059,127.859,vmcache,32,1000,tpcc,256,94.9667,94.9609,738,3314,74122,1,301.273,10642,210801332,16777216
36,10752,279.895,135.746,vmcache,32,1000,tpcc,256,94.9111,94.9319,675,7592,79176,1,303.68,9944,204784050,16777216
37,10489,273.766,182.594,vmcache,32,1000,tpcc,256,94.9454,94.9692,661,0,68644,1,0,9344,212029580,16777216
38,10992,269.223,194.941,vmcache,32,1000,tpcc,256,94.9794,94.9507,586,0,68723,1,0,10100,217497898,16777216
39,11544,277.359,144.07,vmcache,32,1000,tpcc,256,94.9478,94.9778,615,5693,75514,1,299.632,8366,205064236,16777216
40,11702,280.344,117.527,vmcache,32,1000,tpcc,256,94.9841,94.921,558,0,72401,1,0,9732,218505848,16777216
41,11750,276.379,124.043,vmcache,32,1000,tpcc,256,94.937,94.9628,486,6851,76241,1,297.87,8928,214957206,16777216
42,12257,280.988,116.312,vmcache,32,1000,tpcc,256,94.9737,94.9424,606,0,71755,1,0,9628,186430644,16777216
43,11963,280.371,124.051,vmcache,32,1000,tpcc,256,94.9217,94.9575,456,7396,78398,1,295.84,8904,233555550,16777216
44,12496,283.664,114.922,vmcache,32,1000,tpcc,256,94.9591,94.9906,543,0,71382,1,0,7692,186286416,16777216
45,12464,282.973,149.352,vmcache,32,1000,tpcc,256,94.9949,94.9669,499,0,72438,1,0,10058,186489060,16777216
46,12344,278.133,162.367,vmcache,32,1000,tpcc,256,94.9816,94.9161,431,4157,75994,1,296.929,9574,177390592,16777216
47,12494,278.555,174.32,vmcache,32,1000,tpcc,256,94.9277,94.9531,392,7565,77707,1,302.6,9420,229031628,16777216
48,12259,272.246,207.383,vmcache,32,1000,tpcc,256,94.9627,94.9439,389,0,69499,1,0,9694,208602190,16777216
49,12631,287.309,162.945,vmcache,32,1000,tpcc,256,94.9991,94.9706,392,0,72600,1,0,9250,171960734,16777216
50,12917,276.105,177.227,vmcache,32,1000,tpcc,256,94.9564,94.9697,395,6609,76915,1,300.409,9696,196904684,16777216
51,13105,283.207,164.562,vmcache,32,1000,tpcc,256,94.9934,94.9566,386,0,72389,1,0,10008,163437618,16777216
52,12751,282.754,179.227,vmcache,32,1000,tpcc,256,94.939,94.9522,378,7573,79673,1,302.92,9356,198813618,16777216
53,12931,285.906,169.566,vmcache,32,1000,tpcc,256,94.9756,94.9076,380,0,73746,1,0,9360,162911358,16777216
54,13488,291.223,145.07,vmcache,32,1000,tpcc,256,94.9286,94.9784,354,7124,79838,1,296.833,9328,170003616,16777216
55,13904,295.703,140.535,vmcache,32,1000,tpcc,256,94.9674,94.9285,363,0,76384,1,0,9408,142295168,16777216
56,13640,289.098,154.555,vmcache,32,1000,tpcc,256,94.9093,94.9681,407,8080,80850,1,288.571,8830,150467554,16777216
57,14244,293.961,149.938,vmcache,32,1000,tpcc,256,94.9499,94.9559,404,0,75108,1,0,9334,147340930,16777216
58,13929,292.676,154.969,vmcache,32,1000,tpcc,256,94.9894,94.9397,427,0,74839,1,0,9178,149165758,16777216
59,13866,288.094,175.75,vmcache,32,1000,tpcc,256,94.9381,94.9521,389,7593,80695,1,292.038,9514,144323762,16777216
60,13488,278.234,212.312,vmcache,32,1000,tpcc,256,94.9766,94.9394,418,0,71073,1,0,9140,172998598,16777216
61,13831,283.195,186.355,vmcache,32,1000,tpcc,256,94.9278,94.9874,439,7375,78430,1,295,8974,173191120,16777216
62,13947,286.383,187.797,vmcache,32,1000,tpcc,256,94.9674,94.9511,408,0,73669,1,0,9400,156674128,16777216
63,13875,280.492,200.48,vmcache,32,1000,tpcc,256,94.923,94.986,409,7085,77749,1,295.208,8866,143759978,16777216
64,14627,290.164,176.852,vmcache,32,1000,tpcc,256,94.9649,94.97,468,0,74149,1,0,9552,148061830,16777216
65,14154,285.734,194.34,vmcache,32,1000,tpcc,256,94.9148,94.9573,402,7533,80546,1,289.731,9840,140668410,16777216
66,14181,292.621,183.328,vmcache,32,1000,tpcc,256,94.955,94.9329,380,0,75040,1,0,8928,135884782,16777216
67,14364,294.336,183.695,vmcache,32,1000,tpcc,256,94.9968,94.9132,440,0,75324,1,0,9828,131873580,16777216
68,14105,291.02,194.105,vmcache,32,1000,tpcc,256,94.9644,94.9405,389,6128,79668,1,291.81,9734,142974000,16777216
69,14538,289.707,191.664,vmcache,32,1000,tpcc,256,94.9559,94.9202,412,4346,78524,1,289.733,9578,149857986,16777216
70,14205,290.715,205.336,vmcache,32,1000,tpcc,256,94.9976,94.981,397,0,72754,1,0,8322,141792938,16777216
71,14024,284.023,221.152,vmcache,32,1000,tpcc,256,94.9517,94.994,398,7209,79248,1,288.36,10176,142863604,16777216
72,14409,294.258,187.965,vmcache,32,1000,tpcc,256,94.9949,94.954,384,0,75784,1,0,9462,120498570,16777216
73,14514,291.984,205.395,vmcache,32,1000,tpcc,256,94.9548,94.9041,394,6915,82316,1,288.125,8978,144342298,16777216
74,14665,296.262,184.004,vmcache,32,1000,tpcc,256,94.9991,94.9923,397,0,73597,1,0,9802,135817660,16777216
75,14837,298.488,202.465,vmcache,32,1000,tpcc,256,94.998,94.981,397,3809,80061,1,293,8966,131539280,16777216
76,14363,293.789,216.953,vmcache,32,1000,tpcc,256,94.9516,94.9377,355,7524,83288,1,289.385,8860,135878048,16777216
77,14953,299.668,198.402,vmcache,32,1000,tpcc,256,94.9975,94.9859,442,0,75260,1,0,9530,136907444,16777216
78,14522,294.945,218.609,vmcache,32,1000,tpcc,256,94.9594,94.9914,385,6977,81978,1,290.708,9900,155886678,16777216
79,14921,299.25,209.734,vmcache,32,1000,tpcc,256,94.9986,94.9317,413,584,78036,1,292,8684,142905962,16777216
80,13949,289.957,245.898,vmcache,32,1000,tpcc,256,94.9605,94.9252,382,6819,80804,1,284.125,8996,134075932,16777216
81,14274,292.574,235.551,vmcache,32,1000,tpcc,256,94.915,94.9679,343,7551,81210,1,290.423,9646,133951952,16777216
82,15050,299.867,204.309,vmcache,32,1000,tpcc,256,94.9605,94.936,394,0,77041,1,0,9044,118566562,16777216
83,14815,294.375,219.953,vmcache,32,1000,tpcc,256,94.9062,94.9254,397,8448,83634,1,291.31,9432,145743178,16777216
84,14917,307.812,201.492,vmcache,32,1000,tpcc,256,94.9532,94.9574,386,0,77742,1,0,8766,138464122,16777216
85,15061,302.391,204.32,vmcache,32,1000,tpcc,256,94.9257,95.2394,376,6260,77382,1,284.545,9202,118454520,16777216
86,14859,303.328,218.051,vmcache,32,1000,tpcc,256,94.9678,94.9146,367,279,84373,1,279,9754,129839128,16777216
87,15084,305.004,210.246,vmcache,32,1000,tpcc,256,94.9678,94.9656,429,3964,80549,1,283.143,9692,124606286,16777216
88,14841,301.598,222.797,vmcache,32,1000,tpcc,256,94.9203,94.9643,355,7723,84605,1,286.037,9278,127509428,16777216
89,15002,306.977,207.805,vmcache,32,1000,tpcc,256,94.9667,94.969,380,0,78106,1,0,9308,122491832,16777216
90,14780,300.234,228.086,vmcache,32,1000,tpcc,256,94.9785,94.9244,390,2874,80281,1,287.4,9272,129731874,16777216
