vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:64 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=512,mode=0] exmap:0
space: 180.625 GB 
Switching to workload ratios: dr=0.5 dw=0.5 nr=0.5 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch
35,11987,256.359,6.23438,vmcache,32,1000,tpcc,512,94.9793,13.8484,392,24877,1596,1,592.31
36,12123,244.344,11.1875,vmcache,32,1000,tpcc,512,94.9793,14.2191,348,31324,2864,1,591.019
37,12009,236.566,18.168,vmcache,32,1000,tpcc,512,94.8897,14.6126,328,36074,4651,1,591.377
38,12302,238.762,11.543,vmcache,32,1000,tpcc,512,94.946,14.9463,319,25935,2955,1,589.432
39,13514,243.391,11.2305,vmcache,32,1000,tpcc,512,94.9876,15.2964,298,27912,2875,1,593.872
40,12895,236.527,13.1055,vmcache,32,1000,tpcc,512,94.8963,15.6992,259,37339,3355,1,592.683
41,14653,246,6.375,vmcache,32,1000,tpcc,512,94.9703,16.0459,259,26958,1632,1,599.067
42,14080,239.996,10.8867,vmcache,32,1000,tpcc,512,94.9463,16.4249,275,33079,2787,1,590.696
43,13957,236.156,10.6992,vmcache,32,1000,tpcc,512,94.922,16.7988,253,32577,2739,1,592.309
44,15219,240.707,14.375,vmcache,32,1000,tpcc,512,94.8814,17.1827,237,33962,3680,1,585.552
45,14552,239.195,9.0625,vmcache,32,1000,tpcc,512,94.8904,17.5474,244,30888,2320,1,582.792
46,15480,238.699,15.625,vmcache,32,1000,tpcc,512,94.8921,17.9066,199,29900,4000,1,586.275
47,16025,243.742,13.2266,vmcache,32,1000,tpcc,512,95.0003,18.2276,188,22727,2739,1,582.744
48,15828,232.914,10.3867,vmcache,32,1000,tpcc,512,94.9069,18.6296,158,37891,3306,1,582.938
49,16003,236.656,11.5586,vmcache,32,1000,tpcc,512,94.9098,18.9913,177,30351,2959,1,583.673
50,16864,240.25,10.25,vmcache,32,1000,tpcc,512,94.8732,19.3814,163,34862,2624,1,581.033
51,16447,236.266,10.9844,vmcache,32,1000,tpcc,512,94.8551,19.7547,158,32480,2812,1,580
52,17498,245.324,5.79688,vmcache,32,1000,tpcc,512,94.9565,20.0917,165,25043,1484,1,582.395
53,17895,246.941,11.3477,vmcache,32,1000,tpcc,512,94.9981,20.4524,165,29068,2905,1,581.36
54,17493,238.543,10.082,vmcache,32,1000,tpcc,512,94.9628,20.8401,149,34646,2581,1,577.433
55,17995,242.938,12.668,vmcache,32,1000,tpcc,512,94.9959,21.1974,190,29246,3243,1,573.451
56,17513,234.598,13.207,vmcache,32,1000,tpcc,512,94.9216,21.5939,182,36609,3381,1,572.016
57,18348,242.719,13.5781,vmcache,32,1000,tpcc,512,94.9984,21.9279,181,25149,3476,1,571.568
58,17916,235.344,18.0977,vmcache,32,1000,tpcc,512,94.9843,22.289,168,30505,4633,1,575.566
59,18661,236.637,10.8516,vmcache,32,1000,tpcc,512,94.9746,22.6617,196,32647,2778,1,572.754
60,18481,232.852,15.6914,vmcache,32,1000,tpcc,512,94.9454,23.0306,184,32247,4017,1,565.737
61,18933,242.582,8.96484,vmcache,32,1000,tpcc,512,94.9933,23.3869,198,28815,2295,1,576.3
62,19327,239.961,10.2578,vmcache,32,1000,tpcc,512,94.9811,23.7678,189,33152,2626,1,571.586
63,18906,234.781,15.0508,vmcache,32,1000,tpcc,512,94.9288,24.1539,187,34881,3853,1,571.82
64,19492,238.676,13.625,vmcache,32,1000,tpcc,512,94.8959,24.5392,187,34293,3488,1,571.55
65,19555,238.176,11.3945,vmcache,32,1000,tpcc,512,94.9362,24.8901,191,28345,2917,1,566.9
66,19914,240.871,10.918,vmcache,32,1000,tpcc,512,94.9615,25.2545,168,30491,2795,1,564.648
67,19453,236.332,11.4766,vmcache,32,1000,tpcc,512,94.9703,25.619,193,31180,2938,1,566.909
68,19653,234.176,9.67188,vmcache,32,1000,tpcc,512,94.9553,25.9961,163,33503,2476,1,567.847
69,20012,232.988,11.1055,vmcache,32,1000,tpcc,512,94.9071,26.386,197,35947,2843,1,570.587
70,20757,239.117,13.0625,vmcache,32,1000,tpcc,512,94.9236,26.7509,180,30953,3344,1,573.204
71,20747,238.645,8.78516,vmcache,32,1000,tpcc,512,94.9535,27.1156,201,30731,2249,1,569.093
72,20784,237.617,10.7188,vmcache,32,1000,tpcc,512,94.9623,27.4865,172,31988,2744,1,561.193
73,20887,237.242,14.9453,vmcache,32,1000,tpcc,512,94.9688,27.8515,167,30842,3826,1,560.764
74,20953,237.016,9.06641,vmcache,32,1000,tpcc,512,94.8991,28.2639,175,38870,2321,1,563.333
75,21429,240.016,8.30078,vmcache,32,1000,tpcc,512,94.8961,28.6487,174,33930,2125,1,565.5
76,21923,241.617,16.2734,vmcache,32,1000,tpcc,512,94.9918,28.9755,158,24141,4166,1,561.419
77,21758,238.484,9.96094,vmcache,32,1000,tpcc,512,94.9935,29.3535,192,33030,2550,1,559.831
78,21725,236.184,15.1523,vmcache,32,1000,tpcc,512,94.997,29.7187,174,31221,3879,1,567.655
79,22291,238.871,11.6289,vmcache,32,1000,tpcc,512,94.9403,30.1244,190,37628,2977,1,561.612
80,22055,240.262,9.63281,vmcache,32,1000,tpcc,512,94.9238,30.5142,168,34816,2466,1,561.548
81,22248,238.051,16.9727,vmcache,32,1000,tpcc,512,94.991,30.8481,202,25592,4345,1,556.348
82,22339,237.613,9.02734,vmcache,32,1000,tpcc,512,94.8782,31.2833,192,42911,2311,1,557.286
83,23080,243.945,4.35156,vmcache,32,1000,tpcc,512,94.9896,31.6242,198,26224,1114,1,557.957
84,22355,235.793,16.4297,vmcache,32,1000,tpcc,512,94.9518,32.0072,199,34264,4206,1,561.705
85,23555,240.559,11.6992,vmcache,32,1000,tpcc,512,94.8889,32.418,222,38391,2995,1,556.391
86,23355,241.734,9.15625,vmcache,32,1000,tpcc,512,94.9089,32.7934,178,32172,2344,1,554.69
87,24000,243.684,8.91797,vmcache,32,1000,tpcc,512,94.9459,33.1637,249,31132,2283,1,566.036
88,24406,244.629,15.6992,vmcache,32,1000,tpcc,512,94.9898,33.5224,235,28869,4019,1,555.173
89,23817,238.426,14.1328,vmcache,32,1000,tpcc,512,94.9375,33.9213,212,36715,3618,1,556.288
90,24516,243.488,17.0117,vmcache,32,1000,tpcc,512,94.9934,34.2698,239,27588,4355,1,563.02
91,24852,239.5,10.8477,vmcache,32,1000,tpcc,512,94.9008,34.6961,219,40814,2777,1,559.096
92,25195,243.074,12.8984,vmcache,32,1000,tpcc,512,94.9656,35.0472,228,28189,3302,1,552.725
93,24765,240.77,13.8008,vmcache,32,1000,tpcc,512,94.9948,35.4108,202,30485,3533,1,554.273
94,25108,237.996,12.9453,vmcache,32,1000,tpcc,512,94.9437,35.812,231,37092,3314,1,553.612
95,24902,238.328,8.96094,vmcache,32,1000,tpcc,512,94.9429,36.1945,217,33998,2294,1,557.344
96,25218,238.082,15.1094,vmcache,32,1000,tpcc,512,94.8833,36.5974,223,37444,3868,1,558.866
97,25911,243.863,9.9375,vmcache,32,1000,tpcc,512,94.9324,36.9634,215,30809,2544,1,560.164
98,25712,242.398,9.5625,vmcache,32,1000,tpcc,512,94.9407,37.3481,235,33898,2448,1,555.705
99,26377,242.27,9.97656,vmcache,32,1000,tpcc,512,94.9948,37.7108,240,30122,2554,1,547.673
100,25358,233.59,14.6094,vmcache,32,1000,tpcc,512,94.8899,38.1315,229,41032,3740,1,554.486
101,26857,243.645,13.875,vmcache,32,1000,tpcc,512,94.9581,38.4842,237,28202,3552,1,552.98
102,26702,242.867,9.58594,vmcache,32,1000,tpcc,512,94.922,38.8946,260,37996,2454,1,558.765
103,27565,249.18,13.5078,vmcache,32,1000,tpcc,512,95.0004,39.2562,240,29175,2825,1,561.058
104,26582,237.668,11.8242,vmcache,32,1000,tpcc,512,94.9153,39.6756,219,40100,3660,1,549.315
105,27745,243.051,16.7031,vmcache,32,1000,tpcc,512,94.9699,40.0309,243,28510,4276,1,548.269
106,27015,237.777,6.86719,vmcache,32,1000,tpcc,512,94.8703,40.4701,259,43449,1758,1,557.038
107,28101,244.629,16.25,vmcache,32,1000,tpcc,512,94.9942,40.7947,241,23276,4160,1,554.19
108,28265,242.707,12.1719,vmcache,32,1000,tpcc,512,94.9805,41.192,230,35913,3116,1,552.508
109,27967,241.332,15.6562,vmcache,32,1000,tpcc,512,94.901,41.614,238,40154,4008,1,557.694
110,28650,245.18,11.8164,vmcache,32,1000,tpcc,512,94.9504,41.9843,242,31163,3025,1,556.482
111,28030,239.98,10.6367,vmcache,32,1000,tpcc,512,94.9575,42.3687,240,33946,2723,1,556.492
112,28950,244.602,11.7773,vmcache,32,1000,tpcc,512,94.9486,42.7668,260,36100,3015,1,555.385
113,29275,243.191,9.30469,vmcache,32,1000,tpcc,512,94.9901,43.1408,245,31714,2382,1,546.793
114,28639,236.699,13.0664,vmcache,32,1000,tpcc,512,94.9238,43.5524,253,38984,3345,1,549.07
115,29171,241.918,8.87109,vmcache,32,1000,tpcc,512,94.9059,43.9555,248,36954,2271,1,551.552
116,29657,241.137,16.1406,vmcache,32,1000,tpcc,512,94.8981,44.3407,246,33756,4132,1,544.452
117,29763,240.004,15.5703,vmcache,32,1000,tpcc,512,94.9008,44.7202,217,33344,3986,1,555.733
118,29966,244.664,10.3906,vmcache,32,1000,tpcc,512,94.9543,45.0902,237,30818,2660,1,550.321
119,30059,242.574,11.4727,vmcache,32,1000,tpcc,512,94.9348,45.4917,226,36653,2937,1,555.348
120,31326,244.086,10.1953,vmcache,32,1000,tpcc,512,94.963,45.8745,248,33250,2610,1,563.559
121,30250,238.09,14.3594,vmcache,32,1000,tpcc,512,94.9318,46.2707,256,36353,3676,1,550.803
122,31137,241.746,10.0234,vmcache,32,1000,tpcc,512,94.9232,46.6691,247,36208,2566,1,557.046
123,31370,245.32,7.13281,vmcache,32,1000,tpcc,512,94.9765,47.047,262,32160,1826,1,554.483
124,31440,241.754,15.7227,vmcache,32,1000,tpcc,512,94.9098,47.467,243,39588,4025,1,557.577
125,31878,243.133,10.2969,vmcache,32,1000,tpcc,512,94.9733,47.8333,217,30402,2636,1,552.764
126,31341,239.113,13.6367,vmcache,32,1000,tpcc,512,94.9354,48.2384,244,37344,3491,1,557.373
127,31873,242.945,10.5352,vmcache,32,1000,tpcc,512,94.9724,48.618,241,32766,2697,1,564.931
128,32581,239.809,16.8203,vmcache,32,1000,tpcc,512,94.9613,49.0064,243,35044,4306,1,556.254
129,32481,242.883,11.1133,vmcache,32,1000,tpcc,512,94.94,49.4143,236,37644,2845,1,553.588
130,32597,243.82,11.5039,vmcache,32,1000,tpcc,512,94.9219,49.8217,247,37357,2945,1,557.567
131,32983,243.039,10.0156,vmcache,32,1000,tpcc,512,94.9627,50.2011,251,32686,2565,1,563.552
132,33463,245.195,7.98828,vmcache,32,1000,tpcc,512,94.9564,50.611,246,37583,2048,1,569.439
133,33077,241.281,15.8477,vmcache,32,1000,tpcc,512,94.9593,50.998,243,34274,4066,1,571.233
134,33907,244.164,14.2578,vmcache,32,1000,tpcc,512,94.9846,51.3808,251,33131,3674,1,571.224
135,33211,238.73,10.4648,vmcache,32,1000,tpcc,512,94.9126,51.8095,236,41590,2696,1,585.775
136,34218,244.117,14.1602,vmcache,32,1000,tpcc,512,94.9948,52.1638,293,28427,3642,1,580.143
137,33271,237.473,14.7422,vmcache,32,1000,tpcc,512,94.9,52.5953,268,42253,3813,1,595.113
138,35390,246.258,9.79688,vmcache,32,1000,tpcc,512,94.9296,52.9877,237,34469,2531,1,594.293
139,35384,247.066,13.7148,vmcache,32,1000,tpcc,512,94.9979,53.3558,240,30291,3565,1,593.941
140,33892,238.277,14.207,vmcache,32,1000,tpcc,512,94.9413,53.7696,238,39170,3699,1,584.627
141,35456,243.941,9.14453,vmcache,32,1000,tpcc,512,94.9493,54.1709,265,36432,2397,1,587.613
142,35828,243.102,13.5234,vmcache,32,1000,tpcc,512,94.8746,54.6049,257,41963,3528,1,591.028
143,35918,245.008,8.91797,vmcache,32,1000,tpcc,512,94.8919,55.0046,254,35857,2337,1,587.82
144,35995,241.926,7.36328,vmcache,32,1000,tpcc,512,94.8558,55.4277,295,40301,1950,1,592.662
145,36391,244.16,10.9414,vmcache,32,1000,tpcc,512,94.9522,55.7838,263,28801,2900,1,587.776
146,35450,236,14.8164,vmcache,32,1000,tpcc,512,94.8822,56.2026,266,40192,3924,1,582.493
147,36599,244.445,9.70703,vmcache,32,1000,tpcc,512,94.9368,56.5826,273,32658,2587,1,583.179
148,36659,240.883,13.3242,vmcache,32,1000,tpcc,512,94.9618,56.9655,265,33605,3568,1,579.397
149,36279,238.141,7.88672,vmcache,32,1000,tpcc,512,94.856,57.4184,253,45868,2112,1,573.35
150,37722,241.188,11.2188,vmcache,32,1000,tpcc,512,94.8544,57.8196,274,36644,3027,1,572.562
151,37091,243.543,10.7031,vmcache,32,1000,tpcc,512,94.8773,58.213,246,35225,2902,1,568.145
152,38701,248.125,9.41406,vmcache,32,1000,tpcc,512,94.9432,58.5961,266,32714,2551,1,564.034
153,38285,244.715,12.1875,vmcache,32,1000,tpcc,512,94.9937,58.9772,309,32719,3084,1,564.121
154,37464,235.977,9.12109,vmcache,32,1000,tpcc,512,94.9087,59.415,248,43316,2723,1,562.545
155,37881,241.387,8.875,vmcache,32,1000,tpcc,512,94.9435,59.8032,265,34562,2451,1,566.59
156,39390,243.309,6.99219,vmcache,32,1000,tpcc,512,94.9553,60.2099,279,37422,1934,1,558.537
157,38446,242.41,12.4375,vmcache,32,1000,tpcc,512,94.9905,60.5946,270,33860,3437,1,555.082
158,39156,239.25,9.59766,vmcache,32,1000,tpcc,512,94.9656,61.0082,300,39111,2702,1,558.729
159,38615,239.254,11.168,vmcache,32,1000,tpcc,512,94.8742,61.4525,279,44407,3150,1,555.087
160,39348,241.508,9.78125,vmcache,32,1000,tpcc,512,94.9694,61.8106,257,29496,2748,1,556.528
161,40546,245.555,8.36719,vmcache,32,1000,tpcc,512,94.9628,62.2293,290,38991,2346,1,557.014
162,40551,239.094,11.8867,vmcache,32,1000,tpcc,512,94.9411,62.6397,295,38546,3343,1,550.657
163,40682,243.105,10.1055,vmcache,32,1000,tpcc,512,94.9991,63.0204,299,33258,2866,1,554.3
164,39456,236.484,13.1016,vmcache,32,1000,tpcc,512,94.9752,63.4256,250,37987,3765,1,550.536
165,40327,236.359,10.7188,vmcache,32,1000,tpcc,512,94.8857,63.8677,283,44329,3092,1,554.112
166,40907,243.039,9,vmcache,32,1000,tpcc,512,94.9532,64.246,289,32772,2564,1,555.458
167,40902,239.621,12.6719,vmcache,32,1000,tpcc,512,94.9309,64.6571,280,38544,3651,1,550.629
168,41008,240.664,11.6641,vmcache,32,1000,tpcc,512,94.8823,65.0872,318,41786,3360,1,557.147
169,42217,243.164,14.5703,vmcache,32,1000,tpcc,512,94.9907,65.4383,337,27904,4035,1,558.08
170,41904,240.492,9.16016,vmcache,32,1000,tpcc,512,94.9697,65.8576,299,40061,2808,1,556.403
171,41714,236.832,12.6406,vmcache,32,1000,tpcc,512,94.9214,66.2792,299,40699,3673,1,549.986
172,43381,244.785,10.2422,vmcache,32,1000,tpcc,512,94.962,66.6756,289,35568,2990,1,555.75
173,42523,238.984,6.37891,vmcache,32,1000,tpcc,512,94.9796,67.0811,342,37927,1876,1,566.075
174,42939,241.582,11.5234,vmcache,32,1000,tpcc,512,94.9735,67.4952,318,38995,3310,1,565.145
175,43534,239.766,7.96875,vmcache,32,1000,tpcc,512,94.9978,67.8954,314,36882,2331,1,567.415
176,42589,236.484,13.0312,vmcache,32,1000,tpcc,512,94.9095,68.338,341,44273,3775,1,567.603
177,45327,248.008,12.7188,vmcache,32,1000,tpcc,512,94.9939,68.7178,312,32258,3347,1,576.036
178,43195,234.383,9.00391,vmcache,32,1000,tpcc,512,94.9202,69.1551,334,43770,3032,1,568.442
179,44458,241.844,10.4414,vmcache,32,1000,tpcc,512,94.9921,69.5323,335,32561,3109,1,571.246
180,44032,236.418,8.3125,vmcache,32,1000,tpcc,512,94.8975,69.986,302,46210,2475,1,570.494
181,44202,238.41,8.92578,vmcache,32,1000,tpcc,512,94.9863,70.3529,299,31257,2631,1,568.309
182,44859,241.559,10.1758,vmcache,32,1000,tpcc,512,94.9949,70.7622,341,38060,3004,1,568.06
183,45168,237.777,8.09375,vmcache,32,1000,tpcc,512,94.9425,71.199,340,43128,2416,1,567.474
184,45887,238.977,10.9023,vmcache,32,1000,tpcc,512,94.9422,71.608,361,38682,3272,1,560.609
185,45706,245.328,8.97656,vmcache,32,1000,tpcc,512,94.8711,72.0662,311,46046,2692,1,568.469
186,47301,245.043,8.01562,vmcache,32,1000,tpcc,512,94.9462,72.4528,333,33765,2398,1,572.288
187,46972,239.891,7.10547,vmcache,32,1000,tpcc,512,94.9791,72.8538,326,36859,2178,1,567.062
188,45839,238.105,10.1836,vmcache,32,1000,tpcc,512,94.8951,73.3037,344,45088,3083,1,563.6
189,47251,244.355,11.0508,vmcache,32,1000,tpcc,512,94.995,73.6714,367,30753,3325,1,569.5
190,47465,237.52,9.94922,vmcache,32,1000,tpcc,512,94.8889,74.1326,351,47236,2963,1,562.333
191,46873,238.754,11.9023,vmcache,32,1000,tpcc,512,94.9249,74.5216,356,34801,3613,1,561.306
192,49069,247.273,7.94141,vmcache,32,1000,tpcc,512,94.9769,74.9256,333,36483,2391,1,561.277
193,47728,237.68,5.44141,vmcache,32,1000,tpcc,512,94.9891,75.3363,368,38928,1632,1,556.114
194,48220,239.613,9.8125,vmcache,32,1000,tpcc,512,94.8997,75.7945,350,46555,2999,1,560.904
195,49248,244.094,6.39453,vmcache,32,1000,tpcc,512,94.9498,76.1971,349,36823,1951,1,557.924
196,48727,235.883,9.73828,vmcache,32,1000,tpcc,512,94.908,76.6254,352,41987,2949,1,552.461
197,49271,244.43,7.71094,vmcache,32,1000,tpcc,512,94.9689,77.0203,376,35505,2369,1,554.766
198,49671,241.184,10.9766,vmcache,32,1000,tpcc,512,94.9353,77.4513,348,41673,3345,1,555.64
199,49056,238.984,10.8945,vmcache,32,1000,tpcc,512,94.9234,77.8692,359,39894,3290,1,554.083
200,50744,238.875,6.48828,vmcache,32,1000,tpcc,512,94.9717,78.2657,381,36348,2001,1,550.727
201,48904,233.426,10.1289,vmcache,32,1000,tpcc,512,94.8964,78.7065,435,44380,3134,1,554.75
202,50456,240.84,8.69141,vmcache,32,1000,tpcc,512,94.9829,79.0833,364,32654,2712,1,553.458
203,50717,236.512,8.8125,vmcache,32,1000,tpcc,512,94.962,79.5056,354,40884,2741,1,552.486
204,50632,241.336,9.55859,vmcache,32,1000,tpcc,512,94.8933,79.9596,396,45673,2938,1,550.277
205,52424,241.242,5.16797,vmcache,32,1000,tpcc,512,94.933,80.368,383,37937,1651,1,549.812
206,52068,240.039,10.8984,vmcache,32,1000,tpcc,512,94.9001,80.7998,404,42124,3388,1,547.065
207,52518,241.047,10.7305,vmcache,32,1000,tpcc,512,94.9096,81.2128,415,38908,3444,1,548
208,53155,241.109,11.0547,vmcache,32,1000,tpcc,512,94.902,81.6346,340,40348,3463,1,552.712
209,51668,234.238,11.7227,vmcache,32,1000,tpcc,512,94.9116,82.0342,374,37262,3709,1,556.149
210,53727,242.367,10.9961,vmcache,32,1000,tpcc,512,94.955,82.4352,391,36565,3451,1,545.746
211,51524,232.531,6.19922,vmcache,32,1000,tpcc,512,94.9324,82.8594,367,41851,1977,1,550.671
212,51665,232.414,11.6602,vmcache,32,1000,tpcc,512,94.9167,83.2699,392,39496,3659,1,548.556
213,52021,226.852,10.2148,vmcache,32,1000,tpcc,512,94.8799,83.6852,366,41234,3237,1,549.787
214,53649,239.602,8.09766,vmcache,32,1000,tpcc,512,94.9535,84.0719,387,34441,2556,1,555.5
215,53815,238.609,10.2578,vmcache,32,1000,tpcc,512,94.9097,84.5128,367,43623,3199,1,559.269
216,54871,239.77,11.0195,vmcache,32,1000,tpcc,512,94.8914,84.9412,390,41594,3461,1,554.587
217,54663,240.473,6.31641,vmcache,32,1000,tpcc,512,94.9527,85.3406,421,36505,1950,1,553.106
218,55243,238.906,10.6836,vmcache,32,1000,tpcc,512,94.8573,85.808,394,48457,3298,1,550.648
219,57920,250.984,8.05859,vmcache,32,1000,tpcc,512,94.9556,86.2056,410,34944,2482,1,546
220,55050,237.828,12.1836,vmcache,32,1000,tpcc,512,94.9444,86.6266,397,40549,3663,1,547.959
221,56458,237.438,8.20703,vmcache,32,1000,tpcc,512,94.8483,87.0988,390,49487,2489,1,549.856
222,58093,244.543,6.91797,vmcache,32,1000,tpcc,512,94.936,87.4937,461,35293,2074,1,551.453
223,56115,241.145,9.98047,vmcache,32,1000,tpcc,512,94.8715,87.9526,405,46525,3025,1,553.869
224,58887,243.863,8.03516,vmcache,32,1000,tpcc,512,94.9857,88.3323,406,33042,2451,1,550.7
225,57051,234.961,10.0625,vmcache,32,1000,tpcc,512,94.915,88.7851,414,46386,2989,1,552.214
226,59670,245.727,6.58203,vmcache,32,1000,tpcc,512,94.997,89.189,442,36967,1919,1,560.106
227,57371,235.039,9.1875,vmcache,32,1000,tpcc,512,94.9071,89.6554,407,48832,2669,1,554.909
228,58660,238.605,13.4609,vmcache,32,1000,tpcc,512,94.9235,90.0654,430,38488,3917,1,557.797
229,58519,242.281,12.6289,vmcache,32,1000,tpcc,512,94.9915,90.459,422,35288,3702,1,560.127
230,59327,235.344,9.79688,vmcache,32,1000,tpcc,512,94.8758,90.9379,462,50666,2841,1,556.769
231,60463,245.5,8.23438,vmcache,32,1000,tpcc,512,94.9902,91.3233,466,33828,2386,1,554.557
232,59133,237.918,12.7578,vmcache,32,1000,tpcc,512,94.9879,91.7459,403,40598,3647,1,556.137
233,58057,232.324,11.0977,vmcache,32,1000,tpcc,512,94.9268,92.1917,408,45444,3152,1,561.037
234,61128,239.273,10.9727,vmcache,32,1000,tpcc,512,94.9216,92.6241,484,42403,3097,1,557.934
235,59441,236.031,7.83203,vmcache,32,1000,tpcc,512,94.9463,93.041,445,40118,2234,1,565.042
236,61330,238.688,8.33984,vmcache,32,1000,tpcc,512,94.8351,93.5301,473,51807,2364,1,563.12
237,62437,245.77,8.14453,vmcache,32,1000,tpcc,512,94.9572,93.9172,458,34015,2295,1,557.623
238,63791,244.648,9.48438,vmcache,32,1000,tpcc,512,94.9186,94.3811,475,46966,2701,1,565.855
239,62457,236.652,11.3984,vmcache,32,1000,tpcc,512,94.9171,94.8082,451,41788,3213,1,564.703
240,47513,181.941,84.7109,vmcache,32,1000,tpcc,512,94.8687,95.0291,355,36216,24575,1,565.875
241,55793,217.859,245.609,vmcache,32,1000,tpcc,512,94.9258,94.9894,396,34484,70789,1,565.311
242,56417,224.141,229.859,vmcache,32,1000,tpcc,512,94.97,94.9979,394,36045,65240,1,563.203
243,56086,222.996,233.137,vmcache,32,1000,tpcc,512,95.0003,94.9989,404,37567,67524,1,569.197
244,55387,217.188,258.195,vmcache,32,1000,tpcc,512,94.9203,94.9999,391,44461,74969,1,562.797
245,56190,222.484,231.703,vmcache,32,1000,tpcc,512,94.9754,94.993,436,35164,66721,1,567.161
246,55219,217.527,239.586,vmcache,32,1000,tpcc,512,94.97,94.9939,394,39989,69051,1,571.271
