vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:96 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=1,batch_sz=1,mode=0] exmap:0
space: 180.625 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,2054,226.504,0,vmcache,32,1000,tpcc,1,95.0001,0.23038,57997,57977,39380762,1,1,12110,504804498,67108864
1,2459,238.023,0,vmcache,32,1000,tpcc,1,95.0001,0.472693,61076,61117,0,1,1,10490,456336982,67108864
2,2704,231.695,0,vmcache,32,1000,tpcc,1,95.0002,0.708596,59546,59601,0,1,1,12074,488525794,67108864
3,2934,229.336,0,vmcache,32,1000,tpcc,1,95.0001,0.942266,58969,59067,0,1,1,11706,467007208,67108864
4,3092,227.43,0,vmcache,32,1000,tpcc,1,95.0001,1.17422,58554,58699,0,1,1,12042,447519138,33554432
5,3111,224.539,0,vmcache,32,1000,tpcc,1,95.0001,1.4033,57933,58103,0,1,1,11034,438510266,67108864
6,3143,221.023,0,vmcache,32,1000,tpcc,1,95.0001,1.62904,57058,57287,0,1,1,12898,484447064,33554432
7,3072,215.707,0,vmcache,32,1000,tpcc,1,95.0001,1.84937,55868,56098,0,1,1,11904,468340610,33554432
8,3514,218.773,0,vmcache,32,1000,tpcc,1,95.0002,2.07318,56716,57031,0,1,1,10608,451168926,33554432
9,3931,235.695,0,vmcache,32,1000,tpcc,1,95.0001,2.3147,61136,61576,0,1,1,11300,449215542,33554432
10,4225,244.77,0,vmcache,32,1000,tpcc,1,95.0001,2.56562,63605,64095,0,1,1,11632,392022876,16777216
11,4378,236.953,0,vmcache,32,1000,tpcc,1,95.0002,2.80889,61858,62414,0,1,1,10986,354331964,16777216
12,2119,96.2227,0,vmcache,32,1000,tpcc,1,95.0002,2.90791,24993,25280,0,1,1,11822,1083708528,67108864
13,1009,46.6953,0,vmcache,32,1000,tpcc,1,95.0002,2.95601,12193,12342,0,1,1,39816,1838628428,134217728
14,949,47.7734,0,vmcache,32,1000,tpcc,1,95.0001,3.00514,12479,12617,0,1,1,28600,1851337032,134217728
15,1022,48.7305,0,vmcache,32,1000,tpcc,1,95.0002,3.0553,12680,12827,0,1,1,34260,1800381044,134217728
16,968,46.4141,0,vmcache,32,1000,tpcc,1,95.0002,3.10305,12143,12277,0,1,1,35520,1752192344,134217728
17,1002,46.5312,0,vmcache,32,1000,tpcc,1,95.0001,3.15102,12190,12352,0,1,1,33888,1634112412,134217728
18,910,46.9102,0,vmcache,32,1000,tpcc,1,95.0002,3.19929,12399,12536,0,1,1,45564,1492567540,134217728
19,1097,48.3633,0,vmcache,32,1000,tpcc,1,95.0001,3.24915,12679,12851,0,1,1,46364,1623034588,67108864
20,934,46.4414,0,vmcache,32,1000,tpcc,1,95.0002,3.29697,12064,12208,0,1,1,41564,1614182692,134217728
21,1031,46.6758,0,vmcache,32,1000,tpcc,1,95.0001,3.3451,12254,12423,0,1,1,41640,1557011696,134217728
22,1085,46.7617,0,vmcache,32,1000,tpcc,1,95.0001,3.3934,12249,12430,0,1,1,40024,1467812832,67108864
23,1090,47.9375,0,vmcache,32,1000,tpcc,1,95.0001,3.44291,12568,12748,0,1,1,33804,1631650860,67108864
24,1044,46.2734,0,vmcache,32,1000,tpcc,1,95.0001,3.49068,12098,12283,0,1,1,43356,1415460408,67108864
25,967,46.2305,0,vmcache,32,1000,tpcc,1,95.0002,3.53837,12145,12301,0,1,1,43192,1492566916,134217728
26,1049,46.9961,0,vmcache,32,1000,tpcc,1,95.0002,3.5869,12399,12580,0,1,1,42668,1684173628,134217728
27,977,47.3438,0,vmcache,32,1000,tpcc,1,95.0001,3.63578,12360,12546,0,1,1,43492,1660168092,134217728
28,1213,45.7461,0,vmcache,32,1000,tpcc,1,95.0002,3.68316,12054,12264,0,1,1,39044,1536740928,67108864
29,972,46.375,0,vmcache,32,1000,tpcc,1,95.0002,3.73105,12209,12392,0,1,1,25396,1769312132,67108864
30,981,46.8594,0,vmcache,32,1000,tpcc,1,95.0001,3.77939,12331,12499,0,1,1,42804,1706301576,134217728
31,1064,47.8281,0,vmcache,32,1000,tpcc,1,95.0001,3.82884,12529,12732,0,1,1,34016,1401297516,67108864
32,977,45.6953,0,vmcache,32,1000,tpcc,1,95.0002,3.87601,11961,12129,0,1,1,25332,1747892508,134217728
33,1082,45.957,0,vmcache,32,1000,tpcc,1,95.0001,3.92348,11997,12185,0,1,1,34440,1586553772,134217728
34,1188,46.7852,0,vmcache,32,1000,tpcc,1,95.0001,3.97192,12327,12536,0,1,1,35856,1452405192,67108864
35,1061,47.7188,0,vmcache,32,1000,tpcc,1,95.0001,4.0212,12542,12730,0,1,1,43612,1677196992,67108864
36,1028,45.5508,0,vmcache,32,1000,tpcc,1,95.0002,4.06828,11902,12086,0,1,1,28114,1430695512,134217728
37,1023,46.5469,0,vmcache,32,1000,tpcc,1,95.0001,4.11633,12166,12347,0,1,1,43256,1645997954,67108864
38,1073,47.0781,0,vmcache,32,1000,tpcc,1,95.0002,4.16501,12423,12617,0,1,1,45304,1598313060,134217728
39,1290,47.4375,0,vmcache,32,1000,tpcc,1,95.0003,4.21419,12539,12772,0,1,1,34584,1614425656,67108864
40,1083,45.4922,0,vmcache,32,1000,tpcc,1,95.0002,4.2614,11948,12186,0,1,1,36472,1393766008,134217728
41,1057,46.1992,0,vmcache,32,1000,tpcc,1,95.0002,4.30912,12153,12333,0,1,1,26190,1452948864,134217728
42,1242,46.7422,0,vmcache,32,1000,tpcc,1,95.0002,4.35761,12282,12515,0,1,1,36624,1355908740,67108864
43,1130,47.2148,0,vmcache,32,1000,tpcc,1,95.0002,4.40649,12438,12656,0,1,1,35820,1363066020,67108864
44,1209,45.7812,0,vmcache,32,1000,tpcc,1,95.0002,4.45415,12067,12335,0,1,1,37572,1415380980,67108864
45,1179,46.1094,0,vmcache,32,1000,tpcc,1,95.0002,4.50191,12100,12320,0,1,1,26834,1455295808,67108864
46,1258,46.0547,0,vmcache,32,1000,tpcc,1,95.0002,4.54985,12093,12371,0,1,1,44732,1557309496,67108864
47,1282,47.5234,0,vmcache,32,1000,tpcc,1,95.0002,4.59921,12498,12751,0,1,1,31892,1369028320,67108864
48,1082,45.5391,0,vmcache,32,1000,tpcc,1,95.0001,4.64641,11973,12198,0,1,1,42980,1460240244,67108864
49,1171,45.0469,0,vmcache,32,1000,tpcc,1,95.0002,4.69309,12103,12314,0,1,1,43380,1543389428,134217728
50,1246,46.2539,0,vmcache,32,1000,tpcc,1,95.0002,4.74111,12288,12529,0,1,1,40100,1422099636,67108864
51,1250,47.2852,0,vmcache,32,1000,tpcc,1,95.0002,4.79021,12602,12853,0,1,1,43992,1376698728,67108864
52,1275,44.6055,0,vmcache,32,1000,tpcc,1,95.0002,4.83655,11785,12028,0,1,1,37824,1235799480,67108864
53,1082,46.0156,0,vmcache,32,1000,tpcc,1,95.0002,4.88425,12032,12258,0,1,1,39936,1607270056,67108864
54,1266,46.2617,0,vmcache,32,1000,tpcc,1,95.0002,4.93234,12330,12589,0,1,1,33492,1350407488,67108864
55,1186,47.8047,0,vmcache,32,1000,tpcc,1,95.0001,4.982,12604,12871,0,1,1,36116,1307557030,67108864
56,1244,45.4609,0,vmcache,32,1000,tpcc,1,95.0002,5.02931,12010,12272,0,1,1,39544,1313300932,67108864
57,1195,44.9336,0,vmcache,32,1000,tpcc,1,95.0002,5.07597,11848,12088,0,1,1,33810,1236927660,67108864
58,1375,46.5742,0,vmcache,32,1000,tpcc,1,95.0002,5.12446,12303,12581,0,1,1,30800,1397285908,67108864
59,1293,47.1211,0,vmcache,32,1000,tpcc,1,95.0001,5.17349,12321,12599,0,1,1,40688,1387957256,67108864
60,1267,44.9766,0,vmcache,32,1000,tpcc,1,95.0002,5.22021,11911,12154,0,1,1,44356,1320991704,67108864
61,1476,45.7812,0,vmcache,32,1000,tpcc,1,95.0002,5.26795,12044,12344,0,1,1,39980,1454820220,67108864
62,1491,47.3594,0,vmcache,32,1000,tpcc,1,95.0002,5.31733,12525,12824,0,1,1,34008,1239349900,67108864
63,1328,46.1914,0,vmcache,32,1000,tpcc,1,95.0002,5.36546,12360,12640,0,1,1,37772,1279265864,67108864
64,1246,44.8164,0,vmcache,32,1000,tpcc,1,95.0003,5.41201,12029,12272,0,1,1,35632,1322735292,67108864
65,1381,45.7227,0,vmcache,32,1000,tpcc,1,95.0001,5.45953,12029,12293,0,1,1,32448,1477658088,67108864
66,1214,46.8633,0,vmcache,32,1000,tpcc,1,95.0002,5.50816,12318,12554,0,1,1,36908,1192332744,67108864
67,1336,47.4883,0,vmcache,32,1000,tpcc,1,95.0002,5.55755,12645,12913,0,1,1,38304,1252914408,67108864
68,1322,45.457,0,vmcache,32,1000,tpcc,1,95.0002,5.6049,12060,12342,0,1,1,29988,1388877972,67108864
69,1549,45.1211,0,vmcache,32,1000,tpcc,1,95.0002,5.6521,12148,12478,0,1,1,38584,1171011908,67108864
70,1308,46.8984,0,vmcache,32,1000,tpcc,1,95.0002,5.70095,12372,12660,0,1,1,33932,1216017156,67108864
71,1447,46.8477,0,vmcache,32,1000,tpcc,1,95.0002,5.74977,12509,12796,0,1,1,32664,1243220400,67108864
72,1282,44.9219,0,vmcache,32,1000,tpcc,1,95.0002,5.79646,12037,12290,0,1,1,30324,1226067848,67108864
73,1212,44.5586,0,vmcache,32,1000,tpcc,1,95.0002,5.84283,11833,12092,0,1,1,46808,1461543912,67108864
74,1390,46.1289,0,vmcache,32,1000,tpcc,1,95.0002,5.89088,12205,12494,0,1,1,37800,1403508840,67108864
75,1370,46.5586,0,vmcache,32,1000,tpcc,1,95.0002,5.93937,12518,12801,0,1,1,42924,1267212948,67108864
76,1386,44.7227,0,vmcache,32,1000,tpcc,1,95.0002,5.98598,11956,12232,0,1,1,37232,1409686816,67108864
77,1368,44.5547,0,vmcache,32,1000,tpcc,1,95.0002,6.03243,11972,12260,0,1,1,38376,1310734724,67108864
78,1524,45.4297,0,vmcache,32,1000,tpcc,1,95.0002,6.07982,12233,12532,0,1,1,41128,1220043400,67108864
79,1578,46.9688,0,vmcache,32,1000,tpcc,1,95.0002,6.12886,12587,12902,0,1,1,31284,1175727732,67108864
80,1515,45.0664,0,vmcache,32,1000,tpcc,1,95.0002,6.17581,11982,12261,0,1,1,41164,1262822564,67108864
81,1462,45.5625,0,vmcache,32,1000,tpcc,1,95.0003,6.22334,12235,12530,0,1,1,44870,1195530360,67108864
82,1396,46.4609,0,vmcache,32,1000,tpcc,1,95.0002,6.27186,12320,12630,0,1,1,39020,1097418744,67108864
