vmcache blk:/dev/nvme0n1 virtgb:894 physgb:32 remotegb:128 nodes:[0,1] policy:[dr=1,dw=1,nr=0,nw=0] promote:[min=1,scan_mult=2] migrate:[method=3,batch_sz=128,mode=1] exmap:0
space: 137.901 GB 
Switching to workload ratios: dr=1 dw=1 nr=1 nw=1
ts,tx,rmb,wmb,system,threads,datasize,workload,batch,dram_occupancy,remote_occupancy,promotions,demotions,evictions,avg_promote_batch,avg_demote_batch,lat_min,lat_max,lat_p95
0,38721,250.109,0,vmcache,32,1000000000,rndread,64,94.9957,0.191832,64096,64409,28180726,1,74.5475,3098,29990536,2097152
1,42608,237.77,0,vmcache,32,1000000000,rndread,64,94.9893,0.374815,61082,61620,0,1,74.5103,3180,11260692,2097152
2,43425,235.516,0,vmcache,32,1000000000,rndread,64,94.9733,0.558516,60605,61948,0,1,74.4567,3050,33432262,2097152
3,46601,240.27,0,vmcache,32,1000000000,rndread,64,94.9997,0.735244,61967,59752,0,1,74.69,2842,10114384,2097152
4,49998,240.195,0,vmcache,32,1000000000,rndread,64,94.9772,0.924101,62119,64011,0,1,74.0868,2730,10301518,2097152
5,49875,235.191,0,vmcache,32,1000000000,rndread,64,94.9992,1.09805,60935,59084,0,1,73.855,3020,29580970,2097152
6,51543,232.273,0,vmcache,32,1000000000,rndread,64,94.9821,1.27955,60315,61754,0,1,74.2236,2728,31142444,2097152
7,54849,230.289,0,vmcache,32,1000000000,rndread,64,94.9854,1.4544,59956,59678,0,1,74.5975,3010,10666594,2097152
8,56370,229.633,0,vmcache,32,1000000000,rndread,64,94.9958,1.62699,59871,58999,0,1,73.7488,2932,10396748,2097152
9,57217,227.395,0,vmcache,32,1000000000,rndread,64,94.9927,1.80128,59423,59682,0,1,74.6025,2818,10473342,2097152
10,59729,227.32,0,vmcache,32,1000000000,rndread,64,94.9954,1.97401,59547,59323,0,1,74.1538,2782,10095356,2097152
11,61952,225.586,0,vmcache,32,1000000000,rndread,64,94.9874,2.14813,59221,59893,0,1,74.8662,2776,30086820,2097152
12,62924,225.266,0,vmcache,32,1000000000,rndread,64,94.9808,2.32164,59275,59824,0,1,74.78,2822,10926740,2097152
13,63631,224.18,0,vmcache,32,1000000000,rndread,64,94.9769,2.49366,59031,59363,0,1,74.2037,2818,34402760,2097152
14,65494,223.965,0,vmcache,32,1000000000,rndread,64,94.9757,2.66483,59188,59287,0,1,74.1088,2432,10553398,2097152
15,67036,223.305,0,vmcache,32,1000000000,rndread,64,94.9993,2.82928,59102,57120,0,1,74.375,2800,10594184,2097152
16,67355,220.77,0,vmcache,32,1000000000,rndread,64,94.9905,2.9999,58592,59327,0,1,74.1587,2408,31603782,2097152
17,69134,223.043,0,vmcache,32,1000000000,rndread,64,94.9859,3.17124,59221,59612,0,1,74.515,2896,9971622,2097152
18,69575,221.801,0,vmcache,32,1000000000,rndread,64,94.9812,3.34165,59226,59616,0,1,74.52,2828,11058274,2097152
19,70517,220.641,0,vmcache,32,1000000000,rndread,64,94.9739,3.51182,58889,59508,0,1,74.385,2352,29685336,2097152
20,71247,220.91,0,vmcache,32,1000000000,rndread,64,94.9994,3.67391,59081,56941,0,1,74.0455,2668,30711134,2097152
21,72510,221.039,0,vmcache,32,1000000000,rndread,64,94.9971,3.84316,59279,59470,0,1,74.4305,2590,10434312,2097152
22,72500,220.77,0,vmcache,32,1000000000,rndread,64,94.9945,4.01225,59277,59493,0,1,74.3662,2274,36233484,2097152
23,72695,220.359,0,vmcache,32,1000000000,rndread,64,94.9911,4.18125,59294,59578,0,1,74.4725,2782,9975424,2097152
24,73937,220.453,0,vmcache,32,1000000000,rndread,64,94.9897,4.34977,59378,59499,0,1,74.6537,2488,9450538,1048576
25,74087,220.602,0,vmcache,32,1000000000,rndread,64,94.9967,4.51631,59641,59050,0,1,73.9049,2354,9687352,1048576
26,74521,220.156,0,vmcache,32,1000000000,rndread,64,94.9975,4.68407,59574,59506,0,1,74.3825,2826,9191600,1048576
27,73965,219.629,0,vmcache,32,1000000000,rndread,64,94.9921,4.85294,59557,60013,0,1,74.0901,2556,42138270,1048576
28,74859,218.906,0,vmcache,32,1000000000,rndread,64,94.9724,5.02492,59551,61200,0,1,74.4526,2310,29690542,1048576
29,75711,219.945,0,vmcache,32,1000000000,rndread,64,94.9801,5.19083,59940,59299,0,1,74.1238,2748,10000382,1048576
30,75329,219.629,0,vmcache,32,1000000000,rndread,64,94.9876,5.35651,59934,59304,0,1,74.13,2832,12356056,1048576
31,75889,219.668,0,vmcache,32,1000000000,rndread,64,94.9947,5.52233,60165,59571,0,1,74.4638,2850,8887128,1048576
32,75778,219.551,0,vmcache,32,1000000000,rndread,64,94.9826,5.69287,60253,61265,0,1,73.6358,2706,27938044,1048576
33,75803,219.203,0,vmcache,32,1000000000,rndread,64,94.9929,5.85755,60279,59418,0,1,74.2725,2624,9817224,1048576
34,76924,219.34,0,vmcache,32,1000000000,rndread,64,94.9765,6.02895,60369,61744,0,1,74.3008,2652,44614624,1048576
35,76193,218.863,0,vmcache,32,1000000000,rndread,64,94.9928,6.19187,60415,59050,0,1,73.8125,2744,33514224,1048576
